*! 12C energy loss (dE/dX) in C
*! apply ZOOM for details
*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
660.000000	0.0161574 	660.000000	0.0179473 	660.000000	0.0177611 	660.000000	0.017655  	660.000000	0.0176896 	660.000000	0.0179439 	660.000000	3.35924e-06	
680.000000	0.0159873 	680.000000	0.0177679 	680.000000	0.0175811 	680.000000	0.0174753 	680.000000	0.0175103 	680.000000	0.0177646 	680.000000	3.2674e-06	
700.000000	0.0158279 	700.000000	0.0175999 	700.000000	0.0174125 	700.000000	0.0173071 	700.000000	0.0173424 	700.000000	0.0175967 	700.000000	3.18061e-06	
720.000000	0.0156783 	720.000000	0.0174424 	720.000000	0.0172545 	720.000000	0.0171493 	720.000000	0.0171848 	720.000000	0.0174393 	720.000000	3.09846e-06	
740.000000	0.0155379 	740.000000	0.0172946 	740.000000	0.0171057 	740.000000	0.017001  	740.000000	0.0170368 	740.000000	0.0172916 	740.000000	3.02059e-06	
760.000000	0.0154058 	760.000000	0.0171557 	760.000000	0.0169652 	760.000000	0.0168616 	760.000000	0.0168976 	760.000000	0.0171528 	760.000000	2.94666e-06	
780.000000	0.0152816 	780.000000	0.0170251 	780.000000	0.0168328 	780.000000	0.0167303 	780.000000	0.0167665 	780.000000	0.0170222 	780.000000	2.87638e-06	
800.000000	0.0151646 	800.000000	0.0169021 	800.000000	0.0167084 	800.000000	0.0166065 	800.000000	0.0166429 	800.000000	0.0168992 	800.000000	2.80949e-06	
820.000000	0.0150544 	820.000000	0.0167862 	820.000000	0.0165914 	820.000000	0.0164897 	820.000000	0.0165263 	820.000000	0.0167834 	820.000000	2.74574e-06	
840.000000	0.0149504 	840.000000	0.0166768 	840.000000	0.0164809 	840.000000	0.0163794 	840.000000	0.0164161 	840.000000	0.0166742 	840.000000	2.68491e-06	
860.000000	0.0148524 	860.000000	0.0165737 	860.000000	0.0163764 	860.000000	0.016275  	860.000000	0.0163119 	860.000000	0.0165711 	860.000000	2.62681e-06	
880.000000	0.0147598 	880.000000	0.0164763 	880.000000	0.0162774 	880.000000	0.0161763 	880.000000	0.0162133 	880.000000	0.0164737 	880.000000	2.57125e-06	
900.000000	0.0146724 	900.000000	0.0163842 	900.000000	0.0161836 	900.000000	0.0160828 	900.000000	0.01612   	900.000000	0.0163817 	900.000000	2.51807e-06	
920.000000	0.0145899 	920.000000	0.0162972 	920.000000	0.0160949 	920.000000	0.0159941 	920.000000	0.0160314 	920.000000	0.0162948 	920.000000	2.46712e-06	
940.000000	0.0145118 	940.000000	0.0162149 	940.000000	0.0160106 	940.000000	0.01591   	940.000000	0.0159474 	940.000000	0.0162125 	940.000000	2.41825e-06	
960.000000	0.0144381 	960.000000	0.016137  	960.000000	0.0159303 	960.000000	0.0158301 	960.000000	0.0158676 	960.000000	0.0161347 	960.000000	2.37135e-06	
980.000000	0.0143684 	980.000000	0.0160633 	980.000000	0.0158538 	980.000000	0.0157542 	980.000000	0.0157919 	980.000000	0.016061  	980.000000	2.32629e-06	
1000.000000	0.0143025 	1000.000000	0.0159935 	1000.000000	0.0157809 	1000.000000	0.0156821 	1000.000000	0.0157198 	1000.000000	0.0159912 	1000.000000	2.28297e-06	
1020.000000	0.0142402 	1020.000000	0.0159274 	1020.000000	0.0157117 	1020.000000	0.0156134 	1020.000000	0.0156513 	1020.000000	0.0159251 	1020.000000	2.24128e-06	
1040.000000	0.0141813 	1040.000000	0.0158648 	1040.000000	0.0156459 	1040.000000	0.0155481 	1040.000000	0.0155861 	1040.000000	0.0158626 	1040.000000	2.20114e-06	
1060.000000	0.0141257 	1060.000000	0.0158054 	1060.000000	0.0155835 	1060.000000	0.0154859 	1060.000000	0.015524  	1060.000000	0.0158032 	1060.000000	2.16246e-06	
1080.000000	0.0140731 	1080.000000	0.0157492 	1080.000000	0.0155241 	1080.000000	0.0154266 	1080.000000	0.0154647 	1080.000000	0.015747  	1080.000000	2.12516e-06	
1100.000000	0.0140233 	1100.000000	0.0156959 	1100.000000	0.0154676 	1100.000000	0.0153701 	1100.000000	0.0154083 	1100.000000	0.0156938 	1100.000000	2.08916e-06	
1120.000000	0.0139764 	1120.000000	0.0156454 	1120.000000	0.0154136 	1120.000000	0.0153162 	1120.000000	0.0153545 	1120.000000	0.0156433 	1120.000000	2.0544e-06	
1140.000000	0.013932  	1140.000000	0.0155975 	1140.000000	0.015362  	1140.000000	0.0152648 	1140.000000	0.0153031 	1140.000000	0.0155955 	1140.000000	2.02082e-06	
1160.000000	0.0138901 	1160.000000	0.0155522 	1160.000000	0.0153127 	1160.000000	0.0152157 	1160.000000	0.0152541 	1160.000000	0.0155502 	1160.000000	1.98836e-06	
1180.000000	0.0138506 	1180.000000	0.0155092 	1180.000000	0.0152657 	1180.000000	0.0151688 	1180.000000	0.0152072 	1180.000000	0.0155072 	1180.000000	1.95695e-06	
1200.000000	0.0138134 	1200.000000	0.0154685 	1200.000000	0.0152208 	1200.000000	0.015124  	1200.000000	0.0151625 	1200.000000	0.0154666 	1200.000000	1.92656e-06	
1220.000000	0.0137783 	1220.000000	0.0154299 	1220.000000	0.0151779 	1220.000000	0.0150811 	1220.000000	0.0151197 	1220.000000	0.015428  	1220.000000	1.89712e-06	
1240.000000	0.0137453 	1240.000000	0.0153935 	1240.000000	0.0151369 	1240.000000	0.0150402 	1240.000000	0.0150788 	1240.000000	0.0153916 	1240.000000	1.8686e-06	
1260.000000	0.0137142 	1260.000000	0.0153589 	1260.000000	0.0150976 	1260.000000	0.015001  	1260.000000	0.0150397 	1260.000000	0.0153571 	1260.000000	1.84096e-06	
1280.000000	0.013685  	1280.000000	0.0153263 	1280.000000	0.0150601 	1280.000000	0.0149636 	1280.000000	0.0150023 	1280.000000	0.0153245 	1280.000000	1.81414e-06	
1300.000000	0.0136577 	1300.000000	0.0152954 	1300.000000	0.0150241 	1300.000000	0.0149277 	1300.000000	0.0149665 	1300.000000	0.0152936 	1300.000000	1.78812e-06	
1320.000000	0.013632  	1320.000000	0.0152662 	1320.000000	0.0149895 	1320.000000	0.0148934 	1320.000000	0.0149322 	1320.000000	0.0152645 	1320.000000	1.76286e-06	
1340.000000	0.013608  	1340.000000	0.0152387 	1340.000000	0.0149563 	1340.000000	0.0148606 	1340.000000	0.0148994 	1340.000000	0.015237  	1340.000000	1.73833e-06	
1360.000000	0.0135856 	1360.000000	0.0152127 	1360.000000	0.0149245 	1360.000000	0.0148291 	1360.000000	0.014868  	1360.000000	0.015211  	1360.000000	1.71449e-06	
1380.000000	0.0135647 	1380.000000	0.0151882 	1380.000000	0.014894  	1380.000000	0.014799  	1380.000000	0.0148379 	1380.000000	0.0151866 	1380.000000	1.69132e-06	
1400.000000	0.0135453 	1400.000000	0.0151652 	1400.000000	0.0148648 	1400.000000	0.0147701 	1400.000000	0.0148091 	1400.000000	0.0151635 	1400.000000	1.66879e-06	
1420.000000	0.0135272 	1420.000000	0.0151435 	1420.000000	0.0148368 	1420.000000	0.0147425 	1420.000000	0.0147814 	1420.000000	0.0151419 	1420.000000	1.64687e-06	
1440.000000	0.0135105 	1440.000000	0.0151231 	1440.000000	0.0148101 	1440.000000	0.0147159 	1440.000000	0.014755  	1440.000000	0.0151215 	1440.000000	1.62554e-06	
1460.000000	0.0134951 	1460.000000	0.015104  	1460.000000	0.0147845 	1460.000000	0.0146905 	1460.000000	0.0147296 	1460.000000	0.0151024 	1460.000000	1.60477e-06	
1480.000000	0.013481  	1480.000000	0.0150861 	1480.000000	0.01476   	1480.000000	0.0146662 	1480.000000	0.0147053 	1480.000000	0.0150845 	1480.000000	1.58454e-06	
1500.000000	0.0134681 	1500.000000	0.0150694 	1500.000000	0.0147365 	1500.000000	0.0146428 	1500.000000	0.014682  	1500.000000	0.0150678 	1500.000000	1.56483e-06	
1520.000000	0.0134563 	1520.000000	0.0150538 	1520.000000	0.0147141 	1520.000000	0.0146204 	1520.000000	0.0146596 	1520.000000	0.0150522 	1520.000000	1.54562e-06	
1540.000000	0.0134456 	1540.000000	0.0150392 	1540.000000	0.0146926 	1540.000000	0.014599  	1540.000000	0.0146382 	1540.000000	0.0150377 	1540.000000	1.52689e-06	
1560.000000	0.0134361 	1560.000000	0.0150257 	1560.000000	0.014672  	1560.000000	0.0145784 	1560.000000	0.0146176 	1560.000000	0.0150242 	1560.000000	1.50863e-06	
1580.000000	0.0134275 	1580.000000	0.0150132 	1580.000000	0.0146522 	1580.000000	0.0145587 	1580.000000	0.0145979 	1580.000000	0.0150117 	1580.000000	1.49081e-06	
1600.000000	0.01342   	1600.000000	0.0150016 	1600.000000	0.0146332 	1600.000000	0.0145397 	1600.000000	0.014579  	1600.000000	0.0150002 	1600.000000	1.47342e-06	
1620.000000	0.0134134 	1620.000000	0.014991  	1620.000000	0.0146151 	1620.000000	0.0145216 	1620.000000	0.0145609 	1620.000000	0.0149895 	1620.000000	1.45645e-06	
1640.000000	0.0134078 	1640.000000	0.0149812 	1640.000000	0.0145976 	1640.000000	0.0145042 	1640.000000	0.0145435 	1640.000000	0.0149798 	1640.000000	1.43987e-06	
1660.000000	0.0134031 	1660.000000	0.0149723 	1660.000000	0.0145809 	1660.000000	0.0144875 	1660.000000	0.0145268 	1660.000000	0.0149709 	1660.000000	1.42368e-06	
1680.000000	0.0133992 	1680.000000	0.0149643 	1680.000000	0.0145648 	1680.000000	0.0144715 	1680.000000	0.0145108 	1680.000000	0.0149629 	1680.000000	1.40786e-06	
1700.000000	0.0133962 	1700.000000	0.014957  	1700.000000	0.0145494 	1700.000000	0.0144561 	1700.000000	0.0144955 	1700.000000	0.0149556 	1700.000000	1.3924e-06	
1750.000000	0.0133923 	1750.000000	0.0149422 	1750.000000	0.0145136 	1750.000000	0.0144205 	1750.000000	0.0144599 	1750.000000	0.0149408 	1750.000000	1.35525e-06	
1800.000000	0.0133931 	1800.000000	0.0149317 	1800.000000	0.0144814 	1800.000000	0.0143884 	1800.000000	0.0144279 	1800.000000	0.0149304 	1800.000000	1.32008e-06	
1850.000000	0.0133983 	1850.000000	0.0149254 	1850.000000	0.0144524 	1850.000000	0.0143596 	1850.000000	0.0143991 	1850.000000	0.0149241 	1850.000000	1.28675e-06	
1900.000000	0.0134076 	1900.000000	0.0149228 	1900.000000	0.0144264 	1900.000000	0.0143338 	1900.000000	0.0143733 	1900.000000	0.0149215 	1900.000000	1.25512e-06	
1950.000000	0.0134207 	1950.000000	0.0149236 	1950.000000	0.014403  	1950.000000	0.0143106 	1950.000000	0.0143502 	1950.000000	0.0149224 	1950.000000	1.22504e-06	
2000.000000	0.0134373 	2000.000000	0.0149277 	2000.000000	0.0143821 	2000.000000	0.0142899 	2000.000000	0.0143295 	2000.000000	0.0149265 	2000.000000	1.19643e-06	
2100.000000	0.0134803 	2100.000000	0.0149445 	2100.000000	0.0143468 	2100.000000	0.0142551 	2100.000000	0.0142947 	2100.000000	0.0149433 	2100.000000	1.14314e-06	
2200.000000	0.013535  	2200.000000	0.0149716 	2200.000000	0.014319  	2200.000000	0.0142278 	2200.000000	0.0142675 	2200.000000	0.0149705 	2200.000000	1.09453e-06	
2300.000000	0.0136001 	2300.000000	0.0150076 	2300.000000	0.0142977 	2300.000000	0.0142069 	2300.000000	0.0142466 	2300.000000	0.0150065 	2300.000000	1.05e-06  	
2400.000000	0.0136743 	2400.000000	0.0150514 	2400.000000	0.0142818 	2400.000000	0.0141914 	2400.000000	0.0142312 	2400.000000	0.0150504 	2400.000000	1.00906e-06	
2500.000000	0.0137568 	2500.000000	0.0151022 	2500.000000	0.0142708 	2500.000000	0.0141805 	2500.000000	0.0142203 	2500.000000	0.0151012 	2500.000000	9.7129e-07	
2600.000000	0.0138467 	2600.000000	0.015159  	2600.000000	0.0142637 	2600.000000	0.0141736 	2600.000000	0.0142134 	2600.000000	0.015158  	2600.000000	9.36324e-07	
2700.000000	0.0139433 	2700.000000	0.0152212 	2700.000000	0.0142601 	2700.000000	0.01417   	2700.000000	0.0142098 	2700.000000	0.0152203 	2700.000000	9.03862e-07	
2800.000000	0.014046  	2800.000000	0.0152882 	2800.000000	0.0142593 	2800.000000	0.0141693 	2800.000000	0.0142092 	2800.000000	0.0152873 	2800.000000	8.7364e-07	
2900.000000	0.0141544 	2900.000000	0.0153595 	2900.000000	0.0142611 	2900.000000	0.0141712 	2900.000000	0.014211  	2900.000000	0.0153587 	2900.000000	8.45433e-07	
3000.000000	0.0142679 	3000.000000	0.0154347 	3000.000000	0.014265  	3000.000000	0.0141751 	3000.000000	0.014215  	3000.000000	0.0154339 	3000.000000	8.19043e-07	
3200.000000	0.0145089 	3200.000000	0.0155952 	3200.000000	0.014278  	3200.000000	0.0141884 	3200.000000	0.0142283 	3200.000000	0.0155945 	3200.000000	7.7105e-07	
3400.000000	0.0147664 	3400.000000	0.0157672 	3400.000000	0.0142967 	3400.000000	0.0142073 	3400.000000	0.0142472 	3400.000000	0.0157665 	3400.000000	7.28521e-07	
3600.000000	0.0150382 	3600.000000	0.0159487 	3600.000000	0.0143196 	3600.000000	0.0142304 	3600.000000	0.0142703 	3600.000000	0.015948  	3600.000000	6.90564e-07	
3800.000000	0.0153227 	3800.000000	0.0161381 	3800.000000	0.0143456 	3800.000000	0.0142567 	3800.000000	0.0142965 	3800.000000	0.0161375 	3800.000000	6.56475e-07	
4000.000000	0.0156186 	4000.000000	0.0163343 	4000.000000	0.014374  	4000.000000	0.0142853 	4000.000000	0.0143251 	4000.000000	0.0163336 	4000.000000	6.25684e-07	
4200.000000	0.0159248 	4200.000000	0.0165361 	4200.000000	0.0144042 	4200.000000	0.0143156 	4200.000000	0.0143554 	4200.000000	0.0165355 	4200.000000	5.97731e-07	
4400.000000	0.0162403 	4400.000000	0.0167428 	4400.000000	0.0144356 	4400.000000	0.0143472 	4400.000000	0.014387  	4400.000000	0.0167422 	4400.000000	5.72237e-07	
4600.000000	0.0165646 	4600.000000	0.0169536 	4600.000000	0.0144679 	4600.000000	0.0143796 	4600.000000	0.0144194 	4600.000000	0.0169531 	4600.000000	5.48889e-07	
4800.000000	0.0168968 	4800.000000	0.0171681 	4800.000000	0.0145008 	4800.000000	0.0144126 	4800.000000	0.0144524 	4800.000000	0.0171676 	4800.000000	5.27425e-07	
5000.000000	0.0172365 	5000.000000	0.0173858 	5000.000000	0.014534  	5000.000000	0.014446  	5000.000000	0.0144858 	5000.000000	0.0173852 	5000.000000	5.07622e-07	
5250.000000	0.017671  	5250.000000	0.0176616 	5250.000000	0.0145758 	5250.000000	0.014488  	5250.000000	0.0145277 	5250.000000	0.0176611 	5250.000000	4.84923e-07	
5500.000000	0.0181158 	5500.000000	0.0179411 	5500.000000	0.0146176 	5500.000000	0.0145299 	5500.000000	0.0145696 	5500.000000	0.0179407 	5500.000000	4.64222e-07	
6000.000000	0.0190338 	6000.000000	0.0185091 	6000.000000	0.0147004 	6000.000000	0.014613  	6000.000000	0.0146526 	6000.000000	0.0185086 	6000.000000	4.27835e-07	
6500.000000	0.0199867 	6500.000000	0.0190862 	6500.000000	0.0147814 	6500.000000	0.0146942 	6500.000000	0.0147337 	6500.000000	0.0190858 	6500.000000	3.96877e-07	
7000.000000	0.0209717 	7000.000000	0.0196702 	7000.000000	0.0148601 	7000.000000	0.014773  	7000.000000	0.0148124 	7000.000000	0.0196699 	7000.000000	3.70207e-07	
7500.000000	0.0219868 	7500.000000	0.0202594 	7500.000000	0.0149358 	7500.000000	0.0148491 	7500.000000	0.0148884 	7500.000000	0.0202591 	7500.000000	3.46985e-07	
8000.000000	0.0230303 	8000.000000	0.0208526 	8000.000000	0.0150089 	8000.000000	0.0149225 	8000.000000	0.0149616 	8000.000000	0.0208523 	8000.000000	3.26577e-07	
8500.000000	0.0241012 	8500.000000	0.0214488 	8500.000000	0.0150794 	8500.000000	0.014993  	8500.000000	0.015032  	8500.000000	0.0214485 	8500.000000	3.08498e-07	
9000.000000	0.0251985 	9000.000000	0.0220472 	9000.000000	0.0151473 	9000.000000	0.0150609 	9000.000000	0.0150997 	9000.000000	0.0220469 	9000.000000	2.92366e-07	
9500.000000	0.0263215 	9500.000000	0.0226474 	9500.000000	0.0152123 	9500.000000	0.0151261 	9500.000000	0.0151647 	9500.000000	0.0226471 	9500.000000	2.7788e-07	
10000.000000	0.0274696 	10000.000000	0.0232489 	10000.000000	0.0152745 	10000.000000	0.0151888 	10000.000000	0.0152273 	10000.000000	0.0232486 	10000.000000	2.64799e-07	
11000.000000	0.0298394 	11000.000000	0.0244544 	11000.000000	0.0153921 	11000.000000	0.0153073 	11000.000000	0.0153454 	11000.000000	0.0244542 	11000.000000	2.421e-07 	
12000.000000	0.032305  	12000.000000	0.0256618 	12000.000000	0.0155021 	12000.000000	0.0154173 	12000.000000	0.0154549 	12000.000000	0.0256616 	12000.000000	2.23075e-07	
13000.000000	0.0348646 	13000.000000	0.0268697 	13000.000000	0.0156044 	13000.000000	0.0155197 	13000.000000	0.0155569 	13000.000000	0.0268695 	13000.000000	2.06891e-07	
14000.000000	0.037517  	14000.000000	0.0280774 	14000.000000	0.0156994 	14000.000000	0.0156153 	14000.000000	0.0156521 	14000.000000	0.0280772 	14000.000000	1.92952e-07	
15000.000000	0.0402614 	15000.000000	0.0292842 	15000.000000	0.015788  	15000.000000	0.015705  	15000.000000	0.0157412 	15000.000000	0.029284  	15000.000000	1.80818e-07	
16000.000000	0.0430972 	16000.000000	0.0304897 	16000.000000	0.0158713 	16000.000000	0.0157893 	16000.000000	0.015825  	16000.000000	0.0304895 	16000.000000	1.70156e-07	
17000.000000	0.0460241 	17000.000000	0.0316937 	17000.000000	0.0159499 	17000.000000	0.0158687 	17000.000000	0.0159039 	17000.000000	0.0316935 	17000.000000	1.60713e-07	
18000.000000	0.049042  	18000.000000	0.032896  	18000.000000	0.0160244 	18000.000000	0.0159438 	18000.000000	0.0159784 	18000.000000	0.0328958 	18000.000000	1.52287e-07	
19000.000000	0.0521508 	19000.000000	0.0340964 	19000.000000	0.0160952 	19000.000000	0.016015  	19000.000000	0.0160489 	19000.000000	0.0340963 	19000.000000	1.44723e-07	
20000.000000	0.0553506 	20000.000000	0.035295  	20000.000000	0.0161626 	20000.000000	0.0160826 	20000.000000	0.0161159 	20000.000000	0.0352949 	20000.000000	1.37894e-07	
21000.000000	0.0586414 	21000.000000	0.0364917 	21000.000000	0.0162266 	21000.000000	0.0161469 	21000.000000	0.0161795 	21000.000000	0.0364915 	21000.000000	1.31696e-07	
22000.000000	0.0620236 	22000.000000	0.0376864 	22000.000000	0.0162871 	22000.000000	0.0162083 	22000.000000	0.0162402 	22000.000000	0.0376862 	22000.000000	1.26045e-07	
23000.000000	0.0654973 	23000.000000	0.0388791 	23000.000000	0.0163449 	23000.000000	0.016267  	23000.000000	0.0162981 	23000.000000	0.038879  	23000.000000	1.20871e-07	
24000.000000	0.0690628 	24000.000000	0.04007   	24000.000000	0.0164002 	24000.000000	0.0163231 	24000.000000	0.0163534 	24000.000000	0.0400699 	24000.000000	1.16116e-07	
25000.000000	0.0727204 	25000.000000	0.0412589 	25000.000000	0.0164533 	25000.000000	0.016377  	25000.000000	0.0164064 	25000.000000	0.0412588 	25000.000000	1.1173e-07	
26000.000000	0.0764705 	26000.000000	0.0424459 	26000.000000	0.0165042 	26000.000000	0.0164287 	26000.000000	0.0164573 	26000.000000	0.0424458 	26000.000000	1.07672e-07	
27000.000000	0.0803134 	27000.000000	0.0436311 	27000.000000	0.0165532 	27000.000000	0.0164784 	27000.000000	0.0165061 	27000.000000	0.043631  	27000.000000	1.03906e-07	
28000.000000	0.0842495 	28000.000000	0.0448145 	28000.000000	0.0166003 	28000.000000	0.0165263 	28000.000000	0.016553  	28000.000000	0.0448144 	28000.000000	1.00401e-07	
29000.000000	0.0882792 	29000.000000	0.0459961 	29000.000000	0.0166456 	29000.000000	0.0165724 	29000.000000	0.0165983 	29000.000000	0.045996  	29000.000000	9.71303e-08	
30000.000000	0.092403  	30000.000000	0.0471759 	30000.000000	0.0166893 	30000.000000	0.0166169 	30000.000000	0.0166418 	30000.000000	0.0471759 	30000.000000	9.40718e-08	
32000.000000	0.100934  	32000.000000	0.0495305 	32000.000000	0.016772  	32000.000000	0.0167016 	32000.000000	0.0167244 	32000.000000	0.0495304 	32000.000000	8.8512e-08	
34000.000000	0.109847  	34000.000000	0.0518785 	34000.000000	0.0168495 	34000.000000	0.016781  	34000.000000	0.0168017 	34000.000000	0.0518785 	34000.000000	8.35881e-08	
36000.000000	0.119145  	36000.000000	0.0542203 	36000.000000	0.0169219 	36000.000000	0.0168557 	36000.000000	0.016874  	36000.000000	0.0542202 	36000.000000	7.9196e-08	
38000.000000	0.128831  	38000.000000	0.056556  	38000.000000	0.0169897 	38000.000000	0.0169262 	38000.000000	0.0169421 	38000.000000	0.0565559 	38000.000000	7.52534e-08	
40000.000000	0.138911  	40000.000000	0.058886  	40000.000000	0.0170537 	40000.000000	0.016993  	40000.000000	0.0170064 	40000.000000	0.0588859 	40000.000000	7.1694e-08	
42000.000000	0.149387  	42000.000000	0.0612105 	42000.000000	0.0171142 	42000.000000	0.0170563 	42000.000000	0.017067  	42000.000000	0.0612104 	42000.000000	6.84642e-08	
44000.000000	0.160265  	44000.000000	0.0635296 	44000.000000	0.0171718 	44000.000000	0.0171166 	44000.000000	0.0171246 	44000.000000	0.0635296 	44000.000000	6.55198e-08	
46000.000000	0.171548  	46000.000000	0.0658438 	46000.000000	0.0172268 	46000.000000	0.0171741 	46000.000000	0.0171792 	46000.000000	0.0658437 	46000.000000	6.28243e-08	
48000.000000	0.18324   	48000.000000	0.068153  	48000.000000	0.0172793 	48000.000000	0.0172291 	48000.000000	0.0172311 	48000.000000	0.068153  	48000.000000	6.03472e-08	
50000.000000	0.195346  	50000.000000	0.0704576 	50000.000000	0.0173293 	50000.000000	0.0172817 	50000.000000	0.0172806 	50000.000000	0.0704575 	50000.000000	5.80627e-08	
