*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
4.000000	0.956859  	4.000000	0.813355  	4.000000	0.811501  	4.000000	0.811501  	4.000000	0.812857  	4.000000	0.000497816	
4.500000	0.882694  	4.500000	0.756062  	4.500000	0.754659  	4.500000	0.754659  	4.500000	0.755614  	4.500000	0.000448804	
5.000000	0.819814  	5.000000	0.707141  	5.000000	0.705627  	5.000000	0.705627  	5.000000	0.706732  	5.000000	0.000408996	
5.500000	0.765805  	5.500000	0.664746  	5.500000	0.662904  	5.500000	0.662904  	5.500000	0.66437   	5.500000	0.000375986	
6.000000	0.718894  	6.000000	0.62758   	6.000000	0.625343  	6.000000	0.625343  	6.000000	0.627232  	6.000000	0.000348145	
6.500000	0.677753  	6.500000	0.594687  	6.500000	0.592057  	6.500000	0.592057  	6.500000	0.594363  	6.500000	0.000324329	
7.000000	0.641365  	7.000000	0.565344  	7.000000	0.562349  	7.000000	0.562349  	7.000000	0.565041  	7.000000	0.000303711	
7.500000	0.608943  	7.500000	0.538988  	7.500000	0.535666  	7.500000	0.535666  	7.500000	0.538703  	7.500000	0.000285678	
8.000000	0.579863  	8.000000	0.515173  	8.000000	0.511564  	8.000000	0.511564  	8.000000	0.514903  	8.000000	0.000269765	
8.500000	0.553627  	8.500000	0.493538  	8.500000	0.48968   	8.500000	0.48968   	8.500000	0.493283  	8.500000	0.000255614	
9.000000	0.529832  	9.000000	0.473792  	9.000000	0.469718  	9.000000	0.469718  	9.000000	0.473549  	9.000000	0.000242942	
9.500000	0.508147  	9.500000	0.455691  	9.500000	0.451432  	9.500000	0.451432  	9.500000	0.45546   	9.500000	0.000231525	
10.000000	0.4883    	10.000000	0.441134  	10.000000	0.434615  	10.000000	0.434615  	10.000000	0.440913  	10.000000	0.000221184	
11.000000	0.453246  	11.000000	0.412528  	11.000000	0.404871  	11.000000	0.405319  	11.000000	0.412325  	11.000000	0.000203162	
12.000000	0.423246  	12.000000	0.387507  	12.000000	0.379267  	12.000000	0.380009  	12.000000	0.387319  	12.000000	0.000187977	
13.000000	0.397266  	13.000000	0.365459  	13.000000	0.356979  	13.000000	0.357922  	13.000000	0.365284  	13.000000	0.000175  	
14.000000	0.37454   	14.000000	0.345897  	14.000000	0.337399  	14.000000	0.338479  	14.000000	0.345733  	14.000000	0.000163774	
15.000000	0.354482  	15.000000	0.328431  	15.000000	0.32007   	15.000000	0.321232  	15.000000	0.328277  	15.000000	0.000153963	
16.000000	0.336644  	16.000000	0.312745  	16.000000	0.304622  	16.000000	0.305827  	16.000000	0.3126    	16.000000	0.000145311	
17.000000	0.320671  	17.000000	0.298584  	17.000000	0.290764  	17.000000	0.291986  	17.000000	0.298447  	17.000000	0.000137622	
18.000000	0.306282  	18.000000	0.285737  	18.000000	0.278266  	18.000000	0.279482  	18.000000	0.285606  	18.000000	0.000130741	
19.000000	0.293247  	19.000000	0.27403   	19.000000	0.266934  	19.000000	0.268131  	19.000000	0.273906  	19.000000	0.000124545	
20.000000	0.281382  	20.000000	0.263319  	20.000000	0.256603  	20.000000	0.257781  	20.000000	0.2632    	20.000000	0.000118935	
21.000000	0.270534  	21.000000	0.253481  	21.000000	0.247152  	21.000000	0.248307  	21.000000	0.253367  	21.000000	0.000113831	
22.000000	0.260575  	22.000000	0.244414  	22.000000	0.238486  	22.000000	0.239603  	22.000000	0.244305  	22.000000	0.000109165	
23.000000	0.251399  	23.000000	0.23603   	23.000000	0.230508  	23.000000	0.23158   	23.000000	0.235926  	23.000000	0.000104884	
24.000000	0.242915  	24.000000	0.228256  	24.000000	0.223126  	24.000000	0.224163  	24.000000	0.228155  	24.000000	0.000100941	
25.000000	0.235047  	25.000000	0.221026  	25.000000	0.216278  	25.000000	0.217286  	25.000000	0.220929  	25.000000	9.72965e-05	
27.000000	0.220904  	27.000000	0.207985  	27.000000	0.204021  	27.000000	0.204939  	27.000000	0.207895  	27.000000	9.07755e-05	
29.000000	0.208545  	29.000000	0.196545  	29.000000	0.193367  	29.000000	0.194176  	29.000000	0.19646   	29.000000	8.51083e-05	
31.000000	0.197646  	31.000000	0.186425  	31.000000	0.183761  	31.000000	0.184449  	31.000000	0.186345  	31.000000	8.01353e-05	
33.000000	0.18796   	33.000000	0.177408  	33.000000	0.174987  	33.000000	0.175548  	33.000000	0.177332  	33.000000	7.57347e-05	
35.000000	0.179291  	35.000000	0.169321  	35.000000	0.167121  	35.000000	0.167572  	35.000000	0.16925   	35.000000	7.18117e-05	
