*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.040000	0.170623  	0.040000	0.16577   	0.040000	0.162096  	0.040000	0.162096  	0.040000	0.162096  	0.040000	0.165319  	0.040000	0.000451252	
0.045000	0.175851  	0.045000	0.170136  	0.045000	0.166769  	0.045000	0.166769  	0.045000	0.166768  	0.045000	0.169725  	0.045000	0.000411418	
0.050000	0.179562  	0.050000	0.173656  	0.050000	0.170588  	0.050000	0.170588  	0.050000	0.170588  	0.050000	0.173277  	0.050000	0.000378574	
0.055000	0.181935  	0.055000	0.176434  	0.055000	0.173657  	0.055000	0.173657  	0.055000	0.173657  	0.055000	0.176083  	0.055000	0.000350981	
0.060000	0.183149  	0.060000	0.17856   	0.060000	0.176061  	0.060000	0.176061  	0.060000	0.176061  	0.060000	0.178233  	0.060000	0.000327443	
0.070000	0.182777  	0.070000	0.181152  	0.070000	0.179164  	0.070000	0.179164  	0.070000	0.179164  	0.070000	0.180863  	0.070000	0.000289336	
0.080000	0.179692  	0.080000	0.181939  	0.080000	0.1804    	0.080000	0.1804    	0.080000	0.1804    	0.080000	0.181679  	0.080000	0.000259741	
0.090000	0.174918  	0.090000	0.181328  	0.090000	0.180175  	0.090000	0.180175  	0.090000	0.180175  	0.090000	0.181092  	0.090000	0.000236034	
0.100000	0.169235  	0.100000	0.179651  	0.100000	0.178823  	0.100000	0.178823  	0.100000	0.178823  	0.100000	0.179434  	0.100000	0.000216579	
0.120000	0.157136  	0.120000	0.174121  	0.120000	0.173791  	0.120000	0.173791  	0.120000	0.173791  	0.120000	0.173935  	0.120000	0.000186465	
0.140000	0.145788  	0.140000	0.166945  	0.140000	0.16695   	0.140000	0.16695   	0.140000	0.16695   	0.140000	0.16678   	0.140000	0.000164162	
0.160000	0.135937  	0.160000	0.15913   	0.160000	0.159358  	0.160000	0.159358  	0.160000	0.159358  	0.160000	0.158983  	0.160000	0.000146928	
0.180000	0.127613  	0.180000	0.151284  	0.180000	0.151658  	0.180000	0.151658  	0.180000	0.151658  	0.180000	0.15115   	0.180000	0.000133179	
0.200000	0.120609  	0.200000	0.143745  	0.200000	0.144216  	0.200000	0.144216  	0.200000	0.144216  	0.200000	0.143623  	0.200000	0.000121936	
0.250000	0.107308  	0.250000	0.127119  	0.250000	0.127708  	0.250000	0.127708  	0.250000	0.127708  	0.250000	0.127018  	0.250000	0.000101063	
0.300000	0.0978244 	0.300000	0.113823  	0.300000	0.114447  	0.300000	0.114447  	0.300000	0.114447  	0.300000	0.113737  	0.300000	8.6612e-05	
0.350000	0.090542  	0.350000	0.103294  	0.350000	0.103916  	0.350000	0.103916  	0.350000	0.103916  	0.350000	0.103218  	0.350000	7.5973e-05	
0.400000	0.0846365 	0.400000	0.0948551 	0.400000	0.0954574 	0.400000	0.0954574 	0.400000	0.0954574 	0.400000	0.0947873 	0.400000	6.77908e-05	
0.450000	0.0796664 	0.450000	0.0879627 	0.450000	0.0885357 	0.450000	0.0885357 	0.450000	0.0885357 	0.450000	0.0879014 	0.450000	6.12891e-05	
0.500000	0.0753766 	0.500000	0.0822225 	0.500000	0.0827614 	0.500000	0.0827614 	0.500000	0.0827614 	0.500000	0.0821665 	0.500000	5.59899e-05	
0.600000	0.0682552 	0.600000	0.0731606 	0.600000	0.0736275 	0.600000	0.0736275 	0.600000	0.0736275 	0.600000	0.0731128 	0.600000	4.78547e-05	
0.700000	0.0625152 	0.700000	0.0662609 	0.700000	0.0666586 	0.700000	0.0666586 	0.700000	0.0666586 	0.700000	0.066219  	0.700000	4.18854e-05	
0.800000	0.0577544 	0.800000	0.0607735 	0.800000	0.061109  	0.800000	0.061109  	0.800000	0.061109  	0.800000	0.0607362 	0.800000	3.73069e-05	
0.900000	0.053726  	0.900000	0.0562685 	0.900000	0.0565497 	0.900000	0.0565497 	0.900000	0.0565497 	0.900000	0.0562349 	0.900000	3.3677e-05	
1.000000	0.0502654 	1.000000	0.0524816 	1.000000	0.0527157 	1.000000	0.0527157 	1.000000	0.0527157 	1.000000	0.0524509 	1.000000	3.07242e-05	
1.250000	0.043406  	1.250000	0.0451497 	1.250000	0.0452927 	1.250000	0.0452927 	1.250000	0.0452927 	1.250000	0.0451244 	1.250000	2.52822e-05	
1.500000	0.0382959 	1.500000	0.0397946 	1.500000	0.0398743 	1.500000	0.0398743 	1.500000	0.0398743 	1.500000	0.0397731 	1.500000	2.15471e-05	
1.750000	0.034329  	1.750000	0.0356785 	1.750000	0.0357133 	1.750000	0.0357133 	1.750000	0.0357133 	1.750000	0.0356597 	1.750000	1.88158e-05	
2.000000	0.0311533 	2.000000	0.0324002 	2.000000	0.0324023 	2.000000	0.0324023 	2.000000	0.0324023 	2.000000	0.0323835 	2.000000	1.67267e-05	
2.250000	0.0285491 	2.250000	0.0297191 	2.250000	0.0296969 	2.250000	0.0296969 	2.250000	0.029697  	2.250000	0.029704  	2.250000	1.50743e-05	
2.500000	0.0262589 	2.500000	0.0274805 	2.500000	0.0274401 	2.500000	0.0274401 	2.500000	0.0274402 	2.500000	0.0274668 	2.500000	1.37328e-05	
3.000000	0.0229287 	3.000000	0.0239445 	3.000000	0.0238794 	3.000000	0.0238794 	3.000000	0.0238794 	3.000000	0.0239328 	3.000000	1.16833e-05	
3.500000	0.0204013 	3.500000	0.0212682 	3.500000	0.0211882 	3.500000	0.0211882 	3.500000	0.0211882 	3.500000	0.021258  	3.500000	1.01877e-05	
4.000000	0.018412  	4.000000	0.0191655 	4.000000	0.0190763 	4.000000	0.0190763 	4.000000	0.0190763 	4.000000	0.0191565 	4.000000	9.04565e-06	
4.500000	0.0168024 	4.500000	0.0174661 	4.500000	0.0173712 	4.500000	0.0173712 	4.500000	0.0173712 	4.500000	0.017458  	4.500000	8.14364e-06	
5.000000	0.0154709 	5.000000	0.0160617 	5.000000	0.0159634 	5.000000	0.0159634 	5.000000	0.0159634 	5.000000	0.0160543 	5.000000	7.41224e-06	
5.500000	0.0143499 	5.500000	0.01488   	5.500000	0.0147797 	5.500000	0.0147797 	5.500000	0.0147797 	5.500000	0.0148732 	5.500000	6.80663e-06	
6.000000	0.0133921 	6.000000	0.0138708 	6.000000	0.0137696 	6.000000	0.0137696 	6.000000	0.0137696 	6.000000	0.0138645 	6.000000	6.29652e-06	
6.500000	0.0125637 	6.500000	0.0129981 	6.500000	0.0128967 	6.500000	0.0128967 	6.500000	0.0128967 	6.500000	0.0129922 	6.500000	5.86065e-06	
7.000000	0.0118394 	7.000000	0.0122353 	7.000000	0.0121342 	7.000000	0.0121342 	7.000000	0.0121342 	7.000000	0.0122298 	7.000000	5.48372e-06	
7.500000	0.0112006 	7.500000	0.0115626 	7.500000	0.011462  	7.500000	0.011462  	7.500000	0.011462  	7.500000	0.0115574 	7.500000	5.15436e-06	
8.000000	0.0106325 	8.000000	0.0109644 	8.000000	0.0108647 	8.000000	0.0108647 	8.000000	0.0108647 	8.000000	0.0109595 	8.000000	4.86398e-06	
8.500000	0.0101239 	8.500000	0.0104288 	8.500000	0.0103301 	8.500000	0.0103301 	8.500000	0.0103301 	8.500000	0.0104242 	8.500000	4.60594e-06	
9.000000	0.00966562	9.000000	0.00994625	9.000000	0.0098486 	9.000000	0.0098486 	9.000000	0.00984861	9.000000	0.00994188	9.000000	4.37506e-06	
9.500000	0.00925048	9.500000	0.00950907	9.500000	0.00941259	9.500000	0.00941259	9.500000	0.00941259	9.500000	0.0095049 	9.500000	4.16721e-06	
10.000000	0.00887251	10.000000	0.00899237	10.000000	0.00901573	10.000000	0.00901573	10.000000	0.00901573	10.000000	0.00898839	10.000000	3.97904e-06	
11.000000	0.00820944	11.000000	0.00833541	11.000000	0.00831392	11.000000	0.00831399	11.000000	0.00831363	11.000000	0.00833175	11.000000	3.65143e-06	
12.000000	0.00764632	12.000000	0.00777419	12.000000	0.00772079	12.000000	0.00772093	12.000000	0.00772061	12.000000	0.00777082	12.000000	3.37569e-06	
13.000000	0.00716176	13.000000	0.007289  	13.000000	0.00721308	13.000000	0.00721316	13.000000	0.00721296	13.000000	0.00728586	13.000000	3.14027e-06	
14.000000	0.00674012	14.000000	0.00686517	14.000000	0.0067736 	14.000000	0.00677359	14.000000	0.0067735 	14.000000	0.00686223	14.000000	2.9368e-06	
15.000000	0.00636968	15.000000	0.00649162	15.000000	0.00638943	15.000000	0.00638944	15.000000	0.00638944	15.000000	0.00648886	15.000000	2.75913e-06	
16.000000	0.00604148	16.000000	0.00615978	16.000000	0.00605101	16.000000	0.00605094	16.000000	0.00605101	16.000000	0.00615718	16.000000	2.60256e-06	
17.000000	0.00574858	17.000000	0.00586296	17.000000	0.00575079	17.000000	0.00575051	17.000000	0.00575066	17.000000	0.00586049	17.000000	2.46351e-06	
18.000000	0.00548546	18.000000	0.0055958 	18.000000	0.00548256	18.000000	0.00548217	18.000000	0.00548239	18.000000	0.00559346	18.000000	2.33916e-06	
19.000000	0.00524772	19.000000	0.00535402	19.000000	0.00524153	19.000000	0.00524114	19.000000	0.00524143	19.000000	0.0053518 	19.000000	2.22725e-06	
20.000000	0.00503179	20.000000	0.00513412	20.000000	0.00502396	20.000000	0.00502356	20.000000	0.00502393	20.000000	0.00513199	20.000000	2.12598e-06	
21.000000	0.00483476	21.000000	0.0049332 	21.000000	0.00482668	21.000000	0.00482626	21.000000	0.00482669	21.000000	0.00493117	21.000000	2.03389e-06	
22.000000	0.00465419	22.000000	0.00474888	22.000000	0.00464703	22.000000	0.00464662	22.000000	0.00464712	22.000000	0.00474693	22.000000	1.94977e-06	
23.000000	0.00448807	23.000000	0.00457916	23.000000	0.00448288	23.000000	0.00448246	23.000000	0.00448303	23.000000	0.00457729	23.000000	1.87261e-06	
24.000000	0.00433471	24.000000	0.00442234	24.000000	0.00433253	24.000000	0.00433195	24.000000	0.00433259	24.000000	0.00442054	24.000000	1.80156e-06	
25.000000	0.00419265	25.000000	0.00427699	25.000000	0.00419438	25.000000	0.00419353	25.000000	0.00419425	25.000000	0.00427525	25.000000	1.73593e-06	
27.000000	0.00393771	27.000000	0.00401591	27.000000	0.00394895	27.000000	0.00394788	27.000000	0.00394873	27.000000	0.00401429	27.000000	1.61857e-06	
29.000000	0.00371534	29.000000	0.00378799	29.000000	0.00373803	29.000000	0.00373698	29.000000	0.00373795	29.000000	0.00378647	29.000000	1.51664e-06	
31.000000	0.00351956	31.000000	0.00358719	31.000000	0.00354825	31.000000	0.00354719	31.000000	0.00354823	31.000000	0.00358576	31.000000	1.42727e-06	
33.000000	0.0033458 	33.000000	0.00340889	33.000000	0.00337349	33.000000	0.0033725 	33.000000	0.00337355	33.000000	0.00340754	33.000000	1.34822e-06	
35.000000	0.00319046	35.000000	0.00324945	35.000000	0.00321707	35.000000	0.00321618	35.000000	0.00321724	35.000000	0.00324818	35.000000	1.2778e-06	
38.000000	0.00298596	38.000000	0.00303953	38.000000	0.00301137	38.000000	0.00301018	38.000000	0.00301124	38.000000	0.00303835	38.000000	1.18544e-06	
41.000000	0.00280931	41.000000	0.00285821	41.000000	0.00283328	41.000000	0.00283205	41.000000	0.00283311	41.000000	0.0028571 	41.000000	1.106e-06 	
44.000000	0.0026551 	44.000000	0.00269994	44.000000	0.00267754	44.000000	0.00267641	44.000000	0.00267746	44.000000	0.00269891	44.000000	1.03691e-06	
47.000000	0.00251922	47.000000	0.00256055	47.000000	0.00254025	47.000000	0.00253918	47.000000	0.00254023	47.000000	0.00255957	47.000000	9.76252e-07	
50.000000	0.00239853	50.000000	0.0024368 	50.000000	0.00241825	50.000000	0.00241724	50.000000	0.00241828	50.000000	0.00243588	50.000000	9.2255e-07	
55.000000	0.00222469	55.000000	0.00225869	55.000000	0.00224245	55.000000	0.00224153	55.000000	0.00224254	55.000000	0.00225785	55.000000	8.45505e-07	
60.000000	0.00207791	60.000000	0.0021085 	60.000000	0.00209405	60.000000	0.00209314	60.000000	0.00209413	60.000000	0.00210772	60.000000	7.80756e-07	
65.000000	0.00195222	65.000000	0.00198007	65.000000	0.00196716	65.000000	0.00196608	65.000000	0.00196705	65.000000	0.00197934	65.000000	7.25546e-07	
70.000000	0.0018433 	70.000000	0.00186893	70.000000	0.00185698	70.000000	0.001856  	70.000000	0.00185695	70.000000	0.00186825	70.000000	6.7789e-07	
75.000000	0.00174793	75.000000	0.00177178	75.000000	0.0017606 	75.000000	0.00175967	75.000000	0.0017606 	75.000000	0.00177115	75.000000	6.3632e-07	
80.000000	0.00166368	80.000000	0.00168611	80.000000	0.00167552	80.000000	0.00167464	80.000000	0.00167555	80.000000	0.00168551	80.000000	5.99726e-07	
85.000000	0.00158868	85.000000	0.00160998	85.000000	0.00159984	85.000000	0.00159901	85.000000	0.0015999 	85.000000	0.00160941	85.000000	5.67256e-07	
90.000000	0.00152144	90.000000	0.00154186	90.000000	0.00153207	90.000000	0.00153128	90.000000	0.00153215	90.000000	0.00154132	90.000000	5.38243e-07	
95.000000	0.00146081	95.000000	0.00148053	95.000000	0.00147121	95.000000	0.00147026	95.000000	0.00147112	95.000000	0.00148002	95.000000	5.12155e-07	
100.000000	0.00140582	100.000000	0.00142503	100.000000	0.00141591	100.000000	0.001415  	100.000000	0.00141585	100.000000	0.00142454	100.000000	4.88567e-07	
105.000000	0.00135571	105.000000	0.00137454	105.000000	0.00136558	105.000000	0.00136471	105.000000	0.00136554	105.000000	0.00137408	105.000000	4.67131e-07	
110.000000	0.00130984	110.000000	0.00132842	110.000000	0.00131957	110.000000	0.00131874	110.000000	0.00131956	110.000000	0.00132797	110.000000	4.47563e-07	
115.000000	0.00126768	115.000000	0.00128612	115.000000	0.00127736	115.000000	0.00127655	115.000000	0.00127736	115.000000	0.00128569	115.000000	4.29626e-07	
120.000000	0.00122879	120.000000	0.00124717	120.000000	0.00123847	120.000000	0.0012377 	120.000000	0.00123849	120.000000	0.00124675	120.000000	4.13121e-07	
125.000000	0.00119279	125.000000	0.00121119	125.000000	0.00120254	125.000000	0.00120179	125.000000	0.00120258	125.000000	0.00121079	125.000000	3.97882e-07	
130.000000	0.00115936	130.000000	0.00117785	130.000000	0.00116924	130.000000	0.00116851	130.000000	0.00116928	130.000000	0.00117747	130.000000	3.83767e-07	
135.000000	0.00112824	135.000000	0.00114687	135.000000	0.00113826	135.000000	0.00113757	135.000000	0.00113834	135.000000	0.0011465 	135.000000	3.70654e-07	
140.000000	0.00109918	140.000000	0.001118  	140.000000	0.00110948	140.000000	0.00110874	140.000000	0.0011095 	140.000000	0.00111765	140.000000	3.5844e-07	
145.000000	0.00107198	145.000000	0.00109104	145.000000	0.00108261	145.000000	0.00108181	145.000000	0.00108255	145.000000	0.0010907 	145.000000	3.47032e-07	
150.000000	0.00104646	150.000000	0.0010658 	150.000000	0.00105737	150.000000	0.00105658	150.000000	0.00105732	150.000000	0.00106546	150.000000	3.36355e-07	
155.000000	0.00101054	155.000000	0.00104212	155.000000	0.00103367	155.000000	0.00103292	155.000000	0.00103364	155.000000	0.00104179	155.000000	3.26337e-07	
160.000000	0.000989478	160.000000	0.00101986	160.000000	0.0010114 	160.000000	0.00101067	160.000000	0.00101138	160.000000	0.00101954	160.000000	3.16921e-07	
165.000000	0.00096962	165.000000	0.000998887	165.000000	0.000990428	165.000000	0.000989708	165.000000	0.000990418	165.000000	0.000998579	165.000000	3.08051e-07	
170.000000	0.000950861	170.000000	0.000979103	170.000000	0.000970635	170.000000	0.000969932	170.000000	0.000970635	170.000000	0.000978804	170.000000	2.99682e-07	
175.000000	0.000933111	175.000000	0.000960406	175.000000	0.000951929	175.000000	0.000951241	175.000000	0.000951937	175.000000	0.000960114	175.000000	2.91772e-07	
180.000000	0.000916289	180.000000	0.000942708	180.000000	0.000934221	180.000000	0.000933549	180.000000	0.000934238	180.000000	0.000942424	180.000000	2.84284e-07	
185.000000	0.000900325	185.000000	0.000925931	185.000000	0.000917437	185.000000	0.000916777	185.000000	0.00091746	185.000000	0.000925654	185.000000	2.77183e-07	
190.000000	0.000885152	190.000000	0.000910004	190.000000	0.000901506	190.000000	0.000900857	190.000000	0.000901533	190.000000	0.000909734	190.000000	2.70442e-07	
195.000000	0.000870714	195.000000	0.000894866	195.000000	0.000886353	195.000000	0.000885725	195.000000	0.000886395	195.000000	0.000894602	195.000000	2.64032e-07	
200.000000	0.000856956	200.000000	0.000880458	200.000000	0.000871935	200.000000	0.000871323	200.000000	0.000871987	200.000000	0.0008802 	200.000000	2.5793e-07	
210.000000	0.000831299	210.000000	0.000853632	210.000000	0.000845196	210.000000	0.000844513	210.000000	0.000845167	210.000000	0.000853385	210.000000	2.46562e-07	
220.000000	0.000807849	220.000000	0.000829168	220.000000	0.00082075	220.000000	0.000820069	220.000000	0.000820712	220.000000	0.000828932	220.000000	2.36187e-07	
230.000000	0.000786332	230.000000	0.000806769	230.000000	0.000798347	230.000000	0.000797693	230.000000	0.000798327	230.000000	0.000806542	230.000000	2.26679e-07	
240.000000	0.000766516	240.000000	0.000786183	240.000000	0.000777772	240.000000	0.000777136	240.000000	0.000777761	240.000000	0.000785965	240.000000	2.17932e-07	
250.000000	0.000748206	250.000000	0.000767202	250.000000	0.000758805	250.000000	0.000758187	250.000000	0.000758803	250.000000	0.000766992	250.000000	2.09858e-07	
260.000000	0.000731236	260.000000	0.000749645	260.000000	0.000741267	260.000000	0.000740667	260.000000	0.000741275	260.000000	0.000749442	260.000000	2.02381e-07	
270.000000	0.000715465	270.000000	0.000733359	270.000000	0.000725008	270.000000	0.000724422	270.000000	0.000725023	270.000000	0.000733164	270.000000	1.95435e-07	
280.000000	0.000700769	280.000000	0.000718213	280.000000	0.000709892	280.000000	0.00070932	280.000000	0.000709914	280.000000	0.000718024	280.000000	1.88967e-07	
290.000000	0.000687042	290.000000	0.000704092	290.000000	0.000695796	290.000000	0.000695247	290.000000	0.000695834	290.000000	0.000703909	290.000000	1.82927e-07	
300.000000	0.000674192	300.000000	0.000690897	300.000000	0.000682679	300.000000	0.000682102	300.000000	0.000682683	300.000000	0.00069072	300.000000	1.77275e-07	
310.000000	0.000662138	310.000000	0.000678541	310.000000	0.000670415	310.000000	0.000669799	310.000000	0.000670375	310.000000	0.000678369	310.000000	1.71973e-07	
320.000000	0.000650808	320.000000	0.000666949	320.000000	0.000658864	320.000000	0.000658262	320.000000	0.000658832	320.000000	0.000666782	320.000000	1.66989e-07	
330.000000	0.00064014	330.000000	0.000656051	330.000000	0.000648007	330.000000	0.000647422	330.000000	0.000647987	330.000000	0.000655889	330.000000	1.62296e-07	
340.000000	0.000630079	340.000000	0.00064579	340.000000	0.000637797	340.000000	0.00063722	340.000000	0.00063778	340.000000	0.000645633	340.000000	1.57868e-07	
350.000000	0.000620574	350.000000	0.000636113	350.000000	0.00062817	350.000000	0.000627603	350.000000	0.000628158	350.000000	0.000635959	350.000000	1.53684e-07	
360.000000	0.000611581	360.000000	0.000626971	360.000000	0.00061908	360.000000	0.000618523	360.000000	0.000619073	360.000000	0.000626822	360.000000	1.49723e-07	
370.000000	0.000603061	370.000000	0.000618324	370.000000	0.000610486	370.000000	0.000609938	370.000000	0.000610484	370.000000	0.000618178	370.000000	1.45968e-07	
380.000000	0.000594979	380.000000	0.000610132	380.000000	0.000602349	380.000000	0.00060181	380.000000	0.000602351	380.000000	0.00060999	380.000000	1.42403e-07	
390.000000	0.000587302	390.000000	0.000602363	390.000000	0.000594635	390.000000	0.000594104	390.000000	0.000594642	390.000000	0.000602224	390.000000	1.39014e-07	
400.000000	0.000580002	400.000000	0.000594986	400.000000	0.000587312	400.000000	0.00058679	400.000000	0.000587324	400.000000	0.00059485	400.000000	1.35788e-07	
410.000000	0.000573051	410.000000	0.000587971	410.000000	0.000580355	410.000000	0.000579839	410.000000	0.000580369	410.000000	0.000587839	410.000000	1.32713e-07	
420.000000	0.000566427	420.000000	0.000581296	420.000000	0.000573737	420.000000	0.000573227	420.000000	0.000573753	420.000000	0.000581166	420.000000	1.29779e-07	
430.000000	0.000560108	430.000000	0.000574935	430.000000	0.000567432	430.000000	0.000566929	430.000000	0.000567452	430.000000	0.000574808	430.000000	1.26976e-07	
440.000000	0.000554073	440.000000	0.00056887	440.000000	0.000561376	440.000000	0.000560885	440.000000	0.000561405	440.000000	0.000568745	440.000000	1.24296e-07	
450.000000	0.000548306	450.000000	0.00056308	450.000000	0.000555579	450.000000	0.000555094	450.000000	0.00055561	450.000000	0.000562958	450.000000	1.21731e-07	
460.000000	0.000542788	460.000000	0.000557548	460.000000	0.000550061	460.000000	0.000549562	460.000000	0.000550076	460.000000	0.000557428	460.000000	1.19273e-07	
470.000000	0.000537506	470.000000	0.000552258	470.000000	0.000544798	470.000000	0.000544274	470.000000	0.000544786	470.000000	0.000552141	470.000000	1.16915e-07	
480.000000	0.000532446	480.000000	0.000547195	480.000000	0.000539752	480.000000	0.000539216	480.000000	0.000539724	480.000000	0.00054708	480.000000	1.14652e-07	
490.000000	0.000527593	490.000000	0.000542346	490.000000	0.000534905	490.000000	0.000534373	490.000000	0.000534879	490.000000	0.000542234	490.000000	1.12478e-07	
500.000000	0.000522937	500.000000	0.000537699	500.000000	0.000530254	500.000000	0.000529733	500.000000	0.000530236	500.000000	0.000537589	500.000000	1.10387e-07	
520.000000	0.000514171	520.000000	0.000528963	520.000000	0.000521523	520.000000	0.000521014	520.000000	0.000521512	520.000000	0.000528857	520.000000	1.06439e-07	
540.000000	0.00050607	540.000000	0.000520906	540.000000	0.000513477	540.000000	0.000512976	540.000000	0.000513469	540.000000	0.000520803	540.000000	1.02772e-07	
560.000000	0.000498565	560.000000	0.000513456	560.000000	0.000506039	560.000000	0.000505547	560.000000	0.000506036	560.000000	0.000513356	560.000000	9.93571e-08	
580.000000	0.000491598	580.000000	0.000506552	580.000000	0.000499149	580.000000	0.000498665	580.000000	0.00049915	580.000000	0.000506456	580.000000	9.61692e-08	
600.000000	0.000485118	600.000000	0.000500141	600.000000	0.000492752	600.000000	0.000492275	600.000000	0.000492757	600.000000	0.000500048	600.000000	9.3186e-08	
620.000000	0.000479081	620.000000	0.000494177	620.000000	0.000486801	620.000000	0.000486332	620.000000	0.00048681	620.000000	0.000494087	620.000000	9.03883e-08	
640.000000	0.000473446	640.000000	0.000488619	640.000000	0.000481256	640.000000	0.000480792	640.000000	0.000481267	640.000000	0.000488531	640.000000	8.7759e-08	
660.000000	0.00046818	660.000000	0.000483431	660.000000	0.000476076	660.000000	0.00047562	660.000000	0.000476091	660.000000	0.000483345	660.000000	8.52832e-08	
680.000000	0.00046325	680.000000	0.000478581	680.000000	0.000471228	680.000000	0.000470782	680.000000	0.000471251	680.000000	0.000478498	680.000000	8.29477e-08	
700.000000	0.000458631	700.000000	0.00047404	700.000000	0.000466701	700.000000	0.000466252	700.000000	0.000466718	700.000000	0.00047396	700.000000	8.07408e-08	
720.000000	0.000454298	720.000000	0.000469785	720.000000	0.000462472	720.000000	0.000462002	720.000000	0.000462466	720.000000	0.000469706	720.000000	7.86521e-08	
740.000000	0.000450228	740.000000	0.000465791	740.000000	0.000458496	740.000000	0.000458011	740.000000	0.000458472	740.000000	0.000465715	740.000000	7.66721e-08	
760.000000	0.000446402	760.000000	0.00046204	760.000000	0.000454741	760.000000	0.000454257	760.000000	0.000454715	760.000000	0.000461965	760.000000	7.47926e-08	
780.000000	0.000442802	780.000000	0.000458512	780.000000	0.000451198	780.000000	0.000450722	780.000000	0.000451179	780.000000	0.000458439	780.000000	7.3006e-08	
800.000000	0.000439412	800.000000	0.000455192	800.000000	0.000447859	800.000000	0.00044739	800.000000	0.000447845	800.000000	0.000455121	800.000000	7.13054e-08	
820.000000	0.000436218	820.000000	0.000452065	820.000000	0.000444711	820.000000	0.000444246	820.000000	0.000444698	820.000000	0.000451995	820.000000	6.96849e-08	
840.000000	0.000433206	840.000000	0.000449116	840.000000	0.000441738	840.000000	0.000441276	840.000000	0.000441726	840.000000	0.000449048	840.000000	6.81386e-08	
860.000000	0.000430365	860.000000	0.000446335	860.000000	0.000438926	860.000000	0.000438468	860.000000	0.000438916	860.000000	0.000446268	860.000000	6.66618e-08	
880.000000	0.000427683	880.000000	0.000443709	880.000000	0.000436265	880.000000	0.000435811	880.000000	0.000436257	880.000000	0.000443644	880.000000	6.52496e-08	
900.000000	0.00042515	900.000000	0.00044123	900.000000	0.000433744	900.000000	0.000433293	900.000000	0.000433738	900.000000	0.000441166	900.000000	6.38979e-08	
920.000000	0.000422758	920.000000	0.000438886	920.000000	0.000431354	920.000000	0.000430907	920.000000	0.00043135	920.000000	0.000438824	920.000000	6.26029e-08	
940.000000	0.000420498	940.000000	0.000436671	940.000000	0.000429087	940.000000	0.000428644	940.000000	0.000429085	940.000000	0.00043661	940.000000	6.1361e-08	
960.000000	0.000418361	960.000000	0.000434576	960.000000	0.000426935	960.000000	0.000426495	960.000000	0.000426935	960.000000	0.000434515	960.000000	6.0169e-08	
980.000000	0.000416342	980.000000	0.000432593	980.000000	0.000424891	980.000000	0.000424453	980.000000	0.000424892	980.000000	0.000432534	980.000000	5.90239e-08	
1000.000000	0.000414433	1000.000000	0.000430717	1000.000000	0.000422947	1000.000000	0.000422512	1000.000000	0.000422949	1000.000000	0.000430659	1000.000000	5.7923e-08	
