*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
2.500000	0.230236  	2.500000	0.24634   	2.500000	0.248875  	2.500000	0.248875  	2.500000	0.248875  	2.500000	0.246211  	2.500000	0.000129257	
3.000000	0.2023    	3.000000	0.215084  	3.000000	0.217788  	3.000000	0.217788  	3.000000	0.217788  	3.000000	0.214974  	3.000000	0.000109868	
3.500000	0.180773  	3.500000	0.191401  	3.500000	0.193527  	3.500000	0.193527  	3.500000	0.193527  	3.500000	0.191305  	3.500000	9.57334e-05	
4.000000	0.163646  	4.000000	0.17269   	4.000000	0.174163  	4.000000	0.174163  	4.000000	0.174163  	4.000000	0.172605  	4.000000	8.49497e-05	
4.500000	0.149678  	4.500000	0.157482  	4.500000	0.158401  	4.500000	0.158401  	4.500000	0.158401  	4.500000	0.157405  	4.500000	7.64384e-05	
5.000000	0.138056  	5.000000	0.144859  	5.000000	0.145345  	5.000000	0.145345  	5.000000	0.145345  	5.000000	0.144789  	5.000000	6.95413e-05	
5.500000	0.128224  	5.500000	0.134207  	5.500000	0.134365  	5.500000	0.134365  	5.500000	0.134365  	5.500000	0.134143  	5.500000	6.38334e-05	
6.000000	0.119793  	6.000000	0.125094  	6.000000	0.125007  	6.000000	0.125007  	6.000000	0.125007  	6.000000	0.125035  	6.000000	5.90279e-05	
6.500000	0.112479  	6.500000	0.117205  	6.500000	0.116936  	6.500000	0.116936  	6.500000	0.116936  	6.500000	0.11715   	6.500000	5.49236e-05	
7.000000	0.106069  	7.000000	0.110308  	7.000000	0.109903  	7.000000	0.109903  	7.000000	0.109903  	7.000000	0.110257  	7.000000	5.13757e-05	
7.500000	0.100404  	7.500000	0.104224  	7.500000	0.103718  	7.500000	0.103718  	7.500000	0.103719  	7.500000	0.104176  	7.500000	4.82766e-05	
8.000000	0.0953575 	8.000000	0.098815  	8.000000	0.0982352 	8.000000	0.0982352 	8.000000	0.0982353 	8.000000	0.0987695 	8.000000	4.55452e-05	
8.500000	0.0908327 	8.500000	0.0939731 	8.500000	0.0933387 	8.500000	0.0933387 	8.500000	0.0933388 	8.500000	0.09393   	8.500000	4.31188e-05	
9.000000	0.0867512 	9.000000	0.0896119 	9.000000	0.0889378 	9.000000	0.0889378 	9.000000	0.0889378 	9.000000	0.089571  	9.000000	4.09484e-05	
9.500000	0.0830497 	9.500000	0.085662  	9.500000	0.0849594 	9.500000	0.0849594 	9.500000	0.0849594 	9.500000	0.085623  	9.500000	3.89949e-05	
10.000000	0.0796766 	10.000000	0.0809982 	10.000000	0.0813441 	10.000000	0.0813441 	10.000000	0.0813441 	10.000000	0.080961  	10.000000	3.72269e-05	
11.000000	0.0737525 	11.000000	0.0750666 	11.000000	0.0749565 	11.000000	0.0749683 	11.000000	0.074957  	11.000000	0.0750325 	11.000000	3.41497e-05	
12.000000	0.0687152 	12.000000	0.0700025 	12.000000	0.0695738 	12.000000	0.0695932 	12.000000	0.0695747 	12.000000	0.069971  	12.000000	3.15608e-05	
13.000000	0.0643764 	13.000000	0.0656265 	13.000000	0.0649756 	13.000000	0.0649994 	13.000000	0.0649767 	13.000000	0.0655971 	13.000000	2.93513e-05	
14.000000	0.0605981 	14.000000	0.0618055 	14.000000	0.0610023 	14.000000	0.0610279 	14.000000	0.0610029 	14.000000	0.061778  	14.000000	2.74423e-05	
15.000000	0.0572765 	15.000000	0.0584388 	15.000000	0.0575347 	15.000000	0.0575603 	15.000000	0.0575344 	15.000000	0.058413  	15.000000	2.57758e-05	
16.000000	0.0543323 	16.000000	0.0554489 	16.000000	0.0544818 	16.000000	0.054507  	16.000000	0.0544811 	16.000000	0.0554246 	16.000000	2.43078e-05	
17.000000	0.0517035 	17.000000	0.052775  	17.000000	0.0517738 	17.000000	0.0517984 	17.000000	0.0517733 	17.000000	0.052752  	17.000000	2.30043e-05	
18.000000	0.0493412 	18.000000	0.0503688 	18.000000	0.049357  	18.000000	0.04938   	18.000000	0.049356  	18.000000	0.0503469 	18.000000	2.18388e-05	
19.000000	0.0472062 	19.000000	0.0481914 	19.000000	0.0471873 	19.000000	0.0472083 	19.000000	0.0471859 	19.000000	0.0481706 	19.000000	2.07902e-05	
20.000000	0.0452666 	20.000000	0.0462112 	20.000000	0.045228  	20.000000	0.0452482 	20.000000	0.0452277 	20.000000	0.0461913 	20.000000	1.98416e-05	
21.000000	0.0434963 	21.000000	0.0444021 	21.000000	0.0434515 	21.000000	0.043471  	21.000000	0.0434524 	21.000000	0.0443832 	21.000000	1.89791e-05	
22.000000	0.0418736 	22.000000	0.0427427 	22.000000	0.0418359 	22.000000	0.0418531 	22.000000	0.0418365 	22.000000	0.0427245 	22.000000	1.81914e-05	
23.000000	0.0403806 	23.000000	0.0412147 	23.000000	0.0403609 	23.000000	0.0403746 	23.000000	0.0403602 	23.000000	0.0411973 	23.000000	1.74689e-05	
24.000000	0.039002  	24.000000	0.039803  	24.000000	0.039008  	24.000000	0.0390191 	24.000000	0.0390069 	24.000000	0.0397862 	24.000000	1.68039e-05	
25.000000	0.0377248 	25.000000	0.0384945 	25.000000	0.0377629 	25.000000	0.0377726 	25.000000	0.0377626 	25.000000	0.0384783 	25.000000	1.61896e-05	
27.000000	0.0354326 	27.000000	0.0361444 	27.000000	0.0355536 	27.000000	0.0355603 	27.000000	0.0355547 	27.000000	0.0361293 	27.000000	1.50914e-05	
29.000000	0.0334328 	29.000000	0.0340928 	29.000000	0.033658  	29.000000	0.0336609 	29.000000	0.0336597 	29.000000	0.0340787 	29.000000	1.41379e-05	
31.000000	0.031672  	31.000000	0.0322855 	31.000000	0.0319513 	31.000000	0.0319504 	31.000000	0.0319533 	31.000000	0.0322722 	31.000000	1.3302e-05	
33.000000	0.0301089 	33.000000	0.0306806 	33.000000	0.0303793 	33.000000	0.0303751 	33.000000	0.0303813 	33.000000	0.0306681 	33.000000	1.2563e-05	
35.000000	0.0287115 	35.000000	0.0292456 	35.000000	0.0289727 	35.000000	0.0289657 	35.000000	0.0289745 	35.000000	0.0292337 	35.000000	1.19047e-05	
38.000000	0.0268717 	38.000000	0.0273562 	38.000000	0.0271192 	38.000000	0.0271085 	38.000000	0.0271205 	38.000000	0.0273452 	38.000000	1.10415e-05	
41.000000	0.0252824 	41.000000	0.0257243 	41.000000	0.0255165 	41.000000	0.0255029 	41.000000	0.0255172 	41.000000	0.025714  	41.000000	1.02993e-05	
44.000000	0.0238948 	44.000000	0.0242998 	44.000000	0.0241161 	44.000000	0.0241002 	44.000000	0.0241162 	44.000000	0.0242902 	44.000000	9.65393e-06	
47.000000	0.0226722 	47.000000	0.0230453 	47.000000	0.022882  	47.000000	0.0228636 	47.000000	0.0228809 	47.000000	0.0230362 	47.000000	9.08745e-06	
50.000000	0.0215861 	50.000000	0.0219315 	50.000000	0.021783  	50.000000	0.0217648 	50.000000	0.0217831 	50.000000	0.0219229 	50.000000	8.58605e-06	
55.000000	0.0200218 	55.000000	0.0203285 	55.000000	0.0202008 	55.000000	0.0201817 	55.000000	0.0202011 	55.000000	0.0203206 	55.000000	7.86691e-06	
60.000000	0.0187009 	60.000000	0.0189768 	60.000000	0.0188654 	60.000000	0.0188449 	60.000000	0.018865  	60.000000	0.0189695 	60.000000	7.26273e-06	
65.000000	0.0175698 	65.000000	0.0178208 	65.000000	0.0177203 	65.000000	0.0177003 	65.000000	0.0177209 	65.000000	0.0178141 	65.000000	6.74769e-06	
70.000000	0.0165895 	70.000000	0.0168206 	70.000000	0.0167308 	70.000000	0.0167088 	70.000000	0.0167297 	70.000000	0.0168143 	70.000000	6.30323e-06	
75.000000	0.0157312 	75.000000	0.0159462 	75.000000	0.0158621 	75.000000	0.0158413 	75.000000	0.0158622 	75.000000	0.0159403 	75.000000	5.91562e-06	
80.000000	0.014973  	80.000000	0.0151752 	80.000000	0.0150972 	80.000000	0.0150755 	80.000000	0.0150965 	80.000000	0.0151696 	80.000000	5.57448e-06	
85.000000	0.014298  	85.000000	0.01449   	85.000000	0.014415  	85.000000	0.0143943 	85.000000	0.0144153 	85.000000	0.0144847 	85.000000	5.27184e-06	
90.000000	0.0136929 	90.000000	0.0138769 	90.000000	0.0138059 	90.000000	0.0137844 	90.000000	0.0138053 	90.000000	0.0138719 	90.000000	5.00147e-06	
95.000000	0.0131472 	95.000000	0.0133249 	95.000000	0.0132554 	95.000000	0.013235  	95.000000	0.0132557 	95.000000	0.0133202 	95.000000	4.7584e-06	
100.000000	0.0126523 	100.000000	0.0128254 	100.000000	0.0127585 	100.000000	0.0127374 	100.000000	0.012758  	100.000000	0.0128208 	100.000000	4.53866e-06	
105.000000	0.0122013 	105.000000	0.012371  	105.000000	0.0123048 	105.000000	0.0122845 	105.000000	0.012305  	105.000000	0.0123667 	105.000000	4.339e-06 	
110.000000	0.0117885 	110.000000	0.0119559 	110.000000	0.0118913 	110.000000	0.0118706 	110.000000	0.0118909 	110.000000	0.0119518 	110.000000	4.15676e-06	
115.000000	0.0114091 	115.000000	0.0115752 	115.000000	0.011511  	115.000000	0.0114908 	115.000000	0.0115109 	115.000000	0.0115712 	115.000000	3.98973e-06	
120.000000	0.0110591 	120.000000	0.0112246 	120.000000	0.011161  	120.000000	0.0111409 	120.000000	0.0111609 	120.000000	0.0112208 	120.000000	3.83605e-06	
125.000000	0.0107351 	125.000000	0.0109008 	125.000000	0.010838  	125.000000	0.0108177 	125.000000	0.0108374 	125.000000	0.0108971 	125.000000	3.69419e-06	
130.000000	0.0104343 	130.000000	0.0106008 	130.000000	0.0105376 	130.000000	0.010518  	130.000000	0.0105376 	130.000000	0.0105972 	130.000000	3.56279e-06	
135.000000	0.0101541 	135.000000	0.0103219 	135.000000	0.0102583 	135.000000	0.0102395 	135.000000	0.0102589 	135.000000	0.0103185 	135.000000	3.44074e-06	
140.000000	0.0098926 	140.000000	0.0100621 	140.000000	0.0099989 	140.000000	0.00997991	140.000000	0.00999913	140.000000	0.0100588 	140.000000	3.32707e-06	
145.000000	0.00964781	145.000000	0.00981948	145.000000	0.00975657	145.000000	0.0097374 	145.000000	0.00975645	145.000000	0.00981626	145.000000	3.22092e-06	
150.000000	0.00941816	150.000000	0.0095923 	150.000000	0.00952889	150.000000	0.00951033	150.000000	0.00952921	150.000000	0.00958918	150.000000	3.12156e-06	
155.000000	0.00909482	155.000000	0.00937916	155.000000	0.00931594	155.000000	0.00929727	155.000000	0.00931599	155.000000	0.00937613	155.000000	3.02836e-06	
160.000000	0.0089053 	160.000000	0.00917879	160.000000	0.00911579	160.000000	0.00909695	160.000000	0.00911551	160.000000	0.00917585	160.000000	2.94076e-06	
165.000000	0.00872657	165.000000	0.00899007	165.000000	0.00892657	165.000000	0.00890826	165.000000	0.00892667	165.000000	0.00898721	165.000000	2.85825e-06	
170.000000	0.00855774	170.000000	0.00881201	170.000000	0.00874849	170.000000	0.00873023	170.000000	0.00874848	170.000000	0.00880923	170.000000	2.78041e-06	
175.000000	0.008398  	175.000000	0.00864373	175.000000	0.00858051	175.000000	0.00856196	175.000000	0.00858008	175.000000	0.00864103	175.000000	2.70684e-06	
180.000000	0.0082466 	180.000000	0.00848445	180.000000	0.00842099	180.000000	0.00840269	180.000000	0.00842067	180.000000	0.00848181	180.000000	2.63719e-06	
185.000000	0.00810292	185.000000	0.00833345	185.000000	0.00826946	185.000000	0.00825171	185.000000	0.00826954	185.000000	0.00833088	185.000000	2.57117e-06	
190.000000	0.00796637	190.000000	0.00819011	190.000000	0.0081257 	190.000000	0.00810839	190.000000	0.00812609	190.000000	0.00818761	190.000000	2.50848e-06	
195.000000	0.00783642	195.000000	0.00805386	195.000000	0.00798948	195.000000	0.00797217	195.000000	0.00798974	195.000000	0.00805142	195.000000	2.44888e-06	
200.000000	0.0077126 	200.000000	0.00792419	200.000000	0.00786008	200.000000	0.00784253	200.000000	0.00785997	200.000000	0.0079218 	200.000000	2.39214e-06	
210.000000	0.00748169	210.000000	0.00768276	210.000000	0.00761823	210.000000	0.00760118	210.000000	0.00761839	210.000000	0.00768047	210.000000	2.28646e-06	
220.000000	0.00727064	220.000000	0.00746258	220.000000	0.00739835	220.000000	0.00738114	220.000000	0.00739811	220.000000	0.00746039	220.000000	2.19003e-06	
230.000000	0.00707698	230.000000	0.00726098	230.000000	0.00719663	230.000000	0.00717971	230.000000	0.00719647	230.000000	0.00725888	230.000000	2.10166e-06	
240.000000	0.00689864	240.000000	0.00707571	240.000000	0.00701089	240.000000	0.00699466	240.000000	0.00701121	240.000000	0.00707369	240.000000	2.02037e-06	
250.000000	0.00673385	250.000000	0.00690487	250.000000	0.00684041	250.000000	0.00682409	250.000000	0.00684045	250.000000	0.00690293	250.000000	1.94534e-06	
260.000000	0.00658113	260.000000	0.00674686	260.000000	0.00668263	260.000000	0.00666638	260.000000	0.00668255	260.000000	0.00674498	260.000000	1.87587e-06	
270.000000	0.00643918	270.000000	0.00660028	270.000000	0.00653604	270.000000	0.00652015	270.000000	0.00653615	270.000000	0.00659847	270.000000	1.81135e-06	
280.000000	0.00630692	280.000000	0.00646397	280.000000	0.00640034	280.000000	0.00638421	280.000000	0.00640004	280.000000	0.00646222	280.000000	1.75126e-06	
290.000000	0.00618338	290.000000	0.00633688	290.000000	0.00627339	290.000000	0.00625753	290.000000	0.00627321	290.000000	0.00633518	290.000000	1.69516e-06	
300.000000	0.00606773	300.000000	0.00621812	300.000000	0.00615457	300.000000	0.00613921	300.000000	0.00615473	300.000000	0.00621648	300.000000	1.64266e-06	
310.000000	0.00595924	310.000000	0.00610692	310.000000	0.00604365	310.000000	0.00602847	310.000000	0.00604385	310.000000	0.00610533	310.000000	1.59342e-06	
320.000000	0.00585727	320.000000	0.00600258	320.000000	0.00593998	320.000000	0.00592462	320.000000	0.00593987	320.000000	0.00600103	320.000000	1.54714e-06	
330.000000	0.00576126	330.000000	0.00590451	330.000000	0.00584232	330.000000	0.00582704	330.000000	0.00584216	330.000000	0.005903  	330.000000	1.50356e-06	
340.000000	0.00567071	340.000000	0.00581216	340.000000	0.00575011	340.000000	0.00573522	340.000000	0.00575021	340.000000	0.00581069	340.000000	1.46245e-06	
350.000000	0.00558516	350.000000	0.00572506	350.000000	0.00566321	350.000000	0.00564865	350.000000	0.00566353	350.000000	0.00572363	350.000000	1.4236e-06	
360.000000	0.00550423	360.000000	0.00564278	360.000000	0.00558148	360.000000	0.00556692	360.000000	0.00558168	360.000000	0.00564139	360.000000	1.38683e-06	
370.000000	0.00542755	370.000000	0.00556495	370.000000	0.00550436	370.000000	0.00548964	370.000000	0.0055043 	370.000000	0.0055636 	370.000000	1.35197e-06	
380.000000	0.00535481	380.000000	0.00549123	380.000000	0.00543104	380.000000	0.00541648	380.000000	0.00543103	380.000000	0.00548991	380.000000	1.31888e-06	
390.000000	0.00528572	390.000000	0.00542131	390.000000	0.00536143	390.000000	0.00534712	390.000000	0.00536157	390.000000	0.00542002	390.000000	1.28742e-06	
400.000000	0.00522001	400.000000	0.00535491	400.000000	0.00529564	400.000000	0.00528128	400.000000	0.00529564	400.000000	0.00535365	400.000000	1.25748e-06	
410.000000	0.00515746	410.000000	0.00529178	410.000000	0.0052332 	410.000000	0.00521872	410.000000	0.00523298	410.000000	0.00529055	410.000000	1.22894e-06	
420.000000	0.00509784	420.000000	0.00523169	420.000000	0.00517358	420.000000	0.0051592 	420.000000	0.00517337	420.000000	0.00523049	420.000000	1.20172e-06	
430.000000	0.00504097	430.000000	0.00517445	430.000000	0.00511665	430.000000	0.00510252	430.000000	0.00511661	430.000000	0.00517328	430.000000	1.17571e-06	
440.000000	0.00498666	440.000000	0.00511986	440.000000	0.00506199	440.000000	0.00504812	440.000000	0.00506213	440.000000	0.00511871	440.000000	1.15084e-06	
450.000000	0.00493475	450.000000	0.00506775	450.000000	0.00500971	450.000000	0.00499598	450.000000	0.00500991	450.000000	0.00506662	450.000000	1.12703e-06	
460.000000	0.0048851 	460.000000	0.00501796	460.000000	0.00495994	460.000000	0.00494619	460.000000	0.00496005	460.000000	0.00501685	460.000000	1.10423e-06	
470.000000	0.00483756	470.000000	0.00497035	470.000000	0.00491246	470.000000	0.0048986 	470.000000	0.00491239	470.000000	0.00496927	470.000000	1.08235e-06	
480.000000	0.00479201	480.000000	0.00492478	480.000000	0.00486695	480.000000	0.00485307	480.000000	0.00486678	480.000000	0.00492372	480.000000	1.06136e-06	
490.000000	0.00474834	490.000000	0.00488115	490.000000	0.00482323	490.000000	0.00480948	490.000000	0.00482312	490.000000	0.0048801 	490.000000	1.04119e-06	
500.000000	0.00470643	500.000000	0.00483932	500.000000	0.00478127	500.000000	0.00476771	500.000000	0.00478129	500.000000	0.0048383 	500.000000	1.0218e-06	
520.000000	0.00462754	520.000000	0.0047607 	520.000000	0.00470245	520.000000	0.00468923	520.000000	0.00470269	520.000000	0.00475971	520.000000	9.85171e-07	
540.000000	0.00455463	540.000000	0.00468818	540.000000	0.00463013	540.000000	0.00461688	540.000000	0.00463022	540.000000	0.00468723	540.000000	9.5116e-07	
560.000000	0.00448708	560.000000	0.00462113	560.000000	0.00456333	560.000000	0.00455002	560.000000	0.00456325	560.000000	0.00462021	560.000000	9.19491e-07	
580.000000	0.00442438	580.000000	0.00455899	580.000000	0.00450113	580.000000	0.00448807	580.000000	0.0045012 	580.000000	0.0045581 	580.000000	8.89929e-07	
600.000000	0.00436606	600.000000	0.00450129	600.000000	0.00444359	600.000000	0.00443057	600.000000	0.0044436 	600.000000	0.00450043	600.000000	8.62267e-07	
620.000000	0.00431173	620.000000	0.00444762	620.000000	0.00439021	620.000000	0.00437707	620.000000	0.00439   	620.000000	0.00444678	620.000000	8.36326e-07	
640.000000	0.00426101	640.000000	0.00439759	640.000000	0.00434023	640.000000	0.0043272 	640.000000	0.00434006	640.000000	0.00439678	640.000000	8.11949e-07	
660.000000	0.00421362	660.000000	0.0043509 	660.000000	0.00429343	660.000000	0.00428065	660.000000	0.00429342	660.000000	0.00435011	660.000000	7.88996e-07	
680.000000	0.00416925	680.000000	0.00430725	680.000000	0.00424969	680.000000	0.00423711	680.000000	0.0042498 	680.000000	0.00430648	680.000000	7.67346e-07	
700.000000	0.00412768	700.000000	0.00426638	700.000000	0.00420885	700.000000	0.00419633	700.000000	0.00420895	700.000000	0.00426564	700.000000	7.46889e-07	
720.000000	0.00408868	720.000000	0.00422808	720.000000	0.00417068	720.000000	0.00415808	720.000000	0.00417063	720.000000	0.00422735	720.000000	7.27529e-07	
740.000000	0.00405205	740.000000	0.00419214	740.000000	0.0041348 	740.000000	0.00412216	740.000000	0.00413464	740.000000	0.00419143	740.000000	7.09178e-07	
760.000000	0.00401761	760.000000	0.00415838	760.000000	0.00410093	760.000000	0.00408837	760.000000	0.00410079	760.000000	0.00415769	760.000000	6.91759e-07	
780.000000	0.00398522	780.000000	0.00412663	780.000000	0.00406895	780.000000	0.00405656	780.000000	0.00406892	780.000000	0.00412595	780.000000	6.75202e-07	
800.000000	0.00395471	800.000000	0.00409675	800.000000	0.00403879	800.000000	0.00402657	800.000000	0.00403887	800.000000	0.00409609	800.000000	6.59443e-07	
820.000000	0.00392596	820.000000	0.0040686 	820.000000	0.00401037	820.000000	0.00399827	820.000000	0.00401052	820.000000	0.00406795	820.000000	6.44426e-07	
840.000000	0.00389885	840.000000	0.00404206	840.000000	0.0039836 	840.000000	0.00397154	840.000000	0.00398374	840.000000	0.00404143	840.000000	6.30099e-07	
860.000000	0.00387328	860.000000	0.00401703	860.000000	0.00395837	860.000000	0.00394626	860.000000	0.00395841	860.000000	0.00401641	860.000000	6.16416e-07	
880.000000	0.00384915	880.000000	0.0039934 	880.000000	0.00393451	880.000000	0.00392234	880.000000	0.00393445	880.000000	0.0039928 	880.000000	6.03332e-07	
900.000000	0.00382635	900.000000	0.00397108	900.000000	0.00391187	900.000000	0.00389969	900.000000	0.00391175	900.000000	0.00397049	900.000000	5.90809e-07	
920.000000	0.00380482	920.000000	0.00394999	920.000000	0.00389033	920.000000	0.00387821	920.000000	0.00389022	920.000000	0.00394941	920.000000	5.78812e-07	
940.000000	0.00378448	940.000000	0.00393005	940.000000	0.00386985	940.000000	0.00385783	940.000000	0.00386981	940.000000	0.00392949	940.000000	5.67308e-07	
960.000000	0.00376525	960.000000	0.00391119	960.000000	0.00385038	960.000000	0.00383849	960.000000	0.00385043	960.000000	0.00391064	960.000000	5.56266e-07	
980.000000	0.00374708	980.000000	0.00389335	980.000000	0.00383189	980.000000	0.00382012	980.000000	0.00383201	980.000000	0.00389281	980.000000	5.45659e-07	
