*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
780.000000	0.00625522	780.000000	0.00555371	780.000000	0.00547208	780.000000	0.00545943	780.000000	0.0054723 	780.000000	0.00555277	780.000000	9.34585e-07	
800.000000	0.00620733	800.000000	0.00551616	800.000000	0.00543488	800.000000	0.00542214	800.000000	0.00543496	800.000000	0.00551525	800.000000	9.12971e-07	
820.000000	0.00616221	820.000000	0.0054808 	820.000000	0.00539994	820.000000	0.00538702	820.000000	0.00539977	820.000000	0.00547991	820.000000	8.92368e-07	
840.000000	0.00611967	840.000000	0.00544747	840.000000	0.00536691	840.000000	0.0053539 	840.000000	0.0053666 	840.000000	0.0054466 	840.000000	8.72708e-07	
860.000000	0.00607953	860.000000	0.00541604	860.000000	0.00533559	860.000000	0.00532263	860.000000	0.00533528	860.000000	0.00541518	860.000000	8.53925e-07	
880.000000	0.00604164	880.000000	0.00538638	880.000000	0.00530592	880.000000	0.0052931 	880.000000	0.0053057 	880.000000	0.00538554	880.000000	8.35963e-07	
900.000000	0.00600587	900.000000	0.00535837	900.000000	0.00527786	900.000000	0.00526519	900.000000	0.00527774	900.000000	0.00535755	900.000000	8.18767e-07	
920.000000	0.00597208	920.000000	0.00533191	920.000000	0.00525135	920.000000	0.00523878	920.000000	0.00525129	920.000000	0.00533111	920.000000	8.02288e-07	
940.000000	0.00594014	940.000000	0.00530691	940.000000	0.00522627	940.000000	0.00521379	940.000000	0.00522625	940.000000	0.00530612	940.000000	7.86484e-07	
960.000000	0.00590996	960.000000	0.00528327	960.000000	0.00520252	960.000000	0.00519011	960.000000	0.00520253	960.000000	0.0052825 	960.000000	7.71311e-07	
980.000000	0.00588144	980.000000	0.00526091	980.000000	0.00518001	980.000000	0.00516767	980.000000	0.00518005	980.000000	0.00526016	980.000000	7.56734e-07	
1000.000000	0.00585446	1000.000000	0.00523976	1000.000000	0.00515865	1000.000000	0.00514638	1000.000000	0.00515872	1000.000000	0.00523902	1000.000000	7.42716e-07	
1020.000000	0.00582897	1020.000000	0.00521975	1020.000000	0.00513837	1020.000000	0.00512619	1020.000000	0.00513849	1020.000000	0.00521902	1020.000000	7.29227e-07	
1040.000000	0.00580486	1040.000000	0.00520082	1040.000000	0.0051191 	1040.000000	0.00510702	1040.000000	0.00511929	1040.000000	0.0052001 	1040.000000	7.16236e-07	
1060.000000	0.00578207	1060.000000	0.00518289	1060.000000	0.00510079	1060.000000	0.00508881	1060.000000	0.00510105	1060.000000	0.00518219	1060.000000	7.03716e-07	
1080.000000	0.00576053	1080.000000	0.00516593	1080.000000	0.00508341	1080.000000	0.00507151	1080.000000	0.00508371	1080.000000	0.00516524	1080.000000	6.91641e-07	
1100.000000	0.00574018	1100.000000	0.00514987	1100.000000	0.00506693	1100.000000	0.00505507	1100.000000	0.00506724	1100.000000	0.00514919	1100.000000	6.79988e-07	
1120.000000	0.00572095	1120.000000	0.00513467	1120.000000	0.00505132	1120.000000	0.00503944	1120.000000	0.00505157	1120.000000	0.00513401	1120.000000	6.68735e-07	
1140.000000	0.0057028 	1140.000000	0.00512029	1140.000000	0.00503652	1140.000000	0.00502457	1140.000000	0.00503668	1140.000000	0.00511964	1140.000000	6.57861e-07	
1160.000000	0.00568566	1160.000000	0.00510669	1160.000000	0.00502246	1160.000000	0.00501042	1160.000000	0.0050225 	1160.000000	0.00510604	1160.000000	6.47348e-07	
1180.000000	0.00566949	1180.000000	0.00509382	1180.000000	0.00500908	1180.000000	0.00499695	1180.000000	0.005009  	1180.000000	0.00509318	1180.000000	6.37177e-07	
1200.000000	0.00565425	1200.000000	0.00508165	1200.000000	0.00499631	1200.000000	0.00498413	1200.000000	0.00499616	1200.000000	0.00508102	1200.000000	6.27332e-07	
1220.000000	0.00563988	1220.000000	0.00507015	1220.000000	0.00498411	1220.000000	0.00497193	1220.000000	0.00498393	1220.000000	0.00506953	1220.000000	6.17797e-07	
1240.000000	0.00562637	1240.000000	0.00505928	1240.000000	0.00497246	1240.000000	0.0049603 	1240.000000	0.00497228	1240.000000	0.00505867	1240.000000	6.08558e-07	
1260.000000	0.00561365	1260.000000	0.00504901	1260.000000	0.00496133	1260.000000	0.00494923	1260.000000	0.00496118	1260.000000	0.00504841	1260.000000	5.99601e-07	
1280.000000	0.00560171	1280.000000	0.00503933	1280.000000	0.00495071	1280.000000	0.00493868	1280.000000	0.00495061	1280.000000	0.00503874	1280.000000	5.90912e-07	
1300.000000	0.0055905 	1300.000000	0.00503019	1300.000000	0.00494059	1300.000000	0.00492863	1300.000000	0.00494053	1300.000000	0.00502961	1300.000000	5.82481e-07	
1320.000000	0.00558   	1320.000000	0.00502158	1320.000000	0.00493096	1320.000000	0.00491905	1320.000000	0.00493093	1320.000000	0.00502101	1320.000000	5.74295e-07	
1340.000000	0.00557018	1340.000000	0.00501347	1340.000000	0.00492178	1340.000000	0.00490992	1340.000000	0.00492179	1340.000000	0.00501291	1340.000000	5.66344e-07	
1360.000000	0.005561  	1360.000000	0.00500585	1360.000000	0.00491305	1360.000000	0.00490123	1360.000000	0.00491307	1360.000000	0.00500529	1360.000000	5.58618e-07	
1380.000000	0.00555245	1380.000000	0.00499868	1380.000000	0.00490472	1380.000000	0.00489294	1380.000000	0.00490476	1380.000000	0.00499813	1380.000000	5.51107e-07	
1400.000000	0.00554449	1400.000000	0.00499196	1400.000000	0.00489679	1400.000000	0.00488504	1400.000000	0.00489684	1400.000000	0.00499142	1400.000000	5.43802e-07	
1420.000000	0.00553711	1420.000000	0.00498566	1420.000000	0.00488922	1420.000000	0.00487751	1420.000000	0.00488929	1420.000000	0.00498512	1420.000000	5.36695e-07	
1440.000000	0.00553028	1440.000000	0.00497976	1440.000000	0.00488201	1440.000000	0.00487034	1440.000000	0.0048821 	1440.000000	0.00497923	1440.000000	5.29778e-07	
1460.000000	0.00552398	1460.000000	0.00497426	1460.000000	0.00487513	1460.000000	0.0048635 	1460.000000	0.00487525	1460.000000	0.00497374	1460.000000	5.23044e-07	
1480.000000	0.00551819	1480.000000	0.00496913	1480.000000	0.00486857	1480.000000	0.00485699	1480.000000	0.00486872	1480.000000	0.00496861	1480.000000	5.16484e-07	
1500.000000	0.0055129 	1500.000000	0.00496435	1500.000000	0.00486231	1500.000000	0.00485079	1500.000000	0.0048625 	1500.000000	0.00496384	1500.000000	5.10092e-07	
1520.000000	0.00550808	1520.000000	0.00495992	1520.000000	0.00485636	1520.000000	0.00484488	1520.000000	0.00485657	1520.000000	0.00495942	1520.000000	5.03862e-07	
1540.000000	0.00550371	1540.000000	0.00495583	1540.000000	0.0048507 	1540.000000	0.00483926	1540.000000	0.00485093	1540.000000	0.00495533	1540.000000	4.97788e-07	
1560.000000	0.00549979	1560.000000	0.00495205	1560.000000	0.00484532	1560.000000	0.0048339 	1560.000000	0.00484556	1560.000000	0.00495156	1560.000000	4.91864e-07	
1580.000000	0.00549629	1580.000000	0.00494858	1580.000000	0.00484021	1580.000000	0.00482881	1580.000000	0.00484046	1580.000000	0.00494809	1580.000000	4.86083e-07	
1600.000000	0.00549321	1600.000000	0.0049454 	1600.000000	0.00483537	1600.000000	0.00482396	1600.000000	0.00483559	1600.000000	0.00494492	1600.000000	4.80442e-07	
1620.000000	0.00549052	1620.000000	0.00494251	1620.000000	0.00483077	1620.000000	0.00481935	1620.000000	0.00483097	1620.000000	0.00494204	1620.000000	4.74935e-07	
1640.000000	0.00548822	1640.000000	0.0049399 	1640.000000	0.00482642	1640.000000	0.00481496	1640.000000	0.00482657	1640.000000	0.00493943	1640.000000	4.69557e-07	
1660.000000	0.00548628	1660.000000	0.00493755	1660.000000	0.00482229	1660.000000	0.0048108 	1660.000000	0.00482239	1660.000000	0.00493708	1660.000000	4.64303e-07	
1680.000000	0.00548471	1680.000000	0.00493545	1680.000000	0.00481837	1680.000000	0.00480684	1680.000000	0.00481842	1680.000000	0.00493499	1680.000000	4.5917e-07	
1700.000000	0.00548348	1700.000000	0.0049336 	1700.000000	0.00481466	1700.000000	0.00480309	1700.000000	0.00481466	1700.000000	0.00493315	1700.000000	4.54153e-07	
1750.000000	0.00548187	1750.000000	0.00493001	1750.000000	0.00480619	1750.000000	0.00479453	1750.000000	0.00480607	1750.000000	0.00492956	1750.000000	4.42093e-07	
1800.000000	0.0054822 	1800.000000	0.00492777	1800.000000	0.00479876	1800.000000	0.00478706	1800.000000	0.00479857	1800.000000	0.00492734	1800.000000	4.30678e-07	
1850.000000	0.00548433	1850.000000	0.0049268 	1850.000000	0.00479227	1850.000000	0.00478058	1850.000000	0.00479206	1850.000000	0.00492638	1850.000000	4.19857e-07	
1900.000000	0.00548813	1900.000000	0.00492698	1900.000000	0.00478663	1900.000000	0.00477499	1900.000000	0.00478644	1900.000000	0.00492657	1900.000000	4.09585e-07	
1950.000000	0.0054935 	1950.000000	0.00492823	1950.000000	0.00478179	1950.000000	0.00477021	1950.000000	0.00478164	1950.000000	0.00492783	1950.000000	3.99819e-07	
2000.000000	0.00550031	2000.000000	0.00493047	2000.000000	0.00477769	2000.000000	0.00476617	2000.000000	0.00477758	2000.000000	0.00493008	2000.000000	3.90524e-07	
2100.000000	0.00551792	2100.000000	0.00493763	2100.000000	0.00477148	2100.000000	0.00476007	2100.000000	0.00477143	2100.000000	0.00493726	2100.000000	3.73212e-07	
2200.000000	0.00554031	2200.000000	0.00494797	2200.000000	0.00476756	2200.000000	0.00475622	2200.000000	0.00476754	2200.000000	0.00494761	2200.000000	3.57417e-07	
2300.000000	0.00556693	2300.000000	0.00496107	2300.000000	0.00476553	2300.000000	0.00475425	2300.000000	0.00476555	2300.000000	0.00496073	2300.000000	3.42946e-07	
2400.000000	0.00559731	2400.000000	0.00497659	2400.000000	0.0047651 	2400.000000	0.00475388	2400.000000	0.00476514	2400.000000	0.00497626	2400.000000	3.29637e-07	
2500.000000	0.00563106	2500.000000	0.00499422	2500.000000	0.00476599	2500.000000	0.00475485	2500.000000	0.00476608	2500.000000	0.00499391	2500.000000	3.17355e-07	
2600.000000	0.00566786	2600.000000	0.00501374	2600.000000	0.00476803	2600.000000	0.00475695	2600.000000	0.00476816	2600.000000	0.00501343	2600.000000	3.05983e-07	
2700.000000	0.00570741	2700.000000	0.00503492	2700.000000	0.00477104	2700.000000	0.00476001	2700.000000	0.0047712 	2700.000000	0.00503462	2700.000000	2.95423e-07	
2800.000000	0.00574948	2800.000000	0.00505758	2800.000000	0.00477489	2800.000000	0.0047639 	2800.000000	0.00477506	2800.000000	0.0050573 	2800.000000	2.85591e-07	
2900.000000	0.00579384	2900.000000	0.00508158	2900.000000	0.00477946	2900.000000	0.00476847	2900.000000	0.00477961	2900.000000	0.0050813 	2900.000000	2.76412e-07	
3000.000000	0.00584031	3000.000000	0.00510677	3000.000000	0.00478464	3000.000000	0.00477364	3000.000000	0.00478476	3000.000000	0.0051065 	3000.000000	2.67823e-07	
3200.000000	0.00593895	3200.000000	0.00516027	3200.000000	0.00479646	3200.000000	0.0047854 	3200.000000	0.00479648	3200.000000	0.00516001	3200.000000	2.52199e-07	
3400.000000	0.00604433	3400.000000	0.0052173 	3400.000000	0.00480973	3400.000000	0.00479862	3400.000000	0.00480967	3400.000000	0.00521706	3400.000000	2.3835e-07	
3600.000000	0.00615559	3600.000000	0.00527726	3600.000000	0.00482402	3600.000000	0.00481288	3600.000000	0.0048239 	3600.000000	0.00527704	3600.000000	2.25987e-07	
3800.000000	0.00627205	3800.000000	0.00533967	3800.000000	0.00483901	3800.000000	0.00482786	3800.000000	0.00483886	3800.000000	0.00533946	3800.000000	2.14879e-07	
4000.000000	0.00639317	4000.000000	0.00540414	4000.000000	0.00485447	4000.000000	0.00484333	4000.000000	0.00485431	4000.000000	0.00540394	4000.000000	2.04844e-07	
4200.000000	0.0065185 	4200.000000	0.00547036	4200.000000	0.00487023	4200.000000	0.00485911	4200.000000	0.00487007	4200.000000	0.00547017	4200.000000	1.95732e-07	
4400.000000	0.00664767	4400.000000	0.00553808	4400.000000	0.00488616	4400.000000	0.00487507	4400.000000	0.00488601	4400.000000	0.00553789	4400.000000	1.8742e-07	
4600.000000	0.00678038	4600.000000	0.00560709	4600.000000	0.00490216	4600.000000	0.0048911 	4600.000000	0.00490202	4600.000000	0.00560691	4600.000000	1.79806e-07	
4800.000000	0.00691638	4800.000000	0.00567721	4800.000000	0.00491815	4800.000000	0.00490713	4800.000000	0.00491803	4800.000000	0.00567703	4800.000000	1.72804e-07	
5000.000000	0.00705544	5000.000000	0.00574829	5000.000000	0.00493408	5000.000000	0.00492308	5000.000000	0.00493397	5000.000000	0.00574812	5000.000000	1.66344e-07	
5250.000000	0.0072333 	5250.000000	0.00583831	5250.000000	0.00495382	5250.000000	0.00494285	5250.000000	0.00495372	5250.000000	0.00583816	5250.000000	1.58936e-07	
5500.000000	0.00741537	5500.000000	0.00592946	5500.000000	0.00497332	5500.000000	0.00496238	5500.000000	0.00497322	5500.000000	0.00592931	5500.000000	1.5218e-07	
6000.000000	0.00779114	6000.000000	0.00611446	6000.000000	0.00501142	6000.000000	0.0050005 	6000.000000	0.00501132	6000.000000	0.00611432	6000.000000	1.403e-07 	
6500.000000	0.00818118	6500.000000	0.00630227	6500.000000	0.00504813	6500.000000	0.00503724	6500.000000	0.00504803	6500.000000	0.00630214	6500.000000	1.30189e-07	
7000.000000	0.00858437	7000.000000	0.00649218	7000.000000	0.00508338	7000.000000	0.00507251	7000.000000	0.00508326	7000.000000	0.00649206	7000.000000	1.21475e-07	
7500.000000	0.00899986	7500.000000	0.00668366	7500.000000	0.00511715	7500.000000	0.00510631	7500.000000	0.00511703	7500.000000	0.00668354	7500.000000	1.13885e-07	
8000.000000	0.00942702	8000.000000	0.00687632	8000.000000	0.00514953	8000.000000	0.00513866	8000.000000	0.00514935	8000.000000	0.00687621	8000.000000	1.07214e-07	
8500.000000	0.00986538	8500.000000	0.00706988	8500.000000	0.00518043	8500.000000	0.00516964	8500.000000	0.0051803 	8500.000000	0.00706978	8500.000000	1.01301e-07	
9000.000000	0.0103145 	9000.000000	0.00726413	9000.000000	0.00520989	9000.000000	0.0051993 	9000.000000	0.00520993	9000.000000	0.00726403	9000.000000	9.60247e-08	
9500.000000	0.0107742 	9500.000000	0.00745887	9500.000000	0.00523816	9500.000000	0.00522774	9500.000000	0.00523833	9500.000000	0.00745878	9500.000000	9.12855e-08	
10000.000000	0.0112442 	10000.000000	0.007654  	10000.000000	0.00526537	10000.000000	0.00525501	10000.000000	0.00526557	10000.000000	0.00765391	10000.000000	8.70049e-08	
11000.000000	0.0122142 	11000.000000	0.00804497	11000.000000	0.00531674	11000.000000	0.00530634	11000.000000	0.00531684	11000.000000	0.00804489	11000.000000	7.95745e-08	
12000.000000	0.0132234 	12000.000000	0.00843642	12000.000000	0.00536426	12000.000000	0.00535384	12000.000000	0.00536427	12000.000000	0.00843635	12000.000000	7.33442e-08	
13000.000000	0.0142712 	13000.000000	0.00882797	13000.000000	0.00540834	13000.000000	0.00539797	13000.000000	0.00540832	13000.000000	0.00882791	13000.000000	6.80429e-08	
14000.000000	0.0153569 	14000.000000	0.00921936	14000.000000	0.00544937	14000.000000	0.00543911	14000.000000	0.00544938	14000.000000	0.00921929	14000.000000	6.34754e-08	
15000.000000	0.0164802 	15000.000000	0.0096104 	15000.000000	0.00548772	15000.000000	0.00547762	15000.000000	0.0054878 	15000.000000	0.00961034	15000.000000	5.9498e-08	
16000.000000	0.017641  	16000.000000	0.010001  	16000.000000	0.00552374	16000.000000	0.00551377	16000.000000	0.00552386	16000.000000	0.0100009 	16000.000000	5.60025e-08	
17000.000000	0.0188391 	17000.000000	0.010391  	17000.000000	0.00555767	17000.000000	0.00554782	17000.000000	0.00555782	17000.000000	0.010391  	17000.000000	5.29054e-08	
18000.000000	0.0200744 	18000.000000	0.0107805 	18000.000000	0.00558976	18000.000000	0.00557998	18000.000000	0.00558988	18000.000000	0.0107805 	18000.000000	5.01418e-08	
19000.000000	0.0213469 	19000.000000	0.0111694 	19000.000000	0.00562016	19000.000000	0.00561043	19000.000000	0.00562023	19000.000000	0.0111693 	19000.000000	4.76602e-08	
20000.000000	0.0226567 	20000.000000	0.0115576 	20000.000000	0.00564904	20000.000000	0.00563935	20000.000000	0.00564903	20000.000000	0.0115575 	20000.000000	4.5419e-08	
21000.000000	0.0240037 	21000.000000	0.0119452 	21000.000000	0.00567655	21000.000000	0.00566685	21000.000000	0.00567642	21000.000000	0.0119451 	21000.000000	4.33846e-08	
22000.000000	0.0253882 	22000.000000	0.0123321 	22000.000000	0.00570275	22000.000000	0.00569307	22000.000000	0.00570252	22000.000000	0.012332  	22000.000000	4.15295e-08	
23000.000000	0.0268101 	23000.000000	0.0127184 	23000.000000	0.00572751	23000.000000	0.00571812	23000.000000	0.00572744	23000.000000	0.0127183 	23000.000000	3.98308e-08	
24000.000000	0.0282695 	24000.000000	0.013104  	24000.000000	0.00575121	24000.000000	0.00574209	24000.000000	0.00575127	24000.000000	0.013104  	24000.000000	3.82692e-08	
25000.000000	0.0297667 	25000.000000	0.013489  	25000.000000	0.00577419	25000.000000	0.00576506	25000.000000	0.00577411	25000.000000	0.013489  	25000.000000	3.68288e-08	
26000.000000	0.0313017 	26000.000000	0.0138734 	26000.000000	0.00579623	26000.000000	0.0057871 	26000.000000	0.00579601	26000.000000	0.0138734 	26000.000000	3.54957e-08	
27000.000000	0.0328748 	27000.000000	0.0142572 	27000.000000	0.00581723	27000.000000	0.0058083 	27000.000000	0.00581706	27000.000000	0.0142572 	27000.000000	3.42583e-08	
28000.000000	0.0344859 	28000.000000	0.0146404 	28000.000000	0.00583738	28000.000000	0.0058287 	28000.000000	0.00583731	28000.000000	0.0146404 	28000.000000	3.31067e-08	
29000.000000	0.0361354 	29000.000000	0.015023  	29000.000000	0.00585684	29000.000000	0.00584836	29000.000000	0.00585682	29000.000000	0.015023  	29000.000000	3.2032e-08	
30000.000000	0.0378234 	30000.000000	0.0154051 	30000.000000	0.00587565	30000.000000	0.00586734	30000.000000	0.00587562	30000.000000	0.015405  	30000.000000	3.10267e-08	
32000.000000	0.0413155 	32000.000000	0.0161675 	32000.000000	0.00591138	32000.000000	0.00590339	32000.000000	0.00591133	32000.000000	0.0161674 	32000.000000	2.91991e-08	
34000.000000	0.0449637 	34000.000000	0.0169277 	34000.000000	0.00594475	34000.000000	0.00593716	34000.000000	0.00594474	34000.000000	0.0169277 	34000.000000	2.75801e-08	
36000.000000	0.0487695 	36000.000000	0.0176859 	36000.000000	0.00597609	36000.000000	0.00596892	36000.000000	0.00597612	36000.000000	0.0176859 	36000.000000	2.61357e-08	
38000.000000	0.0527346 	38000.000000	0.0184422 	38000.000000	0.00600567	38000.000000	0.00599887	38000.000000	0.00600567	38000.000000	0.0184422 	38000.000000	2.48388e-08	
40000.000000	0.0568605 	40000.000000	0.0191966 	40000.000000	0.00603365	40000.000000	0.00602722	40000.000000	0.00603359	40000.000000	0.0191965 	40000.000000	2.36678e-08	
42000.000000	0.0611488 	42000.000000	0.0199491 	42000.000000	0.00606016	42000.000000	0.0060541 	42000.000000	0.00606003	42000.000000	0.0199491 	42000.000000	2.2605e-08	
44000.000000	0.0656014 	44000.000000	0.0207    	44000.000000	0.00608531	44000.000000	0.00607967	44000.000000	0.00608514	44000.000000	0.0207    	44000.000000	2.16359e-08	
46000.000000	0.0702198 	46000.000000	0.0214492 	46000.000000	0.00610922	46000.000000	0.00610404	46000.000000	0.00610901	46000.000000	0.0214492 	46000.000000	2.07487e-08	
48000.000000	0.0750058 	48000.000000	0.0221968 	48000.000000	0.006132  	48000.000000	0.00612731	48000.000000	0.00613178	48000.000000	0.0221968 	48000.000000	1.99332e-08	
50000.000000	0.0799612 	50000.000000	0.022943  	50000.000000	0.00615374	50000.000000	0.00614957	50000.000000	0.00615351	50000.000000	0.0229429 	50000.000000	1.9181e-08	
