*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.060000	0.0693396 	0.060000	0.0653865 	0.060000	0.0639968 	0.060000	0.0639968 	0.060000	0.0639966 	0.060000	0.0652046 	0.060000	0.000181878	
0.070000	0.0691968 	0.070000	0.0675377 	0.070000	0.0652825 	0.070000	0.0652825 	0.070000	0.0652824 	0.070000	0.0673774 	0.070000	0.000160267	
0.080000	0.0680274 	0.080000	0.068827  	0.080000	0.0660556 	0.080000	0.0660556 	0.080000	0.0660555 	0.080000	0.0686835 	0.080000	0.000143548	
0.090000	0.0662194 	0.090000	0.0694117 	0.090000	0.0664175 	0.090000	0.0664175 	0.090000	0.0664174 	0.090000	0.0692816 	0.090000	0.000130196	
0.100000	0.0640671 	0.100000	0.0694347 	0.100000	0.0664486 	0.100000	0.0664486 	0.100000	0.0664485 	0.100000	0.0693154 	0.100000	0.000119268	
0.120000	0.059486  	0.120000	0.0682799 	0.120000	0.0657663 	0.120000	0.0657663 	0.120000	0.0657663 	0.120000	0.0681775 	0.120000	0.000102406	
0.140000	0.0551897 	0.140000	0.0661498 	0.140000	0.064402  	0.140000	0.064402  	0.140000	0.064402  	0.140000	0.0660599 	0.140000	8.99625e-05	
0.160000	0.05146   	0.160000	0.0635655 	0.160000	0.0626245 	0.160000	0.0626245 	0.160000	0.0626244 	0.160000	0.0634852 	0.160000	8.03739e-05	
0.180000	0.0483087 	0.180000	0.0608428 	0.180000	0.0606179 	0.180000	0.0606179 	0.180000	0.0606179 	0.180000	0.06077   	0.180000	7.27425e-05	
0.200000	0.0456572 	0.200000	0.0581583 	0.200000	0.0585073 	0.200000	0.0585073 	0.200000	0.0585073 	0.200000	0.0580917 	0.200000	6.6514e-05	
0.250000	0.0406218 	0.250000	0.0520878 	0.250000	0.0532548 	0.250000	0.0532548 	0.250000	0.0532548 	0.250000	0.0520328 	0.250000	5.49832e-05	
0.300000	0.0370313 	0.300000	0.0471055 	0.300000	0.0484692 	0.300000	0.0484692 	0.300000	0.0484692 	0.300000	0.0470585 	0.300000	4.70258e-05	
0.350000	0.0342744 	0.350000	0.0430655 	0.350000	0.0443183 	0.350000	0.0443183 	0.350000	0.0443183 	0.350000	0.0430243 	0.350000	4.11821e-05	
0.400000	0.0320388 	0.400000	0.0397541 	0.400000	0.0407814 	0.400000	0.0407814 	0.400000	0.0407814 	0.400000	0.0397174 	0.400000	3.66971e-05	
0.450000	0.0301572 	0.450000	0.036995  	0.450000	0.0377782 	0.450000	0.0377782 	0.450000	0.0377782 	0.450000	0.0369619 	0.450000	3.31392e-05	
0.500000	0.0285332 	0.500000	0.0346577 	0.500000	0.0352196 	0.500000	0.0352196 	0.500000	0.0352196 	0.500000	0.0346275 	0.500000	3.02436e-05	
0.600000	0.0258374 	0.600000	0.0308968 	0.600000	0.0311274 	0.600000	0.0311274 	0.600000	0.0311274 	0.600000	0.030871  	0.600000	2.58063e-05	
0.700000	0.0236645 	0.700000	0.0279821 	0.700000	0.0280164 	0.700000	0.0280164 	0.700000	0.0280164 	0.700000	0.0279596 	0.700000	2.25568e-05	
0.800000	0.0218623 	0.800000	0.0256403 	0.800000	0.0255718 	0.800000	0.0255718 	0.800000	0.0255718 	0.800000	0.0256202 	0.800000	2.00686e-05	
0.900000	0.0203373 	0.900000	0.0237075 	0.900000	0.0235941 	0.900000	0.0235941 	0.900000	0.0235941 	0.900000	0.0236894 	0.900000	1.80985e-05	
1.000000	0.0190273 	1.000000	0.0220789 	1.000000	0.0219548 	1.000000	0.0219548 	1.000000	0.0219548 	1.000000	0.0220624 	1.000000	1.64978e-05	
1.250000	0.0164308 	1.250000	0.0189258 	1.250000	0.0188399 	1.250000	0.0188399 	1.250000	0.0188399 	1.250000	0.0189122 	1.250000	1.35527e-05	
1.500000	0.0144963 	1.500000	0.0166304 	1.500000	0.0166064 	1.500000	0.0166064 	1.500000	0.0166064 	1.500000	0.0166189 	1.500000	1.15352e-05	
1.750000	0.0129947 	1.750000	0.0148741 	1.750000	0.0149063 	1.750000	0.0149063 	1.750000	0.0149063 	1.750000	0.0148641 	1.750000	1.00622e-05	
2.000000	0.0117926 	2.000000	0.0134816 	2.000000	0.0135586 	2.000000	0.0135586 	2.000000	0.0135586 	2.000000	0.0134727 	2.000000	8.93694e-06	
2.250000	0.0108068 	2.250000	0.0123474 	2.250000	0.0124584 	2.250000	0.0124584 	2.250000	0.0124584 	2.250000	0.0123394 	2.250000	8.04786e-06	
2.500000	0.00993954	2.500000	0.0114038 	2.500000	0.01154   	2.500000	0.01154   	2.500000	0.01154   	2.500000	0.0113965 	2.500000	7.32674e-06	
3.000000	0.00867899	3.000000	0.00991982	3.000000	0.0100876 	3.000000	0.0100876 	3.000000	0.0100876 	3.000000	0.00991359	3.000000	6.22627e-06	
3.500000	0.0077223 	3.500000	0.00880195	3.500000	0.00898529	3.500000	0.00898529	3.500000	0.0089853 	3.500000	0.00879653	3.500000	5.42423e-06	
4.000000	0.00696935	4.000000	0.00792688	4.000000	0.0081166 	4.000000	0.0081166 	4.000000	0.00811661	4.000000	0.00792207	4.000000	4.81247e-06	
4.500000	0.00636005	4.500000	0.00722162	4.500000	0.00741239	4.500000	0.00741239	4.500000	0.00741239	4.500000	0.00721729	4.500000	4.32972e-06	
5.000000	0.00585607	5.000000	0.00664005	5.000000	0.00682877	5.000000	0.00682877	5.000000	0.00682878	5.000000	0.00663611	5.000000	3.93858e-06	
5.500000	0.00543175	5.500000	0.00615155	5.500000	0.00633645	5.500000	0.00633645	5.500000	0.00633645	5.500000	0.00614794	5.500000	3.61493e-06	
6.000000	0.00506921	6.000000	0.00573495	6.000000	0.00591503	6.000000	0.00591503	6.000000	0.00591503	6.000000	0.00573161	6.000000	3.34247e-06	
6.500000	0.00475561	6.500000	0.00537511	6.500000	0.00554984	6.500000	0.00554984	6.500000	0.00554984	6.500000	0.005372  	6.500000	3.1098e-06	
7.000000	0.00448147	7.000000	0.00506089	7.000000	0.00523008	7.000000	0.00523008	7.000000	0.00523008	7.000000	0.00505799	7.000000	2.90869e-06	
7.500000	0.00423965	7.500000	0.00478396	7.500000	0.00494755	7.500000	0.00494755	7.500000	0.00494755	7.500000	0.00478122	7.500000	2.73304e-06	
8.000000	0.00402462	8.000000	0.00453788	8.000000	0.00469596	8.000000	0.00469596	8.000000	0.00469596	8.000000	0.0045353 	8.000000	2.57824e-06	
8.500000	0.0038321 	8.500000	0.00431766	8.500000	0.00447037	8.500000	0.00447037	8.500000	0.00447038	8.500000	0.00431522	8.500000	2.44074e-06	
9.000000	0.00365864	9.000000	0.00411932	9.000000	0.00426686	9.000000	0.00426686	9.000000	0.00426686	9.000000	0.00411701	9.000000	2.31775e-06	
9.500000	0.0035015 	9.500000	0.00393969	9.500000	0.00408226	9.500000	0.00408226	9.500000	0.00408226	9.500000	0.00393749	9.500000	2.20706e-06	
10.000000	0.00335843	10.000000	0.00384946	10.000000	0.00391399	10.000000	0.00391399	10.000000	0.00391399	10.000000	0.00384735	10.000000	2.10689e-06	
11.000000	0.00310745	11.000000	0.00356943	11.000000	0.00361558	11.000000	0.00361561	11.000000	0.00361509	11.000000	0.0035675 	11.000000	1.93256e-06	
12.000000	0.00289429	12.000000	0.00333005	12.000000	0.00336216	12.000000	0.00336221	12.000000	0.00336142	12.000000	0.00332826	12.000000	1.7859e-06	
13.000000	0.00271088	13.000000	0.00312296	13.000000	0.00314426	13.000000	0.00314429	13.000000	0.00314332	13.000000	0.0031213 	13.000000	1.66075e-06	
14.000000	0.00255128	14.000000	0.00294197	14.000000	0.00295488	14.000000	0.00295487	14.000000	0.00295375	14.000000	0.00294042	14.000000	1.55263e-06	
15.000000	0.00241106	15.000000	0.00278238	15.000000	0.0027887 	15.000000	0.00278871	15.000000	0.00278745	15.000000	0.00278093	15.000000	1.45826e-06	
16.000000	0.00228683	16.000000	0.00264056	16.000000	0.0026418 	16.000000	0.00264177	16.000000	0.0026404 	16.000000	0.00263919	16.000000	1.37512e-06	
17.000000	0.00217596	17.000000	0.00251366	17.000000	0.00251105	17.000000	0.00251092	17.000000	0.00250945	17.000000	0.00251236	17.000000	1.30131e-06	
18.000000	0.00207636	18.000000	0.00239942	18.000000	0.00239386	18.000000	0.00239369	18.000000	0.00239213	18.000000	0.00239818	18.000000	1.23532e-06	
19.000000	0.00198637	19.000000	0.00229599	19.000000	0.00228823	19.000000	0.00228807	19.000000	0.00228643	19.000000	0.00229482	19.000000	1.17595e-06	
20.000000	0.00190464	20.000000	0.0022019 	20.000000	0.00219262	20.000000	0.00219245	20.000000	0.00219075	20.000000	0.00220078	20.000000	1.12225e-06	
21.000000	0.00183006	21.000000	0.00211592	21.000000	0.00210568	21.000000	0.0021055 	21.000000	0.00210374	21.000000	0.00211485	21.000000	1.07342e-06	
22.000000	0.00176171	22.000000	0.00203703	22.000000	0.0020263 	22.000000	0.00202613	22.000000	0.00202432	22.000000	0.002036  	22.000000	1.02882e-06	
23.000000	0.00169883	23.000000	0.00196437	23.000000	0.00195358	23.000000	0.0019534 	23.000000	0.00195155	23.000000	0.00196338	23.000000	9.8793e-07	
24.000000	0.00164078	24.000000	0.00189723	24.000000	0.0018868 	24.000000	0.00188655	24.000000	0.00188467	24.000000	0.00189628	24.000000	9.50287e-07	
25.000000	0.00158701	25.000000	0.00183498	25.000000	0.00182529	25.000000	0.00182493	25.000000	0.00182301	25.000000	0.00183407	25.000000	9.15517e-07	
27.000000	0.00149051	27.000000	0.00172316	27.000000	0.00171562	27.000000	0.00171516	27.000000	0.00171319	27.000000	0.00172231	27.000000	8.53359e-07	
29.000000	0.00140634	29.000000	0.00162552	29.000000	0.00162092	29.000000	0.00162047	29.000000	0.00161846	29.000000	0.00162472	29.000000	7.99399e-07	
31.000000	0.00133223	31.000000	0.00153948	31.000000	0.00153697	31.000000	0.00153652	31.000000	0.00153457	31.000000	0.00153872	31.000000	7.52095e-07	
33.000000	0.00126645	33.000000	0.00146306	33.000000	0.00146112	33.000000	0.00146069	33.000000	0.00145889	33.000000	0.00146235	33.000000	7.10275e-07	
35.000000	0.00120766	35.000000	0.00139473	35.000000	0.00139323	35.000000	0.00139285	35.000000	0.00139118	35.000000	0.00139405	35.000000	6.73025e-07	
38.000000	0.00113025	38.000000	0.00130473	38.000000	0.00130398	38.000000	0.00130347	38.000000	0.00130197	38.000000	0.00130411	38.000000	6.24188e-07	
41.000000	0.00106338	41.000000	0.00122699	41.000000	0.00122674	41.000000	0.00122621	41.000000	0.00122484	41.000000	0.0012264 	41.000000	5.82195e-07	
44.000000	0.00100501	44.000000	0.00115912	44.000000	0.0011592 	44.000000	0.00115872	44.000000	0.00115746	44.000000	0.00115857	44.000000	5.45686e-07	
47.000000	0.000953578	47.000000	0.00109933	47.000000	0.00109968	47.000000	0.00109922	47.000000	0.00109807	47.000000	0.00109882	47.000000	5.13641e-07	
50.000000	0.000907895	50.000000	0.00104625	50.000000	0.00104679	50.000000	0.00104636	50.000000	0.0010453 	50.000000	0.00104576	50.000000	4.85279e-07	
55.000000	0.000842092	55.000000	0.000969845	55.000000	0.000970608	55.000000	0.000970211	55.000000	0.000969264	55.000000	0.000969401	55.000000	4.44603e-07	
60.000000	0.000786534	60.000000	0.000905405	60.000000	0.000906309	60.000000	0.000905916	60.000000	0.000905068	60.000000	0.000904994	60.000000	4.10431e-07	
65.000000	0.000738958	65.000000	0.000850293	65.000000	0.000851339	65.000000	0.000850875	65.000000	0.000850109	65.000000	0.000849912	65.000000	3.81304e-07	
70.000000	0.000697727	70.000000	0.0008026 	70.000000	0.000803622	70.000000	0.0008032 	70.000000	0.000802502	70.000000	0.000802244	70.000000	3.5617e-07	
75.000000	0.000661627	75.000000	0.000760907	75.000000	0.000761886	75.000000	0.000761487	75.000000	0.000760848	75.000000	0.000760573	75.000000	3.34252e-07	
80.000000	0.000629738	80.000000	0.000724137	80.000000	0.000725048	80.000000	0.000724672	80.000000	0.000724083	80.000000	0.000723822	80.000000	3.14962e-07	
85.000000	0.000601348	85.000000	0.000691457	85.000000	0.000692286	85.000000	0.00069193	85.000000	0.000691385	85.000000	0.000691159	85.000000	2.97851e-07	
90.000000	0.000575898	90.000000	0.000662215	90.000000	0.000662956	90.000000	0.000662614	90.000000	0.000662108	90.000000	0.000661932	90.000000	2.82565e-07	
95.000000	0.000552946	95.000000	0.000635889	95.000000	0.000636613	95.000000	0.000636207	95.000000	0.000635735	95.000000	0.00063562	95.000000	2.68823e-07	
100.000000	0.000532132	100.000000	0.000612061	100.000000	0.000612682	100.000000	0.000612294	100.000000	0.000611852	100.000000	0.000611804	100.000000	2.564e-07 	
105.000000	0.000513163	105.000000	0.000590387	105.000000	0.000590904	105.000000	0.000590533	105.000000	0.000590118	105.000000	0.000590142	105.000000	2.45113e-07	
110.000000	0.0004958 	110.000000	0.000570585	110.000000	0.000571002	110.000000	0.000570645	110.000000	0.000570254	110.000000	0.00057035	110.000000	2.34811e-07	
115.000000	0.000479842	115.000000	0.000552421	115.000000	0.000552739	115.000000	0.000552395	115.000000	0.000552027	115.000000	0.000552196	115.000000	2.25369e-07	
120.000000	0.000465121	120.000000	0.000535698	120.000000	0.00053592	120.000000	0.000535588	120.000000	0.00053524	120.000000	0.000535482	120.000000	2.16683e-07	
125.000000	0.000451495	125.000000	0.00052025	125.000000	0.00052038	125.000000	0.000520059	125.000000	0.000519729	125.000000	0.000520041	125.000000	2.08664e-07	
130.000000	0.000438843	130.000000	0.000505935	130.000000	0.000505977	130.000000	0.000505665	130.000000	0.000505352	130.000000	0.000505734	130.000000	2.01237e-07	
135.000000	0.000427062	135.000000	0.000492632	135.000000	0.000492583	135.000000	0.000492287	135.000000	0.00049199	135.000000	0.000492438	135.000000	1.94339e-07	
140.000000	0.000416062	140.000000	0.000480237	140.000000	0.000480137	140.000000	0.000479821	140.000000	0.000479537	140.000000	0.000480049	140.000000	1.87914e-07	
145.000000	0.000405767	145.000000	0.000468659	145.000000	0.00046852	145.000000	0.000468175	145.000000	0.000467904	145.000000	0.000468477	145.000000	1.81914e-07	
150.000000	0.000396108	150.000000	0.000457819	150.000000	0.000457605	150.000000	0.000457271	150.000000	0.000457012	150.000000	0.000457643	150.000000	1.76299e-07	
155.000000	0.000382509	155.000000	0.000447649	155.000000	0.000447363	155.000000	0.000447041	155.000000	0.000446793	155.000000	0.000447478	155.000000	1.71032e-07	
160.000000	0.000374538	160.000000	0.000438089	160.000000	0.000437739	160.000000	0.000437423	160.000000	0.000437186	160.000000	0.000437923	160.000000	1.66081e-07	
165.000000	0.000367021	165.000000	0.000429084	165.000000	0.000428673	165.000000	0.000428365	165.000000	0.000428137	165.000000	0.000428922	165.000000	1.61419e-07	
170.000000	0.000359921	170.000000	0.000420588	170.000000	0.000420119	170.000000	0.000419818	170.000000	0.0004196 	170.000000	0.000420431	170.000000	1.5702e-07	
175.000000	0.000353202	175.000000	0.000412558	175.000000	0.000412036	175.000000	0.000411741	175.000000	0.000411532	175.000000	0.000412405	175.000000	1.52862e-07	
180.000000	0.000346835	180.000000	0.000404957	180.000000	0.000404385	180.000000	0.000404097	180.000000	0.000403895	180.000000	0.000404808	180.000000	1.48927e-07	
185.000000	0.000340792	185.000000	0.000397752	185.000000	0.000397134	185.000000	0.000396851	185.000000	0.000396657	185.000000	0.000397607	185.000000	1.45196e-07	
190.000000	0.000335049	190.000000	0.000390912	190.000000	0.000390251	190.000000	0.000389973	190.000000	0.000389786	190.000000	0.00039077	190.000000	1.41654e-07	
195.000000	0.000329583	195.000000	0.00038441	195.000000	0.000383706	195.000000	0.000383437	195.000000	0.000383256	195.000000	0.000384272	195.000000	1.38286e-07	
200.000000	0.000324376	200.000000	0.000378222	200.000000	0.000377478	200.000000	0.000377216	200.000000	0.000377042	200.000000	0.000378087	200.000000	1.3508e-07	
210.000000	0.000314664	210.000000	0.000366701	210.000000	0.000365931	210.000000	0.000365638	210.000000	0.000365476	210.000000	0.000366572	210.000000	1.29109e-07	
220.000000	0.000305788	220.000000	0.000356194	220.000000	0.000355375	220.000000	0.000355084	220.000000	0.000354932	220.000000	0.000356071	220.000000	1.2366e-07	
230.000000	0.000297643	230.000000	0.000346574	230.000000	0.000345704	230.000000	0.000345424	230.000000	0.000345282	230.000000	0.000346455	230.000000	1.18667e-07	
240.000000	0.000290142	240.000000	0.000337732	240.000000	0.000336824	240.000000	0.000336552	240.000000	0.000336418	240.000000	0.000337618	240.000000	1.14075e-07	
250.000000	0.000283212	250.000000	0.000329579	250.000000	0.000328639	250.000000	0.000328375	250.000000	0.000328248	250.000000	0.00032947	250.000000	1.09836e-07	
260.000000	0.000276788	260.000000	0.000322038	260.000000	0.000321073	260.000000	0.000320816	260.000000	0.000320697	260.000000	0.000321933	260.000000	1.05911e-07	
270.000000	0.000270818	270.000000	0.000315044	270.000000	0.00031406	270.000000	0.000313809	270.000000	0.000313696	270.000000	0.000314941	270.000000	1.02266e-07	
280.000000	0.000265256	280.000000	0.000308538	280.000000	0.000307542	280.000000	0.000307296	280.000000	0.00030719	280.000000	0.000308439	280.000000	9.88713e-08	
290.000000	0.00026006	290.000000	0.000302473	290.000000	0.000301465	290.000000	0.000301229	290.000000	0.000301128	290.000000	0.000302377	290.000000	9.57021e-08	
300.000000	0.000255196	300.000000	0.000296805	300.000000	0.000295811	300.000000	0.000295563	300.000000	0.000295468	300.000000	0.000296713	300.000000	9.27364e-08	
310.000000	0.000250633	310.000000	0.000291498	310.000000	0.000290526	310.000000	0.000290262	310.000000	0.000290171	310.000000	0.000291408	310.000000	8.99549e-08	
320.000000	0.000246344	320.000000	0.000286519	320.000000	0.00028555	320.000000	0.000285292	320.000000	0.000285205	320.000000	0.000286431	320.000000	8.73408e-08	
330.000000	0.000242306	330.000000	0.000281838	330.000000	0.000280874	330.000000	0.000280623	330.000000	0.000280541	330.000000	0.000281753	330.000000	8.48792e-08	
340.000000	0.000238498	340.000000	0.000277431	340.000000	0.000276478	340.000000	0.000276231	340.000000	0.000276152	340.000000	0.000277348	340.000000	8.2557e-08	
350.000000	0.0002349 	350.000000	0.000273274	350.000000	0.000272334	350.000000	0.000272091	350.000000	0.000272016	350.000000	0.000273194	350.000000	8.03627e-08	
360.000000	0.000231496	360.000000	0.000269348	360.000000	0.000268423	360.000000	0.000268184	360.000000	0.000268113	360.000000	0.000269269	360.000000	7.82857e-08	
370.000000	0.000228271	370.000000	0.000265633	370.000000	0.000264717	370.000000	0.000264482	370.000000	0.000264414	370.000000	0.000265557	370.000000	7.63169e-08	
380.000000	0.000225212	380.000000	0.000262115	380.000000	0.00026121	380.000000	0.000260979	380.000000	0.000260913	380.000000	0.00026204	380.000000	7.44479e-08	
390.000000	0.000222306	390.000000	0.000258778	390.000000	0.000257885	390.000000	0.000257658	390.000000	0.000257595	390.000000	0.000258705	390.000000	7.26712e-08	
400.000000	0.000219543	400.000000	0.000255609	400.000000	0.000254731	400.000000	0.000254507	400.000000	0.000254447	400.000000	0.000255538	400.000000	7.09801e-08	
410.000000	0.000216912	410.000000	0.000252596	410.000000	0.000251735	410.000000	0.000251514	410.000000	0.000251457	410.000000	0.000252527	410.000000	6.93684e-08	
420.000000	0.000214405	420.000000	0.000249729	420.000000	0.000248886	420.000000	0.000248668	420.000000	0.000248613	420.000000	0.000249661	420.000000	6.78307e-08	
430.000000	0.000212012	430.000000	0.000246997	430.000000	0.000246173	430.000000	0.000245958	430.000000	0.000245905	430.000000	0.000246931	430.000000	6.63618e-08	
440.000000	0.000209728	440.000000	0.000244392	440.000000	0.000243586	440.000000	0.000243376	440.000000	0.000243325	440.000000	0.000244327	440.000000	6.49573e-08	
450.000000	0.000207545	450.000000	0.000241905	450.000000	0.000241121	450.000000	0.000240913	450.000000	0.000240864	450.000000	0.000241841	450.000000	6.3613e-08	
460.000000	0.000205457	460.000000	0.000239529	460.000000	0.000238776	460.000000	0.000238562	460.000000	0.000238515	460.000000	0.000239466	460.000000	6.23249e-08	
470.000000	0.000203457	470.000000	0.000237256	470.000000	0.000236539	470.000000	0.000236315	470.000000	0.00023627	470.000000	0.000237195	470.000000	6.10897e-08	
480.000000	0.000201542	480.000000	0.000235082	480.000000	0.000234397	480.000000	0.000234167	480.000000	0.000234124	480.000000	0.000235022	480.000000	5.99041e-08	
490.000000	0.000199705	490.000000	0.000233  	490.000000	0.000232339	490.000000	0.000232111	490.000000	0.000232069	490.000000	0.000232941	490.000000	5.87651e-08	
500.000000	0.000197943	500.000000	0.000231003	500.000000	0.000230365	500.000000	0.000230142	500.000000	0.000230102	500.000000	0.000230946	500.000000	5.767e-08 	
520.000000	0.000194625	520.000000	0.000227252	520.000000	0.000226663	520.000000	0.000226445	520.000000	0.000226407	520.000000	0.000227196	520.000000	5.56017e-08	
540.000000	0.000191558	540.000000	0.000223791	540.000000	0.000223254	540.000000	0.000223039	540.000000	0.000223005	540.000000	0.000223737	540.000000	5.36811e-08	
560.000000	0.000188717	560.000000	0.000220591	560.000000	0.000220106	560.000000	0.000219895	560.000000	0.000219863	560.000000	0.000220539	560.000000	5.18928e-08	
580.000000	0.00018608	580.000000	0.000217626	580.000000	0.000217192	580.000000	0.000216985	580.000000	0.000216955	580.000000	0.000217576	580.000000	5.02235e-08	
600.000000	0.000183627	600.000000	0.000214873	600.000000	0.00021449	600.000000	0.000214286	600.000000	0.000214258	600.000000	0.000214824	600.000000	4.86616e-08	
620.000000	0.000181342	620.000000	0.000212312	620.000000	0.000211979	620.000000	0.000211778	620.000000	0.000211752	620.000000	0.000212265	620.000000	4.71968e-08	
640.000000	0.000179209	640.000000	0.000209925	640.000000	0.000209642	640.000000	0.000209443	640.000000	0.000209419	640.000000	0.000209879	640.000000	4.58204e-08	
660.000000	0.000177216	660.000000	0.000207697	660.000000	0.000207461	660.000000	0.000207265	660.000000	0.000207243	660.000000	0.000207652	660.000000	4.45245e-08	
680.000000	0.00017535	680.000000	0.000205614	680.000000	0.000205422	680.000000	0.000205231	680.000000	0.000205211	680.000000	0.000205571	680.000000	4.33021e-08	
700.000000	0.000173602	700.000000	0.000203665	700.000000	0.000203521	700.000000	0.000203329	700.000000	0.00020331	700.000000	0.000203622	700.000000	4.21471e-08	
720.000000	0.000171961	720.000000	0.000201837	720.000000	0.000201747	720.000000	0.000201546	720.000000	0.000201529	720.000000	0.000201796	720.000000	4.1054e-08	
740.000000	0.000170421	740.000000	0.000200123	740.000000	0.000200082	740.000000	0.000199875	740.000000	0.000199858	740.000000	0.000200082	740.000000	4.00179e-08	
760.000000	0.000168972	760.000000	0.000198512	760.000000	0.000198512	760.000000	0.000198304	760.000000	0.000198289	760.000000	0.000198473	760.000000	3.90345e-08	
780.000000	0.00016761	780.000000	0.000196997	780.000000	0.000197032	780.000000	0.000196828	780.000000	0.000196814	780.000000	0.000196959	780.000000	3.80997e-08	
800.000000	0.000166327	800.000000	0.000195572	800.000000	0.000195639	800.000000	0.000195439	800.000000	0.000195426	800.000000	0.000195535	800.000000	3.72101e-08	
820.000000	0.000165118	820.000000	0.000194229	820.000000	0.000194328	820.000000	0.00019413	820.000000	0.000194118	820.000000	0.000194193	820.000000	3.63623e-08	
840.000000	0.000163978	840.000000	0.000192963	840.000000	0.000193093	840.000000	0.000192895	840.000000	0.000192884	840.000000	0.000192928	840.000000	3.55535e-08	
860.000000	0.000162902	860.000000	0.000191769	860.000000	0.000191926	860.000000	0.000191729	860.000000	0.00019172	860.000000	0.000191735	860.000000	3.4781e-08	
880.000000	0.000161887	880.000000	0.000190642	880.000000	0.000190823	880.000000	0.000190628	880.000000	0.000190619	880.000000	0.000190608	880.000000	3.40423e-08	
900.000000	0.000160928	900.000000	0.000189578	900.000000	0.00018978	900.000000	0.000189587	900.000000	0.000189579	900.000000	0.000189545	900.000000	3.33354e-08	
920.000000	0.000160023	920.000000	0.000188572	920.000000	0.000188794	920.000000	0.000188603	920.000000	0.000188595	920.000000	0.00018854	920.000000	3.26582e-08	
940.000000	0.000159167	940.000000	0.000187621	940.000000	0.00018786	940.000000	0.00018767	940.000000	0.000187663	940.000000	0.000187589	940.000000	3.20087e-08	
960.000000	0.000158359	960.000000	0.000186722	960.000000	0.000186975	960.000000	0.000186786	960.000000	0.00018678	960.000000	0.000186691	960.000000	3.13854e-08	
980.000000	0.000157594	980.000000	0.000185871	980.000000	0.000186136	980.000000	0.000185949	980.000000	0.000185943	980.000000	0.000185841	980.000000	3.07867e-08	
