*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1.750000	5.6982e-05	1.750000	7.91923e-05	1.750000	7.15343e-05	1.750000	7.15343e-05	1.750000	7.91405e-05	1.750000	5.17304e-08	
2.000000	5.39024e-05	2.000000	7.41817e-05	2.000000	6.76248e-05	2.000000	6.76248e-05	2.000000	7.41357e-05	2.000000	4.601e-08 	
2.250000	5.1178e-05	2.250000	6.97698e-05	2.250000	6.41587e-05	2.250000	6.41587e-05	2.250000	6.97283e-05	2.250000	4.14826e-08	
2.500000	5.06324e-05	2.500000	6.57969e-05	2.500000	6.10498e-05	2.500000	6.10498e-05	2.500000	6.57591e-05	2.500000	3.78051e-08	
3.000000	4.5903e-05	3.000000	5.90308e-05	3.000000	5.56808e-05	3.000000	5.56808e-05	3.000000	5.89986e-05	3.000000	3.21832e-08	
3.500000	4.19991e-05	3.500000	5.35995e-05	3.500000	5.11945e-05	3.500000	5.11945e-05	3.500000	5.35714e-05	3.500000	2.80776e-08	
4.000000	3.87301e-05	4.000000	4.90713e-05	4.000000	4.73846e-05	4.000000	4.73846e-05	4.000000	4.90463e-05	4.000000	2.49408e-08	
4.500000	3.59553e-05	4.500000	4.52833e-05	4.500000	4.41074e-05	4.500000	4.41074e-05	4.500000	4.52609e-05	4.500000	2.2462e-08	
5.000000	3.35712e-05	5.000000	4.2064e-05	5.000000	4.1258e-05	5.000000	4.1258e-05	5.000000	4.20435e-05	5.000000	2.04512e-08	
5.500000	3.15006e-05	5.500000	3.92869e-05	5.500000	3.87575e-05	5.500000	3.87575e-05	5.500000	3.92681e-05	5.500000	1.87856e-08	
6.000000	2.96852e-05	6.000000	3.68626e-05	6.000000	3.65455e-05	6.000000	3.65455e-05	6.000000	3.68453e-05	6.000000	1.73822e-08	
6.500000	2.80803e-05	6.500000	3.47245e-05	6.500000	3.45746e-05	6.500000	3.45746e-05	6.500000	3.47084e-05	6.500000	1.61826e-08	
7.000000	2.66509e-05	7.000000	3.28238e-05	7.000000	3.28075e-05	7.000000	3.28075e-05	7.000000	3.28087e-05	7.000000	1.5145e-08	
7.500000	2.53695e-05	7.500000	3.11233e-05	7.500000	3.12139e-05	7.500000	3.12139e-05	7.500000	3.1109e-05	7.500000	1.42381e-08	
8.000000	2.42138e-05	8.000000	2.95921e-05	8.000000	2.97695e-05	8.000000	2.97695e-05	8.000000	2.95787e-05	8.000000	1.34383e-08	
