*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
3.500000	0.0399683 	3.500000	0.0278921 	3.500000	0.0285359 	3.500000	0.0285359 	3.500000	0.0278736 	3.500000	1.84108e-05	
4.000000	0.0360712 	4.000000	0.0255188 	4.000000	0.0260882 	4.000000	0.0260882 	4.000000	0.0255024 	4.000000	1.63781e-05	
4.500000	0.0329177 	4.500000	0.0235802 	4.500000	0.0240829 	4.500000	0.0240829 	4.500000	0.0235655 	4.500000	1.47689e-05	
5.000000	0.0303092 	5.000000	0.0219619 	5.000000	0.0224053 	5.000000	0.0224053 	5.000000	0.0219485 	5.000000	1.34616e-05	
5.500000	0.0281131 	5.500000	0.0205871 	5.500000	0.020978  	5.500000	0.020978  	5.500000	0.0205748 	5.500000	1.23773e-05	
6.000000	0.0262367 	6.000000	0.0194023 	6.000000	0.0197464 	6.000000	0.0197464 	6.000000	0.0193908 	6.000000	1.14626e-05	
6.500000	0.0246136 	6.500000	0.0183687 	6.500000	0.0186713 	6.500000	0.0186713 	6.500000	0.018358  	6.500000	1.06799e-05	
7.000000	0.0231947 	7.000000	0.0174579 	7.000000	0.0177233 	7.000000	0.0177233 	7.000000	0.0174479 	7.000000	1.00023e-05	
7.500000	0.0219431 	7.500000	0.0166482 	7.500000	0.0168803 	7.500000	0.0168803 	7.500000	0.0166388 	7.500000	9.40948e-06	
8.000000	0.0208302 	8.000000	0.0159229 	8.000000	0.0161249 	8.000000	0.0161249 	8.000000	0.015914  	8.000000	8.88631e-06	
8.500000	0.0198338 	8.500000	0.0152687 	8.500000	0.0154436 	8.500000	0.0154436 	8.500000	0.0152603 	8.500000	8.42098e-06	
9.000000	0.018936  	9.000000	0.0146752 	9.000000	0.0148255 	9.000000	0.0148255 	9.000000	0.0146672 	9.000000	8.00426e-06	
9.500000	0.0181227 	9.500000	0.014134  	9.500000	0.0142619 	9.500000	0.0142619 	9.500000	0.0141264 	9.500000	7.62878e-06	
10.000000	0.0173822 	10.000000	0.013678  	10.000000	0.0137455 	10.000000	0.0137455 	10.000000	0.0136707 	10.000000	7.28862e-06	
11.000000	0.0160832 	11.000000	0.0127847 	11.000000	0.0128211 	11.000000	0.0128212 	11.000000	0.012778  	11.000000	6.69574e-06	
