*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
800.000000	0.000421239	800.000000	0.000469502	800.000000	0.000461766	800.000000	0.000461281	800.000000	0.000459914	800.000000	0.000469424	800.000000	7.86544e-08	
820.000000	0.000418177	820.000000	0.000466283	820.000000	0.000458518	820.000000	0.000458037	820.000000	0.000456685	820.000000	0.000466206	820.000000	7.68687e-08	
840.000000	0.000415289	840.000000	0.000463246	840.000000	0.00045545	840.000000	0.000454972	840.000000	0.000453634	840.000000	0.000463171	840.000000	7.51648e-08	
860.000000	0.000412566	860.000000	0.000460381	860.000000	0.000452548	860.000000	0.000452074	860.000000	0.00045075	860.000000	0.000460307	860.000000	7.35372e-08	
880.000000	0.000409995	880.000000	0.000457675	880.000000	0.000449802	880.000000	0.000449332	880.000000	0.00044802	880.000000	0.000457603	880.000000	7.1981e-08	
900.000000	0.000407567	900.000000	0.000455118	900.000000	0.0004472 	900.000000	0.000446734	900.000000	0.000445434	900.000000	0.000455048	900.000000	7.04914e-08	
920.000000	0.000405274	920.000000	0.000452701	920.000000	0.000444734	920.000000	0.000444272	920.000000	0.000442983	920.000000	0.000452632	920.000000	6.90641e-08	
940.000000	0.000403107	940.000000	0.000450415	940.000000	0.000442394	940.000000	0.000441935	940.000000	0.000440657	940.000000	0.000450347	940.000000	6.76954e-08	
960.000000	0.000401059	960.000000	0.000448251	960.000000	0.000440173	960.000000	0.000439717	960.000000	0.00043845	960.000000	0.000448185	960.000000	6.63817e-08	
980.000000	0.000399123	980.000000	0.000446204	980.000000	0.000438063	980.000000	0.000437609	980.000000	0.000436352	980.000000	0.000446138	980.000000	6.51196e-08	
1000.000000	0.000397292	1000.000000	0.000444265	1000.000000	0.000436056	1000.000000	0.000435606	1000.000000	0.000434358	1000.000000	0.000444201	1000.000000	6.39062e-08	
1020.000000	0.000395562	1020.000000	0.000442428	1020.000000	0.000434147	1020.000000	0.0004337 	1020.000000	0.000432461	1020.000000	0.000442365	1020.000000	6.27386e-08	
1040.000000	0.000393926	1040.000000	0.000440688	1040.000000	0.00043233	1040.000000	0.000431886	1040.000000	0.000430656	1040.000000	0.000440626	1040.000000	6.16143e-08	
1060.000000	0.00039238	1060.000000	0.00043904	1060.000000	0.0004306 	1060.000000	0.000430158	1060.000000	0.000428936	1060.000000	0.000438979	1060.000000	6.05309e-08	
1080.000000	0.000390918	1080.000000	0.000437477	1080.000000	0.000428951	1080.000000	0.000428511	1080.000000	0.000427298	1080.000000	0.000437418	1080.000000	5.94862e-08	
1100.000000	0.000389537	1100.000000	0.000435997	1100.000000	0.000427379	1100.000000	0.000426942	1100.000000	0.000425736	1100.000000	0.000435938	1100.000000	5.84781e-08	
1120.000000	0.000388232	1120.000000	0.000434594	1120.000000	0.00042588	1120.000000	0.000425445	1120.000000	0.000424246	1120.000000	0.000434536	1120.000000	5.75047e-08	
1140.000000	0.000387  	1140.000000	0.000433264	1140.000000	0.00042445	1140.000000	0.000424016	1140.000000	0.000422824	1140.000000	0.000433208	1140.000000	5.65642e-08	
1160.000000	0.000385837	1160.000000	0.000432005	1160.000000	0.000423084	1160.000000	0.000422652	1160.000000	0.000421467	1160.000000	0.000431949	1160.000000	5.5655e-08	
1180.000000	0.00038474	1180.000000	0.000430811	1180.000000	0.00042178	1180.000000	0.000421349	1180.000000	0.000420171	1180.000000	0.000430756	1180.000000	5.47755e-08	
1200.000000	0.000383705	1200.000000	0.000429681	1200.000000	0.000420533	1200.000000	0.000420105	1200.000000	0.000418933	1200.000000	0.000429627	1200.000000	5.39242e-08	
1220.000000	0.000382731	1220.000000	0.00042861	1220.000000	0.00041934	1220.000000	0.000418916	1220.000000	0.00041775	1220.000000	0.000428557	1220.000000	5.30999e-08	
1240.000000	0.000381813	1240.000000	0.000427597	1240.000000	0.000418199	1240.000000	0.000417778	1240.000000	0.000416618	1240.000000	0.000427544	1240.000000	5.23012e-08	
1260.000000	0.000380951	1260.000000	0.000426638	1260.000000	0.000417108	1260.000000	0.000416691	1260.000000	0.000415536	1260.000000	0.000426586	1260.000000	5.15269e-08	
1280.000000	0.00038014	1280.000000	0.00042573	1280.000000	0.000416066	1280.000000	0.00041565	1280.000000	0.000414501	1280.000000	0.00042568	1280.000000	5.0776e-08	
1300.000000	0.00037938	1300.000000	0.000424873	1300.000000	0.000415071	1300.000000	0.000414655	1300.000000	0.000413511	1300.000000	0.000424823	1300.000000	5.00473e-08	
1320.000000	0.000378667	1320.000000	0.000424063	1320.000000	0.00041412	1320.000000	0.000413702	1320.000000	0.000412563	1320.000000	0.000424013	1320.000000	4.934e-08 	
1340.000000	0.000378  	1340.000000	0.000423298	1340.000000	0.000413212	1340.000000	0.000412789	1340.000000	0.000411656	1340.000000	0.000423249	1340.000000	4.8653e-08	
1360.000000	0.000377377	1360.000000	0.000422576	1360.000000	0.000412344	1360.000000	0.000411916	1360.000000	0.000410787	1360.000000	0.000422528	1360.000000	4.79855e-08	
1380.000000	0.000376797	1380.000000	0.000421896	1380.000000	0.000411513	1380.000000	0.000411079	1380.000000	0.000409954	1380.000000	0.000421849	1380.000000	4.73366e-08	
1400.000000	0.000376257	1400.000000	0.000421256	1400.000000	0.000410717	1400.000000	0.000410277	1400.000000	0.000409157	1400.000000	0.000421209	1400.000000	4.67056e-08	
1420.000000	0.000375756	1420.000000	0.000420653	1420.000000	0.000409954	1420.000000	0.000409509	1420.000000	0.000408393	1420.000000	0.000420607	1420.000000	4.60918e-08	
1440.000000	0.000375293	1440.000000	0.000420088	1440.000000	0.000409221	1440.000000	0.000408773	1440.000000	0.000407661	1440.000000	0.000420042	1440.000000	4.54944e-08	
1460.000000	0.000374865	1460.000000	0.000419557	1460.000000	0.000408517	1460.000000	0.000408067	1460.000000	0.00040696	1460.000000	0.000419512	1460.000000	4.49128e-08	
1480.000000	0.000374472	1480.000000	0.000419059	1480.000000	0.000407841	1480.000000	0.000407391	1480.000000	0.000406287	1480.000000	0.000419015	1480.000000	4.43463e-08	
1500.000000	0.000374113	1500.000000	0.000418594	1500.000000	0.000407192	1500.000000	0.000406742	1500.000000	0.000405642	1500.000000	0.000418551	1500.000000	4.37945e-08	
1520.000000	0.000373786	1520.000000	0.000418161	1520.000000	0.000406569	1520.000000	0.00040612	1520.000000	0.000405024	1520.000000	0.000418117	1520.000000	4.32566e-08	
1540.000000	0.00037349	1540.000000	0.000417756	1540.000000	0.000405971	1540.000000	0.000405524	1540.000000	0.000404432	1540.000000	0.000417714	1540.000000	4.27322e-08	
1560.000000	0.000373224	1560.000000	0.000417381	1560.000000	0.000405397	1560.000000	0.000404953	1560.000000	0.000403864	1560.000000	0.000417339	1560.000000	4.22208e-08	
1580.000000	0.000372986	1580.000000	0.000417033	1580.000000	0.000404846	1580.000000	0.000404404	1580.000000	0.000403319	1580.000000	0.000416992	1580.000000	4.17218e-08	
1600.000000	0.000372777	1600.000000	0.000416712	1600.000000	0.000404319	1600.000000	0.000403879	1600.000000	0.000402796	1600.000000	0.000416671	1600.000000	4.12349e-08	
1620.000000	0.000372595	1620.000000	0.000416417	1620.000000	0.000403813	1620.000000	0.000403375	1620.000000	0.000402295	1620.000000	0.000416376	1620.000000	4.07596e-08	
1640.000000	0.000372438	1640.000000	0.000416146	1640.000000	0.000403328	1640.000000	0.000402891	1640.000000	0.000401815	1640.000000	0.000416106	1640.000000	4.02955e-08	
1660.000000	0.000372307	1660.000000	0.000415899	1660.000000	0.000402863	1660.000000	0.000402428	1660.000000	0.000401354	1660.000000	0.000415859	1660.000000	3.98422e-08	
1680.000000	0.0003722 	1680.000000	0.000415675	1680.000000	0.000402418	1680.000000	0.000401983	1680.000000	0.000400913	1680.000000	0.000415635	1680.000000	3.93992e-08	
1700.000000	0.000372117	1700.000000	0.000415473	1700.000000	0.00040199	1700.000000	0.000401557	1700.000000	0.000400489	1700.000000	0.000415434	1700.000000	3.89664e-08	
1750.000000	0.000372008	1750.000000	0.000415061	1750.000000	0.000400999	1750.000000	0.000400567	1750.000000	0.000399506	1750.000000	0.000415023	1750.000000	3.7926e-08	
1800.000000	0.00037203	1800.000000	0.000414771	1800.000000	0.000400106	1800.000000	0.000399676	1800.000000	0.000398622	1800.000000	0.000414734	1800.000000	3.69414e-08	
1850.000000	0.000372175	1850.000000	0.000414594	1850.000000	0.000399304	1850.000000	0.000398876	1850.000000	0.000397827	1850.000000	0.000414558	1850.000000	3.60082e-08	
1900.000000	0.000372433	1900.000000	0.000414522	1900.000000	0.000398584	1900.000000	0.000398158	1900.000000	0.000397115	1900.000000	0.000414487	1900.000000	3.51224e-08	
1950.000000	0.000372797	1950.000000	0.000414545	1950.000000	0.000397939	1950.000000	0.000397515	1950.000000	0.000396477	1950.000000	0.000414511	1950.000000	3.42805e-08	
2000.000000	0.000373259	2000.000000	0.000414658	2000.000000	0.000397363	2000.000000	0.00039694	2000.000000	0.000395907	2000.000000	0.000414624	2000.000000	3.34793e-08	
2100.000000	0.000374454	2100.000000	0.000415125	2100.000000	0.000396392	2100.000000	0.000395972	2100.000000	0.000394948	2100.000000	0.000415093	2100.000000	3.19873e-08	
2200.000000	0.000375974	2200.000000	0.000415877	2200.000000	0.000395632	2200.000000	0.000395215	2200.000000	0.000394199	2200.000000	0.000415846	2200.000000	3.06265e-08	
2300.000000	0.00037778	2300.000000	0.000416878	2300.000000	0.000395049	2300.000000	0.000394634	2300.000000	0.000393626	2300.000000	0.000416848	2300.000000	2.938e-08 	
2400.000000	0.000379841	2400.000000	0.000418096	2400.000000	0.000394617	2400.000000	0.000394204	2400.000000	0.000393202	2400.000000	0.000418068	2400.000000	2.82339e-08	
2500.000000	0.000382132	2500.000000	0.000419505	2500.000000	0.000394313	2500.000000	0.000393902	2500.000000	0.000392906	2500.000000	0.000419478	2500.000000	2.71765e-08	
2600.000000	0.000384629	2600.000000	0.000421083	2600.000000	0.000394118	2600.000000	0.00039371	2600.000000	0.000392719	2600.000000	0.000421057	2600.000000	2.61976e-08	
2700.000000	0.000387313	2700.000000	0.000422811	2700.000000	0.000394017	2700.000000	0.000393611	2700.000000	0.000392624	2700.000000	0.000422786	2700.000000	2.52889e-08	
2800.000000	0.000390168	2800.000000	0.000424672	2800.000000	0.000393997	2800.000000	0.000393592	2800.000000	0.00039261	2800.000000	0.000424648	2800.000000	2.44429e-08	
2900.000000	0.000393178	2900.000000	0.000426654	2900.000000	0.000394047	2900.000000	0.000393642	2900.000000	0.000392664	2900.000000	0.00042663	2900.000000	2.36534e-08	
3000.000000	0.000396332	3000.000000	0.000428742	3000.000000	0.000394156	3000.000000	0.000393753	3000.000000	0.000392779	3000.000000	0.00042872	3000.000000	2.29147e-08	
3200.000000	0.000403026	3200.000000	0.000433201	3200.000000	0.000394522	3200.000000	0.000394122	3200.000000	0.000393154	3200.000000	0.00043318	3200.000000	2.15713e-08	
3400.000000	0.000410177	3400.000000	0.000437979	3400.000000	0.000395045	3400.000000	0.000394647	3400.000000	0.000393685	3400.000000	0.000437958	3400.000000	2.03809e-08	
3600.000000	0.000417727	3600.000000	0.00044302	3600.000000	0.000395686	3600.000000	0.000395289	3600.000000	0.000394331	3600.000000	0.000443001	3600.000000	1.93186e-08	
3800.000000	0.00042563	3800.000000	0.000448282	3800.000000	0.000396413	3800.000000	0.000396018	3800.000000	0.000395064	3800.000000	0.000448263	3800.000000	1.83645e-08	
4000.000000	0.000433849	4000.000000	0.00045373	4000.000000	0.000397207	4000.000000	0.000396812	4000.000000	0.000395863	4000.000000	0.000453712	4000.000000	1.75027e-08	
4200.000000	0.000442355	4200.000000	0.000459335	4200.000000	0.000398048	4200.000000	0.000397655	4200.000000	0.000396708	4200.000000	0.000459319	4200.000000	1.67204e-08	
4400.000000	0.00045112	4400.000000	0.000465077	4400.000000	0.000398924	4400.000000	0.000398532	4400.000000	0.000397588	4400.000000	0.000465061	4400.000000	1.60069e-08	
4600.000000	0.000460127	4600.000000	0.000470934	4600.000000	0.000399825	4600.000000	0.000399434	4600.000000	0.000398492	4600.000000	0.000470919	4600.000000	1.53535e-08	
4800.000000	0.000469355	4800.000000	0.000476892	4800.000000	0.000400742	4800.000000	0.000400351	4800.000000	0.000399411	4800.000000	0.000476877	4800.000000	1.47529e-08	
5000.000000	0.000478792	5000.000000	0.000482938	5000.000000	0.000401668	5000.000000	0.000401278	5000.000000	0.000400341	5000.000000	0.000482923	5000.000000	1.41987e-08	
5250.000000	0.000490862	5250.000000	0.000490601	5250.000000	0.000402832	5250.000000	0.000402443	5250.000000	0.000401508	5250.000000	0.000490587	5250.000000	1.35635e-08	
5500.000000	0.000503217	5500.000000	0.000498365	5500.000000	0.000403997	5500.000000	0.000403608	5500.000000	0.000402674	5500.000000	0.000498352	5500.000000	1.29842e-08	
6000.000000	0.000528718	6000.000000	0.000514141	6000.000000	0.000406303	6000.000000	0.000405916	6000.000000	0.000404985	6000.000000	0.000514129	6000.000000	1.19661e-08	
6500.000000	0.000555187	6500.000000	0.000530172	6500.000000	0.000408559	6500.000000	0.000408173	6500.000000	0.000407244	6500.000000	0.000530161	6500.000000	1.10998e-08	
7000.000000	0.000582548	7000.000000	0.000546395	7000.000000	0.000410747	7000.000000	0.000410362	7000.000000	0.000409435	7000.000000	0.000546385	7000.000000	1.03536e-08	
7500.000000	0.000610743	7500.000000	0.000562762	7500.000000	0.000412861	7500.000000	0.000412476	7500.000000	0.00041155	7500.000000	0.000562753	7500.000000	9.70386e-09	
8000.000000	0.000639731	8000.000000	0.000579239	8000.000000	0.000414898	8000.000000	0.000414513	8000.000000	0.000413588	8000.000000	0.00057923	8000.000000	9.13289e-09	
8500.000000	0.000669479	8500.000000	0.000595799	8500.000000	0.000416857	8500.000000	0.000416473	8500.000000	0.000415549	8500.000000	0.000595791	8500.000000	8.62707e-09	
9000.000000	0.00069996	9000.000000	0.000612423	9000.000000	0.00041874	9000.000000	0.000418358	9000.000000	0.000417433	9000.000000	0.000612415	9000.000000	8.17576e-09	
9500.000000	0.000731154	9500.000000	0.000629095	9500.000000	0.000420553	9500.000000	0.000420169	9500.000000	0.000419245	9500.000000	0.000629087	9500.000000	7.77052e-09	
10000.000000	0.000763046	10000.000000	0.000645802	10000.000000	0.000422298	10000.000000	0.000421912	10000.000000	0.000420988	10000.000000	0.000645795	10000.000000	7.40458e-09	
11000.000000	0.000828872	11000.000000	0.000679289	11000.000000	0.000425586	11000.000000	0.000425202	11000.000000	0.000424278	11000.000000	0.000679282	11000.000000	6.76959e-09	
12000.000000	0.000897361	12000.000000	0.000712828	12000.000000	0.000428625	12000.000000	0.000428257	12000.000000	0.000427332	12000.000000	0.000712821	12000.000000	6.23739e-09	
13000.000000	0.000968462	13000.000000	0.000746382	13000.000000	0.000431467	13000.000000	0.000431102	13000.000000	0.000430175	13000.000000	0.000746376	13000.000000	5.7847e-09	
14000.000000	0.00104214	14000.000000	0.000779928	14000.000000	0.000434146	14000.000000	0.000433759	14000.000000	0.000432831	14000.000000	0.000779923	14000.000000	5.39482e-09	
15000.000000	0.00111837	15000.000000	0.00081345	15000.000000	0.00043667	15000.000000	0.000436249	15000.000000	0.000435319	15000.000000	0.000813445	15000.000000	5.05542e-09	
16000.000000	0.00119714	16000.000000	0.000846936	16000.000000	0.000439033	16000.000000	0.00043859	16000.000000	0.000437658	16000.000000	0.000846931	16000.000000	4.75722e-09	
17000.000000	0.00127845	17000.000000	0.00088038	17000.000000	0.000441246	17000.000000	0.000440797	17000.000000	0.000439863	17000.000000	0.000880376	17000.000000	4.49308e-09	
18000.000000	0.00136228	18000.000000	0.000913777	18000.000000	0.000443321	18000.000000	0.000442884	18000.000000	0.000441947	18000.000000	0.000913773	18000.000000	4.25745e-09	
19000.000000	0.00144863	19000.000000	0.000947123	19000.000000	0.000445273	19000.000000	0.000444861	19000.000000	0.000443921	19000.000000	0.000947119	19000.000000	4.04591e-09	
20000.000000	0.00153752	20000.000000	0.000980417	20000.000000	0.000447116	20000.000000	0.000446739	20000.000000	0.000445796	20000.000000	0.000980413	20000.000000	3.85491e-09	
21000.000000	0.00162893	21000.000000	0.00101366	21000.000000	0.000448873	21000.000000	0.000448526	21000.000000	0.000447581	21000.000000	0.00101365	21000.000000	3.68157e-09	
22000.000000	0.00172288	22000.000000	0.00104684	22000.000000	0.000450576	22000.000000	0.000450231	22000.000000	0.000449282	22000.000000	0.00104684	22000.000000	3.52354e-09	
23000.000000	0.00181937	23000.000000	0.00107998	23000.000000	0.000452208	23000.000000	0.000451861	23000.000000	0.000450908	23000.000000	0.00107997	23000.000000	3.37885e-09	
24000.000000	0.00191841	24000.000000	0.00111305	24000.000000	0.000453766	24000.000000	0.00045342	24000.000000	0.000452464	24000.000000	0.00111305	24000.000000	3.24587e-09	
25000.000000	0.00202001	25000.000000	0.00114608	25000.000000	0.000455261	25000.000000	0.000454916	25000.000000	0.000453956	25000.000000	0.00114608	25000.000000	3.12323e-09	
26000.000000	0.00212418	26000.000000	0.00117905	26000.000000	0.000456698	26000.000000	0.000456352	26000.000000	0.000455388	26000.000000	0.00117905	26000.000000	3.00975e-09	
27000.000000	0.00223093	27000.000000	0.00121198	27000.000000	0.000458081	27000.000000	0.000457733	27000.000000	0.000456765	27000.000000	0.00121197	27000.000000	2.90443e-09	
28000.000000	0.00234026	28000.000000	0.00124485	28000.000000	0.000459411	28000.000000	0.000459063	28000.000000	0.000458091	28000.000000	0.00124484	28000.000000	2.80642e-09	
29000.000000	0.0024522 	29000.000000	0.00127767	29000.000000	0.000460687	29000.000000	0.000460345	29000.000000	0.000459368	29000.000000	0.00127767	29000.000000	2.71498e-09	
30000.000000	0.00256675	30000.000000	0.00131044	30000.000000	0.000461915	30000.000000	0.000461582	30000.000000	0.000460601	30000.000000	0.00131044	30000.000000	2.62945e-09	
32000.000000	0.00280373	32000.000000	0.00137585	32000.000000	0.000464245	32000.000000	0.000463934	32000.000000	0.000462944	32000.000000	0.00137585	32000.000000	2.47399e-09	
34000.000000	0.0030513 	34000.000000	0.00144107	34000.000000	0.000466433	34000.000000	0.000466139	34000.000000	0.000465139	34000.000000	0.00144107	34000.000000	2.33632e-09	
36000.000000	0.00330957	36000.000000	0.00150612	36000.000000	0.000468496	36000.000000	0.000468214	36000.000000	0.000467203	36000.000000	0.00150612	36000.000000	2.21351e-09	
38000.000000	0.00357865	38000.000000	0.001571  	38000.000000	0.000470446	38000.000000	0.000470173	38000.000000	0.00046915	38000.000000	0.001571  	38000.000000	2.10328e-09	
40000.000000	0.00385863	40000.000000	0.00163572	40000.000000	0.000472293	40000.000000	0.000472027	40000.000000	0.000470992	40000.000000	0.00163572	40000.000000	2.00376e-09	
42000.000000	0.00414965	42000.000000	0.00170029	42000.000000	0.000474045	42000.000000	0.000473787	42000.000000	0.000472739	42000.000000	0.00170029	42000.000000	1.91346e-09	
44000.000000	0.0044518 	44000.000000	0.00176471	44000.000000	0.000475711	44000.000000	0.000475462	44000.000000	0.000474401	44000.000000	0.00176471	44000.000000	1.83114e-09	
46000.000000	0.00476522	46000.000000	0.00182899	46000.000000	0.000477299	46000.000000	0.000477059	46000.000000	0.000475984	46000.000000	0.00182899	46000.000000	1.75578e-09	
48000.000000	0.00509   	48000.000000	0.00189314	48000.000000	0.000478814	48000.000000	0.000478586	48000.000000	0.000477496	48000.000000	0.00189314	48000.000000	1.68653e-09	
50000.000000	0.00542629	50000.000000	0.00195716	50000.000000	0.000480262	50000.000000	0.000480047	50000.000000	0.000478942	50000.000000	0.00195715	50000.000000	1.62266e-09	
