*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1.750000	5.51667e-06	1.750000	7.29727e-06	1.750000	7.13546e-06	1.750000	7.13546e-06	1.750000	7.29336e-06	1.750000	3.91282e-09	
2.000000	5.00772e-06	2.000000	6.56009e-06	2.000000	6.45754e-06	2.000000	6.45754e-06	2.000000	6.55662e-06	2.000000	3.47233e-09	
2.250000	4.58823e-06	2.250000	5.96413e-06	2.250000	5.90402e-06	2.250000	5.90402e-06	2.250000	5.961e-06 	2.250000	3.12463e-09	
2.500000	4.16526e-06	2.500000	5.47172e-06	2.500000	5.44242e-06	2.500000	5.44242e-06	2.500000	5.46888e-06	2.500000	2.84286e-09	
3.000000	3.63564e-06	3.000000	4.70452e-06	3.000000	4.71455e-06	3.000000	4.71455e-06	3.000000	4.70211e-06	3.000000	2.4133e-09	
3.500000	3.23417e-06	3.500000	4.13351e-06	3.500000	4.16538e-06	3.500000	4.16538e-06	3.500000	4.13141e-06	3.500000	2.10061e-09	
4.000000	2.91842e-06	4.000000	3.69149e-06	4.000000	3.73565e-06	4.000000	3.73565e-06	4.000000	3.68963e-06	4.000000	1.86234e-09	
4.500000	2.66304e-06	4.500000	3.33889e-06	4.500000	3.38987e-06	4.500000	3.38987e-06	4.500000	3.33722e-06	4.500000	1.67447e-09	
5.000000	2.45187e-06	5.000000	3.05085e-06	5.000000	3.1054e-06	5.000000	3.1054e-06	5.000000	3.04933e-06	5.000000	1.52237e-09	
5.500000	2.27412e-06	5.500000	2.81095e-06	5.500000	2.86711e-06	5.500000	2.86711e-06	5.500000	2.80955e-06	5.500000	1.39659e-09	
6.000000	2.12227e-06	6.000000	2.60791e-06	6.000000	2.66445e-06	6.000000	2.66445e-06	6.000000	2.60662e-06	6.000000	1.29076e-09	
6.500000	1.99093e-06	6.500000	2.43373e-06	6.500000	2.48988e-06	6.500000	2.48988e-06	6.500000	2.43253e-06	6.500000	1.20044e-09	
7.000000	1.87613e-06	7.000000	2.28257e-06	7.000000	2.33786e-06	7.000000	2.33786e-06	7.000000	2.28145e-06	7.000000	1.1224e-09	
7.500000	1.77487e-06	7.500000	2.15007e-06	7.500000	2.20421e-06	7.500000	2.20421e-06	7.500000	2.14902e-06	7.500000	1.05427e-09	
8.000000	1.68484e-06	8.000000	2.03293e-06	8.000000	2.08574e-06	8.000000	2.08574e-06	8.000000	2.03194e-06	8.000000	9.94256e-10	
8.500000	1.60423e-06	8.500000	1.92856e-06	8.500000	1.97996e-06	8.500000	1.97996e-06	8.500000	1.92762e-06	8.500000	9.40963e-10	
9.000000	1.53161e-06	9.000000	1.83496e-06	9.000000	1.88488e-06	9.000000	1.88488e-06	9.000000	1.83406e-06	9.000000	8.93312e-10	
9.500000	1.46582e-06	9.500000	1.75049e-06	9.500000	1.79895e-06	9.500000	1.79895e-06	9.500000	1.74964e-06	9.500000	8.50439e-10	
10.000000	1.40592e-06	10.000000	1.62324e-06	10.000000	1.72086e-06	10.000000	1.72086e-06	10.000000	1.62243e-06	10.000000	8.11652e-10	
11.000000	1.30084e-06	11.000000	1.5088e-06	11.000000	1.5827e-06	11.000000	1.58278e-06	11.000000	1.50806e-06	11.000000	7.44174e-10	
12.000000	1.21161e-06	12.000000	1.41045e-06	12.000000	1.46634e-06	12.000000	1.46647e-06	12.000000	1.40977e-06	12.000000	6.87439e-10	
13.000000	1.13482e-06	13.000000	1.325e-06 	13.000000	1.36703e-06	13.000000	1.36719e-06	13.000000	1.32436e-06	13.000000	6.39042e-10	
14.000000	1.06801e-06	14.000000	1.25004e-06	14.000000	1.28132e-06	14.000000	1.28147e-06	14.000000	1.24944e-06	14.000000	5.97251e-10	
15.000000	1.00931e-06	15.000000	1.18372e-06	15.000000	1.2066e-06	15.000000	1.20675e-06	15.000000	1.18316e-06	15.000000	5.60783e-10	
16.000000	9.57304e-07	16.000000	1.12462e-06	16.000000	1.14092e-06	16.000000	1.14106e-06	16.000000	1.12409e-06	16.000000	5.28671e-10	
17.000000	9.10891e-07	17.000000	1.0716e-06	17.000000	1.08278e-06	17.000000	1.08291e-06	17.000000	1.0711e-06	17.000000	5.00169e-10	
18.000000	8.69198e-07	18.000000	1.02376e-06	18.000000	1.03099e-06	18.000000	1.03108e-06	18.000000	1.02329e-06	18.000000	4.74694e-10	
19.000000	8.31527e-07	19.000000	9.80369e-07	19.000000	9.84566e-07	19.000000	9.84634e-07	19.000000	9.79917e-07	19.000000	4.51782e-10	
20.000000	7.97312e-07	20.000000	9.4082e-07	20.000000	9.4273e-07	20.000000	9.42797e-07	20.000000	9.40389e-07	20.000000	4.3106e-10	
21.000000	7.66091e-07	21.000000	9.04621e-07	21.000000	9.04868e-07	21.000000	9.04943e-07	21.000000	9.04209e-07	21.000000	4.12225e-10	
22.000000	7.37479e-07	22.000000	8.71356e-07	22.000000	8.70495e-07	22.000000	8.70551e-07	22.000000	8.70961e-07	22.000000	3.95027e-10	
