*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.040000	0.532902  	0.040000	0.498519  	0.040000	0.48978   	0.040000	0.48978   	0.040000	0.489779  	0.040000	0.494174  	0.040000	0.00434501	
0.045000	0.548948  	0.045000	0.526282  	0.045000	0.518492  	0.045000	0.518492  	0.045000	0.518492  	0.045000	0.522327  	0.045000	0.00395499	
0.050000	0.55898   	0.050000	0.551823  	0.050000	0.544987  	0.050000	0.544987  	0.050000	0.544987  	0.050000	0.548189  	0.050000	0.00363416	
0.055000	0.581226  	0.055000	0.575232  	0.055000	0.569339  	0.055000	0.569339  	0.055000	0.569339  	0.055000	0.571866  	0.055000	0.00336519	
0.060000	0.599723  	0.060000	0.596594  	0.060000	0.591625  	0.060000	0.591625  	0.060000	0.591625  	0.060000	0.593458  	0.060000	0.00313615	
0.070000	0.62667   	0.070000	0.633544  	0.070000	0.630325  	0.070000	0.630325  	0.070000	0.630325  	0.070000	0.630778  	0.070000	0.00276617	
0.080000	0.655556  	0.080000	0.66342   	0.080000	0.661788  	0.080000	0.661788  	0.080000	0.661788  	0.080000	0.660941  	0.080000	0.00247954	
0.090000	0.676375  	0.090000	0.687001  	0.090000	0.68677   	0.090000	0.68677   	0.090000	0.68677   	0.090000	0.68475   	0.090000	0.00225042	
0.100000	0.691744  	0.100000	0.705268  	0.100000	0.706048  	0.100000	0.706048  	0.100000	0.706048  	0.100000	0.703205  	0.100000	0.00206271	
0.120000	0.701505  	0.120000	0.736849  	0.120000	0.730523  	0.120000	0.730523  	0.120000	0.730523  	0.120000	0.735077  	0.120000	0.00177277	
0.140000	0.703204  	0.140000	0.753338  	0.140000	0.740778  	0.140000	0.740778  	0.140000	0.740778  	0.140000	0.751779  	0.140000	0.00155853	
0.160000	0.703265  	0.160000	0.760419  	0.160000	0.74134   	0.160000	0.74134   	0.160000	0.741341  	0.160000	0.759025  	0.160000	0.00139329	
0.180000	0.702407  	0.180000	0.759344  	0.180000	0.735621  	0.180000	0.735621  	0.180000	0.735621  	0.180000	0.758082  	0.180000	0.00126167	
0.200000	0.704267  	0.200000	0.75598   	0.200000	0.726052  	0.200000	0.726052  	0.200000	0.726053  	0.200000	0.754826  	0.200000	0.00115417	
0.250000	0.689857  	0.250000	0.737243  	0.250000	0.694866  	0.250000	0.694866  	0.250000	0.694866  	0.250000	0.736288  	0.250000	0.000954966	
0.300000	0.687606  	0.300000	0.723541  	0.300000	0.666658  	0.300000	0.666658  	0.300000	0.666658  	0.300000	0.722724  	0.300000	0.000817341	
0.350000	0.679613  	0.350000	0.702685  	0.350000	0.640346  	0.350000	0.640346  	0.350000	0.640347  	0.350000	0.701969  	0.350000	0.000716186	
0.400000	0.668141  	0.400000	0.680052  	0.400000	0.615295  	0.400000	0.615295  	0.400000	0.615296  	0.400000	0.679413  	0.400000	0.000638492	
0.450000	0.653041  	0.450000	0.656069  	0.450000	0.591572  	0.450000	0.591572  	0.450000	0.591572  	0.450000	0.655492  	0.450000	0.000576824	
0.500000	0.638361  	0.500000	0.634731  	0.500000	0.570212  	0.500000	0.570212  	0.500000	0.570212  	0.500000	0.634204  	0.500000	0.000526609	
0.600000	0.58584   	0.600000	0.59427   	0.600000	0.533207  	0.600000	0.533207  	0.600000	0.533207  	0.600000	0.59382   	0.600000	0.000449609	
0.700000	0.533258  	0.700000	0.55595   	0.700000	0.50195   	0.700000	0.50195   	0.700000	0.50195   	0.700000	0.555556  	0.700000	0.000393183	
0.800000	0.510022  	0.800000	0.528136  	0.800000	0.474875  	0.800000	0.474875  	0.800000	0.474876  	0.800000	0.527786  	0.800000	0.00034995	
0.900000	0.485266  	0.900000	0.500265  	0.900000	0.450972  	0.900000	0.450972  	0.900000	0.450972  	0.900000	0.499949  	0.900000	0.000315704	
1.000000	0.460696  	1.000000	0.473486  	1.000000	0.428484  	1.000000	0.428484  	1.000000	0.428485  	1.000000	0.473198  	1.000000	0.000287867	
1.250000	0.40434   	1.250000	0.414919  	1.250000	0.382196  	1.250000	0.382196  	1.250000	0.382196  	1.250000	0.414682  	1.250000	0.00023662	
1.500000	0.351057  	1.500000	0.360217  	1.500000	0.345546  	1.500000	0.345546  	1.500000	0.345547  	1.500000	0.360015  	1.500000	0.000201491	
1.750000	0.312006  	1.750000	0.320712  	1.750000	0.315288  	1.750000	0.315288  	1.750000	0.315288  	1.750000	0.320536  	1.750000	0.000175828	
2.000000	0.28181   	2.000000	0.290446  	2.000000	0.28976   	2.000000	0.28976   	2.000000	0.28976   	2.000000	0.29029   	2.000000	0.000156215	
2.250000	0.25797   	2.250000	0.266266  	2.250000	0.267847  	2.250000	0.267847  	2.250000	0.267848  	2.250000	0.266125  	2.250000	0.000140713	
2.500000	0.230236  	2.500000	0.246339  	2.500000	0.248874  	2.500000	0.248874  	2.500000	0.248874  	2.500000	0.246211  	2.500000	0.000128135	
3.000000	0.2023    	3.000000	0.215083  	3.000000	0.217787  	3.000000	0.217787  	3.000000	0.217787  	3.000000	0.214974  	3.000000	0.000108933	
3.500000	0.180773  	3.500000	0.1914    	3.500000	0.193526  	3.500000	0.193526  	3.500000	0.193526  	3.500000	0.191305  	3.500000	9.49318e-05	
4.000000	0.163646  	4.000000	0.172689  	4.000000	0.174162  	4.000000	0.174162  	4.000000	0.174163  	4.000000	0.172605  	4.000000	8.42483e-05	
4.500000	0.149678  	4.500000	0.157481  	4.500000	0.1584    	4.500000	0.1584    	4.500000	0.1584    	4.500000	0.157405  	4.500000	7.58149e-05	
5.000000	0.138056  	5.000000	0.144858  	5.000000	0.145344  	5.000000	0.145344  	5.000000	0.145344  	5.000000	0.144789  	5.000000	6.89802e-05	
5.500000	0.128224  	5.500000	0.134206  	5.500000	0.134365  	5.500000	0.134365  	5.500000	0.134365  	5.500000	0.134143  	5.500000	6.33233e-05	
6.000000	0.119793  	6.000000	0.125093  	6.000000	0.125006  	6.000000	0.125006  	6.000000	0.125006  	6.000000	0.125035  	6.000000	5.85603e-05	
6.500000	0.112479  	6.500000	0.117205  	6.500000	0.116936  	6.500000	0.116936  	6.500000	0.116936  	6.500000	0.11715   	6.500000	5.4492e-05	
7.000000	0.106069  	7.000000	0.110308  	7.000000	0.109903  	7.000000	0.109903  	7.000000	0.109903  	7.000000	0.110257  	7.000000	5.09749e-05	
7.500000	0.100404  	7.500000	0.104224  	7.500000	0.103718  	7.500000	0.103718  	7.500000	0.103718  	7.500000	0.104176  	7.500000	4.79026e-05	
8.000000	0.0953575 	8.000000	0.0988147 	8.000000	0.0982349 	8.000000	0.0982349 	8.000000	0.098235  	8.000000	0.0987695 	8.000000	4.51945e-05	
8.500000	0.0908327 	8.500000	0.0939728 	8.500000	0.0933384 	8.500000	0.0933384 	8.500000	0.0933384 	8.500000	0.09393   	8.500000	4.27888e-05	
9.000000	0.0867512 	9.000000	0.0896116 	9.000000	0.0889375 	9.000000	0.0889375 	9.000000	0.0889375 	9.000000	0.089571  	9.000000	4.06367e-05	
9.500000	0.0830497 	9.500000	0.0856617 	9.500000	0.0849591 	9.500000	0.0849591 	9.500000	0.0849591 	9.500000	0.085623  	9.500000	3.86996e-05	
10.000000	0.0796766 	10.000000	0.0809979 	10.000000	0.0813438 	10.000000	0.0813438 	10.000000	0.0813439 	10.000000	0.080961  	10.000000	3.69464e-05	
11.000000	0.0737525 	11.000000	0.0750664 	11.000000	0.0749562 	11.000000	0.074968  	11.000000	0.0749567 	11.000000	0.0750325 	11.000000	3.38947e-05	
12.000000	0.0687152 	12.000000	0.0700023 	12.000000	0.0695736 	12.000000	0.0695929 	12.000000	0.0695745 	12.000000	0.069971  	12.000000	3.13271e-05	
13.000000	0.0643764 	13.000000	0.0656263 	13.000000	0.0649754 	13.000000	0.0649992 	13.000000	0.0649765 	13.000000	0.0655971 	13.000000	2.91355e-05	
14.000000	0.0605981 	14.000000	0.0618053 	14.000000	0.0610021 	14.000000	0.0610277 	14.000000	0.0610027 	14.000000	0.061778  	14.000000	2.7242e-05	
15.000000	0.0572765 	15.000000	0.0584386 	15.000000	0.0575346 	15.000000	0.0575601 	15.000000	0.0575342 	15.000000	0.058413  	15.000000	2.55888e-05	
16.000000	0.0543323 	16.000000	0.0554487 	16.000000	0.0544817 	16.000000	0.0545068 	16.000000	0.0544809 	16.000000	0.0554246 	16.000000	2.41325e-05	
17.000000	0.0517035 	17.000000	0.0527748 	17.000000	0.0517736 	17.000000	0.0517982 	17.000000	0.0517731 	17.000000	0.052752  	17.000000	2.28393e-05	
18.000000	0.0493412 	18.000000	0.0503686 	18.000000	0.0493569 	18.000000	0.0493798 	18.000000	0.0493559 	18.000000	0.0503469 	18.000000	2.1683e-05	
19.000000	0.0472062 	19.000000	0.0481912 	19.000000	0.0471871 	19.000000	0.0472081 	19.000000	0.0471857 	19.000000	0.0481706 	19.000000	2.06426e-05	
20.000000	0.0452666 	20.000000	0.046211  	20.000000	0.0452278 	20.000000	0.0452481 	20.000000	0.0452275 	20.000000	0.0461913 	20.000000	1.97013e-05	
21.000000	0.0434963 	21.000000	0.044402  	21.000000	0.0434513 	21.000000	0.0434709 	21.000000	0.0434522 	21.000000	0.0443832 	21.000000	1.88455e-05	
22.000000	0.0418736 	22.000000	0.0427426 	22.000000	0.0418358 	22.000000	0.0418529 	22.000000	0.0418364 	22.000000	0.0427245 	22.000000	1.80638e-05	
23.000000	0.0403806 	23.000000	0.0412146 	23.000000	0.0403608 	23.000000	0.0403745 	23.000000	0.0403601 	23.000000	0.0411973 	23.000000	1.73469e-05	
24.000000	0.039002  	24.000000	0.0398029 	24.000000	0.0390079 	24.000000	0.039019  	24.000000	0.0390068 	24.000000	0.0397862 	24.000000	1.6687e-05	
25.000000	0.0377248 	25.000000	0.0384944 	25.000000	0.0377628 	25.000000	0.0377725 	25.000000	0.0377625 	25.000000	0.0384783 	25.000000	1.60774e-05	
27.000000	0.0354326 	27.000000	0.0361443 	27.000000	0.0355535 	27.000000	0.0355602 	27.000000	0.0355546 	27.000000	0.0361293 	27.000000	1.49875e-05	
29.000000	0.0334328 	29.000000	0.0340927 	29.000000	0.033658  	29.000000	0.0336609 	29.000000	0.0336596 	29.000000	0.0340787 	29.000000	1.40412e-05	
31.000000	0.031672  	31.000000	0.0322854 	31.000000	0.0319512 	31.000000	0.0319504 	31.000000	0.0319532 	31.000000	0.0322722 	31.000000	1.32115e-05	
33.000000	0.0301089 	33.000000	0.0306806 	33.000000	0.0303792 	33.000000	0.030375  	33.000000	0.0303812 	33.000000	0.0306681 	33.000000	1.2478e-05	
35.000000	0.0287115 	35.000000	0.0292456 	35.000000	0.0289727 	35.000000	0.0289656 	35.000000	0.0289745 	35.000000	0.0292337 	35.000000	1.18245e-05	
38.000000	0.0268717 	38.000000	0.0273562 	38.000000	0.0271191 	38.000000	0.0271085 	38.000000	0.0271204 	38.000000	0.0273452 	38.000000	1.09677e-05	
41.000000	0.0252824 	41.000000	0.0257242 	41.000000	0.0255165 	41.000000	0.0255029 	41.000000	0.0255171 	41.000000	0.025714  	41.000000	1.02308e-05	
44.000000	0.0238948 	44.000000	0.0242998 	44.000000	0.024116  	44.000000	0.0241001 	44.000000	0.0241161 	44.000000	0.0242902 	44.000000	9.59016e-06	
47.000000	0.0226722 	47.000000	0.0230452 	47.000000	0.0228819 	47.000000	0.0228636 	47.000000	0.0228808 	47.000000	0.0230362 	47.000000	9.02776e-06	
50.000000	0.0215861 	50.000000	0.0219314 	50.000000	0.021783  	50.000000	0.0217648 	50.000000	0.0217831 	50.000000	0.0219229 	50.000000	8.52994e-06	
55.000000	0.0200218 	55.000000	0.0203285 	55.000000	0.0202008 	55.000000	0.0201817 	55.000000	0.0202011 	55.000000	0.0203206 	55.000000	7.8159e-06	
60.000000	0.0187009 	60.000000	0.0189767 	60.000000	0.0188654 	60.000000	0.0188448 	60.000000	0.018865  	60.000000	0.0189695 	60.000000	7.21597e-06	
65.000000	0.0175698 	65.000000	0.0178208 	65.000000	0.0177203 	65.000000	0.0177003 	65.000000	0.0177209 	65.000000	0.0178141 	65.000000	6.70453e-06	
70.000000	0.0165895 	70.000000	0.0168205 	70.000000	0.0167307 	70.000000	0.0167088 	70.000000	0.0167296 	70.000000	0.0168143 	70.000000	6.26315e-06	
75.000000	0.0157312 	75.000000	0.0159462 	75.000000	0.0158621 	75.000000	0.0158412 	75.000000	0.0158622 	75.000000	0.0159403 	75.000000	5.87821e-06	
80.000000	0.014973  	80.000000	0.0151752 	80.000000	0.0150972 	80.000000	0.0150754 	80.000000	0.0150964 	80.000000	0.0151696 	80.000000	5.53941e-06	
85.000000	0.014298  	85.000000	0.0144899 	85.000000	0.014415  	85.000000	0.0143943 	85.000000	0.0144152 	85.000000	0.0144847 	85.000000	5.23884e-06	
90.000000	0.0136929 	90.000000	0.0138768 	90.000000	0.0138058 	90.000000	0.0137844 	90.000000	0.0138052 	90.000000	0.0138719 	90.000000	4.9703e-06	
95.000000	0.0131472 	95.000000	0.0133249 	95.000000	0.0132554 	95.000000	0.013235  	95.000000	0.0132557 	95.000000	0.0133202 	95.000000	4.72887e-06	
100.000000	0.0126523 	100.000000	0.0128254 	100.000000	0.0127585 	100.000000	0.0127374 	100.000000	0.0127579 	100.000000	0.0128208 	100.000000	4.5106e-06	
105.000000	0.0122013 	105.000000	0.012371  	105.000000	0.0123047 	105.000000	0.0122845 	105.000000	0.0123049 	105.000000	0.0123667 	105.000000	4.31228e-06	
110.000000	0.0117885 	110.000000	0.0119559 	110.000000	0.0118913 	110.000000	0.0118706 	110.000000	0.0118909 	110.000000	0.0119518 	110.000000	4.13125e-06	
115.000000	0.0114091 	115.000000	0.0115751 	115.000000	0.011511  	115.000000	0.0114908 	115.000000	0.0115108 	115.000000	0.0115712 	115.000000	3.96533e-06	
120.000000	0.0110591 	120.000000	0.0112246 	120.000000	0.0111609 	120.000000	0.0111409 	120.000000	0.0111608 	120.000000	0.0112208 	120.000000	3.81268e-06	
125.000000	0.0107351 	125.000000	0.0109008 	125.000000	0.010838  	125.000000	0.0108176 	125.000000	0.0108374 	125.000000	0.0108971 	125.000000	3.67174e-06	
130.000000	0.0104343 	130.000000	0.0106007 	130.000000	0.0105376 	130.000000	0.010518  	130.000000	0.0105376 	130.000000	0.0105972 	130.000000	3.54121e-06	
135.000000	0.0101541 	135.000000	0.0103219 	135.000000	0.0102583 	135.000000	0.0102395 	135.000000	0.0102589 	135.000000	0.0103185 	135.000000	3.41996e-06	
140.000000	0.0098926 	140.000000	0.0100621 	140.000000	0.00999888	140.000000	0.00997989	140.000000	0.00999911	140.000000	0.0100588 	140.000000	3.30703e-06	
145.000000	0.00964781	145.000000	0.00981946	145.000000	0.00975656	145.000000	0.00973738	145.000000	0.00975643	145.000000	0.00981626	145.000000	3.20157e-06	
150.000000	0.00941816	150.000000	0.00959228	150.000000	0.00952887	150.000000	0.00951031	150.000000	0.0095292 	150.000000	0.00958918	150.000000	3.10286e-06	
155.000000	0.00909482	155.000000	0.00937914	155.000000	0.00931592	155.000000	0.00929725	155.000000	0.00931597	155.000000	0.00937613	155.000000	3.01026e-06	
160.000000	0.0089053 	160.000000	0.00917877	160.000000	0.00911577	160.000000	0.00909693	160.000000	0.00911549	160.000000	0.00917585	160.000000	2.92322e-06	
165.000000	0.00872657	165.000000	0.00899005	165.000000	0.00892655	165.000000	0.00890825	165.000000	0.00892666	165.000000	0.00898721	165.000000	2.84125e-06	
170.000000	0.00855774	170.000000	0.008812  	170.000000	0.00874847	170.000000	0.00873021	170.000000	0.00874847	170.000000	0.00880923	170.000000	2.76391e-06	
175.000000	0.008398  	175.000000	0.00864372	175.000000	0.00858049	175.000000	0.00856195	175.000000	0.00858006	175.000000	0.00864103	175.000000	2.69081e-06	
180.000000	0.0082466 	180.000000	0.00848443	180.000000	0.00842097	180.000000	0.00840268	180.000000	0.00842065	180.000000	0.00848181	180.000000	2.62161e-06	
185.000000	0.00810292	185.000000	0.00833344	185.000000	0.00826944	185.000000	0.0082517 	185.000000	0.00826953	185.000000	0.00833088	185.000000	2.556e-06 	
190.000000	0.00796637	190.000000	0.0081901 	190.000000	0.00812568	190.000000	0.00810838	190.000000	0.00812608	190.000000	0.00818761	190.000000	2.49371e-06	
195.000000	0.00783642	195.000000	0.00805385	195.000000	0.00798946	195.000000	0.00797215	195.000000	0.00798972	195.000000	0.00805142	195.000000	2.43449e-06	
200.000000	0.0077126 	200.000000	0.00792418	200.000000	0.00786007	200.000000	0.00784251	200.000000	0.00785995	200.000000	0.0079218 	200.000000	2.37812e-06	
210.000000	0.00748169	210.000000	0.00768274	210.000000	0.00761821	210.000000	0.00760117	210.000000	0.00761837	210.000000	0.00768047	210.000000	2.27311e-06	
220.000000	0.00727064	220.000000	0.00746257	220.000000	0.00739834	220.000000	0.00738113	220.000000	0.0073981 	220.000000	0.00746039	220.000000	2.17728e-06	
230.000000	0.00707698	230.000000	0.00726097	230.000000	0.00719661	230.000000	0.0071797 	230.000000	0.00719646	230.000000	0.00725888	230.000000	2.08946e-06	
240.000000	0.00689864	240.000000	0.0070757 	240.000000	0.00701088	240.000000	0.00699465	240.000000	0.0070112 	240.000000	0.00707369	240.000000	2.00868e-06	
250.000000	0.00673385	250.000000	0.00690486	250.000000	0.00684039	250.000000	0.00682408	250.000000	0.00684044	250.000000	0.00690293	250.000000	1.93412e-06	
260.000000	0.00658113	260.000000	0.00674685	260.000000	0.00668262	260.000000	0.00666637	260.000000	0.00668254	260.000000	0.00674498	260.000000	1.86508e-06	
270.000000	0.00643918	270.000000	0.00660027	270.000000	0.00653603	270.000000	0.00652014	270.000000	0.00653614	270.000000	0.00659847	270.000000	1.80096e-06	
280.000000	0.00630692	280.000000	0.00646396	280.000000	0.00640033	280.000000	0.0063842 	280.000000	0.00640003	280.000000	0.00646222	280.000000	1.74124e-06	
290.000000	0.00618338	290.000000	0.00633687	290.000000	0.00627338	290.000000	0.00625752	290.000000	0.0062732 	290.000000	0.00633518	290.000000	1.68548e-06	
300.000000	0.00606773	300.000000	0.00621811	300.000000	0.00615456	300.000000	0.0061392 	300.000000	0.00615473	300.000000	0.00621648	300.000000	1.63331e-06	
310.000000	0.00595924	310.000000	0.00610691	310.000000	0.00604364	310.000000	0.00602846	310.000000	0.00604385	310.000000	0.00610533	310.000000	1.58437e-06	
320.000000	0.00585727	320.000000	0.00600257	320.000000	0.00593997	320.000000	0.00592461	320.000000	0.00593986	320.000000	0.00600103	320.000000	1.53837e-06	
330.000000	0.00576126	330.000000	0.0059045 	330.000000	0.00584232	330.000000	0.00582704	330.000000	0.00584215	330.000000	0.005903  	330.000000	1.49506e-06	
340.000000	0.00567071	340.000000	0.00581215	340.000000	0.0057501 	340.000000	0.00573521	340.000000	0.00575021	340.000000	0.00581069	340.000000	1.4542e-06	
350.000000	0.00558516	350.000000	0.00572505	350.000000	0.00566321	350.000000	0.00564864	350.000000	0.00566352	350.000000	0.00572363	350.000000	1.41558e-06	
360.000000	0.00550423	360.000000	0.00564277	360.000000	0.00558147	360.000000	0.00556691	360.000000	0.00558167	360.000000	0.00564139	360.000000	1.37903e-06	
370.000000	0.00542755	370.000000	0.00556494	370.000000	0.00550435	370.000000	0.00548964	370.000000	0.0055043 	370.000000	0.0055636 	370.000000	1.34439e-06	
380.000000	0.00535481	380.000000	0.00549122	380.000000	0.00543103	380.000000	0.00541647	380.000000	0.00543102	380.000000	0.00548991	380.000000	1.3115e-06	
390.000000	0.00528572	390.000000	0.0054213 	390.000000	0.00536143	390.000000	0.00534711	390.000000	0.00536156	390.000000	0.00542002	390.000000	1.28023e-06	
400.000000	0.00522001	400.000000	0.0053549 	400.000000	0.00529564	400.000000	0.00528127	400.000000	0.00529564	400.000000	0.00535365	400.000000	1.25047e-06	
410.000000	0.00515746	410.000000	0.00529177	410.000000	0.0052332 	410.000000	0.00521871	410.000000	0.00523298	410.000000	0.00529055	410.000000	1.2221e-06	
420.000000	0.00509784	420.000000	0.00523169	420.000000	0.00517358	420.000000	0.00515919	420.000000	0.00517337	420.000000	0.00523049	420.000000	1.19504e-06	
430.000000	0.00504097	430.000000	0.00517444	430.000000	0.00511664	430.000000	0.00510251	430.000000	0.0051166 	430.000000	0.00517328	430.000000	1.16918e-06	
440.000000	0.00498666	440.000000	0.00511985	440.000000	0.00506199	440.000000	0.00504811	440.000000	0.00506212	440.000000	0.00511871	440.000000	1.14446e-06	
450.000000	0.00493475	450.000000	0.00506774	450.000000	0.0050097 	450.000000	0.00499598	450.000000	0.00500991	450.000000	0.00506662	450.000000	1.1208e-06	
460.000000	0.0048851 	460.000000	0.00501795	460.000000	0.00495994	460.000000	0.00494619	460.000000	0.00496004	460.000000	0.00501685	460.000000	1.09813e-06	
470.000000	0.00483756	470.000000	0.00497034	470.000000	0.00491245	470.000000	0.0048986 	470.000000	0.00491238	470.000000	0.00496927	470.000000	1.07639e-06	
480.000000	0.00479201	480.000000	0.00492478	480.000000	0.00486694	480.000000	0.00485307	480.000000	0.00486678	480.000000	0.00492372	480.000000	1.05551e-06	
490.000000	0.00474834	490.000000	0.00488114	490.000000	0.00482323	490.000000	0.00480947	490.000000	0.00482312	490.000000	0.0048801 	490.000000	1.03546e-06	
500.000000	0.00470643	500.000000	0.00483931	500.000000	0.00478126	500.000000	0.00476771	500.000000	0.00478129	500.000000	0.0048383 	500.000000	1.01619e-06	
520.000000	0.00462754	520.000000	0.00476069	520.000000	0.00470244	520.000000	0.00468923	520.000000	0.00470268	520.000000	0.00475971	520.000000	9.79776e-07	
540.000000	0.00455463	540.000000	0.00468817	540.000000	0.00463013	540.000000	0.00461688	540.000000	0.00463022	540.000000	0.00468723	540.000000	9.45965e-07	
560.000000	0.00448708	560.000000	0.00462112	560.000000	0.00456333	560.000000	0.00455001	560.000000	0.00456324	560.000000	0.00462021	560.000000	9.14482e-07	
580.000000	0.00442438	580.000000	0.00455899	580.000000	0.00450113	580.000000	0.00448807	580.000000	0.00450119	580.000000	0.0045581 	580.000000	8.85092e-07	
600.000000	0.00436606	600.000000	0.00450129	600.000000	0.00444359	600.000000	0.00443056	600.000000	0.00444359	600.000000	0.00450043	600.000000	8.57591e-07	
620.000000	0.00431173	620.000000	0.00444761	620.000000	0.0043902 	620.000000	0.00437706	620.000000	0.00439   	620.000000	0.00444678	620.000000	8.31801e-07	
640.000000	0.00426101	640.000000	0.00439759	640.000000	0.00434023	640.000000	0.0043272 	640.000000	0.00434005	640.000000	0.00439678	640.000000	8.07565e-07	
660.000000	0.00421362	660.000000	0.00435089	660.000000	0.00429343	660.000000	0.00428065	660.000000	0.00429342	660.000000	0.00435011	660.000000	7.84746e-07	
680.000000	0.00416925	680.000000	0.00430724	680.000000	0.00424968	680.000000	0.00423711	680.000000	0.0042498 	680.000000	0.00430648	680.000000	7.6322e-07	
700.000000	0.00412768	700.000000	0.00426638	700.000000	0.00420884	700.000000	0.00419633	700.000000	0.00420895	700.000000	0.00426564	700.000000	7.42882e-07	
720.000000	0.00408868	720.000000	0.00422808	720.000000	0.00417067	720.000000	0.00415808	720.000000	0.00417063	720.000000	0.00422735	720.000000	7.23633e-07	
740.000000	0.00405205	740.000000	0.00419214	740.000000	0.0041348 	740.000000	0.00412215	740.000000	0.00413464	740.000000	0.00419143	740.000000	7.05387e-07	
760.000000	0.00401761	760.000000	0.00415837	760.000000	0.00410093	760.000000	0.00408837	760.000000	0.00410079	760.000000	0.00415769	760.000000	6.88068e-07	
780.000000	0.00398522	780.000000	0.00412662	780.000000	0.00406895	780.000000	0.00405655	780.000000	0.00406892	780.000000	0.00412595	780.000000	6.71605e-07	
800.000000	0.00395471	800.000000	0.00409674	800.000000	0.00403879	800.000000	0.00402656	800.000000	0.00403887	800.000000	0.00409609	800.000000	6.55936e-07	
820.000000	0.00392596	820.000000	0.0040686 	820.000000	0.00401036	820.000000	0.00399827	820.000000	0.00401052	820.000000	0.00406795	820.000000	6.41005e-07	
840.000000	0.00389885	840.000000	0.00404206	840.000000	0.00398359	840.000000	0.00397153	840.000000	0.00398374	840.000000	0.00404143	840.000000	6.2676e-07	
860.000000	0.00387328	860.000000	0.00401703	860.000000	0.00395836	860.000000	0.00394626	860.000000	0.00395841	860.000000	0.00401641	860.000000	6.13153e-07	
880.000000	0.00384915	880.000000	0.0039934 	880.000000	0.00393451	880.000000	0.00392234	880.000000	0.00393444	880.000000	0.0039928 	880.000000	6.00144e-07	
900.000000	0.00382635	900.000000	0.00397108	900.000000	0.00391186	900.000000	0.00389968	900.000000	0.00391174	900.000000	0.00397049	900.000000	5.87692e-07	
920.000000	0.00380482	920.000000	0.00394999	920.000000	0.00389032	920.000000	0.00387821	920.000000	0.00389022	920.000000	0.00394941	920.000000	5.75763e-07	
940.000000	0.00378448	940.000000	0.00393005	940.000000	0.00386985	940.000000	0.00385783	940.000000	0.00386981	940.000000	0.00392949	940.000000	5.64323e-07	
960.000000	0.00376525	960.000000	0.00391119	960.000000	0.00385038	960.000000	0.00383849	960.000000	0.00385042	960.000000	0.00391064	960.000000	5.53344e-07	
980.000000	0.00374708	980.000000	0.00389335	980.000000	0.00383189	980.000000	0.00382011	980.000000	0.00383201	980.000000	0.00389281	980.000000	5.42797e-07	
