*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
2.000000	0.714712  	2.000000	0.736358  	2.000000	0.718709  	2.000000	0.718709  	2.000000	0.71871   	2.000000	0.735939  	2.000000	0.000418213	
2.250000	0.662958  	2.250000	0.684156  	2.250000	0.67123   	2.250000	0.67123   	2.250000	0.67123   	2.250000	0.683779  	2.250000	0.000376898	
2.500000	0.607786  	2.500000	0.639194  	2.500000	0.629609  	2.500000	0.629609  	2.500000	0.629609  	2.500000	0.638851  	2.500000	0.000343357	
3.000000	0.539054  	3.000000	0.563664  	3.000000	0.560103  	3.000000	0.560103  	3.000000	0.560103  	3.000000	0.563372  	3.000000	0.000292113	
3.500000	0.485002  	3.500000	0.506069  	3.500000	0.504458  	3.500000	0.504458  	3.500000	0.504458  	3.500000	0.505815  	3.500000	0.000254718	
4.000000	0.441348  	4.000000	0.460123  	4.000000	0.458984  	4.000000	0.458984  	4.000000	0.458985  	4.000000	0.459897  	4.000000	0.000226164	
4.500000	0.405328  	4.500000	0.422353  	4.500000	0.421174  	4.500000	0.421174  	4.500000	0.421174  	4.500000	0.422149  	4.500000	0.000203611	
5.000000	0.375078  	5.000000	0.390636  	5.000000	0.389269  	5.000000	0.389269  	5.000000	0.389269  	5.000000	0.39045   	5.000000	0.000185324	
5.500000	0.349298  	5.500000	0.363568  	5.500000	0.361992  	5.500000	0.361992  	5.500000	0.361992  	5.500000	0.363398  	5.500000	0.000170183	
6.000000	0.327053  	6.000000	0.34017   	6.000000	0.338409  	6.000000	0.338409  	6.000000	0.338409  	6.000000	0.340013  	6.000000	0.000157428	
6.500000	0.307653  	6.500000	0.319728  	6.500000	0.317818  	6.500000	0.317818  	6.500000	0.317819  	6.500000	0.319581  	6.500000	0.00014653	
7.000000	0.290578  	7.000000	0.301706  	7.000000	0.299684  	7.000000	0.299684  	7.000000	0.299684  	7.000000	0.301569  	7.000000	0.000137106	
7.500000	0.275428  	7.500000	0.285692  	7.500000	0.283588  	7.500000	0.283588  	7.500000	0.283588  	7.500000	0.285564  	7.500000	0.000128871	
8.000000	0.261889  	8.000000	0.271366  	8.000000	0.269204  	8.000000	0.269204  	8.000000	0.269205  	8.000000	0.271245  	8.000000	0.000121611	
8.500000	0.249715  	8.500000	0.258471  	8.500000	0.256271  	8.500000	0.256271  	8.500000	0.256271  	8.500000	0.258355  	8.500000	0.000115159	
9.000000	0.238705  	9.000000	0.246799  	9.000000	0.244577  	9.000000	0.244577  	9.000000	0.244578  	9.000000	0.24669   	9.000000	0.000109387	
9.500000	0.228699  	9.500000	0.236184  	9.500000	0.233951  	9.500000	0.233951  	9.500000	0.233952  	9.500000	0.23608   	9.500000	0.00010419	
10.000000	0.219562  	10.000000	0.223538  	10.000000	0.224252  	10.000000	0.224252  	10.000000	0.224252  	10.000000	0.223438  	10.000000	9.94852e-05	
11.000000	0.203474  	11.000000	0.207481  	11.000000	0.207016  	11.000000	0.207114  	11.000000	0.20704   	11.000000	0.207389  	11.000000	9.1294e-05	
12.000000	0.189754  	12.000000	0.1937    	12.000000	0.1924    	12.000000	0.192561  	12.000000	0.192432  	12.000000	0.193616  	12.000000	8.43999e-05	
13.000000	0.177909  	13.000000	0.181744  	13.000000	0.179853  	13.000000	0.180054  	13.000000	0.179886  	13.000000	0.181666  	13.000000	7.85137e-05	
14.000000	0.167573  	14.000000	0.171271  	14.000000	0.168967  	14.000000	0.169195  	14.000000	0.169     	14.000000	0.171198  	14.000000	7.34267e-05	
15.000000	0.158472  	15.000000	0.162021  	15.000000	0.15944   	15.000000	0.159682  	15.000000	0.15947   	15.000000	0.161952  	15.000000	6.89843e-05	
16.000000	0.150393  	16.000000	0.15379   	16.000000	0.151034  	16.000000	0.151284  	16.000000	0.151062  	16.000000	0.153725  	16.000000	6.50698e-05	
17.000000	0.143171  	17.000000	0.146417  	17.000000	0.143565  	17.000000	0.143818  	17.000000	0.143593  	17.000000	0.146355  	17.000000	6.15932e-05	
18.000000	0.136674  	18.000000	0.139773  	18.000000	0.136893  	18.000000	0.137142  	18.000000	0.136916  	18.000000	0.139715  	18.000000	5.8484e-05	
19.000000	0.130797  	19.000000	0.133756  	19.000000	0.130897  	19.000000	0.131139  	19.000000	0.130915  	19.000000	0.1337    	19.000000	5.5686e-05	
20.000000	0.125453  	20.000000	0.128278  	20.000000	0.125481  	20.000000	0.125715  	20.000000	0.125498  	20.000000	0.128225  	20.000000	5.31541e-05	
21.000000	0.120573  	21.000000	0.123271  	21.000000	0.120568  	21.000000	0.120794  	21.000000	0.120582  	21.000000	0.12322   	21.000000	5.08517e-05	
22.000000	0.116096  	22.000000	0.118675  	22.000000	0.116096  	22.000000	0.11631   	22.000000	0.116107  	22.000000	0.118626  	22.000000	4.87484e-05	
23.000000	0.111975  	23.000000	0.114442  	23.000000	0.112009  	23.000000	0.112211  	23.000000	0.112017  	23.000000	0.114395  	23.000000	4.68191e-05	
24.000000	0.108168  	24.000000	0.110528  	24.000000	0.108261  	24.000000	0.10845   	24.000000	0.108267  	24.000000	0.110483  	24.000000	4.50429e-05	
25.000000	0.10464   	25.000000	0.1069    	25.000000	0.104812  	25.000000	0.104991  	25.000000	0.104819  	25.000000	0.106857  	25.000000	4.34019e-05	
27.000000	0.0983035 	27.000000	0.100382  	27.000000	0.0986917 	27.000000	0.0988494 	27.000000	0.0986993 	27.000000	0.100341  	27.000000	4.04676e-05	
29.000000	0.0927718 	29.000000	0.0946889 	29.000000	0.0934441 	29.000000	0.093574  	29.000000	0.0934465 	29.000000	0.094651  	29.000000	3.79192e-05	
31.000000	0.0878985 	31.000000	0.0896725 	31.000000	0.0887175 	31.000000	0.0888179 	31.000000	0.0887181 	31.000000	0.0896368 	31.000000	3.56846e-05	
33.000000	0.0835706 	33.000000	0.0852172 	33.000000	0.0843579 	33.000000	0.0844343 	33.000000	0.0843628 	33.000000	0.0851835 	33.000000	3.37084e-05	
35.000000	0.0796999 	35.000000	0.0812329 	35.000000	0.080466  	35.000000	0.0805127 	35.000000	0.0804644 	35.000000	0.081201  	35.000000	3.19477e-05	
38.000000	0.0746018 	38.000000	0.0759862 	38.000000	0.0753294 	38.000000	0.0753459 	38.000000	0.0753252 	38.000000	0.0759566 	38.000000	2.96385e-05	
41.000000	0.0701962 	41.000000	0.0714539 	41.000000	0.0708849 	41.000000	0.0708795 	41.000000	0.0708799 	41.000000	0.0714263 	41.000000	2.76523e-05	
44.000000	0.0663485 	44.000000	0.0674978 	44.000000	0.0669937 	44.000000	0.0669779 	44.000000	0.0669948 	44.000000	0.0674719 	44.000000	2.59249e-05	
47.000000	0.0629574 	47.000000	0.0640132 	47.000000	0.0635666 	47.000000	0.0635387 	47.000000	0.0635686 	47.000000	0.0639888 	47.000000	2.44083e-05	
50.000000	0.0599446 	50.000000	0.0609197 	50.000000	0.0605261 	50.000000	0.0604831 	50.000000	0.0605235 	50.000000	0.0608966 	50.000000	2.30656e-05	
55.000000	0.0556039 	55.000000	0.0564672 	55.000000	0.0561344 	55.000000	0.0560809 	55.000000	0.0561343 	55.000000	0.0564461 	55.000000	2.11393e-05	
60.000000	0.051938  	60.000000	0.0527125 	60.000000	0.0524244 	60.000000	0.0523641 	60.000000	0.0524268 	60.000000	0.0526929 	60.000000	1.95204e-05	
65.000000	0.0487982 	65.000000	0.0495016 	65.000000	0.0492525 	65.000000	0.0491821 	65.000000	0.0492514 	65.000000	0.0494835 	65.000000	1.81401e-05	
70.000000	0.0460768 	70.000000	0.0467232 	70.000000	0.0464977 	70.000000	0.0464259 	70.000000	0.0465    	70.000000	0.0467063 	70.000000	1.69486e-05	
75.000000	0.0436938 	75.000000	0.0442946 	75.000000	0.0440944 	75.000000	0.0440143 	75.000000	0.0440919 	75.000000	0.0442787 	75.000000	1.59092e-05	
80.000000	0.0415886 	80.000000	0.0421528 	80.000000	0.041968  	80.000000	0.0418857 	80.000000	0.0419658 	80.000000	0.0421378 	80.000000	1.49943e-05	
85.000000	0.0397142 	85.000000	0.0402495 	85.000000	0.040076  	85.000000	0.0399925 	85.000000	0.0400745 	85.000000	0.0402353 	85.000000	1.41825e-05	
90.000000	0.0380339 	90.000000	0.0385464 	90.000000	0.0383818 	90.000000	0.0382974 	90.000000	0.0383805 	90.000000	0.038533  	90.000000	1.34571e-05	
95.000000	0.0365184 	95.000000	0.0370133 	95.000000	0.0368555 	95.000000	0.0367704 	95.000000	0.0368544 	95.000000	0.0370005 	95.000000	1.28048e-05	
100.000000	0.035144  	100.000000	0.0356257 	100.000000	0.0354732 	100.000000	0.0353875 	100.000000	0.0354721 	100.000000	0.0356135 	100.000000	1.22151e-05	
105.000000	0.0338915 	105.000000	0.0343636 	105.000000	0.0342151 	105.000000	0.034129  	105.000000	0.0342139 	105.000000	0.0343519 	105.000000	1.16792e-05	
110.000000	0.0327449 	110.000000	0.0332105 	110.000000	0.033065  	110.000000	0.0329787 	110.000000	0.0330638 	110.000000	0.0331993 	110.000000	1.11899e-05	
115.000000	0.0316911 	115.000000	0.0321529 	115.000000	0.0320103 	115.000000	0.0319232 	115.000000	0.0320082 	115.000000	0.0321422 	115.000000	1.07414e-05	
120.000000	0.030719  	120.000000	0.0311792 	120.000000	0.0310364 	120.000000	0.030951  	120.000000	0.031036  	120.000000	0.0311689 	120.000000	1.03288e-05	
125.000000	0.0298191 	125.000000	0.0302797 	125.000000	0.0301355 	125.000000	0.0300527 	125.000000	0.0301374 	125.000000	0.0302698 	125.000000	9.9478e-06	
130.000000	0.0289836 	130.000000	0.0294463 	130.000000	0.0293033 	130.000000	0.02922   	130.000000	0.0293045 	130.000000	0.0294367 	130.000000	9.59489e-06	
135.000000	0.0282055 	135.000000	0.0286718 	135.000000	0.0285295 	135.000000	0.0284461 	135.000000	0.0285302 	135.000000	0.0286625 	135.000000	9.26704e-06	
140.000000	0.0274791 	140.000000	0.0279501 	140.000000	0.0278082 	140.000000	0.0277248 	140.000000	0.0278086 	140.000000	0.0279412 	140.000000	8.96164e-06	
145.000000	0.0267992 	145.000000	0.0272761 	145.000000	0.0271344 	145.000000	0.027051  	145.000000	0.0271343 	145.000000	0.0272674 	145.000000	8.67644e-06	
150.000000	0.0261613 	150.000000	0.026645  	150.000000	0.0265034 	150.000000	0.02642   	150.000000	0.026503  	150.000000	0.0266366 	150.000000	8.40948e-06	
155.000000	0.0252632 	155.000000	0.026053  	155.000000	0.0259117 	155.000000	0.025828  	155.000000	0.0259106 	155.000000	0.0260448 	155.000000	8.15903e-06	
160.000000	0.0247367 	160.000000	0.0254964 	160.000000	0.0253545 	160.000000	0.0252714 	160.000000	0.0253535 	160.000000	0.0254885 	160.000000	7.92359e-06	
165.000000	0.0242403 	165.000000	0.0249722 	165.000000	0.024828  	165.000000	0.0247472 	165.000000	0.0248288 	165.000000	0.0249645 	165.000000	7.70184e-06	
170.000000	0.0237714 	170.000000	0.0244776 	170.000000	0.0243324 	170.000000	0.0242525 	170.000000	0.0243337 	170.000000	0.0244701 	170.000000	7.4926e-06	
175.000000	0.0233276 	175.000000	0.0240101 	175.000000	0.0238651 	175.000000	0.023785  	175.000000	0.0238657 	175.000000	0.0240029 	175.000000	7.29483e-06	
180.000000	0.0229071 	180.000000	0.0235677 	180.000000	0.0234225 	180.000000	0.0233425 	180.000000	0.0234227 	180.000000	0.0235606 	180.000000	7.1076e-06	
185.000000	0.022508  	185.000000	0.0231483 	185.000000	0.023003  	185.000000	0.022923  	185.000000	0.0230028 	185.000000	0.0231413 	185.000000	6.93008e-06	
190.000000	0.0221287 	190.000000	0.0227501 	190.000000	0.0226049 	190.000000	0.0225248 	190.000000	0.0226041 	190.000000	0.0227433 	190.000000	6.76153e-06	
195.000000	0.0217678 	195.000000	0.0223716 	195.000000	0.0222256 	195.000000	0.0221463 	195.000000	0.0222252 	195.000000	0.022365  	195.000000	6.60127e-06	
200.000000	0.0214238 	200.000000	0.0220114 	200.000000	0.0218637 	200.000000	0.0217861 	200.000000	0.0218646 	200.000000	0.022005  	200.000000	6.4487e-06	
210.000000	0.0207824 	210.000000	0.0213408 	210.000000	0.0211924 	210.000000	0.0211156 	210.000000	0.0211932 	210.000000	0.0213346 	210.000000	6.16449e-06	
220.000000	0.0201962 	220.000000	0.0207292 	220.000000	0.020581  	220.000000	0.0205042 	220.000000	0.020581  	220.000000	0.0207233 	220.000000	5.9051e-06	
230.000000	0.0196582 	230.000000	0.0201692 	230.000000	0.0200214 	230.000000	0.0199446 	230.000000	0.0200206 	230.000000	0.0201635 	230.000000	5.66738e-06	
240.000000	0.0191629 	240.000000	0.0196546 	240.000000	0.0195053 	240.000000	0.0194305 	240.000000	0.0195057 	240.000000	0.0196491 	240.000000	5.44869e-06	
250.000000	0.0187051 	250.000000	0.01918   	250.000000	0.0190303 	250.000000	0.0189566 	250.000000	0.019031  	250.000000	0.0191748 	250.000000	5.24682e-06	
260.000000	0.0182809 	260.000000	0.0187411 	260.000000	0.0185923 	260.000000	0.0185185 	260.000000	0.0185922 	260.000000	0.0187361 	260.000000	5.05987e-06	
270.000000	0.0178866 	270.000000	0.018334  	270.000000	0.0181857 	270.000000	0.0181122 	270.000000	0.0181852 	270.000000	0.0183291 	270.000000	4.88622e-06	
280.000000	0.0175192 	280.000000	0.0179553 	280.000000	0.0178074 	280.000000	0.0177345 	280.000000	0.0178069 	280.000000	0.0179506 	280.000000	4.7245e-06	
290.000000	0.017176  	290.000000	0.0176023 	290.000000	0.0174541 	290.000000	0.0173826 	290.000000	0.0174543 	290.000000	0.0175977 	290.000000	4.5735e-06	
300.000000	0.0168548 	300.000000	0.0172724 	300.000000	0.0171247 	300.000000	0.0170539 	300.000000	0.017125  	300.000000	0.017268  	300.000000	4.43217e-06	
310.000000	0.0165534 	310.000000	0.0169635 	310.000000	0.0168172 	310.000000	0.0167463 	310.000000	0.0168168 	310.000000	0.0169592 	310.000000	4.29961e-06	
320.000000	0.0162702 	320.000000	0.0166737 	320.000000	0.0165286 	320.000000	0.0164577 	320.000000	0.0165277 	320.000000	0.0166695 	320.000000	4.17501e-06	
330.000000	0.0160035 	330.000000	0.0164013 	330.000000	0.0162564 	330.000000	0.0161867 	330.000000	0.0162561 	330.000000	0.0163972 	330.000000	4.05768e-06	
340.000000	0.015752  	340.000000	0.0161448 	340.000000	0.0160001 	340.000000	0.0159316 	340.000000	0.0160005 	340.000000	0.0161408 	340.000000	3.94698e-06	
350.000000	0.0155143 	350.000000	0.0159028 	350.000000	0.0157593 	350.000000	0.0156911 	350.000000	0.0157595 	350.000000	0.015899  	350.000000	3.84236e-06	
360.000000	0.0152895 	360.000000	0.0156743 	360.000000	0.0155325 	360.000000	0.015464  	360.000000	0.015532  	360.000000	0.0156705 	360.000000	3.74333e-06	
370.000000	0.0150765 	370.000000	0.0154581 	370.000000	0.0153176 	370.000000	0.0152493 	370.000000	0.0153168 	370.000000	0.0154544 	370.000000	3.64945e-06	
380.000000	0.0148745 	380.000000	0.0152533 	380.000000	0.0151135 	380.000000	0.0150461 	380.000000	0.0151131 	380.000000	0.0152498 	380.000000	3.56032e-06	
390.000000	0.0146826 	390.000000	0.0150591 	390.000000	0.0149197 	390.000000	0.0148534 	390.000000	0.01492   	390.000000	0.0150556 	390.000000	3.47558e-06	
400.000000	0.0145    	400.000000	0.0148746 	400.000000	0.0147364 	400.000000	0.0146705 	400.000000	0.0147367 	400.000000	0.0148712 	400.000000	3.39492e-06	
410.000000	0.0143263 	410.000000	0.0146993 	410.000000	0.0145627 	410.000000	0.0144967 	410.000000	0.0145625 	410.000000	0.014696  	410.000000	3.31805e-06	
420.000000	0.0141607 	420.000000	0.0145324 	420.000000	0.0143975 	420.000000	0.0143314 	420.000000	0.0143968 	420.000000	0.0145291 	420.000000	3.2447e-06	
430.000000	0.0140027 	430.000000	0.0143734 	430.000000	0.0142397 	430.000000	0.0141739 	430.000000	0.014239  	430.000000	0.0143702 	430.000000	3.17463e-06	
440.000000	0.0138518 	440.000000	0.0142217 	440.000000	0.0140878 	440.000000	0.0140228 	440.000000	0.0140875 	440.000000	0.0142186 	440.000000	3.10762e-06	
450.000000	0.0137076 	450.000000	0.014077  	450.000000	0.0139421 	450.000000	0.0138779 	450.000000	0.0139423 	450.000000	0.0140739 	450.000000	3.04348e-06	
460.000000	0.0135697 	460.000000	0.0139387 	460.000000	0.0138035 	460.000000	0.0137396 	460.000000	0.0138037 	460.000000	0.0139357 	460.000000	2.98202e-06	
470.000000	0.0134377 	470.000000	0.0138064 	470.000000	0.0136713 	470.000000	0.0136074 	470.000000	0.0136712 	470.000000	0.0138035 	470.000000	2.92307e-06	
480.000000	0.0133111 	480.000000	0.0136799 	480.000000	0.0135446 	480.000000	0.0134809 	480.000000	0.0135444 	480.000000	0.013677  	480.000000	2.86649e-06	
490.000000	0.0131898 	490.000000	0.0135587 	490.000000	0.0134228 	490.000000	0.0133598 	490.000000	0.013423  	490.000000	0.0135558 	490.000000	2.81214e-06	
500.000000	0.0130734 	500.000000	0.0134425 	500.000000	0.013306  	500.000000	0.0132438 	500.000000	0.0133067 	500.000000	0.0134397 	500.000000	2.75987e-06	
520.000000	0.0128543 	520.000000	0.0132241 	520.000000	0.0130876 	520.000000	0.0130258 	520.000000	0.0130881 	520.000000	0.0132214 	520.000000	2.66115e-06	
540.000000	0.0126517 	540.000000	0.0130226 	540.000000	0.0128868 	540.000000	0.0128248 	540.000000	0.0128866 	540.000000	0.0130201 	540.000000	2.56946e-06	
560.000000	0.0124641 	560.000000	0.0128364 	560.000000	0.0127007 	560.000000	0.0126391 	560.000000	0.0127004 	560.000000	0.0128339 	560.000000	2.48409e-06	
580.000000	0.01229   	580.000000	0.0126638 	580.000000	0.0125275 	580.000000	0.012467  	580.000000	0.0125278 	580.000000	0.0126614 	580.000000	2.40439e-06	
600.000000	0.012128  	600.000000	0.0125035 	600.000000	0.0123672 	600.000000	0.0123072 	600.000000	0.0123677 	600.000000	0.0125012 	600.000000	2.3298e-06	
620.000000	0.011977  	620.000000	0.0123544 	620.000000	0.0122186 	620.000000	0.0121586 	620.000000	0.0122186 	620.000000	0.0123522 	620.000000	2.25985e-06	
640.000000	0.0118362 	640.000000	0.0122155 	640.000000	0.0120801 	640.000000	0.0120201 	640.000000	0.0120797 	640.000000	0.0122133 	640.000000	2.19412e-06	
660.000000	0.0117045 	660.000000	0.0120858 	660.000000	0.0119505 	660.000000	0.0118908 	660.000000	0.0119501 	660.000000	0.0120836 	660.000000	2.13222e-06	
680.000000	0.0115813 	680.000000	0.0119645 	680.000000	0.0118287 	680.000000	0.0117698 	680.000000	0.0118288 	680.000000	0.0119624 	680.000000	2.07383e-06	
700.000000	0.0114658 	700.000000	0.011851  	700.000000	0.0117148 	700.000000	0.0116566 	700.000000	0.0117152 	700.000000	0.011849  	700.000000	2.01865e-06	
720.000000	0.0113574 	720.000000	0.0117446 	720.000000	0.0116084 	720.000000	0.0115503 	720.000000	0.0116086 	720.000000	0.0117427 	720.000000	1.96643e-06	
740.000000	0.0112557 	740.000000	0.0116448 	740.000000	0.0115087 	740.000000	0.0114505 	740.000000	0.0115085 	740.000000	0.0116429 	740.000000	1.91693e-06	
760.000000	0.01116   	760.000000	0.011551  	760.000000	0.0114149 	760.000000	0.0113566 	760.000000	0.0114144 	760.000000	0.0115491 	760.000000	1.86994e-06	
780.000000	0.01107   	780.000000	0.0114628 	780.000000	0.0113263 	780.000000	0.0112683 	780.000000	0.0113257 	780.000000	0.011461  	780.000000	1.82527e-06	
800.000000	0.0109853 	800.000000	0.0113798 	800.000000	0.0112425 	800.000000	0.011185  	800.000000	0.0112422 	800.000000	0.011378  	800.000000	1.78275e-06	
820.000000	0.0109054 	820.000000	0.0113016 	820.000000	0.0111633 	820.000000	0.0111064 	820.000000	0.0111633 	820.000000	0.0112999 	820.000000	1.74223e-06	
840.000000	0.0108302 	840.000000	0.0112279 	840.000000	0.0110886 	840.000000	0.0110321 	840.000000	0.0110888 	840.000000	0.0112262 	840.000000	1.70358e-06	
860.000000	0.0107591 	860.000000	0.0111584 	860.000000	0.0110184 	860.000000	0.0109619 	860.000000	0.0110184 	860.000000	0.0111567 	860.000000	1.66665e-06	
880.000000	0.0106921 	880.000000	0.0110927 	880.000000	0.0109519 	880.000000	0.0108954 	880.000000	0.0109517 	880.000000	0.0110911 	880.000000	1.63134e-06	
900.000000	0.0106288 	900.000000	0.0110307 	900.000000	0.0108888 	900.000000	0.0108325 	900.000000	0.0108886 	900.000000	0.0110291 	900.000000	1.59755e-06	
920.000000	0.010569  	920.000000	0.0109722 	920.000000	0.0108288 	920.000000	0.0107728 	920.000000	0.0108287 	920.000000	0.0109706 	920.000000	1.56517e-06	
940.000000	0.0105124 	940.000000	0.0109168 	940.000000	0.0107717 	940.000000	0.0107162 	940.000000	0.0107719 	940.000000	0.0109152 	940.000000	1.53412e-06	
