*! 9Li energy loss (dE/dX) in C
*! apply ZOOM for details
*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
900.000000	0.0036681 	900.000000	0.00409609	900.000000	0.00403328	900.000000	0.00402066	900.000000	0.00401731	900.000000	0.00409543	900.000000	6.56697e-07	
920.000000	0.00364746	920.000000	0.00407433	920.000000	0.00401105	920.000000	0.0039985 	920.000000	0.00399521	920.000000	0.00407369	920.000000	6.43368e-07	
940.000000	0.00362796	940.000000	0.00405375	940.000000	0.00398991	940.000000	0.00397747	940.000000	0.00397425	940.000000	0.00405312	940.000000	6.30586e-07	
960.000000	0.00360953	960.000000	0.00403428	960.000000	0.00396982	960.000000	0.0039575 	960.000000	0.00395435	960.000000	0.00403367	960.000000	6.18318e-07	
980.000000	0.0035921 	980.000000	0.00401585	980.000000	0.00395073	980.000000	0.00393853	980.000000	0.00393545	980.000000	0.00401525	980.000000	6.06533e-07	
1000.000000	0.00357563	1000.000000	0.0039984 	1000.000000	0.0039326 	1000.000000	0.0039205 	1000.000000	0.00391747	1000.000000	0.00399781	1000.000000	5.95203e-07	
1020.000000	0.00356006	1020.000000	0.00398187	1020.000000	0.0039154 	1020.000000	0.00390335	1020.000000	0.00390037	1020.000000	0.00398129	1020.000000	5.84302e-07	
1040.000000	0.00354534	1040.000000	0.00396621	1040.000000	0.00389907	1040.000000	0.00388702	1040.000000	0.0038841 	1040.000000	0.00396564	1040.000000	5.73805e-07	
1060.000000	0.00353142	1060.000000	0.00395137	1060.000000	0.00388357	1060.000000	0.00387146	1060.000000	0.0038686 	1060.000000	0.00395081	1060.000000	5.63691e-07	
1080.000000	0.00351826	1080.000000	0.00393731	1080.000000	0.0038688 	1080.000000	0.00385665	1080.000000	0.00385383	1080.000000	0.00393676	1080.000000	5.53938e-07	
1100.000000	0.00350583	1100.000000	0.00392399	1100.000000	0.00385469	1100.000000	0.00384252	1100.000000	0.00383975	1100.000000	0.00392345	1100.000000	5.44527e-07	
1120.000000	0.00349409	1120.000000	0.00391136	1120.000000	0.0038412 	1120.000000	0.00382904	1120.000000	0.00382632	1120.000000	0.00391083	1120.000000	5.35441e-07	
1140.000000	0.003483  	1140.000000	0.0038994 	1140.000000	0.00382828	1140.000000	0.00381618	1140.000000	0.00381351	1140.000000	0.00389887	1140.000000	5.26663e-07	
1160.000000	0.00347253	1160.000000	0.00388806	1160.000000	0.00381593	1160.000000	0.00380391	1160.000000	0.00380128	1160.000000	0.00388754	1160.000000	5.18177e-07	
1180.000000	0.00346266	1180.000000	0.00387732	1180.000000	0.00380414	1180.000000	0.00379218	1180.000000	0.00378959	1180.000000	0.00387681	1180.000000	5.09968e-07	
1200.000000	0.00345335	1200.000000	0.00386714	1200.000000	0.00379289	1200.000000	0.00378098	1200.000000	0.00377843	1200.000000	0.00386664	1200.000000	5.02024e-07	
1220.000000	0.00344458	1220.000000	0.00385751	1220.000000	0.00378218	1220.000000	0.00377028	1220.000000	0.00376776	1220.000000	0.00385701	1220.000000	4.94331e-07	
1240.000000	0.00343632	1240.000000	0.00384839	1240.000000	0.00377196	1240.000000	0.00376004	1240.000000	0.00375757	1240.000000	0.0038479 	1240.000000	4.86878e-07	
1260.000000	0.00342856	1260.000000	0.00383975	1260.000000	0.00376221	1260.000000	0.00375025	1260.000000	0.00374781	1260.000000	0.00383927	1260.000000	4.79653e-07	
1280.000000	0.00342126	1280.000000	0.00383159	1280.000000	0.00375287	1280.000000	0.00374089	1280.000000	0.00373848	1280.000000	0.00383112	1280.000000	4.72646e-07	
1300.000000	0.00341442	1300.000000	0.00382387	1300.000000	0.00374394	1300.000000	0.00373193	1300.000000	0.00372955	1300.000000	0.00382341	1300.000000	4.65847e-07	
1320.000000	0.003408  	1320.000000	0.00381658	1320.000000	0.00373537	1320.000000	0.00372335	1320.000000	0.00372101	1320.000000	0.00381612	1320.000000	4.59247e-07	
1340.000000	0.003402  	1340.000000	0.0038097 	1340.000000	0.00372714	1340.000000	0.00371514	1340.000000	0.00371282	1340.000000	0.00380924	1340.000000	4.52837e-07	
1360.000000	0.0033964 	1360.000000	0.0038032 	1360.000000	0.00371925	1360.000000	0.00370727	1360.000000	0.00370499	1360.000000	0.00380275	1360.000000	4.4661e-07	
1380.000000	0.00339117	1380.000000	0.00379708	1380.000000	0.00371167	1380.000000	0.00369974	1380.000000	0.00369748	1380.000000	0.00379664	1380.000000	4.40556e-07	
1400.000000	0.00338631	1400.000000	0.00379132	1400.000000	0.0037044 	1400.000000	0.00369252	1400.000000	0.00369029	1400.000000	0.00379088	1400.000000	4.3467e-07	
1420.000000	0.00338181	1420.000000	0.00378589	1420.000000	0.00369744	1420.000000	0.00368561	1420.000000	0.00368341	1420.000000	0.00378547	1420.000000	4.28944e-07	
1440.000000	0.00337763	1440.000000	0.0037808 	1440.000000	0.00369076	1440.000000	0.00367898	1440.000000	0.00367681	1440.000000	0.00378038	1440.000000	4.23371e-07	
1460.000000	0.00337379	1460.000000	0.00377602	1460.000000	0.00368435	1460.000000	0.00367263	1460.000000	0.00367048	1460.000000	0.00377561	1460.000000	4.17946e-07	
1480.000000	0.00337025	1480.000000	0.00377155	1480.000000	0.00367821	1480.000000	0.00366654	1480.000000	0.00366442	1480.000000	0.00377114	1480.000000	4.12662e-07	
1500.000000	0.00336702	1500.000000	0.00376736	1500.000000	0.00367233	1500.000000	0.00366071	1500.000000	0.0036586 	1500.000000	0.00376696	1500.000000	4.07515e-07	
1520.000000	0.00336407	1520.000000	0.00376346	1520.000000	0.0036667 	1520.000000	0.00365511	1520.000000	0.00365303	1520.000000	0.00376306	1520.000000	4.02498e-07	
1540.000000	0.00336141	1540.000000	0.00375982	1540.000000	0.0036613 	1540.000000	0.00364974	1540.000000	0.00364768	1540.000000	0.00375942	1540.000000	3.97607e-07	
1560.000000	0.00335901	1560.000000	0.00375644	1560.000000	0.00365613	1560.000000	0.0036446 	1560.000000	0.00364256	1560.000000	0.00375605	1560.000000	3.92838e-07	
1580.000000	0.00335688	1580.000000	0.00375331	1580.000000	0.00365118	1580.000000	0.00363966	1580.000000	0.00363765	1580.000000	0.00375292	1580.000000	3.88185e-07	
1600.000000	0.00335499	1600.000000	0.00375042	1600.000000	0.00364644	1600.000000	0.00363493	1600.000000	0.00363293	1600.000000	0.00375004	1600.000000	3.83644e-07	
1620.000000	0.00335335	1620.000000	0.00374776	1620.000000	0.00364191	1620.000000	0.0036304 	1620.000000	0.00362842	1620.000000	0.00374738	1620.000000	3.79211e-07	
1640.000000	0.00335195	1640.000000	0.00374532	1640.000000	0.00363756	1640.000000	0.00362604	1640.000000	0.00362408	1640.000000	0.00374495	1640.000000	3.74883e-07	
1660.000000	0.00335076	1660.000000	0.0037431 	1660.000000	0.00363341	1660.000000	0.00362187	1660.000000	0.00361993	1660.000000	0.00374273	1660.000000	3.70656e-07	
1680.000000	0.0033498 	1680.000000	0.00374109	1680.000000	0.00362942	1680.000000	0.00361787	1680.000000	0.00361594	1680.000000	0.00374072	1680.000000	3.66526e-07	
1700.000000	0.00334905	1700.000000	0.00373927	1700.000000	0.0036256 	1700.000000	0.00361403	1700.000000	0.00361213	1700.000000	0.00373891	1700.000000	3.6249e-07	
1750.000000	0.00334807	1750.000000	0.00373556	1750.000000	0.00361673	1750.000000	0.00360512	1750.000000	0.00360325	1750.000000	0.0037352 	1750.000000	3.52789e-07	
1800.000000	0.00334827	1800.000000	0.00373295	1800.000000	0.00360872	1800.000000	0.00359711	1800.000000	0.00359527	1800.000000	0.00373261	1800.000000	3.4361e-07	
1850.000000	0.00334957	1850.000000	0.00373136	1850.000000	0.0036015 	1850.000000	0.0035899 	1850.000000	0.00358811	1850.000000	0.00373102	1850.000000	3.3491e-07	
1900.000000	0.00335189	1900.000000	0.00373071	1900.000000	0.00359499	1900.000000	0.00358344	1900.000000	0.00358168	1900.000000	0.00373038	1900.000000	3.26653e-07	
1950.000000	0.00335517	1950.000000	0.00373092	1950.000000	0.00358915	1950.000000	0.00357765	1950.000000	0.00357592	1950.000000	0.0037306 	1950.000000	3.18805e-07	
2000.000000	0.00335933	2000.000000	0.00373193	2000.000000	0.00358391	2000.000000	0.00357248	2000.000000	0.00357077	2000.000000	0.00373162	2000.000000	3.11337e-07	
2100.000000	0.00337009	2100.000000	0.00373613	2100.000000	0.00357508	2100.000000	0.00356377	2100.000000	0.00356211	2100.000000	0.00373583	2100.000000	2.97432e-07	
2200.000000	0.00338376	2200.000000	0.0037429 	2200.000000	0.00356817	2200.000000	0.00355695	2200.000000	0.00355534	2200.000000	0.00374262	2200.000000	2.8475e-07	
2300.000000	0.00340002	2300.000000	0.00375191	2300.000000	0.00356288	2300.000000	0.00355172	2300.000000	0.00355016	2300.000000	0.00375163	2300.000000	2.73136e-07	
2400.000000	0.00341857	2400.000000	0.00376287	2400.000000	0.00355899	2400.000000	0.00354785	2400.000000	0.00354633	2400.000000	0.00376261	2400.000000	2.62458e-07	
2500.000000	0.00343919	2500.000000	0.00377555	2500.000000	0.00355629	2500.000000	0.00354513	2500.000000	0.00354364	2500.000000	0.0037753 	2500.000000	2.52607e-07	
2600.000000	0.00346166	2600.000000	0.00378975	2600.000000	0.00355458	2600.000000	0.0035434 	2600.000000	0.00354194	2600.000000	0.00378951	2600.000000	2.43489e-07	
2700.000000	0.00348582	2700.000000	0.0038053 	2700.000000	0.00355372	2700.000000	0.00354251	2700.000000	0.00354107	2700.000000	0.00380507	2700.000000	2.35025e-07	
2800.000000	0.00351151	2800.000000	0.00382206	2800.000000	0.00355357	2800.000000	0.00354234	2800.000000	0.00354093	2800.000000	0.00382183	2800.000000	2.27146e-07	
2900.000000	0.0035386 	2900.000000	0.00383989	2900.000000	0.00355403	2900.000000	0.00354279	2900.000000	0.0035414 	2900.000000	0.00383967	2900.000000	2.19793e-07	
3000.000000	0.00356699	3000.000000	0.00385869	3000.000000	0.00355501	3000.000000	0.00354379	3000.000000	0.00354242	3000.000000	0.00385848	3000.000000	2.12914e-07	
3200.000000	0.00362723	3200.000000	0.00389882	3200.000000	0.00355828	3200.000000	0.00354711	3200.000000	0.00354577	3200.000000	0.00389862	3200.000000	2.00407e-07	
3400.000000	0.00369159	3400.000000	0.00394181	3400.000000	0.00356294	3400.000000	0.00355183	3400.000000	0.00355052	3400.000000	0.00394162	3400.000000	1.89325e-07	
3600.000000	0.00375954	3600.000000	0.00398718	3600.000000	0.00356866	3600.000000	0.00355761	3600.000000	0.00355632	3600.000000	0.00398701	3600.000000	1.79436e-07	
3800.000000	0.00383067	3800.000000	0.00403454	3800.000000	0.00357517	3800.000000	0.00356417	3800.000000	0.0035629 	3800.000000	0.00403437	3800.000000	1.70556e-07	
4000.000000	0.00390465	4000.000000	0.00408357	4000.000000	0.00358228	4000.000000	0.00357132	4000.000000	0.00357007	4000.000000	0.00408341	4000.000000	1.62536e-07	
4200.000000	0.00398119	4200.000000	0.00413402	4200.000000	0.00358983	4200.000000	0.0035789 	4200.000000	0.00357767	4200.000000	0.00413387	4200.000000	1.55257e-07	
4400.000000	0.00406008	4400.000000	0.00418569	4400.000000	0.0035977 	4400.000000	0.0035868 	4400.000000	0.00358557	4400.000000	0.00418555	4400.000000	1.48619e-07	
4600.000000	0.00414114	4600.000000	0.00423841	4600.000000	0.00360579	4600.000000	0.00359491	4600.000000	0.00359369	4600.000000	0.00423827	4600.000000	1.4254e-07	
4800.000000	0.0042242 	4800.000000	0.00429203	4800.000000	0.00361402	4800.000000	0.00360317	4800.000000	0.00360195	4800.000000	0.0042919 	4800.000000	1.36952e-07	
5000.000000	0.00430913	5000.000000	0.00434644	5000.000000	0.00362235	5000.000000	0.00361151	5000.000000	0.0036103 	5000.000000	0.00434631	5000.000000	1.31798e-07	
5250.000000	0.00441776	5250.000000	0.00441541	5250.000000	0.00363282	5250.000000	0.003622  	5250.000000	0.00362079	5250.000000	0.00441528	5250.000000	1.2589e-07	
5500.000000	0.00452896	5500.000000	0.00448529	5500.000000	0.00364328	5500.000000	0.00363248	5500.000000	0.00363128	5500.000000	0.00448517	5500.000000	1.20503e-07	
6000.000000	0.00475846	6000.000000	0.00462727	6000.000000	0.00366402	6000.000000	0.00365325	6000.000000	0.00365205	6000.000000	0.00462716	6000.000000	1.11036e-07	
6500.000000	0.00499668	6500.000000	0.00477155	6500.000000	0.0036843 	6500.000000	0.00367356	6500.000000	0.00367235	6500.000000	0.00477145	6500.000000	1.02983e-07	
7000.000000	0.00524293	7000.000000	0.00491756	7000.000000	0.00370398	7000.000000	0.00369326	7000.000000	0.00369204	7000.000000	0.00491746	7000.000000	9.60462e-08	
7500.000000	0.00549669	7500.000000	0.00506486	7500.000000	0.00372299	7500.000000	0.00371229	7500.000000	0.00371105	7500.000000	0.00506477	7500.000000	9.00077e-08	
8000.000000	0.00575758	8000.000000	0.00521316	8000.000000	0.00374134	8000.000000	0.00373062	8000.000000	0.00372937	8000.000000	0.00521307	8000.000000	8.47019e-08	
8500.000000	0.00602531	8500.000000	0.0053622 	8500.000000	0.00375892	8500.000000	0.00374826	8500.000000	0.00374698	8500.000000	0.00536212	8500.000000	8.00021e-08	
9000.000000	0.00629964	9000.000000	0.00551181	9000.000000	0.00377573	9000.000000	0.00376522	9000.000000	0.00376392	9000.000000	0.00551173	9000.000000	7.58093e-08	
9500.000000	0.00658039	9500.000000	0.00566186	9500.000000	0.00379193	9500.000000	0.00378153	9500.000000	0.0037802 	9500.000000	0.00566178	9500.000000	7.20449e-08	
10000.000000	0.00686741	10000.000000	0.00581222	10000.000000	0.00380759	10000.000000	0.00379721	10000.000000	0.00379585	10000.000000	0.00581216	10000.000000	6.86459e-08	
11000.000000	0.00745985	11000.000000	0.0061136 	11000.000000	0.00383721	11000.000000	0.00382682	11000.000000	0.0038254 	11000.000000	0.00611354	11000.000000	6.27488e-08	
12000.000000	0.00807625	12000.000000	0.00641545	12000.000000	0.00386464	12000.000000	0.00385432	12000.000000	0.00385282	12000.000000	0.00641539	12000.000000	5.78071e-08	
13000.000000	0.00871616	13000.000000	0.00671744	13000.000000	0.0038901 	13000.000000	0.00387992	13000.000000	0.00387834	13000.000000	0.00671739	13000.000000	5.36044e-08	
14000.000000	0.00937926	14000.000000	0.00701935	14000.000000	0.00391385	14000.000000	0.00390383	14000.000000	0.00390217	14000.000000	0.0070193 	14000.000000	4.99853e-08	
15000.000000	0.0100654 	15000.000000	0.00732105	15000.000000	0.0039361 	15000.000000	0.00392624	15000.000000	0.00392449	15000.000000	0.007321  	15000.000000	4.68352e-08	
16000.000000	0.0107743 	16000.000000	0.00762243	16000.000000	0.00395703	16000.000000	0.00394731	16000.000000	0.00394546	16000.000000	0.00762238	16000.000000	4.40679e-08	
17000.000000	0.011506  	17000.000000	0.00792342	17000.000000	0.00397679	17000.000000	0.00396718	17000.000000	0.00396522	17000.000000	0.00792338	17000.000000	4.1617e-08	
18000.000000	0.0122605 	18000.000000	0.00822399	18000.000000	0.00399549	18000.000000	0.00398595	18000.000000	0.00398388	18000.000000	0.00822395	18000.000000	3.94308e-08	
19000.000000	0.0130377 	19000.000000	0.00852411	19000.000000	0.00401324	19000.000000	0.00400375	19000.000000	0.00400155	19000.000000	0.00852407	19000.000000	3.74683e-08	
20000.000000	0.0138376 	20000.000000	0.00882375	20000.000000	0.00403012	20000.000000	0.00402065	20000.000000	0.00401833	20000.000000	0.00882372	20000.000000	3.56965e-08	
21000.000000	0.0146604 	21000.000000	0.00912291	21000.000000	0.00404615	21000.000000	0.00403674	21000.000000	0.00403428	21000.000000	0.00912288	21000.000000	3.40888e-08	
22000.000000	0.0155059 	22000.000000	0.00942159	22000.000000	0.00406131	22000.000000	0.00405208	22000.000000	0.00404949	22000.000000	0.00942156	22000.000000	3.26231e-08	
23000.000000	0.0163743 	23000.000000	0.00971978	23000.000000	0.00407579	23000.000000	0.00406675	23000.000000	0.00406401	23000.000000	0.00971975	23000.000000	3.12813e-08	
24000.000000	0.0172657 	24000.000000	0.0100175 	24000.000000	0.00408968	24000.000000	0.00408078	24000.000000	0.00407789	24000.000000	0.0100175 	24000.000000	3.00482e-08	
25000.000000	0.0181801 	25000.000000	0.0103147 	25000.000000	0.004103  	25000.000000	0.00409424	25000.000000	0.00409119	25000.000000	0.0103147 	25000.000000	2.8911e-08	
26000.000000	0.0191176 	26000.000000	0.0106115 	26000.000000	0.00411575	26000.000000	0.00410717	26000.000000	0.00410395	26000.000000	0.0106115 	26000.000000	2.78588e-08	
27000.000000	0.0200784 	27000.000000	0.0109078 	27000.000000	0.00412796	27000.000000	0.0041196 	27000.000000	0.00411621	27000.000000	0.0109078 	27000.000000	2.68824e-08	
28000.000000	0.0210624 	28000.000000	0.0112036 	28000.000000	0.0041397 	28000.000000	0.00413156	28000.000000	0.004128  	28000.000000	0.0112036 	28000.000000	2.59738e-08	
29000.000000	0.0220698 	29000.000000	0.011499  	29000.000000	0.00415104	29000.000000	0.0041431 	29000.000000	0.00413936	29000.000000	0.011499  	29000.000000	2.51261e-08	
30000.000000	0.0231007 	30000.000000	0.011794  	30000.000000	0.004162  	30000.000000	0.00415424	30000.000000	0.0041503 	30000.000000	0.011794  	30000.000000	2.43333e-08	
32000.000000	0.0252336 	32000.000000	0.0123826 	32000.000000	0.00418281	32000.000000	0.00417541	32000.000000	0.00417108	32000.000000	0.0123826 	32000.000000	2.28924e-08	
34000.000000	0.0274617 	34000.000000	0.0129696 	34000.000000	0.00420224	34000.000000	0.00419526	34000.000000	0.0041905 	34000.000000	0.0129696 	34000.000000	2.16165e-08	
36000.000000	0.0297861 	36000.000000	0.0135551 	36000.000000	0.00422046	36000.000000	0.00421393	36000.000000	0.00420873	36000.000000	0.013555  	36000.000000	2.04785e-08	
38000.000000	0.0322078 	38000.000000	0.014139  	38000.000000	0.00423763	38000.000000	0.00423156	38000.000000	0.00422589	38000.000000	0.014139  	38000.000000	1.94571e-08	
40000.000000	0.0347277 	40000.000000	0.0147215 	40000.000000	0.00425384	40000.000000	0.00424824	40000.000000	0.00424209	40000.000000	0.0147215 	40000.000000	1.8535e-08	
42000.000000	0.0373468 	42000.000000	0.0153026 	42000.000000	0.0042692 	42000.000000	0.00426409	42000.000000	0.00425741	42000.000000	0.0153026 	42000.000000	1.76984e-08	
44000.000000	0.0400662 	44000.000000	0.0158824 	44000.000000	0.00428378	44000.000000	0.00427916	44000.000000	0.00427195	44000.000000	0.0158824 	44000.000000	1.69359e-08	
46000.000000	0.042887  	46000.000000	0.0164609 	46000.000000	0.00429767	46000.000000	0.00429353	46000.000000	0.00428575	46000.000000	0.0164609 	46000.000000	1.62378e-08	
48000.000000	0.04581   	48000.000000	0.0170383 	48000.000000	0.00431089	48000.000000	0.00430727	48000.000000	0.00429891	48000.000000	0.0170382 	48000.000000	1.55964e-08	
50000.000000	0.0488366 	50000.000000	0.0176144 	50000.000000	0.00432349	50000.000000	0.00432042	50000.000000	0.00431145	50000.000000	0.0176144 	50000.000000	1.50049e-08	
