*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.045000	1.18077   	0.045000	0.692837  	0.045000	0.685319  	0.045000	0.685319  	0.045000	0.685319  	0.045000	0.681943  	0.045000	0.0108941 	
0.050000	1.19882   	0.050000	0.724041  	0.050000	0.715975  	0.050000	0.715975  	0.050000	0.715975  	0.050000	0.713977  	0.050000	0.0100635 	
0.055000	1.24369   	0.055000	0.74931   	0.055000	0.743441  	0.055000	0.743441  	0.055000	0.74344   	0.055000	0.739949  	0.055000	0.00936147	
0.060000	1.28115   	0.060000	0.772153  	0.060000	0.76801   	0.060000	0.76801   	0.060000	0.76801   	0.060000	0.763393  	0.060000	0.00875946	
0.070000	1.33632   	0.070000	0.811999  	0.070000	0.809594  	0.070000	0.809594  	0.070000	0.809594  	0.070000	0.804221  	0.070000	0.00777857	
0.080000	1.39755   	0.080000	0.844609  	0.080000	0.842847  	0.080000	0.842847  	0.080000	0.842847  	0.080000	0.837598  	0.080000	0.00701125	
0.090000	1.44323   	0.090000	0.873173  	0.090000	0.869589  	0.090000	0.869589  	0.090000	0.869589  	0.090000	0.86678   	0.090000	0.00639296	
0.100000	1.4775    	0.100000	0.898979  	0.100000	0.891303  	0.100000	0.891303  	0.100000	0.891304  	0.100000	0.893096  	0.100000	0.00588306	
0.120000	1.48939   	0.120000	0.922902  	0.120000	0.924029  	0.120000	0.924029  	0.120000	0.92403   	0.120000	0.917813  	0.120000	0.00508916	
0.140000	1.4976    	0.140000	0.94769   	0.140000	0.947349  	0.140000	0.947349  	0.140000	0.947349  	0.140000	0.943193  	0.140000	0.00449737	
0.160000	1.50111   	0.160000	0.96827   	0.160000	0.964779  	0.160000	0.964779  	0.160000	0.964779  	0.160000	0.964233  	0.160000	0.0040377 	
0.180000	1.50483   	0.180000	0.985191  	0.180000	0.978243  	0.180000	0.978243  	0.180000	0.978244  	0.180000	0.981522  	0.180000	0.00366943	
0.200000	1.5104    	0.200000	0.999206  	0.200000	0.988823  	0.200000	0.988823  	0.200000	0.988824  	0.200000	0.995839  	0.200000	0.00336719	
0.250000	1.49258   	0.250000	1.0153    	0.250000	1.00632   	0.250000	1.00632   	0.250000	1.00632   	0.250000	1.0125    	0.250000	0.00280337	
0.300000	1.48676   	0.300000	1.02375   	0.300000	1.0147    	0.300000	1.0147    	0.300000	1.0147    	0.300000	1.02134   	0.300000	0.00241079	
0.350000	1.48264   	0.350000	1.02529   	0.350000	1.01736   	0.350000	1.01736   	0.350000	1.01736   	0.350000	1.02317   	0.350000	0.00212048	
0.400000	1.48988   	0.400000	1.02915   	0.400000	1.0238    	0.400000	1.0238    	0.400000	1.0238    	0.400000	1.02725   	0.400000	0.00189642	
0.450000	1.49289   	0.450000	1.0287    	0.450000	1.02387   	0.450000	1.02387   	0.450000	1.02387   	0.450000	1.02698   	0.450000	0.00171785	
0.500000	1.491     	0.500000	1.02276   	0.500000	1.01945   	0.500000	1.01945   	0.500000	1.01945   	0.500000	1.02119   	0.500000	0.00157195	
0.600000	1.43031   	0.600000	1.02136   	0.600000	1.00094   	0.600000	1.00094   	0.600000	1.00095   	0.600000	1.02001   	0.600000	0.00134728	
0.700000	1.34304   	0.700000	0.997517  	0.700000	0.974719  	0.700000	0.974719  	0.700000	0.97472   	0.700000	0.996335  	0.700000	0.00118186	
0.800000	1.29304   	0.800000	0.97394   	0.800000	0.94667   	0.800000	0.94667   	0.800000	0.94667   	0.800000	0.972886  	0.800000	0.00105462	
0.900000	1.24335   	0.900000	0.949328  	0.900000	0.918246  	0.900000	0.918246  	0.900000	0.918246  	0.900000	0.948375  	0.900000	0.000953518	
1.000000	1.1945    	1.000000	0.924198  	1.000000	0.890224  	1.000000	0.890224  	1.000000	0.890225  	1.000000	0.923327  	1.000000	0.000871106	
1.250000	1.08036   	1.250000	0.850119  	1.250000	0.821745  	1.250000	0.821745  	1.250000	0.821745  	1.250000	0.849401  	1.250000	0.00071881	
1.500000	0.980429  	1.500000	0.784077  	1.500000	0.760336  	1.500000	0.760336  	1.500000	0.760336  	1.500000	0.783463  	1.500000	0.000613936	
1.750000	0.893571  	1.750000	0.725642  	1.750000	0.707784  	1.750000	0.707784  	1.750000	0.707784  	1.750000	0.725104  	1.750000	0.00053705	
2.000000	0.821696  	2.000000	0.677679  	2.000000	0.662077  	2.000000	0.662077  	2.000000	0.662078  	2.000000	0.677201  	2.000000	0.000478119	
2.250000	0.762196  	2.250000	0.632563  	2.250000	0.621915  	2.250000	0.621915  	2.250000	0.621915  	2.250000	0.632132  	2.250000	0.000431424	
2.500000	0.698765  	2.500000	0.593587  	2.500000	0.586357  	2.500000	0.586357  	2.500000	0.586357  	2.500000	0.593193  	2.500000	0.000393457	
3.000000	0.619745  	3.000000	0.527468  	3.000000	0.526302  	3.000000	0.526302  	3.000000	0.526302  	3.000000	0.527133  	3.000000	0.000335345	
3.500000	0.557602  	3.500000	0.477039  	3.500000	0.477652  	3.500000	0.477652  	3.500000	0.477652  	3.500000	0.476746  	3.500000	0.000292848	
4.000000	0.507413  	4.000000	0.43667   	4.000000	0.43753   	4.000000	0.43753   	4.000000	0.43753   	4.000000	0.436409  	4.000000	0.000260342	
4.500000	0.466001  	4.500000	0.403335  	4.500000	0.403918  	4.500000	0.403918  	4.500000	0.403919  	4.500000	0.403101  	4.500000	0.00023463	
5.000000	0.431223  	5.000000	0.375211  	5.000000	0.375376  	5.000000	0.375376  	5.000000	0.375376  	5.000000	0.374997  	5.000000	0.000213755	
5.500000	0.401584  	5.500000	0.351099  	5.500000	0.350838  	5.500000	0.350838  	5.500000	0.350838  	5.500000	0.350902  	5.500000	0.000196451	
6.000000	0.37601   	6.000000	0.330164  	6.000000	0.329516  	6.000000	0.329516  	6.000000	0.329517  	6.000000	0.329982  	6.000000	0.000181861	
6.500000	0.353706  	6.500000	0.311797  	6.500000	0.310816  	6.500000	0.310816  	6.500000	0.310816  	6.500000	0.311627  	6.500000	0.000169384	
7.000000	0.334075  	7.000000	0.295539  	7.000000	0.294277  	7.000000	0.294277  	7.000000	0.294278  	7.000000	0.295381  	7.000000	0.000158586	
7.500000	0.316656  	7.500000	0.28104   	7.500000	0.279542  	7.500000	0.279542  	7.500000	0.279542  	7.500000	0.280891  	7.500000	0.000149143	
8.000000	0.301091  	8.000000	0.268021  	8.000000	0.266326  	8.000000	0.266326  	8.000000	0.266326  	8.000000	0.26788   	8.000000	0.000140812	
8.500000	0.287095  	8.500000	0.256262  	8.500000	0.254403  	8.500000	0.254403  	8.500000	0.254403  	8.500000	0.256129  	8.500000	0.000133405	
9.000000	0.274437  	9.000000	0.245585  	9.000000	0.243587  	9.000000	0.243587  	9.000000	0.243587  	9.000000	0.245458  	9.000000	0.000126774	
9.500000	0.262932  	9.500000	0.235843  	9.500000	0.23373   	9.500000	0.23373   	9.500000	0.23373   	9.500000	0.235722  	9.500000	0.000120801	
10.000000	0.252428  	10.000000	0.228001  	10.000000	0.224705  	10.000000	0.224705  	10.000000	0.224705  	10.000000	0.227886  	10.000000	0.000115391	
11.000000	0.233931  	11.000000	0.212734  	11.000000	0.20884   	11.000000	0.208958  	11.000000	0.208864  	11.000000	0.212628  	11.000000	0.000105965	
12.000000	0.218158  	12.000000	0.199471  	12.000000	0.195273  	12.000000	0.195466  	12.000000	0.195306  	12.000000	0.199373  	12.000000	9.80249e-05	
13.000000	0.20454   	13.000000	0.187849  	13.000000	0.183533  	13.000000	0.183774  	13.000000	0.183567  	13.000000	0.187758  	13.000000	9.12407e-05	
14.000000	0.192657  	14.000000	0.177584  	14.000000	0.173268  	14.000000	0.17354   	14.000000	0.173302  	14.000000	0.177499  	14.000000	8.53736e-05	
15.000000	0.182193  	15.000000	0.168455  	15.000000	0.164215  	15.000000	0.164505  	15.000000	0.164247  	15.000000	0.168374  	15.000000	8.0247e-05	
16.000000	0.172905  	16.000000	0.160282  	16.000000	0.156169  	16.000000	0.156468  	16.000000	0.156199  	16.000000	0.160206  	16.000000	7.57269e-05	
17.000000	0.164602  	17.000000	0.152924  	17.000000	0.148968  	17.000000	0.149271  	17.000000	0.148997  	17.000000	0.152852  	17.000000	7.17104e-05	
18.000000	0.157133  	18.000000	0.146264  	18.000000	0.142489  	18.000000	0.142788  	18.000000	0.142514  	18.000000	0.146196  	18.000000	6.81165e-05	
19.000000	0.150376  	19.000000	0.140207  	19.000000	0.136627  	19.000000	0.136917  	19.000000	0.136646  	19.000000	0.140142  	19.000000	6.48809e-05	
20.000000	0.144232  	20.000000	0.134674  	20.000000	0.131294  	20.000000	0.131575  	20.000000	0.131312  	20.000000	0.134612  	20.000000	6.19519e-05	
21.000000	0.138621  	21.000000	0.1296    	21.000000	0.126423  	21.000000	0.126693  	21.000000	0.126439  	21.000000	0.12954   	21.000000	5.92871e-05	
22.000000	0.133475  	22.000000	0.124929  	22.000000	0.121959  	22.000000	0.122216  	22.000000	0.121972  	22.000000	0.124872  	22.000000	5.6852e-05	
23.000000	0.128737  	23.000000	0.120615  	23.000000	0.117853  	23.000000	0.118094  	23.000000	0.117861  	23.000000	0.120561  	23.000000	5.46175e-05	
24.000000	0.12436   	24.000000	0.116619  	24.000000	0.114061  	24.000000	0.114288  	24.000000	0.114068  	24.000000	0.116566  	24.000000	5.25596e-05	
25.000000	0.120303  	25.000000	0.112905  	25.000000	0.110547  	25.000000	0.110762  	25.000000	0.110555  	25.000000	0.112855  	25.000000	5.06577e-05	
27.000000	0.113018  	27.000000	0.106214  	27.000000	0.104252  	27.000000	0.104441  	27.000000	0.10426   	27.000000	0.106167  	27.000000	4.72554e-05	
29.000000	0.106659  	29.000000	0.100351  	29.000000	0.0987817 	29.000000	0.0989372 	29.000000	0.0987841 	29.000000	0.100307  	29.000000	4.4299e-05	
31.000000	0.101056  	31.000000	0.0951688 	31.000000	0.0938573 	31.000000	0.0939775 	31.000000	0.0938577 	31.000000	0.0951271 	31.000000	4.17053e-05	
33.000000	0.0960802 	33.000000	0.0905548 	33.000000	0.0893568 	33.000000	0.0894484 	33.000000	0.0893625 	33.000000	0.0905154 	33.000000	3.94104e-05	
35.000000	0.0916301 	35.000000	0.0864192 	35.000000	0.0853341 	35.000000	0.08539   	35.000000	0.085332  	35.000000	0.0863818 	35.000000	3.73648e-05	
38.000000	0.0857689 	38.000000	0.0809601 	38.000000	0.0800137 	38.000000	0.0800334 	38.000000	0.0800085 	38.000000	0.0809254 	38.000000	3.46808e-05	
41.000000	0.0807038 	41.000000	0.0762323 	41.000000	0.0754002 	41.000000	0.0753937 	41.000000	0.0753941 	41.000000	0.0761999 	41.000000	3.23708e-05	
44.000000	0.0762802 	44.000000	0.0720965 	44.000000	0.0713524 	44.000000	0.0713334 	44.000000	0.0713536 	44.000000	0.0720661 	44.000000	3.03608e-05	
47.000000	0.0723814 	47.000000	0.0684468 	47.000000	0.067782  	47.000000	0.0677486 	47.000000	0.0677844 	47.000000	0.0684182 	47.000000	2.85952e-05	
50.000000	0.0689176 	50.000000	0.0652013 	50.000000	0.0646104 	50.000000	0.0645588 	50.000000	0.0646072 	50.000000	0.0651743 	50.000000	2.70315e-05	
55.000000	0.0639272 	55.000000	0.0605214 	55.000000	0.0600194 	55.000000	0.0599554 	55.000000	0.0600193 	55.000000	0.0604967 	55.000000	2.47869e-05	
60.000000	0.0597126 	60.000000	0.0565669 	60.000000	0.0561332 	60.000000	0.0560609 	60.000000	0.056136  	60.000000	0.056544  	60.000000	2.28995e-05	
65.000000	0.0561028 	65.000000	0.0531795 	65.000000	0.0528054 	65.000000	0.0527211 	65.000000	0.0528041 	65.000000	0.0531582 	65.000000	2.12892e-05	
70.000000	0.052974  	70.000000	0.0502442 	70.000000	0.0499096 	70.000000	0.0498236 	70.000000	0.0499123 	70.000000	0.0502243 	70.000000	1.98986e-05	
75.000000	0.0502343 	75.000000	0.0476751 	75.000000	0.0473809 	75.000000	0.0472849 	75.000000	0.0473778 	75.000000	0.0476564 	75.000000	1.8685e-05	
80.000000	0.0478139 	80.000000	0.045407  	80.000000	0.0451399 	80.000000	0.0450413 	80.000000	0.0451373 	80.000000	0.0453894 	80.000000	1.76162e-05	
85.000000	0.045659  	85.000000	0.0433895 	85.000000	0.0431436 	85.000000	0.0430437 	85.000000	0.0431418 	85.000000	0.0433728 	85.000000	1.66676e-05	
90.000000	0.0437272 	90.000000	0.0415827 	90.000000	0.0413542 	90.000000	0.0412531 	90.000000	0.0413527 	90.000000	0.0415669 	90.000000	1.58196e-05	
95.000000	0.0419848 	95.000000	0.0399551 	95.000000	0.0397406 	95.000000	0.0396386 	95.000000	0.0397393 	95.000000	0.03994   	95.000000	1.50569e-05	
100.000000	0.0404047 	100.000000	0.0384809 	100.000000	0.0382778 	100.000000	0.0381751 	100.000000	0.0382765 	100.000000	0.0384665 	100.000000	1.43671e-05	
105.000000	0.0389647 	105.000000	0.0371392 	105.000000	0.0369455 	105.000000	0.0368423 	105.000000	0.036944  	105.000000	0.0371254 	105.000000	1.374e-05 	
110.000000	0.0376465 	110.000000	0.0359128 	110.000000	0.0357266 	110.000000	0.0356232 	110.000000	0.0357252 	110.000000	0.0358996 	110.000000	1.31674e-05	
115.000000	0.0364349 	115.000000	0.0347873 	115.000000	0.0346081 	115.000000	0.0345037 	115.000000	0.0346056 	115.000000	0.0347746 	115.000000	1.26424e-05	
120.000000	0.0353173 	120.000000	0.0337506 	120.000000	0.0335743 	120.000000	0.033472  	120.000000	0.0335738 	120.000000	0.0337385 	120.000000	1.21592e-05	
125.000000	0.0342827 	125.000000	0.0327926 	125.000000	0.0326174 	125.000000	0.0325181 	125.000000	0.0326196 	125.000000	0.0327809 	125.000000	1.17129e-05	
130.000000	0.0333221 	130.000000	0.0319045 	130.000000	0.0317332 	130.000000	0.0316335 	130.000000	0.0317347 	130.000000	0.0318932 	130.000000	1.12995e-05	
135.000000	0.0324276 	135.000000	0.031079  	135.000000	0.0309107 	135.000000	0.0308108 	135.000000	0.0309115 	135.000000	0.0310681 	135.000000	1.09153e-05	
140.000000	0.0315924 	140.000000	0.0303095 	140.000000	0.0301436 	140.000000	0.0300437 	140.000000	0.0301441 	140.000000	0.030299  	140.000000	1.05574e-05	
145.000000	0.0308107 	145.000000	0.0295906 	145.000000	0.0294266 	145.000000	0.0293267 	145.000000	0.0294266 	145.000000	0.0295803 	145.000000	1.0223e-05	
150.000000	0.0300774 	150.000000	0.0289173 	150.000000	0.028755  	150.000000	0.0286551 	150.000000	0.0287545 	150.000000	0.0289074 	150.000000	9.91003e-06	
155.000000	0.0290448 	155.000000	0.0282855 	155.000000	0.0281249 	155.000000	0.0280247 	155.000000	0.0281236 	155.000000	0.0282759 	155.000000	9.61633e-06	
160.000000	0.0284396 	160.000000	0.0276914 	160.000000	0.0275312 	160.000000	0.0274318 	160.000000	0.0275301 	160.000000	0.027682  	160.000000	9.34019e-06	
165.000000	0.0278688 	165.000000	0.0271317 	165.000000	0.02697   	165.000000	0.0268732 	165.000000	0.026971  	165.000000	0.0271226 	165.000000	9.08006e-06	
170.000000	0.0273297 	170.000000	0.0266035 	170.000000	0.0264415 	170.000000	0.0263459 	170.000000	0.0264431 	170.000000	0.0265947 	170.000000	8.83457e-06	
175.000000	0.0268195 	175.000000	0.0261042 	175.000000	0.0259433 	175.000000	0.0258474 	175.000000	0.025944  	175.000000	0.0260956 	175.000000	8.6025e-06	
180.000000	0.0263361 	180.000000	0.0256315 	180.000000	0.0254713 	180.000000	0.0253754 	180.000000	0.0254715 	180.000000	0.0256231 	180.000000	8.38276e-06	
185.000000	0.0258772 	185.000000	0.0251833 	185.000000	0.0250237 	185.000000	0.0249278 	185.000000	0.0250234 	185.000000	0.0251752 	185.000000	8.17439e-06	
190.000000	0.0254411 	190.000000	0.0247578 	190.000000	0.0245989 	190.000000	0.0245029 	190.000000	0.024598  	190.000000	0.0247498 	190.000000	7.97651e-06	
195.000000	0.0250262 	195.000000	0.0243533 	195.000000	0.0241939 	195.000000	0.0240989 	195.000000	0.0241935 	195.000000	0.0243455 	195.000000	7.78835e-06	
200.000000	0.0246307 	200.000000	0.0239682 	200.000000	0.0238073 	200.000000	0.0237144 	200.000000	0.0238084 	200.000000	0.0239606 	200.000000	7.60919e-06	
210.000000	0.0238933 	210.000000	0.0232511 	210.000000	0.0230904 	210.000000	0.0229983 	210.000000	0.0230913 	210.000000	0.0232438 	210.000000	7.27538e-06	
220.000000	0.0232193 	220.000000	0.0225969 	220.000000	0.0224371 	220.000000	0.0223453 	220.000000	0.0224372 	220.000000	0.02259   	220.000000	6.97065e-06	
230.000000	0.0226009 	230.000000	0.0219979 	230.000000	0.0218392 	230.000000	0.0217473 	230.000000	0.0218382 	230.000000	0.0219912 	230.000000	6.69131e-06	
240.000000	0.0220313 	240.000000	0.0214472 	240.000000	0.0212874 	240.000000	0.0211978 	240.000000	0.0212878 	240.000000	0.0214408 	240.000000	6.43429e-06	
250.000000	0.0215051 	250.000000	0.0209393 	250.000000	0.0207794 	250.000000	0.0206911 	250.000000	0.0207803 	250.000000	0.0209331 	250.000000	6.19697e-06	
260.000000	0.0210173 	260.000000	0.0204695 	260.000000	0.020311  	260.000000	0.0202226 	260.000000	0.0203109 	260.000000	0.0204635 	260.000000	5.97715e-06	
270.000000	0.020564  	270.000000	0.0200336 	270.000000	0.0198762 	270.000000	0.0197882 	270.000000	0.0198757 	270.000000	0.0200279 	270.000000	5.77295e-06	
280.000000	0.0201416 	280.000000	0.0196282 	280.000000	0.0194715 	280.000000	0.0193843 	280.000000	0.0194709 	280.000000	0.0196226 	280.000000	5.58272e-06	
290.000000	0.0197471 	290.000000	0.0192502 	290.000000	0.0190936 	290.000000	0.0190079 	290.000000	0.0190938 	290.000000	0.0192448 	290.000000	5.40508e-06	
300.000000	0.0193778 	300.000000	0.0188969 	300.000000	0.0187412 	300.000000	0.0186563 	300.000000	0.0187415 	300.000000	0.0188917 	300.000000	5.23879e-06	
310.000000	0.0190313 	310.000000	0.0185661 	310.000000	0.0184122 	310.000000	0.0183273 	310.000000	0.0184118 	310.000000	0.018561  	310.000000	5.08278e-06	
320.000000	0.0187057 	320.000000	0.0182556 	320.000000	0.0181036 	320.000000	0.0180187 	320.000000	0.0181025 	320.000000	0.0182507 	320.000000	4.93613e-06	
330.000000	0.0183991 	330.000000	0.0179638 	330.000000	0.0178124 	330.000000	0.0177288 	330.000000	0.017812  	330.000000	0.017959  	330.000000	4.798e-06 	
340.000000	0.0181099 	340.000000	0.017689  	340.000000	0.0175381 	340.000000	0.017456  	340.000000	0.0175386 	340.000000	0.0176843 	340.000000	4.66767e-06	
350.000000	0.0178367 	350.000000	0.0174298 	350.000000	0.0172807 	350.000000	0.0171989 	350.000000	0.0172808 	350.000000	0.0174252 	350.000000	4.54448e-06	
360.000000	0.0175782 	360.000000	0.0171849 	360.000000	0.0170381 	360.000000	0.0169562 	360.000000	0.0170375 	360.000000	0.0171805 	360.000000	4.42786e-06	
370.000000	0.0173333 	370.000000	0.0169533 	370.000000	0.0168085 	370.000000	0.0167267 	370.000000	0.0168076 	370.000000	0.016949  	370.000000	4.31728e-06	
380.000000	0.017101  	380.000000	0.0167339 	380.000000	0.0165902 	380.000000	0.0165095 	380.000000	0.0165898 	380.000000	0.0167296 	380.000000	4.21229e-06	
390.000000	0.0168804 	390.000000	0.0165257 	390.000000	0.0163831 	390.000000	0.0163036 	390.000000	0.0163834 	390.000000	0.0165216 	390.000000	4.11246e-06	
400.000000	0.0166705 	400.000000	0.0163281 	400.000000	0.0161872 	400.000000	0.0161083 	400.000000	0.0161876 	400.000000	0.0163241 	400.000000	4.01742e-06	
410.000000	0.0164708 	410.000000	0.0161402 	410.000000	0.0160017 	410.000000	0.0159227 	410.000000	0.0160015 	410.000000	0.0161363 	410.000000	3.92683e-06	
420.000000	0.0162804 	420.000000	0.0159613 	420.000000	0.0158253 	420.000000	0.0157462 	420.000000	0.0158245 	420.000000	0.0159575 	420.000000	3.84038e-06	
430.000000	0.0160987 	430.000000	0.0157909 	430.000000	0.015657  	430.000000	0.0155781 	430.000000	0.0156561 	430.000000	0.0157872 	430.000000	3.75779e-06	
440.000000	0.0159253 	440.000000	0.0156284 	440.000000	0.0154959 	440.000000	0.015418  	440.000000	0.0154955 	440.000000	0.0156248 	440.000000	3.6788e-06	
450.000000	0.0157595 	450.000000	0.0154733 	450.000000	0.0153421 	450.000000	0.0152652 	450.000000	0.0153423 	450.000000	0.0154697 	450.000000	3.60319e-06	
460.000000	0.015601  	460.000000	0.0153251 	460.000000	0.0151959 	460.000000	0.0151193 	460.000000	0.0151961 	460.000000	0.0153216 	460.000000	3.53073e-06	
470.000000	0.0154491 	470.000000	0.0151834 	470.000000	0.0150565 	470.000000	0.01498   	470.000000	0.0150563 	470.000000	0.01518   	470.000000	3.46122e-06	
480.000000	0.0153037 	480.000000	0.0150478 	480.000000	0.0149229 	480.000000	0.0148467 	480.000000	0.0149227 	480.000000	0.0150444 	480.000000	3.3945e-06	
490.000000	0.0151642 	490.000000	0.0149179 	490.000000	0.0147945 	490.000000	0.0147192 	490.000000	0.0147948 	490.000000	0.0149146 	490.000000	3.33039e-06	
500.000000	0.0150304 	500.000000	0.0147934 	500.000000	0.0146715 	500.000000	0.014597  	500.000000	0.0146722 	500.000000	0.0147901 	500.000000	3.26875e-06	
520.000000	0.0147784 	520.000000	0.0145594 	520.000000	0.0144416 	520.000000	0.0143676 	520.000000	0.0144422 	520.000000	0.0145563 	520.000000	3.15229e-06	
540.000000	0.0145456 	540.000000	0.0143436 	540.000000	0.0142305 	540.000000	0.0141563 	540.000000	0.0142303 	540.000000	0.0143405 	540.000000	3.04412e-06	
560.000000	0.0143299 	560.000000	0.0141441 	560.000000	0.0140349 	560.000000	0.0139611 	560.000000	0.0140346 	560.000000	0.0141411 	560.000000	2.94338e-06	
580.000000	0.0141296 	580.000000	0.0139592 	580.000000	0.013853  	580.000000	0.0137805 	580.000000	0.0138534 	580.000000	0.0139563 	580.000000	2.84932e-06	
600.000000	0.0139434 	600.000000	0.0137875 	600.000000	0.0136848 	600.000000	0.013613  	600.000000	0.0136854 	600.000000	0.0137848 	600.000000	2.76128e-06	
620.000000	0.0137699 	620.000000	0.0136278 	620.000000	0.0135292 	620.000000	0.0134574 	620.000000	0.0135292 	620.000000	0.0136252 	620.000000	2.6787e-06	
640.000000	0.0136079 	640.000000	0.0134791 	640.000000	0.0133843 	640.000000	0.0133124 	640.000000	0.0133838 	640.000000	0.0134764 	640.000000	2.60108e-06	
660.000000	0.0134565 	660.000000	0.0133402 	660.000000	0.0132487 	660.000000	0.0131772 	660.000000	0.0132482 	660.000000	0.0133377 	660.000000	2.52799e-06	
680.000000	0.0133149 	680.000000	0.0132104 	680.000000	0.0131215 	680.000000	0.0130509 	680.000000	0.0131215 	680.000000	0.0132079 	680.000000	2.45903e-06	
700.000000	0.0131821 	700.000000	0.0130889 	700.000000	0.0130025 	700.000000	0.0129328 	700.000000	0.013003  	700.000000	0.0130865 	700.000000	2.39386e-06	
720.000000	0.0130575 	720.000000	0.0129751 	720.000000	0.0128916 	720.000000	0.0128221 	720.000000	0.0128919 	720.000000	0.0129728 	720.000000	2.33217e-06	
740.000000	0.0129405 	740.000000	0.0128683 	740.000000	0.0127887 	740.000000	0.0127191 	740.000000	0.0127885 	740.000000	0.012866  	740.000000	2.27368e-06	
760.000000	0.0128306 	760.000000	0.012768  	760.000000	0.0126939 	760.000000	0.0126242 	760.000000	0.0126934 	760.000000	0.0127658 	760.000000	2.21816e-06	
780.000000	0.0127271 	780.000000	0.0126737 	780.000000	0.0126045 	780.000000	0.012535  	780.000000	0.0126038 	780.000000	0.0126715 	780.000000	2.16537e-06	
800.000000	0.0126297 	800.000000	0.012585  	800.000000	0.0125199 	800.000000	0.012451  	800.000000	0.0125195 	800.000000	0.0125828 	800.000000	2.11512e-06	
820.000000	0.0125379 	820.000000	0.0125014 	820.000000	0.01244   	820.000000	0.0123718 	820.000000	0.0124401 	820.000000	0.0124993 	820.000000	2.06723e-06	
840.000000	0.0124513 	840.000000	0.0124227 	840.000000	0.0123649 	840.000000	0.0122972 	840.000000	0.0123651 	840.000000	0.0124206 	840.000000	2.02154e-06	
860.000000	0.0123696 	860.000000	0.0123484 	860.000000	0.0122943 	860.000000	0.0122266 	860.000000	0.0122943 	860.000000	0.0123464 	860.000000	1.97789e-06	
880.000000	0.0122926 	880.000000	0.0122783 	880.000000	0.0122277 	880.000000	0.01216   	880.000000	0.0122274 	880.000000	0.0122764 	880.000000	1.93614e-06	
900.000000	0.0122198 	900.000000	0.0122121 	900.000000	0.0121645 	900.000000	0.012097  	900.000000	0.0121642 	900.000000	0.0122103 	900.000000	1.89618e-06	
920.000000	0.012151  	920.000000	0.0121496 	920.000000	0.0121043 	920.000000	0.0120374 	920.000000	0.0121043 	920.000000	0.0121478 	920.000000	1.8579e-06	
940.000000	0.012086  	940.000000	0.0120906 	940.000000	0.0120473 	940.000000	0.0119809 	940.000000	0.0120476 	940.000000	0.0120888 	940.000000	1.82118e-06	
