*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
200.000000	0.413585  	200.000000	0.258763  	200.000000	0.258635  	200.000000	0.256221  	200.000000	0.258692  	200.000000	7.07065e-05	
210.000000	0.401209  	210.000000	0.251508  	210.000000	0.251311  	210.000000	0.248937  	210.000000	0.25144   	210.000000	6.76604e-05	
220.000000	0.389897  	220.000000	0.244884  	220.000000	0.244646  	220.000000	0.24228   	220.000000	0.244819  	220.000000	6.48769e-05	
230.000000	0.379516  	230.000000	0.238814  	230.000000	0.23854   	230.000000	0.236175  	230.000000	0.238751  	230.000000	6.23231e-05	
240.000000	0.369956  	240.000000	0.23323   	240.000000	0.232922  	240.000000	0.230555  	240.000000	0.23317   	240.000000	5.99712e-05	
250.000000	0.361122  	250.000000	0.228078  	250.000000	0.227708  	250.000000	0.225366  	250.000000	0.22802   	250.000000	5.77978e-05	
260.000000	0.352934  	260.000000	0.223308  	260.000000	0.222878  	260.000000	0.220562  	260.000000	0.223252  	260.000000	5.57831e-05	
270.000000	0.345324  	270.000000	0.218881  	270.000000	0.218421  	270.000000	0.216102  	270.000000	0.218827  	270.000000	5.39101e-05	
280.000000	0.338233  	280.000000	0.214762  	280.000000	0.214266  	280.000000	0.211951  	280.000000	0.214709  	280.000000	5.21641e-05	
290.000000	0.331609  	290.000000	0.210919  	290.000000	0.210364  	290.000000	0.208079  	290.000000	0.210868  	290.000000	5.05324e-05	
300.000000	0.325408  	300.000000	0.207326  	300.000000	0.206732  	300.000000	0.20446   	300.000000	0.207277  	300.000000	4.90041e-05	
310.000000	0.319591  	310.000000	0.20396   	310.000000	0.203337  	310.000000	0.20107   	310.000000	0.203912  	310.000000	4.75694e-05	
320.000000	0.314124  	320.000000	0.200801  	320.000000	0.200129  	320.000000	0.197889  	320.000000	0.200754  	320.000000	4.62198e-05	
330.000000	0.308976  	330.000000	0.19783   	330.000000	0.197125  	330.000000	0.194899  	330.000000	0.197785  	330.000000	4.4948e-05	
340.000000	0.30412   	340.000000	0.195031  	340.000000	0.194311  	340.000000	0.192084  	340.000000	0.194987  	340.000000	4.37472e-05	
350.000000	0.299533  	350.000000	0.192391  	350.000000	0.191656  	350.000000	0.189429  	350.000000	0.192348  	350.000000	4.26117e-05	
360.000000	0.295193  	360.000000	0.189896  	360.000000	0.189134  	360.000000	0.186922  	360.000000	0.189854  	360.000000	4.15361e-05	
370.000000	0.291082  	370.000000	0.187535  	370.000000	0.186742  	370.000000	0.184552  	370.000000	0.187494  	370.000000	4.05158e-05	
380.000000	0.287181  	380.000000	0.185298  	380.000000	0.184491  	380.000000	0.182308  	380.000000	0.185258  	380.000000	3.95465e-05	
390.000000	0.283476  	390.000000	0.183176  	390.000000	0.182361  	390.000000	0.180181  	390.000000	0.183137  	390.000000	3.86244e-05	
400.000000	0.279952  	400.000000	0.18116   	400.000000	0.180327  	400.000000	0.178162  	400.000000	0.181122  	400.000000	3.77462e-05	
410.000000	0.276598  	410.000000	0.179243  	410.000000	0.178391  	410.000000	0.176244  	410.000000	0.179206  	410.000000	3.69087e-05	
420.000000	0.273401  	420.000000	0.177418  	420.000000	0.17656   	420.000000	0.17442   	420.000000	0.177382  	420.000000	3.61092e-05	
430.000000	0.270351  	430.000000	0.17568   	430.000000	0.17482   	430.000000	0.172684  	430.000000	0.175644  	430.000000	3.5345e-05	
440.000000	0.267439  	440.000000	0.174021  	440.000000	0.173156  	440.000000	0.171029  	440.000000	0.173987  	440.000000	3.46139e-05	
450.000000	0.264655  	450.000000	0.172438  	450.000000	0.171563  	450.000000	0.169451  	450.000000	0.172404  	450.000000	3.39136e-05	
460.000000	0.261992  	460.000000	0.170925  	460.000000	0.170041  	460.000000	0.167945  	460.000000	0.170891  	460.000000	3.32424e-05	
470.000000	0.259443  	470.000000	0.169478  	470.000000	0.168588  	470.000000	0.166506  	470.000000	0.169445  	470.000000	3.25983e-05	
480.000000	0.257     	480.000000	0.168093  	480.000000	0.167205  	480.000000	0.165131  	480.000000	0.168061  	480.000000	3.19797e-05	
490.000000	0.254658  	490.000000	0.166766  	490.000000	0.165888  	490.000000	0.163815  	490.000000	0.166735  	490.000000	3.13852e-05	
500.000000	0.252411  	500.000000	0.165495  	500.000000	0.164625  	500.000000	0.162555  	500.000000	0.165464  	500.000000	3.08133e-05	
520.000000	0.24818   	520.000000	0.163104  	520.000000	0.162238  	520.000000	0.160191  	520.000000	0.163074  	520.000000	2.97323e-05	
540.000000	0.24427   	540.000000	0.160899  	540.000000	0.16005   	540.000000	0.158016  	540.000000	0.16087   	540.000000	2.87276e-05	
560.000000	0.240647  	560.000000	0.15886   	560.000000	0.15804   	560.000000	0.15601   	560.000000	0.158832  	560.000000	2.77913e-05	
580.000000	0.237285  	580.000000	0.15697   	580.000000	0.156167  	580.000000	0.154156  	580.000000	0.156943  	580.000000	2.69165e-05	
600.000000	0.234157  	600.000000	0.155215  	600.000000	0.154428  	600.000000	0.152439  	600.000000	0.155189  	600.000000	2.60973e-05	
620.000000	0.231243  	620.000000	0.153583  	620.000000	0.15282   	620.000000	0.150846  	620.000000	0.153557  	620.000000	2.53285e-05	
640.000000	0.228523  	640.000000	0.152061  	640.000000	0.151337  	640.000000	0.149365  	640.000000	0.152037  	640.000000	2.46055e-05	
660.000000	0.225981  	660.000000	0.150641  	660.000000	0.149953  	660.000000	0.147987  	660.000000	0.150617  	660.000000	2.39243e-05	
680.000000	0.223602  	680.000000	0.149314  	680.000000	0.148653  	680.000000	0.146703  	680.000000	0.149291  	680.000000	2.32812e-05	
700.000000	0.221373  	700.000000	0.148072  	700.000000	0.147443  	700.000000	0.145504  	700.000000	0.148049  	700.000000	2.26732e-05	
720.000000	0.219281  	720.000000	0.146907  	720.000000	0.14632   	720.000000	0.144383  	720.000000	0.146885  	720.000000	2.20975e-05	
740.000000	0.217317  	740.000000	0.145815  	740.000000	0.145268  	740.000000	0.143335  	740.000000	0.145794  	740.000000	2.15514e-05	
760.000000	0.21547   	760.000000	0.144789  	760.000000	0.144277  	760.000000	0.142353  	760.000000	0.144768  	760.000000	2.10327e-05	
780.000000	0.213732  	780.000000	0.143825  	780.000000	0.143343  	780.000000	0.141432  	780.000000	0.143804  	780.000000	2.05394e-05	
800.000000	0.212096  	800.000000	0.142917  	800.000000	0.142466  	800.000000	0.140568  	800.000000	0.142897  	800.000000	2.00696e-05	
820.000000	0.210554  	820.000000	0.142063  	820.000000	0.141644  	820.000000	0.139757  	820.000000	0.142043  	820.000000	1.96217e-05	
840.000000	0.209101  	840.000000	0.141258  	840.000000	0.140875  	840.000000	0.138993  	840.000000	0.141238  	840.000000	1.91941e-05	
860.000000	0.207729  	860.000000	0.140498  	860.000000	0.140154  	860.000000	0.138276  	860.000000	0.140479  	860.000000	1.87855e-05	
880.000000	0.206435  	880.000000	0.139782  	880.000000	0.139477  	880.000000	0.1376    	880.000000	0.139763  	880.000000	1.83946e-05	
900.000000	0.205212  	900.000000	0.139105  	900.000000	0.138837  	900.000000	0.136963  	900.000000	0.139087  	900.000000	1.80203e-05	
920.000000	0.204058  	920.000000	0.138466  	920.000000	0.13823   	920.000000	0.136363  	920.000000	0.138448  	920.000000	1.76616e-05	
940.000000	0.202967  	940.000000	0.137862  	940.000000	0.137656  	940.000000	0.135797  	940.000000	0.137845  	940.000000	1.73174e-05	
960.000000	0.201936  	960.000000	0.137291  	960.000000	0.137113  	960.000000	0.135263  	960.000000	0.137274  	960.000000	1.69869e-05	
980.000000	0.200961  	980.000000	0.136752  	980.000000	0.1366    	980.000000	0.134759  	980.000000	0.136735  	980.000000	1.66693e-05	
1000.000000	0.200039  	1000.000000	0.136241  	1000.000000	0.136117  	1000.000000	0.134283  	1000.000000	0.136225  	1000.000000	1.63638e-05	
1020.000000	0.199168  	1020.000000	0.135758  	1020.000000	0.135661  	1020.000000	0.133833  	1020.000000	0.135742  	1020.000000	1.60698e-05	
1040.000000	0.198344  	1040.000000	0.135301  	1040.000000	0.135233  	1040.000000	0.133408  	1040.000000	0.135285  	1040.000000	1.57865e-05	
1060.000000	0.197566  	1060.000000	0.134869  	1060.000000	0.13483   	1060.000000	0.133006  	1060.000000	0.134853  	1060.000000	1.55135e-05	
1080.000000	0.19683   	1080.000000	0.13446   	1080.000000	0.134449  	1080.000000	0.132626  	1080.000000	0.134444  	1080.000000	1.52501e-05	
1100.000000	0.196134  	1100.000000	0.134072  	1100.000000	0.134089  	1100.000000	0.132267  	1100.000000	0.134057  	1100.000000	1.49958e-05	
1120.000000	0.195477  	1120.000000	0.133706  	1120.000000	0.133746  	1120.000000	0.131927  	1120.000000	0.133691  	1120.000000	1.47503e-05	
1140.000000	0.194857  	1140.000000	0.13336   	1140.000000	0.133421  	1140.000000	0.131606  	1140.000000	0.133345  	1140.000000	1.45129e-05	
1160.000000	0.194271  	1160.000000	0.133032  	1160.000000	0.133111  	1160.000000	0.131301  	1160.000000	0.133018  	1160.000000	1.42834e-05	
