*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.090000	0.970371  	0.090000	0.985722  	0.090000	0.979043  	0.090000	0.979043  	0.090000	0.979044  	0.090000	0.981844  	0.090000	0.0038782 	
0.100000	0.995301  	0.100000	1.01534   	0.100000	1.01063   	0.100000	1.01063   	0.100000	1.01063   	0.100000	1.01178   	0.100000	0.00355676	
0.120000	1.00423   	0.120000	1.055     	0.120000	1.05355   	0.120000	1.05355   	0.120000	1.05355   	0.120000	1.05195   	0.120000	0.00305968	
0.140000	1.00312   	0.140000	1.07471   	0.140000	1.07569   	0.140000	1.07569   	0.140000	1.07569   	0.140000	1.07202   	0.140000	0.00269195	
0.160000	1.00454   	0.160000	1.08566   	0.160000	1.08333   	0.160000	1.08333   	0.160000	1.08333   	0.160000	1.08325   	0.160000	0.00240803	
0.180000	1.01045   	0.180000	1.09203   	0.180000	1.0813    	0.180000	1.0813    	0.180000	1.0813    	0.180000	1.08985   	0.180000	0.0021817 	
0.200000	1.01569   	0.200000	1.08984   	0.200000	1.0731    	0.200000	1.0731    	0.200000	1.0731    	0.200000	1.08784   	0.200000	0.00199672	
0.250000	1.00328   	0.250000	1.07191   	0.250000	1.03968   	0.250000	1.03968   	0.250000	1.03968   	0.250000	1.07026   	0.250000	0.0016536 	
0.300000	0.999147  	0.300000	1.05033   	0.300000	1.00141   	0.300000	1.00141   	0.300000	1.00141   	0.300000	1.04891   	0.300000	0.00141629	
0.350000	0.993403  	0.350000	1.02585   	0.350000	0.971373  	0.350000	0.971373  	0.350000	0.971373  	0.350000	1.0246    	0.350000	0.00124171	
0.400000	0.99208   	0.400000	1.00827   	0.400000	0.944016  	0.400000	0.944016  	0.400000	0.944017  	0.400000	1.00716   	0.400000	0.00110753	
0.450000	0.985107  	0.450000	0.988263  	0.450000	0.917564  	0.450000	0.917564  	0.450000	0.917564  	0.450000	0.987262  	0.450000	0.00100096	
0.500000	0.972615  	0.500000	0.965742  	0.500000	0.892106  	0.500000	0.892106  	0.500000	0.892106  	0.500000	0.964828  	0.500000	0.000914137	
0.600000	0.90597   	0.600000	0.917625  	0.600000	0.843812  	0.600000	0.843812  	0.600000	0.843813  	0.600000	0.916844  	0.600000	0.000780924	
0.700000	0.836173  	0.700000	0.870501  	0.700000	0.801524  	0.700000	0.801524  	0.700000	0.801525  	0.700000	0.869817  	0.700000	0.000683237	
0.800000	0.796864  	0.800000	0.823579  	0.800000	0.763827  	0.800000	0.763827  	0.800000	0.763827  	0.800000	0.82297   	0.800000	0.000608348	
0.900000	0.759649  	0.900000	0.781384  	0.900000	0.729775  	0.900000	0.729775  	0.900000	0.729776  	0.900000	0.780835  	0.900000	0.000548998	
1.000000	0.724878  	1.000000	0.74327   	1.000000	0.698726  	1.000000	0.698726  	1.000000	0.698727  	1.000000	0.742769  	1.000000	0.000500736	
1.250000	0.644155  	1.250000	0.659426  	1.250000	0.628693  	1.250000	0.628693  	1.250000	0.628693  	1.250000	0.659014  	1.250000	0.000411835	
1.500000	0.578992  	1.500000	0.593435  	1.500000	0.572162  	1.500000	0.572162  	1.500000	0.572162  	1.500000	0.593084  	1.500000	0.000350853	
1.750000	0.525776  	1.750000	0.540213  	1.750000	0.52528   	1.750000	0.52528   	1.750000	0.52528   	1.750000	0.539907  	1.750000	0.000306281	
2.000000	0.478975  	2.000000	0.493546  	2.000000	0.485476  	2.000000	0.485476  	2.000000	0.485476  	2.000000	0.493273  	2.000000	0.000272202	
2.250000	0.440383  	2.250000	0.454464  	2.250000	0.451186  	2.250000	0.451186  	2.250000	0.451186  	2.250000	0.454219  	2.250000	0.000245255	
2.500000	0.399788  	2.500000	0.422124  	2.500000	0.421336  	2.500000	0.421336  	2.500000	0.421336  	2.500000	0.421901  	2.500000	0.000223385	
3.000000	0.352888  	3.000000	0.371049  	3.000000	0.372012  	3.000000	0.372012  	3.000000	0.372012  	3.000000	0.370859  	3.000000	0.000189982	
3.500000	0.316381  	3.500000	0.331985  	3.500000	0.332992  	3.500000	0.332992  	3.500000	0.332992  	3.500000	0.331819  	3.500000	0.000165617	
4.000000	0.287122  	4.000000	0.300846  	4.000000	0.301449  	4.000000	0.301449  	4.000000	0.301449  	4.000000	0.300699  	4.000000	0.000147018	
4.500000	0.263123  	4.500000	0.27533   	4.500000	0.275477  	4.500000	0.275477  	4.500000	0.275478  	4.500000	0.275198  	4.500000	0.000132331	
5.000000	0.243064  	5.000000	0.253995  	5.000000	0.253748  	5.000000	0.253748  	5.000000	0.253748  	5.000000	0.253875  	5.000000	0.000120426	
5.500000	0.226035  	5.500000	0.235872  	5.500000	0.235313  	5.500000	0.235313  	5.500000	0.235313  	5.500000	0.235761  	5.500000	0.00011057	
6.000000	0.211388  	6.000000	0.220276  	6.000000	0.219479  	6.000000	0.219479  	6.000000	0.219479  	6.000000	0.220174  	6.000000	0.000102269	
6.500000	0.19865   	6.500000	0.206708  	6.500000	0.205732  	6.500000	0.205732  	6.500000	0.205733  	6.500000	0.206613  	6.500000	9.51781e-05	
7.000000	0.187464  	7.000000	0.194793  	7.000000	0.193685  	7.000000	0.193685  	7.000000	0.193686  	7.000000	0.194704  	7.000000	8.90466e-05	
7.500000	0.177558  	7.500000	0.184242  	7.500000	0.183039  	7.500000	0.183039  	7.500000	0.183039  	7.500000	0.184158  	7.500000	8.36897e-05	
8.000000	0.168722  	8.000000	0.174832  	8.000000	0.17356   	8.000000	0.17356   	8.000000	0.17356   	8.000000	0.174753  	8.000000	7.89673e-05	
8.500000	0.160789  	8.500000	0.166385  	8.500000	0.165065  	8.500000	0.165065  	8.500000	0.165065  	8.500000	0.16631   	8.500000	7.47715e-05	
9.000000	0.153624  	9.000000	0.158758  	9.000000	0.157406  	9.000000	0.157406  	9.000000	0.157406  	9.000000	0.158687  	9.000000	7.10176e-05	
9.500000	0.14712   	9.500000	0.151837  	9.500000	0.150463  	9.500000	0.150463  	9.500000	0.150463  	9.500000	0.151769  	9.500000	6.76384e-05	
10.000000	0.141187  	10.000000	0.14363   	10.000000	0.144139  	10.000000	0.144139  	10.000000	0.144139  	10.000000	0.143566  	10.000000	6.45796e-05	
11.000000	0.130755  	11.000000	0.133199  	11.000000	0.132936  	11.000000	0.132976  	11.000000	0.132942  	11.000000	0.13314   	11.000000	5.92546e-05	
12.000000	0.121874  	12.000000	0.124272  	12.000000	0.123465  	12.000000	0.12353   	12.000000	0.123472  	12.000000	0.124217  	12.000000	5.47735e-05	
13.000000	0.114216  	13.000000	0.116543  	13.000000	0.115355  	13.000000	0.115434  	13.000000	0.115361  	13.000000	0.116492  	13.000000	5.09481e-05	
14.000000	0.107541  	14.000000	0.109785  	14.000000	0.108332  	14.000000	0.108421  	14.000000	0.108338  	14.000000	0.109738  	14.000000	4.76424e-05	
15.000000	0.101669  	15.000000	0.103825  	15.000000	0.102194  	15.000000	0.102288  	15.000000	0.1022    	15.000000	0.10378   	15.000000	4.4756e-05	
16.000000	0.0964604 	16.000000	0.0985265 	16.000000	0.0967864 	16.000000	0.0968811 	16.000000	0.0967906 	16.000000	0.0984843 	16.000000	4.22129e-05	
17.000000	0.0918077 	17.000000	0.0937853 	17.000000	0.0919879 	17.000000	0.0920803 	17.000000	0.0919899 	17.000000	0.0937454 	17.000000	3.99544e-05	
18.000000	0.0876247 	18.000000	0.0895166 	18.000000	0.0877017 	18.000000	0.0877909 	18.000000	0.0877019 	18.000000	0.0894787 	18.000000	3.79348e-05	
19.000000	0.0838426 	19.000000	0.0856523 	19.000000	0.0838505 	19.000000	0.0839369 	19.000000	0.0838508 	19.000000	0.0856162 	19.000000	3.61175e-05	
20.000000	0.0804055 	20.000000	0.0821369 	20.000000	0.0803721 	20.000000	0.080457  	20.000000	0.0803748 	20.000000	0.0821024 	20.000000	3.44732e-05	
21.000000	0.0772675 	21.000000	0.0789245 	21.000000	0.077218  	21.000000	0.0773007 	21.000000	0.0772226 	21.000000	0.0788915 	21.000000	3.2978e-05	
22.000000	0.0743906 	22.000000	0.0759771 	22.000000	0.0743494 	22.000000	0.0744264 	22.000000	0.0743533 	22.000000	0.0759455 	22.000000	3.16122e-05	
23.000000	0.0717428 	23.000000	0.0732628 	23.000000	0.0717301 	23.000000	0.0717995 	23.000000	0.0717314 	23.000000	0.0732324 	23.000000	3.03595e-05	
24.000000	0.0692974 	24.000000	0.0707546 	24.000000	0.0693276 	24.000000	0.0693906 	24.000000	0.0693279 	24.000000	0.0707254 	24.000000	2.92062e-05	
25.000000	0.0670316 	25.000000	0.0684296 	25.000000	0.0671167 	25.000000	0.067175  	25.000000	0.0671178 	25.000000	0.0684015 	25.000000	2.81409e-05	
27.000000	0.0629639 	27.000000	0.0642534 	27.000000	0.0631942 	27.000000	0.0632422 	27.000000	0.0631962 	27.000000	0.0642272 	27.000000	2.62359e-05	
29.000000	0.0594143 	29.000000	0.0606072 	29.000000	0.0598291 	29.000000	0.0598652 	29.000000	0.0598303 	29.000000	0.0605826 	29.000000	2.45818e-05	
31.000000	0.0562881 	31.000000	0.0573947 	31.000000	0.0568005 	31.000000	0.0568225 	31.000000	0.0567998 	31.000000	0.0573716 	31.000000	2.31314e-05	
33.000000	0.0535126 	33.000000	0.0545421 	33.000000	0.0540107 	33.000000	0.0540193 	33.000000	0.0540079 	33.000000	0.0545203 	33.000000	2.18489e-05	
35.000000	0.0510309 	35.000000	0.0519913 	35.000000	0.0515086 	35.000000	0.0515115 	35.000000	0.0515093 	35.000000	0.0519706 	35.000000	2.07063e-05	
38.000000	0.047763  	38.000000	0.0486326 	38.000000	0.0482174 	38.000000	0.0482072 	38.000000	0.0482159 	38.000000	0.0486134 	38.000000	1.92079e-05	
41.000000	0.0449396 	41.000000	0.0457315 	41.000000	0.0453688 	41.000000	0.0453507 	41.000000	0.0453676 	41.000000	0.0457136 	41.000000	1.79192e-05	
44.000000	0.0424743 	44.000000	0.0431993 	44.000000	0.0428775 	44.000000	0.0428553 	44.000000	0.0428785 	44.000000	0.0431825 	44.000000	1.67985e-05	
47.000000	0.0403018 	47.000000	0.0409689 	47.000000	0.0406821 	47.000000	0.0406556 	47.000000	0.0406836 	47.000000	0.0409531 	47.000000	1.58147e-05	
50.000000	0.0383719 	50.000000	0.0389889 	50.000000	0.0387302 	50.000000	0.0387011 	50.000000	0.038733  	50.000000	0.038974  	50.000000	1.49438e-05	
55.000000	0.0355919 	55.000000	0.0361393 	55.000000	0.0359238 	55.000000	0.0358851 	55.000000	0.0359218 	55.000000	0.0361256 	55.000000	1.36944e-05	
60.000000	0.0332443 	60.000000	0.0337362 	60.000000	0.0335485 	60.000000	0.0335075 	60.000000	0.0335474 	60.000000	0.0337235 	60.000000	1.26446e-05	
65.000000	0.0312339 	65.000000	0.0316812 	65.000000	0.0315118 	65.000000	0.0314719 	65.000000	0.031514  	65.000000	0.0316694 	65.000000	1.17495e-05	
70.000000	0.0294915 	70.000000	0.029903  	70.000000	0.0297511 	70.000000	0.0297085 	70.000000	0.0297522 	70.000000	0.029892  	70.000000	1.0977e-05	
75.000000	0.0279659 	75.000000	0.0283487 	75.000000	0.0282099 	75.000000	0.0281656 	75.000000	0.0282103 	75.000000	0.0283384 	75.000000	1.03031e-05	
80.000000	0.0266181 	80.000000	0.0269779 	80.000000	0.0268494 	80.000000	0.0268038 	80.000000	0.0268492 	80.000000	0.0269682 	80.000000	9.70999e-06	
85.000000	0.0254183 	85.000000	0.0257598 	85.000000	0.0256392 	85.000000	0.0255925 	85.000000	0.0256383 	85.000000	0.0257506 	85.000000	9.18374e-06	
90.000000	0.0243426 	90.000000	0.0246698 	90.000000	0.0245524 	90.000000	0.0245079 	90.000000	0.0245539 	90.000000	0.0246611 	90.000000	8.71354e-06	
95.000000	0.0233725 	95.000000	0.0236886 	95.000000	0.0235763 	95.000000	0.0235309 	95.000000	0.023577  	95.000000	0.0236803 	95.000000	8.29079e-06	
100.000000	0.0224928 	100.000000	0.0228005 	100.000000	0.0226922 	100.000000	0.0226461 	100.000000	0.0226921 	100.000000	0.0227926 	100.000000	7.90857e-06	
105.000000	0.0216911 	105.000000	0.0219928 	105.000000	0.0218878 	105.000000	0.0218408 	105.000000	0.0218868 	105.000000	0.0219852 	105.000000	7.56124e-06	
110.000000	0.0209572 	110.000000	0.0212548 	110.000000	0.0211501 	110.000000	0.0211048 	110.000000	0.0211506 	110.000000	0.0212476 	110.000000	7.24419e-06	
115.000000	0.0202827 	115.000000	0.0205779 	115.000000	0.0204743 	115.000000	0.0204294 	115.000000	0.020475  	115.000000	0.020571  	115.000000	6.95358e-06	
120.000000	0.0196604 	120.000000	0.0199548 	120.000000	0.0198533 	120.000000	0.0198074 	120.000000	0.0198527 	120.000000	0.0199481 	120.000000	6.68619e-06	
125.000000	0.0190845 	125.000000	0.0193791 	125.000000	0.0192782 	125.000000	0.0192325 	125.000000	0.0192776 	125.000000	0.0193727 	125.000000	6.43932e-06	
130.000000	0.0185497 	130.000000	0.0188457 	130.000000	0.0187438 	130.000000	0.0186997 	130.000000	0.0187446 	130.000000	0.0188395 	130.000000	6.21066e-06	
135.000000	0.0180517 	135.000000	0.01835   	135.000000	0.0182486 	135.000000	0.0182045 	135.000000	0.018249  	135.000000	0.018344  	135.000000	5.99824e-06	
140.000000	0.0175868 	140.000000	0.0178881 	140.000000	0.0177879 	140.000000	0.0177429 	140.000000	0.0177872 	140.000000	0.0178823 	140.000000	5.80039e-06	
145.000000	0.0171516 	145.000000	0.0174567 	145.000000	0.0173564 	145.000000	0.0173118 	145.000000	0.0173557 	145.000000	0.0174511 	145.000000	5.61562e-06	
150.000000	0.0167434 	150.000000	0.0170529 	150.000000	0.0169513 	150.000000	0.016908  	150.000000	0.0169516 	150.000000	0.0170474 	150.000000	5.44267e-06	
155.000000	0.0161685 	155.000000	0.016674  	155.000000	0.0165725 	155.000000	0.0165292 	155.000000	0.0165725 	155.000000	0.0166687 	155.000000	5.28043e-06	
160.000000	0.0158316 	160.000000	0.0163177 	160.000000	0.0162164 	160.000000	0.016173  	160.000000	0.016216  	160.000000	0.0163126 	160.000000	5.12791e-06	
165.000000	0.0155139 	165.000000	0.0159823 	165.000000	0.0158797 	165.000000	0.0158375 	165.000000	0.0158803 	165.000000	0.0159773 	165.000000	4.98427e-06	
170.000000	0.0152137 	170.000000	0.0156657 	170.000000	0.0155627 	170.000000	0.015521  	170.000000	0.0155634 	170.000000	0.0156609 	170.000000	4.84874e-06	
175.000000	0.0149297 	175.000000	0.0153665 	175.000000	0.0152639 	175.000000	0.0152218 	175.000000	0.0152639 	175.000000	0.0153618 	175.000000	4.72064e-06	
180.000000	0.0146606 	180.000000	0.0150834 	180.000000	0.0149811 	180.000000	0.0149386 	180.000000	0.0149805 	180.000000	0.0150788 	180.000000	4.59937e-06	
185.000000	0.0144052 	185.000000	0.0148149 	185.000000	0.0147124 	185.000000	0.0146702 	185.000000	0.0147118 	185.000000	0.0148105 	185.000000	4.48439e-06	
190.000000	0.0141624 	190.000000	0.0145601 	190.000000	0.0144566 	190.000000	0.0144154 	190.000000	0.0144567 	190.000000	0.0145557 	190.000000	4.37522e-06	
195.000000	0.0139314 	195.000000	0.0143179 	195.000000	0.014214  	195.000000	0.0141732 	195.000000	0.0142142 	195.000000	0.0143136 	195.000000	4.27143e-06	
200.000000	0.0137113 	200.000000	0.0140874 	200.000000	0.0139838 	200.000000	0.0139427 	200.000000	0.0139834 	200.000000	0.0140832 	200.000000	4.17262e-06	
210.000000	0.0133008 	210.000000	0.0136582 	210.000000	0.0135535 	210.000000	0.0135136 	210.000000	0.0135538 	210.000000	0.0136542 	210.000000	3.98856e-06	
220.000000	0.0129256 	220.000000	0.0132667 	220.000000	0.0131623 	220.000000	0.0131224 	220.000000	0.0131621 	220.000000	0.0132629 	220.000000	3.82058e-06	
230.000000	0.0125813 	230.000000	0.0129083 	230.000000	0.0128031 	230.000000	0.0127642 	230.000000	0.0128035 	230.000000	0.0129047 	230.000000	3.66665e-06	
240.000000	0.0122642 	240.000000	0.012579  	240.000000	0.0124738 	240.000000	0.0124352 	240.000000	0.0124741 	240.000000	0.0125754 	240.000000	3.52504e-06	
250.000000	0.0119713 	250.000000	0.0122753 	250.000000	0.012171  	250.000000	0.012132  	250.000000	0.0121704 	250.000000	0.0122719 	250.000000	3.39433e-06	
260.000000	0.0116998 	260.000000	0.0119944 	260.000000	0.01189   	260.000000	0.0118516 	260.000000	0.0118896 	260.000000	0.0119911 	260.000000	3.27328e-06	
270.000000	0.0114474 	270.000000	0.0117338 	270.000000	0.0116292 	270.000000	0.0115916 	270.000000	0.0116292 	270.000000	0.0117306 	270.000000	3.16085e-06	
280.000000	0.0112123 	280.000000	0.0114914 	280.000000	0.0113877 	280.000000	0.0113499 	280.000000	0.0113872 	280.000000	0.0114884 	280.000000	3.05615e-06	
290.000000	0.0109927 	290.000000	0.0112655 	290.000000	0.0111616 	290.000000	0.0111247 	290.000000	0.0111616 	290.000000	0.0112625 	290.000000	2.95839e-06	
300.000000	0.0107871 	300.000000	0.0110544 	300.000000	0.010951  	300.000000	0.0109143 	300.000000	0.0109509 	300.000000	0.0110515 	300.000000	2.86689e-06	
310.000000	0.0105942 	310.000000	0.0108567 	310.000000	0.0107541 	310.000000	0.0107174 	310.000000	0.0107537 	310.000000	0.0108539 	310.000000	2.78108e-06	
320.000000	0.0104129 	320.000000	0.0106712 	320.000000	0.0105687 	320.000000	0.0105328 	320.000000	0.0105688 	320.000000	0.0106685 	320.000000	2.70042e-06	
330.000000	0.0102422 	330.000000	0.0104969 	330.000000	0.010395  	330.000000	0.0103593 	330.000000	0.010395  	330.000000	0.0104942 	330.000000	2.62446e-06	
340.000000	0.0100813 	340.000000	0.0103327 	340.000000	0.0102318 	340.000000	0.0101961 	340.000000	0.0102315 	340.000000	0.0103301 	340.000000	2.5528e-06	
350.000000	0.00992918	350.000000	0.0101778 	350.000000	0.0100772 	350.000000	0.0100422 	350.000000	0.0100773 	350.000000	0.0101753 	350.000000	2.48508e-06	
360.000000	0.0097853 	360.000000	0.0100316 	360.000000	0.0099316 	360.000000	0.00989685	360.000000	0.00993174	360.000000	0.0100291 	360.000000	2.42098e-06	
370.000000	0.00964898	370.000000	0.00989321	370.000000	0.00979438	370.000000	0.00975946	370.000000	0.00979412	370.000000	0.00989085	370.000000	2.36022e-06	
380.000000	0.00951967	380.000000	0.00976214	380.000000	0.0096639 	380.000000	0.00962939	380.000000	0.0096638 	380.000000	0.00975984	380.000000	2.30253e-06	
390.000000	0.00939683	390.000000	0.00963784	390.000000	0.00954001	390.000000	0.00950608	390.000000	0.00954026	390.000000	0.00963559	390.000000	2.24768e-06	
400.000000	0.00928002	400.000000	0.00951979	400.000000	0.00942296	400.000000	0.00938903	400.000000	0.009423  	400.000000	0.0095176 	400.000000	2.19548e-06	
410.000000	0.00916882	410.000000	0.00940756	410.000000	0.00931181	410.000000	0.0092778 	410.000000	0.00931156	410.000000	0.00940542	410.000000	2.14572e-06	
420.000000	0.00906283	420.000000	0.00930075	420.000000	0.00920556	420.000000	0.00917198	420.000000	0.00920554	420.000000	0.00929865	420.000000	2.09825e-06	
430.000000	0.00896172	430.000000	0.00919899	430.000000	0.00910431	430.000000	0.00907121	430.000000	0.00910457	430.000000	0.00919693	430.000000	2.0529e-06	
440.000000	0.00886517	440.000000	0.00910194	440.000000	0.00900758	440.000000	0.00897449	440.000000	0.00900767	440.000000	0.00909993	440.000000	2.00954e-06	
450.000000	0.00877289	450.000000	0.00900929	450.000000	0.008915  	450.000000	0.00888181	450.000000	0.0089148 	450.000000	0.00900733	450.000000	1.96803e-06	
460.000000	0.00868462	460.000000	0.00892078	460.000000	0.00882624	460.000000	0.00879329	460.000000	0.00882611	460.000000	0.00891885	460.000000	1.92825e-06	
470.000000	0.0086001 	470.000000	0.00883614	470.000000	0.00874116	470.000000	0.00870868	470.000000	0.00874134	470.000000	0.00883425	470.000000	1.89011e-06	
480.000000	0.00851913	480.000000	0.00875514	480.000000	0.00865999	480.000000	0.00862773	480.000000	0.00866023	480.000000	0.00875329	480.000000	1.8535e-06	
490.000000	0.00844149	490.000000	0.00867756	490.000000	0.00858257	490.000000	0.00855023	490.000000	0.00858257	490.000000	0.00867574	490.000000	1.81832e-06	
500.000000	0.00836699	500.000000	0.0086032 	500.000000	0.00850836	500.000000	0.00847598	500.000000	0.00850816	500.000000	0.00860142	500.000000	1.7845e-06	
520.000000	0.00822674	520.000000	0.00846343	520.000000	0.0083682 	520.000000	0.00833646	520.000000	0.00836835	520.000000	0.00846171	520.000000	1.72062e-06	
540.000000	0.00809712	540.000000	0.00833451	540.000000	0.00823937	540.000000	0.00820783	540.000000	0.00823946	540.000000	0.00833285	540.000000	1.66129e-06	
560.000000	0.00797704	560.000000	0.00821531	560.000000	0.00812051	560.000000	0.00808896	560.000000	0.00812033	560.000000	0.0082137 	560.000000	1.60605e-06	
580.000000	0.00786557	580.000000	0.00810484	580.000000	0.00800979	580.000000	0.00797883	580.000000	0.00800996	580.000000	0.00810329	580.000000	1.55448e-06	
600.000000	0.00776189	600.000000	0.00800227	600.000000	0.0079074 	600.000000	0.00787659	600.000000	0.00790751	600.000000	0.00800077	600.000000	1.50623e-06	
620.000000	0.00766529	620.000000	0.00790685	620.000000	0.00781236	620.000000	0.00778148	620.000000	0.00781218	620.000000	0.00790539	620.000000	1.46097e-06	
640.000000	0.00757514	640.000000	0.00781792	640.000000	0.00772329	640.000000	0.00769283	640.000000	0.00772333	640.000000	0.0078165 	640.000000	1.41844e-06	
660.000000	0.00749087	660.000000	0.0077349 	660.000000	0.00764016	660.000000	0.00761007	660.000000	0.00764038	660.000000	0.00773353	660.000000	1.37839e-06	
680.000000	0.00741201	680.000000	0.0076573 	680.000000	0.00756284	680.000000	0.00753267	680.000000	0.00756279	680.000000	0.00765596	680.000000	1.34062e-06	
700.000000	0.0073381 	700.000000	0.00758466	700.000000	0.0074903 	700.000000	0.00746017	700.000000	0.00749013	700.000000	0.00758335	700.000000	1.30492e-06	
720.000000	0.00726876	720.000000	0.00751657	720.000000	0.00742191	720.000000	0.00739217	720.000000	0.00742197	720.000000	0.0075153 	720.000000	1.27114e-06	
740.000000	0.00720364	740.000000	0.00745267	740.000000	0.00735775	740.000000	0.0073283 	740.000000	0.00735794	740.000000	0.00745143	740.000000	1.23912e-06	
760.000000	0.00714243	760.000000	0.00739265	760.000000	0.00729771	760.000000	0.00726823	760.000000	0.00729773	760.000000	0.00739144	760.000000	1.20872e-06	
780.000000	0.00708483	780.000000	0.00733621	780.000000	0.00724121	780.000000	0.00721167	780.000000	0.00724103	780.000000	0.00733503	780.000000	1.17983e-06	
800.000000	0.00703059	800.000000	0.00728309	800.000000	0.0071877 	800.000000	0.00715836	800.000000	0.00718758	800.000000	0.00728193	800.000000	1.15232e-06	
820.000000	0.00697948	820.000000	0.00723304	820.000000	0.00713706	820.000000	0.00710805	820.000000	0.00713715	820.000000	0.00723192	820.000000	1.12612e-06	
840.000000	0.0069313 	840.000000	0.00718587	840.000000	0.00708933	840.000000	0.00706052	840.000000	0.0070895 	840.000000	0.00718477	840.000000	1.10111e-06	
860.000000	0.00688584	860.000000	0.00714137	860.000000	0.00704442	860.000000	0.00701559	860.000000	0.00704445	860.000000	0.00714029	860.000000	1.07723e-06	
880.000000	0.00684293	880.000000	0.00709936	880.000000	0.00700197	880.000000	0.00697306	880.000000	0.00700182	880.000000	0.00709831	880.000000	1.05439e-06	
900.000000	0.00680241	900.000000	0.00705968	900.000000	0.00696162	900.000000	0.00693278	900.000000	0.00696144	900.000000	0.00705865	900.000000	1.03253e-06	
920.000000	0.00676413	920.000000	0.00702219	920.000000	0.00692322	920.000000	0.0068946 	920.000000	0.00692315	920.000000	0.00702118	920.000000	1.01159e-06	
940.000000	0.00672796	940.000000	0.00698674	940.000000	0.00688674	940.000000	0.00685838	940.000000	0.00688683	940.000000	0.00698575	940.000000	9.91509e-07	
960.000000	0.00669378	960.000000	0.00695322	960.000000	0.00685221	960.000000	0.00682399	960.000000	0.00685235	960.000000	0.00695225	960.000000	9.72235e-07	
