*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	8.61598e-06	0.001000	8.99989e-06	0.001000	9.15068e-06	0.001000	9.15068e-06	0.001000	2.59369e-06	0.001000	6.40619e-06	
0.002000	8.75003e-06	0.002000	8.20904e-06	0.002000	8.72664e-06	0.002000	8.72664e-06	0.002000	3.36361e-06	0.002000	4.84544e-06	
0.005000	9.55474e-06	0.005000	7.71203e-06	0.005000	9.10586e-06	0.005000	9.10586e-06	0.005000	4.74278e-06	0.005000	2.96925e-06	
0.008000	1.04198e-05	0.008000	7.8714e-06	0.008000	9.97675e-06	0.008000	9.97675e-06	0.008000	5.65689e-06	0.008000	2.21451e-06	
0.010000	1.09609e-05	0.010000	8.06185e-06	0.010000	1.05897e-05	0.010000	1.05897e-05	0.010000	6.15062e-06	0.010000	1.91123e-06	
0.015000	1.29135e-05	0.015000	8.60654e-06	0.015000	1.20747e-05	0.015000	1.20747e-05	0.015000	7.16066e-06	0.015000	1.44588e-06	
0.020000	1.48037e-05	0.020000	9.1427e-06	0.020000	1.34394e-05	0.020000	1.34394e-05	0.020000	7.97637e-06	0.020000	1.16633e-06	
0.025000	1.69657e-05	0.025000	9.74785e-06	0.025000	1.47185e-05	0.025000	1.47185e-05	0.025000	8.75745e-06	0.025000	9.90392e-07	
0.030000	1.89486e-05	0.030000	1.21461e-05	0.030000	1.63339e-05	0.030000	1.63339e-05	0.030000	1.12817e-05	0.030000	8.64359e-07	
0.035000	2.0711e-05	0.035000	1.45955e-05	0.035000	1.79421e-05	0.035000	1.79421e-05	0.035000	1.38263e-05	0.035000	7.69166e-07	
0.040000	2.22258e-05	0.040000	1.69718e-05	0.040000	1.95352e-05	0.040000	1.95352e-05	0.040000	1.62774e-05	0.040000	6.94461e-07	
0.045000	2.34648e-05	0.045000	1.92401e-05	0.045000	2.11073e-05	0.045000	2.11073e-05	0.045000	1.8606e-05	0.045000	6.34109e-07	
0.050000	2.42304e-05	0.050000	2.13981e-05	0.050000	2.26538e-05	0.050000	2.26538e-05	0.050000	2.08139e-05	0.050000	5.84232e-07	
0.055000	2.55275e-05	0.055000	2.34571e-05	0.055000	2.41706e-05	0.055000	2.41706e-05	0.055000	2.29149e-05	0.055000	5.4225e-07	
0.060000	2.66752e-05	0.060000	2.5232e-05	0.060000	2.56542e-05	0.060000	2.56542e-05	0.060000	2.47256e-05	0.060000	5.06376e-07	
0.070000	2.85491e-05	0.070000	2.83562e-05	0.070000	2.85111e-05	0.070000	2.85111e-05	0.070000	2.7908e-05	0.070000	4.4818e-07	
0.080000	3.05338e-05	0.080000	3.12552e-05	0.080000	3.12066e-05	0.080000	3.12066e-05	0.080000	3.08524e-05	0.080000	4.02878e-07	
0.090000	3.21631e-05	0.090000	3.39439e-05	0.090000	3.37292e-05	0.090000	3.37292e-05	0.090000	3.35774e-05	0.090000	3.66519e-07	
0.100000	3.34336e-05	0.100000	3.64244e-05	0.100000	3.60726e-05	0.100000	3.60726e-05	0.100000	3.60877e-05	0.100000	3.36634e-07	
0.120000	3.42945e-05	0.120000	4.03736e-05	0.120000	4.02172e-05	0.120000	4.02172e-05	0.120000	4.00833e-05	0.120000	2.90287e-07	
0.140000	3.48747e-05	0.140000	4.34065e-05	0.140000	4.36626e-05	0.140000	4.36626e-05	0.140000	4.31506e-05	0.140000	2.55889e-07	
0.160000	3.53981e-05	0.160000	4.59441e-05	0.160000	4.64663e-05	0.160000	4.64663e-05	0.160000	4.57149e-05	0.160000	2.29263e-07	
0.180000	3.59571e-05	0.180000	4.80625e-05	0.180000	4.87033e-05	0.180000	4.87033e-05	0.180000	4.78545e-05	0.180000	2.07992e-07	
0.200000	3.68397e-05	0.200000	4.99977e-05	0.200000	5.04543e-05	0.200000	5.04543e-05	0.200000	4.98072e-05	0.200000	1.90576e-07	
