*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
4.000000	5.12598   	4.000000	2.03401   	4.000000	2.07215   	4.000000	2.07215   	4.000000	2.03257   	4.000000	0.00144428	
4.500000	4.71813   	4.500000	1.91834   	4.500000	1.95615   	4.500000	1.95615   	4.500000	1.91704   	4.500000	0.00130673	
5.000000	4.37398   	5.000000	1.81689   	5.000000	1.85326   	5.000000	1.85326   	5.000000	1.81569   	5.000000	0.00119451	
5.500000	4.07952   	5.500000	1.73141   	5.500000	1.76153   	5.500000	1.76153   	5.500000	1.73031   	5.500000	0.0011011 	
6.000000	3.8246    	6.000000	1.65514   	6.000000	1.6793    	6.000000	1.6793    	6.000000	1.65412   	6.000000	0.00102204	
6.500000	3.60166   	6.500000	1.58662   	6.500000	1.60522   	6.500000	1.60522   	6.500000	1.58567   	6.500000	0.00095421	
7.000000	3.40496   	7.000000	1.5247    	7.000000	1.53812   	7.000000	1.53812   	7.000000	1.5238    	7.000000	0.000895325	
7.500000	3.23007   	7.500000	1.46721   	7.500000	1.47707   	7.500000	1.47707   	7.500000	1.46637   	7.500000	0.000843694	
8.000000	3.07349   	8.000000	1.41472   	8.000000	1.42128   	8.000000	1.42128   	8.000000	1.41392   	8.000000	0.00079803	
8.500000	2.93246   	8.500000	1.36659   	8.500000	1.37008   	8.500000	1.37008   	8.500000	1.36583   	8.500000	0.000757334	
9.000000	2.80474   	9.000000	1.32228   	9.000000	1.32292   	9.000000	1.32292   	9.000000	1.32156   	9.000000	0.000720823	
9.500000	2.68851   	9.500000	1.28135   	9.500000	1.27932   	9.500000	1.27932   	9.500000	1.28066   	9.500000	0.00068787	
10.000000	2.58225   	10.000000	1.24662   	10.000000	1.2389    	10.000000	1.2389    	10.000000	1.24596   	10.000000	0.000657969	
11.000000	2.39487   	11.000000	1.1848    	11.000000	1.16835   	11.000000	1.1698    	11.000000	1.18419   	11.000000	0.000605743	
12.000000	2.2348    	12.000000	1.12774   	12.000000	1.10568   	12.000000	1.10808   	12.000000	1.12718   	12.000000	0.000561616	
13.000000	2.0964    	13.000000	1.07537   	13.000000	1.04964   	13.000000	1.05265   	13.000000	1.07485   	13.000000	0.000523808	
14.000000	1.97549   	14.000000	1.0274    	14.000000	0.999261  	14.000000	1.00268   	14.000000	1.02691   	14.000000	0.00049103	
15.000000	1.8689    	15.000000	0.983435  	15.000000	0.953774  	15.000000	0.957451  	15.000000	0.982973  	15.000000	0.000462323	
16.000000	1.7742    	16.000000	0.9431    	16.000000	0.912579  	16.000000	0.916372  	16.000000	0.942663  	16.000000	0.000436961	
17.000000	1.68947   	17.000000	0.906022  	17.000000	0.875126  	17.000000	0.878927  	17.000000	0.905607  	17.000000	0.000414381	
18.000000	1.6132    	18.000000	0.871861  	18.000000	0.84091   	18.000000	0.844696  	18.000000	0.871467  	18.000000	0.000394141	
19.000000	1.54416   	19.000000	0.840315  	19.000000	0.809544  	19.000000	0.813299  	19.000000	0.839939  	19.000000	0.00037589	
20.000000	1.48135   	20.000000	0.811111  	20.000000	0.780728  	20.000000	0.784392  	20.000000	0.810752  	20.000000	0.000359341	
21.000000	1.42396   	21.000000	0.784012  	21.000000	0.754168  	21.000000	0.757695  	21.000000	0.783668  	21.000000	0.000344265	
22.000000	1.3713    	22.000000	0.758806  	22.000000	0.729583  	22.000000	0.732966  	22.000000	0.758476  	22.000000	0.000330469	
23.000000	1.3228    	23.000000	0.735309  	23.000000	0.706749  	23.000000	0.709998  	23.000000	0.734991  	23.000000	0.000317793	
24.000000	1.27797   	24.000000	0.713356  	24.000000	0.685486  	24.000000	0.688608  	24.000000	0.71305   	24.000000	0.000306105	
25.000000	1.23642   	25.000000	0.692804  	25.000000	0.665641  	25.000000	0.66864   	25.000000	0.692508  	25.000000	0.000295291	
27.000000	1.16176   	27.000000	0.655403  	27.000000	0.629717  	27.000000	0.632437  	27.000000	0.655127  	27.000000	0.000275915	
29.000000	1.09655   	29.000000	0.622249  	29.000000	0.598103  	29.000000	0.60048   	29.000000	0.62199   	29.000000	0.000259044	
31.000000	1.03908   	31.000000	0.592662  	31.000000	0.570077  	31.000000	0.572023  	31.000000	0.592418  	31.000000	0.000244216	
33.000000	0.988026  	33.000000	0.566097  	33.000000	0.545463  	33.000000	0.547014  	33.000000	0.565866  	33.000000	0.000231075	
35.000000	0.94235   	35.000000	0.542113  	35.000000	0.523304  	35.000000	0.524508  	35.000000	0.541893  	35.000000	0.000219343	
38.000000	0.88217   	38.000000	0.510207  	38.000000	0.493873  	38.000000	0.494637  	38.000000	0.510003  	38.000000	0.000203922	
41.000000	0.830147  	41.000000	0.482355  	41.000000	0.468202  	41.000000	0.468586  	41.000000	0.482165  	41.000000	0.000190624	
44.000000	0.784701  	44.000000	0.457826  	44.000000	0.445474  	44.000000	0.445635  	44.000000	0.457647  	44.000000	0.000179033	
47.000000	0.744638  	47.000000	0.436055  	47.000000	0.425319  	47.000000	0.425241  	47.000000	0.435886  	47.000000	0.000168835	
50.000000	0.709039  	50.000000	0.416598  	50.000000	0.407251  	50.000000	0.406981  	50.000000	0.416438  	50.000000	0.000159788	
55.000000	0.657738  	55.000000	0.388383  	55.000000	0.380886  	55.000000	0.380426  	55.000000	0.388236  	55.000000	0.00014678	
60.000000	0.614405  	60.000000	0.364397  	60.000000	0.358365  	60.000000	0.357759  	60.000000	0.364262  	60.000000	0.000135819	
65.000000	0.577284  	65.000000	0.343749  	65.000000	0.338837  	65.000000	0.338163  	65.000000	0.343623  	65.000000	0.00012645	
70.000000	0.545106  	70.000000	0.32578   	70.000000	0.321837  	70.000000	0.321038  	70.000000	0.325662  	70.000000	0.000118345	
75.000000	0.516927  	75.000000	0.309996  	75.000000	0.306759  	75.000000	0.305933  	75.000000	0.309885  	75.000000	0.000111261	
80.000000	0.49203   	80.000000	0.296018  	80.000000	0.293404  	80.000000	0.292504  	80.000000	0.295913  	80.000000	0.000105014	
85.000000	0.469861  	85.000000	0.28355   	85.000000	0.281391  	85.000000	0.280481  	85.000000	0.283451  	85.000000	9.94612e-05	
90.000000	0.449987  	90.000000	0.272357  	90.000000	0.270618  	90.000000	0.269649  	90.000000	0.272263  	90.000000	9.44919e-05	
