*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	2.64771e-06	0.001000	3.19414e-06	0.001000	3.96954e-06	0.001000	3.96954e-06	0.001000	1.68508e-06	0.001000	1.50905e-06	
0.002000	3.3832e-06	0.002000	3.71585e-06	0.002000	4.70177e-06	0.002000	4.70177e-06	0.002000	2.72077e-06	0.002000	9.95077e-07	
0.005000	5.23425e-06	0.005000	5.39067e-06	0.005000	6.57279e-06	0.005000	6.57279e-06	0.005000	4.86314e-06	0.005000	5.27525e-07	
0.008000	6.62157e-06	0.008000	6.72859e-06	0.008000	7.91067e-06	0.008000	7.91067e-06	0.008000	6.35519e-06	0.008000	3.73398e-07	
0.010000	7.3869e-06	0.010000	7.47445e-06	0.010000	8.61871e-06	0.010000	8.61871e-06	0.010000	7.15914e-06	0.010000	3.15315e-07	
0.015000	9.42468e-06	0.015000	9.45622e-06	0.015000	1.00183e-05	0.015000	1.00183e-05	0.015000	9.22591e-06	0.015000	2.30314e-07	
0.020000	1.11295e-05	0.020000	1.08596e-05	0.020000	1.11096e-05	0.020000	1.11096e-05	0.020000	1.06762e-05	0.020000	1.83433e-07	
0.025000	1.25831e-05	0.025000	1.20769e-05	0.025000	1.20286e-05	0.025000	1.20286e-05	0.025000	1.19235e-05	0.025000	1.53385e-07	
0.030000	1.38293e-05	0.030000	1.33236e-05	0.030000	1.30527e-05	0.030000	1.30527e-05	0.030000	1.31912e-05	0.030000	1.32341e-07	
0.035000	1.48944e-05	0.035000	1.45941e-05	0.035000	1.39747e-05	0.035000	1.39747e-05	0.035000	1.44774e-05	0.035000	1.16711e-07	
0.040000	1.57967e-05	0.040000	1.58358e-05	0.040000	1.48169e-05	0.040000	1.48169e-05	0.040000	1.57312e-05	0.040000	1.04605e-07	
0.045000	1.65508e-05	0.045000	1.70098e-05	0.045000	1.55939e-05	0.045000	1.55939e-05	0.045000	1.69149e-05	0.045000	9.49286e-08	
0.050000	1.71699e-05	0.050000	1.80954e-05	0.050000	1.63155e-05	0.050000	1.63155e-05	0.050000	1.80084e-05	0.050000	8.70029e-08	
