*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.050000	7.68247   	0.050000	1.19556   	0.050000	1.17251   	0.050000	1.17251   	0.050000	1.15753   	0.050000	0.0380248 	
0.055000	7.97242   	0.055000	1.24972   	0.055000	1.23466   	0.055000	1.23466   	0.055000	1.21375   	0.055000	0.035975  	
0.060000	8.2182    	0.060000	1.30231   	0.060000	1.295     	0.060000	1.295     	0.060000	1.26814   	0.060000	0.0341663 	
0.070000	8.60455   	0.070000	1.40282   	0.070000	1.4103    	0.070000	1.4103    	0.070000	1.37171   	0.070000	0.0311128 	
0.080000	9.12296   	0.080000	1.50927   	0.080000	1.51849   	0.080000	1.51849   	0.080000	1.48064   	0.080000	0.0286264 	
0.090000	9.5355    	0.090000	1.61439   	0.090000	1.61969   	0.090000	1.61969   	0.090000	1.58783   	0.090000	0.0265561 	
0.100000	9.86728   	0.100000	1.71147   	0.100000	1.71406   	0.100000	1.71406   	0.100000	1.68667   	0.100000	0.0248013 	
0.120000	10.1261   	0.120000	1.8826    	0.120000	1.88311   	0.120000	1.88311   	0.120000	1.86062   	0.120000	0.0219781 	
0.140000	10.2775   	0.140000	2.02542   	0.140000	2.02766   	0.140000	2.02766   	0.140000	2.00563   	0.140000	0.0197962 	
0.160000	10.3962   	0.160000	2.1434    	0.160000	2.15009   	0.160000	2.15009   	0.160000	2.12535   	0.160000	0.0180523 	
0.180000	10.5148   	0.180000	2.24018   	0.180000	2.25296   	0.180000	2.25296   	0.180000	2.22356   	0.180000	0.016622  	
0.200000	10.6445   	0.200000	2.31911   	0.200000	2.33867   	0.200000	2.33867   	0.200000	2.30382   	0.200000	0.0152815 	
0.250000	10.6993   	0.250000	2.46481   	0.250000	2.49422   	0.250000	2.49422   	0.250000	2.4518    	0.250000	0.0130141 	
0.300000	10.8162   	0.300000	2.56629   	0.300000	2.58961   	0.300000	2.58961   	0.300000	2.55491   	0.300000	0.0113822 	
0.350000	10.9015   	0.350000	2.62985   	0.350000	2.64735   	0.350000	2.64735   	0.350000	2.6197    	0.350000	0.0101454 	
0.400000	10.9513   	0.400000	2.67138   	0.400000	2.68215   	0.400000	2.68215   	0.400000	2.66221   	0.400000	0.00917226	
0.450000	11.0087   	0.450000	2.71063   	0.450000	2.71174   	0.450000	2.71174   	0.450000	2.70224   	0.450000	0.00838444	
0.500000	11.0219   	0.500000	2.73914   	0.500000	2.74754   	0.500000	2.74754   	0.500000	2.73141   	0.500000	0.00773223	
0.600000	10.6262   	0.600000	2.7853    	0.600000	2.78973   	0.600000	2.78973   	0.600000	2.77859   	0.600000	0.00671208	
0.700000	10.1454   	0.700000	2.8134    	0.700000	2.80818   	0.700000	2.80818   	0.700000	2.80746   	0.700000	0.00594783	
0.800000	10.0207   	0.800000	2.83186   	0.800000	2.80411   	0.800000	2.80411   	0.800000	2.82651   	0.800000	0.00535187	
0.900000	9.85268   	0.900000	2.83765   	0.900000	2.79427   	0.900000	2.79427   	0.900000	2.83278   	0.900000	0.00487288	
1.000000	9.65898   	1.000000	2.83391   	1.000000	2.78013   	1.000000	2.78013   	1.000000	2.82943   	1.000000	0.00447871	
1.250000	9.10635   	1.250000	2.79631   	1.250000	2.73119   	1.250000	2.73119   	1.250000	2.79257   	1.250000	0.00374074	
1.500000	8.55401   	1.500000	2.73478   	1.500000	2.65502   	1.500000	2.65502   	1.500000	2.73156   	1.500000	0.0032247 	
1.750000	8.03512   	1.750000	2.66172   	1.750000	2.5803    	1.750000	2.5803    	1.750000	2.65887   	1.750000	0.00284188	
2.000000	7.54118   	2.000000	2.57747   	2.000000	2.50672   	2.000000	2.50672   	2.000000	2.57492   	2.000000	0.00254565	
2.250000	7.1104    	2.250000	2.49502   	2.250000	2.43469   	2.250000	2.43469   	2.250000	2.49271   	2.250000	0.00230907	
2.500000	6.84981   	2.500000	2.41591   	2.500000	2.36478   	2.500000	2.36478   	2.500000	2.4138    	2.500000	0.00211541	
3.000000	6.15949   	3.000000	2.26148   	3.000000	2.23274   	3.000000	2.23274   	3.000000	2.25966   	3.000000	0.00181655	
3.500000	5.60016   	3.500000	2.126     	3.500000	2.11214   	3.500000	2.11214   	3.500000	2.1244    	3.500000	0.00159597	
4.000000	5.13823   	4.000000	2.00856   	4.000000	2.0029    	4.000000	2.0029    	4.000000	2.00713   	4.000000	0.00142597	
4.500000	4.75034   	4.500000	1.90521   	4.500000	1.90417   	4.500000	1.90417   	4.500000	1.90392   	4.500000	0.00129066	
5.000000	4.41997   	5.000000	1.81306   	5.000000	1.8149    	5.000000	1.8149    	5.000000	1.81188   	5.000000	0.00118022	
5.500000	4.13512   	5.500000	1.73053   	5.500000	1.734     	5.500000	1.734     	5.500000	1.72944   	5.500000	0.00108824	
6.000000	3.88691   	6.000000	1.65617   	6.000000	1.66044   	6.000000	1.66044   	6.000000	1.65515   	6.000000	0.00101037	
6.500000	3.66862   	6.500000	1.58874   	6.500000	1.59333   	6.500000	1.59333   	6.500000	1.5878    	6.500000	0.000943535	
7.000000	3.4751    	7.000000	1.52728   	7.000000	1.5319    	7.000000	1.5319    	7.000000	1.5264    	7.000000	0.000885497	
7.500000	3.3023    	7.500000	1.471     	7.500000	1.47546   	7.500000	1.47546   	7.500000	1.47017   	7.500000	0.000834593	
8.000000	3.14703   	8.000000	1.41925   	8.000000	1.42345   	8.000000	1.42345   	8.000000	1.41846   	8.000000	0.000789561	
8.500000	3.00672   	8.500000	1.37149   	8.500000	1.37536   	8.500000	1.37536   	8.500000	1.37074   	8.500000	0.00074942	
9.000000	2.87926   	9.000000	1.32725   	9.000000	1.33076   	9.000000	1.33076   	9.000000	1.32654   	9.000000	0.000713398	
9.500000	2.76296   	9.500000	1.28617   	9.500000	1.28928   	9.500000	1.28928   	9.500000	1.28549   	9.500000	0.000680881	
10.000000	2.65639   	10.000000	1.25204   	10.000000	1.25061   	10.000000	1.25061   	10.000000	1.25139   	10.000000	0.00065137	
11.000000	2.46786   	11.000000	1.19314   	11.000000	1.18242   	11.000000	1.18499   	11.000000	1.19254   	11.000000	0.000599812	
12.000000	2.30621   	12.000000	1.13817   	12.000000	1.1211    	12.000000	1.12543   	12.000000	1.13761   	12.000000	0.000556236	
13.000000	2.166     	13.000000	1.08726   	13.000000	1.06575   	13.000000	1.07125   	13.000000	1.08674   	13.000000	0.00051889	
14.000000	2.04318   	14.000000	1.0403    	14.000000	1.01562   	14.000000	1.0219    	14.000000	1.03981   	14.000000	0.000486505	
15.000000	1.93466   	15.000000	0.997019  	15.000000	0.970097  	15.000000	0.976868  	15.000000	0.996561  	15.000000	0.000458136	
16.000000	1.83804   	16.000000	0.957124  	16.000000	0.928612  	16.000000	0.93568   	16.000000	0.956691  	16.000000	0.000433068	
17.000000	1.75145   	17.000000	0.920305  	17.000000	0.890698  	17.000000	0.897919  	17.000000	0.919894  	17.000000	0.000410745	
18.000000	1.67338   	18.000000	0.88627   	18.000000	0.855965  	18.000000	0.863209  	18.000000	0.885879  	18.000000	0.000390732	
19.000000	1.60261   	19.000000	0.85475   	19.000000	0.824087  	19.000000	0.831266  	19.000000	0.854377  	19.000000	0.000372682	
20.000000	1.53815   	20.000000	0.8255    	20.000000	0.794678  	20.000000	0.80176   	20.000000	0.825143  	20.000000	0.000356315	
21.000000	1.47918   	21.000000	0.7983    	21.000000	0.767462  	21.000000	0.774427  	21.000000	0.797958  	21.000000	0.000341401	
22.000000	1.42501   	22.000000	0.772953  	22.000000	0.74222   	22.000000	0.749041  	22.000000	0.772626  	22.000000	0.000327751	
23.000000	1.37508   	23.000000	0.749287  	23.000000	0.718766  	23.000000	0.725407  	23.000000	0.748972  	23.000000	0.000315209	
24.000000	1.32889   	24.000000	0.727145  	24.000000	0.696937  	24.000000	0.703352  	24.000000	0.726841  	24.000000	0.000303643	
25.000000	1.28604   	25.000000	0.706389  	25.000000	0.67657   	25.000000	0.682725  	25.000000	0.706096  	25.000000	0.00029294	
27.000000	1.20897   	27.000000	0.668559  	27.000000	0.639609  	27.000000	0.645237  	27.000000	0.668285  	27.000000	0.00027376	
29.000000	1.14158   	29.000000	0.634966  	29.000000	0.606928  	29.000000	0.612055  	29.000000	0.634709  	29.000000	0.000257058	
31.000000	1.08212   	31.000000	0.604944  	31.000000	0.578516  	31.000000	0.582961  	31.000000	0.604702  	31.000000	0.000242375	
33.000000	1.02925   	33.000000	0.577959  	33.000000	0.553415  	33.000000	0.557114  	33.000000	0.577729  	33.000000	0.00022936	
35.000000	0.981916  	35.000000	0.553573  	35.000000	0.531112  	35.000000	0.534163  	35.000000	0.553355  	35.000000	0.000217739	
38.000000	0.919501  	38.000000	0.521104  	38.000000	0.50151   	38.000000	0.503717  	38.000000	0.520902  	38.000000	0.000202462	
41.000000	0.8655    	41.000000	0.492737  	41.000000	0.47558   	41.000000	0.47718   	41.000000	0.492547  	41.000000	0.000189286	
44.000000	0.818293  	44.000000	0.467738  	44.000000	0.452689  	44.000000	0.453811  	44.000000	0.46756   	44.000000	0.000177798	
47.000000	0.776654  	47.000000	0.445539  	47.000000	0.432354  	47.000000	0.433051  	47.000000	0.445371  	47.000000	0.00016769	
50.000000	0.739635  	50.000000	0.425692  	50.000000	0.41408   	50.000000	0.414468  	50.000000	0.425533  	50.000000	0.000158722	
55.000000	0.686259  	55.000000	0.396901  	55.000000	0.387432  	55.000000	0.387451  	55.000000	0.396755  	55.000000	0.000145824	
60.000000	0.641147  	60.000000	0.372418  	60.000000	0.364677  	60.000000	0.364396  	60.000000	0.372283  	60.000000	0.000134954	
65.000000	0.602485  	65.000000	0.351337  	65.000000	0.345001  	65.000000	0.344466  	65.000000	0.351211  	65.000000	0.000125661	
70.000000	0.568958  	70.000000	0.332988  	70.000000	0.327729  	70.000000	0.327051  	70.000000	0.332871  	70.000000	0.000117621	
75.000000	0.539589  	75.000000	0.316869  	75.000000	0.312529  	75.000000	0.311692  	75.000000	0.316759  	75.000000	0.000110593	
80.000000	0.513634  	80.000000	0.302593  	80.000000	0.298961  	80.000000	0.298037  	80.000000	0.302489  	80.000000	0.000104394	
85.000000	0.490519  	85.000000	0.289858  	85.000000	0.286803  	85.000000	0.285812  	85.000000	0.28976   	85.000000	9.88831e-05	
90.000000	0.469792  	90.000000	0.278426  	90.000000	0.275847  	90.000000	0.274799  	90.000000	0.278332  	90.000000	9.39508e-05	
95.000000	0.451094  	95.000000	0.268104  	95.000000	0.26592   	95.000000	0.264823  	95.000000	0.268014  	95.000000	8.9509e-05	
100.000000	0.434135  	100.000000	0.258736  	100.000000	0.256881  	100.000000	0.255743  	100.000000	0.258651  	100.000000	8.54869e-05	
105.000000	0.418677  	105.000000	0.250196  	105.000000	0.248615  	105.000000	0.24744   	105.000000	0.250114  	105.000000	8.18268e-05	
110.000000	0.404525  	110.000000	0.242377  	110.000000	0.241024  	110.000000	0.239817  	110.000000	0.242298  	110.000000	7.84811e-05	
115.000000	0.391516  	115.000000	0.23519   	115.000000	0.234027  	115.000000	0.232794  	115.000000	0.235115  	115.000000	7.54105e-05	
120.000000	0.379514  	120.000000	0.228562  	120.000000	0.227562  	120.000000	0.226302  	120.000000	0.22849   	120.000000	7.25819e-05	
125.000000	0.368404  	125.000000	0.22243   	125.000000	0.221553  	125.000000	0.220281  	125.000000	0.22236   	125.000000	6.99672e-05	
130.000000	0.358088  	130.000000	0.216739  	130.000000	0.215942  	130.000000	0.214683  	130.000000	0.216671  	130.000000	6.75428e-05	
135.000000	0.34848   	135.000000	0.211443  	135.000000	0.210734  	135.000000	0.209462  	135.000000	0.211377  	135.000000	6.52883e-05	
140.000000	0.339509  	140.000000	0.206502  	140.000000	0.205878  	140.000000	0.204584  	140.000000	0.206438  	140.000000	6.31861e-05	
145.000000	0.331113  	145.000000	0.201881  	145.000000	0.201313  	145.000000	0.200013  	145.000000	0.20182   	145.000000	6.12212e-05	
150.000000	0.323235  	150.000000	0.19755   	150.000000	0.197008  	150.000000	0.195723  	150.000000	0.197491  	150.000000	5.93802e-05	
155.000000	0.312141  	155.000000	0.193483  	155.000000	0.19298   	155.000000	0.191688  	155.000000	0.193425  	155.000000	5.76517e-05	
160.000000	0.305639  	160.000000	0.189655  	160.000000	0.189185  	160.000000	0.187886  	160.000000	0.189599  	160.000000	5.60255e-05	
165.000000	0.299507  	165.000000	0.186047  	165.000000	0.185583  	165.000000	0.184297  	165.000000	0.185993  	165.000000	5.44925e-05	
170.000000	0.293715  	170.000000	0.18264   	170.000000	0.182191  	170.000000	0.180904  	170.000000	0.182587  	170.000000	5.3045e-05	
175.000000	0.288234  	175.000000	0.179417  	175.000000	0.178988  	175.000000	0.177692  	175.000000	0.179366  	175.000000	5.16758e-05	
180.000000	0.283039  	180.000000	0.176365  	180.000000	0.175935  	180.000000	0.174645  	180.000000	0.176314  	180.000000	5.03787e-05	
185.000000	0.278109  	185.000000	0.173469  	185.000000	0.173028  	185.000000	0.171753  	185.000000	0.173419  	185.000000	4.9148e-05	
190.000000	0.273424  	190.000000	0.170718  	190.000000	0.170266  	190.000000	0.169003  	190.000000	0.17067   	190.000000	4.79787e-05	
195.000000	0.268965  	195.000000	0.168101  	195.000000	0.167648  	195.000000	0.166385  	195.000000	0.168054  	195.000000	4.68662e-05	
200.000000	0.264716  	200.000000	0.165609  	200.000000	0.16516   	200.000000	0.16389   	200.000000	0.165563  	200.000000	4.58064e-05	
210.000000	0.256792  	210.000000	0.160965  	210.000000	0.160495  	210.000000	0.159236  	210.000000	0.160922  	210.000000	4.38305e-05	
220.000000	0.24955   	220.000000	0.156726  	220.000000	0.156221  	220.000000	0.154983  	220.000000	0.156684  	220.000000	4.20251e-05	
230.000000	0.242904  	230.000000	0.152841  	230.000000	0.152326  	230.000000	0.151082  	230.000000	0.152801  	230.000000	4.03687e-05	
240.000000	0.236783  	240.000000	0.149268  	240.000000	0.148727  	240.000000	0.147491  	240.000000	0.149229  	240.000000	3.88434e-05	
250.000000	0.231128  	250.000000	0.14597   	250.000000	0.145395  	250.000000	0.144175  	250.000000	0.145933  	250.000000	3.7434e-05	
260.000000	0.225887  	260.000000	0.142918  	260.000000	0.142309  	260.000000	0.141105  	260.000000	0.142882  	260.000000	3.61275e-05	
270.000000	0.221015  	270.000000	0.140084  	270.000000	0.13945   	270.000000	0.138254  	270.000000	0.14005   	270.000000	3.4913e-05	
280.000000	0.216476  	280.000000	0.137448  	280.000000	0.136803  	280.000000	0.135601  	280.000000	0.137414  	280.000000	3.37809e-05	
290.000000	0.212236  	290.000000	0.134988  	290.000000	0.134318  	290.000000	0.133126  	290.000000	0.134956  	290.000000	3.2723e-05	
300.000000	0.208267  	300.000000	0.132689  	300.000000	0.131991  	300.000000	0.130813  	300.000000	0.132657  	300.000000	3.17321e-05	
310.000000	0.204543  	310.000000	0.130535  	310.000000	0.129814  	310.000000	0.128646  	310.000000	0.130504  	310.000000	3.0802e-05	
320.000000	0.201044  	320.000000	0.128513  	320.000000	0.127771  	320.000000	0.126612  	320.000000	0.128483  	320.000000	2.99271e-05	
330.000000	0.197748  	330.000000	0.126611  	330.000000	0.125847  	330.000000	0.124701  	330.000000	0.126582  	330.000000	2.91026e-05	
340.000000	0.19464   	340.000000	0.12482   	340.000000	0.124041  	340.000000	0.122901  	340.000000	0.124792  	340.000000	2.83243e-05	
350.000000	0.191704  	350.000000	0.12313   	350.000000	0.122348  	350.000000	0.121204  	350.000000	0.123103  	350.000000	2.75882e-05	
360.000000	0.188926  	360.000000	0.121533  	360.000000	0.120744  	360.000000	0.119601  	360.000000	0.121507  	360.000000	2.6891e-05	
370.000000	0.186295  	370.000000	0.120023  	370.000000	0.119219  	370.000000	0.118086  	370.000000	0.119996  	370.000000	2.62297e-05	
380.000000	0.183798  	380.000000	0.118591  	380.000000	0.117775  	380.000000	0.116651  	380.000000	0.118565  	380.000000	2.56014e-05	
390.000000	0.181427  	390.000000	0.117233  	390.000000	0.116407  	390.000000	0.115291  	390.000000	0.117208  	390.000000	2.50039e-05	
400.000000	0.179171  	400.000000	0.115943  	400.000000	0.11511   	400.000000	0.114     	400.000000	0.115918  	400.000000	2.44347e-05	
410.000000	0.177024  	410.000000	0.114716  	410.000000	0.113876  	410.000000	0.112774  	410.000000	0.114692  	410.000000	2.3892e-05	
420.000000	0.174978  	420.000000	0.113548  	420.000000	0.112703  	420.000000	0.111607  	420.000000	0.113525  	420.000000	2.33738e-05	
430.000000	0.173026  	430.000000	0.112435  	430.000000	0.111586  	430.000000	0.110497  	430.000000	0.112412  	430.000000	2.28786e-05	
440.000000	0.171162  	440.000000	0.111374  	440.000000	0.110522  	440.000000	0.109439  	440.000000	0.111351  	440.000000	2.24048e-05	
450.000000	0.16938   	450.000000	0.11036   	450.000000	0.109507  	450.000000	0.10843   	450.000000	0.110338  	450.000000	2.19511e-05	
460.000000	0.167676  	460.000000	0.109392  	460.000000	0.108537  	460.000000	0.107467  	460.000000	0.109371  	460.000000	2.15161e-05	
470.000000	0.166044  	470.000000	0.108466  	470.000000	0.107611  	470.000000	0.106547  	470.000000	0.108445  	470.000000	2.10987e-05	
480.000000	0.164481  	480.000000	0.10758   	480.000000	0.106729  	480.000000	0.105667  	480.000000	0.107559  	480.000000	2.06979e-05	
490.000000	0.162982  	490.000000	0.106731  	490.000000	0.10589   	490.000000	0.104825  	490.000000	0.10671   	490.000000	2.03127e-05	
500.000000	0.161544  	500.000000	0.105917  	500.000000	0.105085  	500.000000	0.10402   	500.000000	0.105897  	500.000000	1.99422e-05	
520.000000	0.158836  	520.000000	0.104387  	520.000000	0.103565  	520.000000	0.102508  	520.000000	0.104367  	520.000000	1.92418e-05	
540.000000	0.156333  	540.000000	0.102975  	540.000000	0.102164  	540.000000	0.101117  	540.000000	0.102957  	540.000000	1.85909e-05	
560.000000	0.154015  	560.000000	0.10167   	560.000000	0.100873  	560.000000	0.0998337 	560.000000	0.101652  	560.000000	1.79844e-05	
580.000000	0.151863  	580.000000	0.100461  	580.000000	0.0996789 	580.000000	0.0986478 	580.000000	0.100443  	580.000000	1.74177e-05	
600.000000	0.149861  	600.000000	0.0993378 	600.000000	0.0985732 	600.000000	0.0975497 	600.000000	0.0993209 	600.000000	1.6887e-05	
620.000000	0.147996  	620.000000	0.098293  	620.000000	0.0975474 	620.000000	0.0965308 	620.000000	0.0982766 	620.000000	1.6389e-05	
640.000000	0.146255  	640.000000	0.0973194 	640.000000	0.0965939 	640.000000	0.0955839 	640.000000	0.0973034 	640.000000	1.59207e-05	
660.000000	0.144628  	660.000000	0.0964106 	660.000000	0.0957064 	660.000000	0.0947026 	660.000000	0.0963951 	660.000000	1.54795e-05	
680.000000	0.143106  	680.000000	0.0955611 	680.000000	0.0948789 	680.000000	0.0938811 	680.000000	0.0955461 	680.000000	1.5063e-05	
700.000000	0.141679  	700.000000	0.094766  	700.000000	0.0941065 	700.000000	0.0931142 	700.000000	0.0947514 	700.000000	1.46692e-05	
720.000000	0.14034   	720.000000	0.0940209 	720.000000	0.0933846 	720.000000	0.0923976 	720.000000	0.0940066 	720.000000	1.42963e-05	
740.000000	0.139083  	740.000000	0.0933219 	740.000000	0.092709  	740.000000	0.091727  	740.000000	0.0933079 	740.000000	1.39427e-05	
760.000000	0.137901  	760.000000	0.0926653 	760.000000	0.0920761 	760.000000	0.0910989 	760.000000	0.0926517 	760.000000	1.36068e-05	
780.000000	0.136789  	780.000000	0.0920481 	780.000000	0.0914827 	780.000000	0.09051   	780.000000	0.0920348 	780.000000	1.32873e-05	
800.000000	0.135742  	800.000000	0.0914673 	800.000000	0.0909257 	800.000000	0.0899572 	800.000000	0.0914543 	800.000000	1.29831e-05	
820.000000	0.134755  	820.000000	0.0909204 	820.000000	0.0904024 	820.000000	0.0894381 	820.000000	0.0909077 	820.000000	1.2693e-05	
840.000000	0.133825  	840.000000	0.090405  	840.000000	0.0899104 	840.000000	0.08895   	840.000000	0.0903926 	840.000000	1.24162e-05	
860.000000	0.132947  	860.000000	0.089919  	860.000000	0.0894475 	860.000000	0.0884908 	860.000000	0.0899068 	860.000000	1.21516e-05	
880.000000	0.132118  	880.000000	0.0894604 	880.000000	0.0890116 	880.000000	0.0880585 	880.000000	0.0894485 	880.000000	1.18985e-05	
900.000000	0.131336  	900.000000	0.0890274 	900.000000	0.0886009 	900.000000	0.0876513 	900.000000	0.0890157 	900.000000	1.16562e-05	
920.000000	0.130597  	920.000000	0.0886184 	920.000000	0.0882138 	920.000000	0.0872674 	920.000000	0.088607  	920.000000	1.14239e-05	
940.000000	0.129899  	940.000000	0.0882319 	940.000000	0.0878486 	940.000000	0.0869054 	940.000000	0.0882207 	940.000000	1.12011e-05	
960.000000	0.129239  	960.000000	0.0878666 	960.000000	0.087504  	960.000000	0.0865638 	960.000000	0.0878556 	960.000000	1.09871e-05	
980.000000	0.128615  	980.000000	0.0875211 	980.000000	0.0871787 	980.000000	0.0862413 	980.000000	0.0875104 	980.000000	1.07815e-05	
1000.000000	0.128025  	1000.000000	0.0871944 	1000.000000	0.0868714 	1000.000000	0.0859368 	1000.000000	0.0871838 	1000.000000	1.05837e-05	
1020.000000	0.127468  	1020.000000	0.0868853 	1020.000000	0.086581  	1020.000000	0.0856491 	1020.000000	0.0868749 	1020.000000	1.03933e-05	
1040.000000	0.12694   	1040.000000	0.0865929 	1040.000000	0.0863065 	1040.000000	0.0853772 	1040.000000	0.0865827 	1040.000000	1.02099e-05	
1060.000000	0.126442  	1060.000000	0.0863161 	1060.000000	0.0860471 	1060.000000	0.0851202 	1060.000000	0.0863061 	1060.000000	1.00332e-05	
1080.000000	0.125971  	1080.000000	0.0860543 	1080.000000	0.0858017 	1080.000000	0.0848771 	1080.000000	0.0860444 	1080.000000	9.86269e-06	
1100.000000	0.125526  	1100.000000	0.0858065 	1100.000000	0.0855695 	1100.000000	0.0846473 	1100.000000	0.0857968 	1100.000000	9.69811e-06	
1120.000000	0.125105  	1120.000000	0.085572  	1120.000000	0.0853499 	1120.000000	0.0844299 	1120.000000	0.0855625 	1120.000000	9.53914e-06	
1140.000000	0.124708  	1140.000000	0.0853503 	1140.000000	0.0851421 	1140.000000	0.0842242 	1140.000000	0.0853409 	1140.000000	9.38551e-06	
1160.000000	0.124334  	1160.000000	0.0851405 	1160.000000	0.0849455 	1160.000000	0.0840297 	1160.000000	0.0851312 	1160.000000	9.23694e-06	
1180.000000	0.12398   	1180.000000	0.0849421 	1180.000000	0.0847594 	1180.000000	0.0838456 	1180.000000	0.084933  	1180.000000	9.09319e-06	
1200.000000	0.123647  	1200.000000	0.0847546 	1200.000000	0.0845833 	1200.000000	0.0836714 	1200.000000	0.0847457 	1200.000000	8.95401e-06	
1220.000000	0.123333  	1220.000000	0.0845774 	1220.000000	0.0844167 	1220.000000	0.0835066 	1220.000000	0.0845686 	1220.000000	8.8192e-06	
1240.000000	0.123037  	1240.000000	0.0844101 	1240.000000	0.084259  	1240.000000	0.0833506 	1240.000000	0.0844014 	1240.000000	8.68854e-06	
1260.000000	0.122759  	1260.000000	0.0842521 	1260.000000	0.0841097 	1260.000000	0.0832031 	1260.000000	0.0842436 	1260.000000	8.56185e-06	
1280.000000	0.122498  	1280.000000	0.0841031 	1280.000000	0.0839686 	1280.000000	0.0830636 	1280.000000	0.0840947 	1280.000000	8.43895e-06	
1300.000000	0.122253  	1300.000000	0.0839627 	1300.000000	0.083835  	1300.000000	0.0829317 	1300.000000	0.0839544 	1300.000000	8.31966e-06	
1320.000000	0.122023  	1320.000000	0.0838304 	1320.000000	0.0837087 	1320.000000	0.0828069 	1320.000000	0.0838222 	1320.000000	8.20383e-06	
1340.000000	0.121808  	1340.000000	0.0837059 	1340.000000	0.0835893 	1340.000000	0.082689  	1340.000000	0.0836978 	1340.000000	8.0913e-06	
1360.000000	0.121608  	1360.000000	0.0835889 	1360.000000	0.0834764 	1360.000000	0.0825776 	1360.000000	0.0835809 	1360.000000	7.98194e-06	
1380.000000	0.121421  	1380.000000	0.083479  	1380.000000	0.0833698 	1380.000000	0.0824724 	1380.000000	0.0834712 	1380.000000	7.87561e-06	
1400.000000	0.121247  	1400.000000	0.083376  	1400.000000	0.0832691 	1400.000000	0.0823731 	1400.000000	0.0833682 	1400.000000	7.77218e-06	
1420.000000	0.121085  	1420.000000	0.0832796 	1420.000000	0.083174  	1420.000000	0.0822794 	1420.000000	0.0832719 	1420.000000	7.67154e-06	
1440.000000	0.120936  	1440.000000	0.0831894 	1440.000000	0.0830843 	1440.000000	0.082191  	1440.000000	0.0831818 	1440.000000	7.57358e-06	
1460.000000	0.120798  	1460.000000	0.0831053 	1460.000000	0.0829998 	1460.000000	0.0821077 	1460.000000	0.0830978 	1460.000000	7.47818e-06	
1480.000000	0.120672  	1480.000000	0.083027  	1480.000000	0.0829186 	1480.000000	0.0820277 	1480.000000	0.0830196 	1480.000000	7.38525e-06	
1500.000000	0.120556  	1500.000000	0.0829542 	1500.000000	0.0828497 	1500.000000	0.08196   	1500.000000	0.0829469 	1500.000000	7.29468e-06	
1520.000000	0.12045   	1520.000000	0.0828868 	1520.000000	0.0827852 	1520.000000	0.0818966 	1520.000000	0.0828796 	1520.000000	7.2064e-06	
1540.000000	0.120355  	1540.000000	0.0828246 	1540.000000	0.0827248 	1540.000000	0.0818374 	1540.000000	0.0828174 	1540.000000	7.12032e-06	
