*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.001000	1.59077e-06	0.001000	1.91907e-06	0.001000	2.38495e-06	0.001000	2.38495e-06	0.001000	1.01242e-06	0.001000	9.06657e-07	
0.002000	2.03267e-06	0.002000	2.23253e-06	0.002000	2.82488e-06	0.002000	2.82488e-06	0.002000	1.63467e-06	0.002000	5.97854e-07	
0.005000	3.1448e-06	0.005000	3.23878e-06	0.005000	3.94901e-06	0.005000	3.94901e-06	0.005000	2.92183e-06	0.005000	3.16943e-07	
0.008000	3.97832e-06	0.008000	4.04261e-06	0.008000	4.75283e-06	0.008000	4.75283e-06	0.008000	3.81827e-06	0.008000	2.24342e-07	
0.010000	4.43813e-06	0.010000	4.49074e-06	0.010000	5.17822e-06	0.010000	5.17822e-06	0.010000	4.3013e-06	0.010000	1.89445e-07	
0.015000	5.66246e-06	0.015000	5.68141e-06	0.015000	6.01914e-06	0.015000	6.01914e-06	0.015000	5.54303e-06	0.015000	1.38375e-07	
0.020000	6.68674e-06	0.020000	6.52457e-06	0.020000	6.67478e-06	0.020000	6.67478e-06	0.020000	6.41436e-06	0.020000	1.10209e-07	
0.025000	7.5601e-06	0.025000	7.25595e-06	0.025000	7.22694e-06	0.025000	7.22694e-06	0.025000	7.16379e-06	0.025000	9.21555e-08	
0.030000	8.30882e-06	0.030000	8.00496e-06	0.030000	7.84224e-06	0.030000	7.84224e-06	0.030000	7.92545e-06	0.030000	7.95119e-08	
0.035000	8.94874e-06	0.035000	8.7683e-06	0.035000	8.39615e-06	0.035000	8.39615e-06	0.035000	8.69818e-06	0.035000	7.01211e-08	
0.040000	9.49085e-06	0.040000	9.51435e-06	0.040000	8.90215e-06	0.040000	8.90215e-06	0.040000	9.45151e-06	0.040000	6.28477e-08	
0.045000	9.94393e-06	0.045000	1.02197e-05	0.045000	9.369e-06 	0.045000	9.369e-06 	0.045000	1.01627e-05	0.045000	5.70342e-08	
0.050000	1.03159e-05	0.050000	1.0872e-05	0.050000	9.80256e-06	0.050000	9.80256e-06	0.050000	1.08197e-05	0.050000	5.22724e-08	
0.055000	1.06143e-05	0.055000	1.14663e-05	0.055000	1.02069e-05	0.055000	1.02069e-05	0.055000	1.1418e-05	0.055000	4.82947e-08	
0.060000	1.08468e-05	0.060000	1.20022e-05	0.060000	1.05849e-05	0.060000	1.05849e-05	0.060000	1.19573e-05	0.060000	4.49181e-08	
0.070000	1.11442e-05	0.070000	1.29089e-05	0.070000	1.127e-05 	0.070000	1.127e-05 	0.070000	1.28694e-05	0.070000	3.94853e-08	
0.080000	1.12659e-05	0.080000	1.36205e-05	0.080000	1.18695e-05	0.080000	1.18695e-05	0.080000	1.35852e-05	0.080000	3.52955e-08	
0.090000	1.12629e-05	0.090000	1.41692e-05	0.090000	1.23907e-05	0.090000	1.23907e-05	0.090000	1.41372e-05	0.090000	3.19585e-08	
0.100000	1.11772e-05	0.100000	1.45847e-05	0.100000	1.28393e-05	0.100000	1.28393e-05	0.100000	1.45555e-05	0.100000	2.92335e-08	
0.120000	1.08767e-05	0.120000	1.51114e-05	0.120000	1.35385e-05	0.120000	1.35385e-05	0.120000	1.50863e-05	0.120000	2.50402e-08	
0.140000	1.05217e-05	0.140000	1.53496e-05	0.140000	1.40044e-05	0.140000	1.40044e-05	0.140000	1.53276e-05	0.140000	2.1955e-08	
0.160000	1.01795e-05	0.160000	1.53962e-05	0.160000	1.42743e-05	0.160000	1.42743e-05	0.160000	1.53766e-05	0.160000	1.95836e-08	
0.180000	9.87103e-06	0.180000	1.53142e-05	0.180000	1.43843e-05	0.180000	1.43843e-05	0.180000	1.52965e-05	0.180000	1.77e-08  	
0.200000	9.59798e-06	0.200000	1.51454e-05	0.200000	1.43678e-05	0.200000	1.43678e-05	0.200000	1.51293e-05	0.200000	1.61654e-08	
0.250000	9.03434e-06	0.250000	1.451e-05 	0.250000	1.39548e-05	0.250000	1.39548e-05	0.250000	1.44967e-05	0.250000	1.33312e-08	
0.300000	8.57403e-06	0.300000	1.37451e-05	0.300000	1.32616e-05	0.300000	1.32616e-05	0.300000	1.37337e-05	0.300000	1.13809e-08	
0.350000	8.16823e-06	0.350000	1.29617e-05	0.350000	1.24815e-05	0.350000	1.24815e-05	0.350000	1.29517e-05	0.350000	9.95183e-09	
0.400000	7.79655e-06	0.400000	1.22088e-05	0.400000	1.1711e-05	0.400000	1.1711e-05	0.400000	1.22e-05  	0.400000	8.85702e-09	
0.450000	7.45138e-06	0.450000	1.15068e-05	0.450000	1.09922e-05	0.450000	1.09922e-05	0.450000	1.14988e-05	0.450000	7.98987e-09	
0.500000	7.12981e-06	0.500000	1.08621e-05	0.500000	1.03395e-05	0.500000	1.03395e-05	0.500000	1.08548e-05	0.500000	7.28504e-09	
0.600000	6.55198e-06	0.600000	9.74069e-06	0.600000	9.2301e-06	0.600000	9.2301e-06	0.600000	9.73448e-06	0.600000	6.20665e-09	
0.700000	6.05308e-06	0.700000	8.8158e-06	0.700000	8.34281e-06	0.700000	8.34281e-06	0.700000	8.81038e-06	0.700000	5.41839e-09	
0.800000	5.62237e-06	0.800000	8.04925e-06	0.800000	7.62501e-06	0.800000	7.62501e-06	0.800000	8.04443e-06	0.800000	4.81568e-09	
0.900000	5.24901e-06	0.900000	7.4075e-06	0.900000	7.03416e-06	0.900000	7.03416e-06	0.900000	7.40316e-06	0.900000	4.33908e-09	
1.000000	4.92335e-06	1.000000	6.86396e-06	1.000000	6.53913e-06	1.000000	6.53913e-06	1.000000	6.86001e-06	1.000000	3.95225e-09	
1.250000	4.26801e-06	1.250000	5.81279e-06	1.250000	5.58923e-06	1.250000	5.58923e-06	1.250000	5.80955e-06	1.250000	3.24157e-09	
1.500000	3.77317e-06	1.500000	5.05377e-06	1.500000	4.90311e-06	1.500000	4.90311e-06	1.500000	5.05102e-06	1.500000	2.75562e-09	
1.750000	3.38561e-06	1.750000	4.47838e-06	1.750000	4.37907e-06	1.750000	4.37907e-06	1.750000	4.47598e-06	1.750000	2.40132e-09	
2.000000	3.07327e-06	2.000000	4.02596e-06	2.000000	3.96303e-06	2.000000	3.96303e-06	2.000000	4.02383e-06	2.000000	2.13099e-09	
2.250000	2.81583e-06	2.250000	3.66022e-06	2.250000	3.62333e-06	2.250000	3.62333e-06	2.250000	3.6583e-06	2.250000	1.91761e-09	
2.500000	2.55624e-06	2.500000	3.35803e-06	2.500000	3.34004e-06	2.500000	3.34004e-06	2.500000	3.35628e-06	2.500000	1.74468e-09	
3.000000	2.23121e-06	3.000000	2.88719e-06	3.000000	2.89335e-06	3.000000	2.89335e-06	3.000000	2.88571e-06	3.000000	1.48105e-09	
3.500000	1.98483e-06	3.500000	2.53676e-06	3.500000	2.55632e-06	3.500000	2.55632e-06	3.500000	2.53547e-06	3.500000	1.28916e-09	
4.000000	1.79105e-06	4.000000	2.26549e-06	4.000000	2.29259e-06	4.000000	2.29259e-06	4.000000	2.26435e-06	4.000000	1.14293e-09	
4.500000	1.63432e-06	4.500000	2.0491e-06	4.500000	2.08038e-06	4.500000	2.08038e-06	4.500000	2.04807e-06	4.500000	1.02763e-09	
5.000000	1.50473e-06	5.000000	1.87232e-06	5.000000	1.9058e-06	5.000000	1.9058e-06	5.000000	1.87139e-06	5.000000	9.34285e-10	
5.500000	1.39564e-06	5.500000	1.7251e-06	5.500000	1.75956e-06	5.500000	1.75956e-06	5.500000	1.72424e-06	5.500000	8.57093e-10	
6.000000	1.30245e-06	6.000000	1.60049e-06	6.000000	1.63519e-06	6.000000	1.63519e-06	6.000000	1.5997e-06	6.000000	7.92149e-10	
6.500000	1.22185e-06	6.500000	1.49359e-06	6.500000	1.52806e-06	6.500000	1.52806e-06	6.500000	1.49286e-06	6.500000	7.36717e-10	
7.000000	1.15139e-06	7.000000	1.40083e-06	7.000000	1.43476e-06	7.000000	1.43476e-06	7.000000	1.40014e-06	7.000000	6.88825e-10	
7.500000	1.08925e-06	7.500000	1.31951e-06	7.500000	1.35274e-06	7.500000	1.35274e-06	7.500000	1.31887e-06	7.500000	6.47014e-10	
8.000000	1.034e-06 	8.000000	1.24762e-06	8.000000	1.28003e-06	8.000000	1.28003e-06	8.000000	1.24701e-06	8.000000	6.1018e-10	
8.500000	9.84525e-07	8.500000	1.18357e-06	8.500000	1.21511e-06	8.500000	1.21511e-06	8.500000	1.18299e-06	8.500000	5.77474e-10	
9.000000	9.39956e-07	9.000000	1.12612e-06	9.000000	1.15676e-06	9.000000	1.15676e-06	9.000000	1.12558e-06	9.000000	5.4823e-10	
