*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.140000	0.808486  	0.140000	0.511599  	0.140000	0.502668  	0.140000	0.502668  	0.140000	0.502668  	0.140000	0.509876  	0.140000	0.00172226	
0.160000	0.808553  	0.160000	0.522348  	0.160000	0.505671  	0.160000	0.505671  	0.160000	0.505671  	0.160000	0.520804  	0.160000	0.00154388	
0.180000	0.807565  	0.180000	0.529667  	0.180000	0.506994  	0.180000	0.506994  	0.180000	0.506994  	0.180000	0.528265  	0.180000	0.00140127	
0.200000	0.809702  	0.200000	0.537237  	0.200000	0.507178  	0.200000	0.507178  	0.200000	0.507178  	0.200000	0.535952  	0.200000	0.00128443	
0.250000	0.793132  	0.250000	0.541329  	0.250000	0.50441   	0.250000	0.50441   	0.250000	0.50441   	0.250000	0.540262  	0.250000	0.00106701	
0.300000	0.790542  	0.300000	0.549061  	0.300000	0.501932  	0.300000	0.501932  	0.300000	0.501932  	0.300000	0.548145  	0.300000	0.000916048	
0.350000	0.781352  	0.350000	0.546546  	0.350000	0.497615  	0.350000	0.497615  	0.350000	0.497615  	0.350000	0.545741  	0.350000	0.000804657	
0.400000	0.768162  	0.400000	0.538411  	0.400000	0.490613  	0.400000	0.490613  	0.400000	0.490613  	0.400000	0.537692  	0.400000	0.000718835	
0.450000	0.7508    	0.450000	0.525325  	0.450000	0.481436  	0.450000	0.481436  	0.450000	0.481436  	0.450000	0.524674  	0.450000	0.000650537	
0.500000	0.733922  	0.500000	0.511633  	0.500000	0.471747  	0.500000	0.471747  	0.500000	0.471748  	0.500000	0.511039  	0.500000	0.000594801	
0.600000	0.673539  	0.600000	0.488641  	0.600000	0.451999  	0.600000	0.451999  	0.600000	0.451999  	0.600000	0.488132  	0.600000	0.000509103	
0.700000	0.613086  	0.700000	0.461972  	0.700000	0.432743  	0.700000	0.432743  	0.700000	0.432743  	0.700000	0.461526  	0.700000	0.00044611	
0.800000	0.586371  	0.800000	0.449466  	0.800000	0.414487  	0.800000	0.414487  	0.800000	0.414487  	0.800000	0.449068  	0.800000	0.000397727	
0.900000	0.557908  	0.900000	0.434331  	0.900000	0.397374  	0.900000	0.397374  	0.900000	0.397374  	0.900000	0.433972  	0.900000	0.000359321	
1.000000	0.52966   	1.000000	0.418072  	1.000000	0.380417  	1.000000	0.380417  	1.000000	0.380418  	1.000000	0.417744  	1.000000	0.000328048	
1.250000	0.464868  	1.250000	0.372848  	1.250000	0.344076  	1.250000	0.344076  	1.250000	0.344076  	1.250000	0.372578  	1.250000	0.000270331	
1.500000	0.403608  	1.500000	0.325914  	1.500000	0.314244  	1.500000	0.314244  	1.500000	0.314244  	1.500000	0.325684  	1.500000	0.00023065	
1.750000	0.358712  	1.750000	0.292833  	1.750000	0.289025  	1.750000	0.289025  	1.750000	0.289025  	1.750000	0.292632  	1.750000	0.000201595	
2.000000	0.323995  	2.000000	0.267992  	2.000000	0.267397  	2.000000	0.267397  	2.000000	0.267397  	2.000000	0.267812  	2.000000	0.000179347	
2.250000	0.296587  	2.250000	0.246577  	2.250000	0.248598  	2.250000	0.248598  	2.250000	0.248598  	2.250000	0.246416  	2.250000	0.000161734	
2.500000	0.2647    	2.500000	0.229017  	2.500000	0.232163  	2.500000	0.232163  	2.500000	0.232163  	2.500000	0.22887   	2.500000	0.000147424	
3.000000	0.232582  	3.000000	0.201519  	3.000000	0.204946  	3.000000	0.204946  	3.000000	0.204946  	3.000000	0.201393  	3.000000	0.000125541	
3.500000	0.207832  	3.500000	0.180633  	3.500000	0.183475  	3.500000	0.183475  	3.500000	0.183475  	3.500000	0.180523  	3.500000	0.000109554	
4.000000	0.188143  	4.000000	0.164058  	4.000000	0.1662    	4.000000	0.1662    	4.000000	0.1662    	4.000000	0.16396   	4.000000	9.73355e-05	
4.500000	0.172084  	4.500000	0.150524  	4.500000	0.152047  	4.500000	0.152047  	4.500000	0.152047  	4.500000	0.150436  	4.500000	8.76777e-05	
5.000000	0.158721  	5.000000	0.139243  	5.000000	0.140263  	5.000000	0.140263  	5.000000	0.140263  	5.000000	0.139163  	5.000000	7.98417e-05	
5.500000	0.147418  	5.500000	0.129685  	5.500000	0.130306  	5.500000	0.130306  	5.500000	0.130306  	5.500000	0.129611  	5.500000	7.33495e-05	
6.000000	0.137725  	6.000000	0.121477  	6.000000	0.121785  	6.000000	0.121785  	6.000000	0.121785  	6.000000	0.121409  	6.000000	6.78783e-05	
6.500000	0.129316  	6.500000	0.114348  	6.500000	0.114409  	6.500000	0.114409  	6.500000	0.114409  	6.500000	0.114284  	6.500000	6.32013e-05	
7.000000	0.121947  	7.000000	0.108093  	7.000000	0.10796   	7.000000	0.10796   	7.000000	0.10796   	7.000000	0.108034  	7.000000	5.9155e-05	
7.500000	0.115433  	7.500000	0.102558  	7.500000	0.10227   	7.500000	0.10227   	7.500000	0.10227   	7.500000	0.102502  	7.500000	5.56181e-05	
8.000000	0.109631  	8.000000	0.097622  	8.000000	0.0972098 	8.000000	0.0972098 	8.000000	0.0972098 	8.000000	0.0975695 	8.000000	5.24987e-05	
8.500000	0.104429  	8.500000	0.0931903 	8.500000	0.0926781 	8.500000	0.0926781 	8.500000	0.0926782 	8.500000	0.0931406 	8.500000	4.97259e-05	
9.000000	0.0997369 	9.000000	0.0891873 	9.000000	0.0885939 	9.000000	0.0885939 	9.000000	0.0885939 	9.000000	0.08914   	9.000000	4.72441e-05	
9.500000	0.0954813 	9.500000	0.0855515 	9.500000	0.0848919 	9.500000	0.0848919 	9.500000	0.0848919 	9.500000	0.0855065 	9.500000	4.50092e-05	
10.000000	0.0916034 	10.000000	0.0826265 	10.000000	0.0815193 	10.000000	0.0815193 	10.000000	0.0815193 	10.000000	0.0825835 	10.000000	4.29856e-05	
11.000000	0.0847925 	11.000000	0.0769747 	11.000000	0.0756161 	11.000000	0.0756303 	11.000000	0.0756164 	11.000000	0.0769353 	11.000000	3.94609e-05	
12.000000	0.0790011 	12.000000	0.0720931 	12.000000	0.0706043 	12.000000	0.0706275 	12.000000	0.0706052 	12.000000	0.0720567 	12.000000	3.64931e-05	
13.000000	0.0740129 	13.000000	0.0678344 	13.000000	0.0662913 	13.000000	0.0663198 	13.000000	0.0662925 	13.000000	0.0678005 	13.000000	3.39581e-05	
14.000000	0.069669  	14.000000	0.0640861 	14.000000	0.0625376 	14.000000	0.0625683 	14.000000	0.0625382 	14.000000	0.0640544 	14.000000	3.17666e-05	
15.000000	0.0658502 	15.000000	0.0607612 	15.000000	0.0592384 	15.000000	0.059269  	15.000000	0.0592379 	15.000000	0.0607313 	15.000000	2.98522e-05	
16.000000	0.0624653 	16.000000	0.0577911 	16.000000	0.056313  	16.000000	0.0563431 	16.000000	0.056312  	16.000000	0.0577629 	16.000000	2.81648e-05	
17.000000	0.059443  	17.000000	0.0551214 	17.000000	0.0536997 	17.000000	0.0537292 	17.000000	0.053699  	17.000000	0.0550948 	17.000000	2.66657e-05	
18.000000	0.0567271 	18.000000	0.0527083 	18.000000	0.0513515 	18.000000	0.051379  	18.000000	0.0513503 	18.000000	0.052683  	18.000000	2.53247e-05	
19.000000	0.0542725 	19.000000	0.0505161 	19.000000	0.0492289 	19.000000	0.049254  	19.000000	0.0492272 	19.000000	0.050492  	19.000000	2.41176e-05	
20.000000	0.0520425 	20.000000	0.0485155 	20.000000	0.0472988 	20.000000	0.047323  	20.000000	0.0472984 	20.000000	0.0484925 	20.000000	2.30251e-05	
21.000000	0.0500072 	21.000000	0.046682  	21.000000	0.0455368 	21.000000	0.0455602 	21.000000	0.0455378 	21.000000	0.04666   	21.000000	2.20314e-05	
22.000000	0.0481416 	22.000000	0.0449954 	22.000000	0.043924  	22.000000	0.0439445 	22.000000	0.0439247 	22.000000	0.0449742 	22.000000	2.11235e-05	
23.000000	0.0464251 	23.000000	0.0434383 	23.000000	0.0424418 	23.000000	0.0424582 	23.000000	0.0424409 	23.000000	0.0434181 	23.000000	2.02905e-05	
24.000000	0.0448401 	24.000000	0.0419964 	24.000000	0.0410731 	24.000000	0.0410864 	24.000000	0.0410717 	24.000000	0.0419769 	24.000000	1.95235e-05	
25.000000	0.0433718 	25.000000	0.040657  	25.000000	0.0398048 	25.000000	0.0398164 	25.000000	0.0398044 	25.000000	0.0406382 	25.000000	1.88148e-05	
27.000000	0.0407365 	27.000000	0.0382446 	27.000000	0.0375322 	27.000000	0.0375402 	27.000000	0.0375335 	27.000000	0.038227  	27.000000	1.75471e-05	
29.000000	0.0384373 	29.000000	0.0361314 	29.000000	0.0355564 	29.000000	0.0355598 	29.000000	0.0355583 	29.000000	0.036115  	29.000000	1.64459e-05	
31.000000	0.0364129 	31.000000	0.0342644 	31.000000	0.0337796 	31.000000	0.0337786 	31.000000	0.033782  	31.000000	0.0342489 	31.000000	1.548e-05 	
33.000000	0.0346159 	33.000000	0.0326023 	33.000000	0.0321594 	33.000000	0.0321544 	33.000000	0.0321617 	33.000000	0.0325877 	33.000000	1.46256e-05	
35.000000	0.0330093 	35.000000	0.0311128 	35.000000	0.0307071 	35.000000	0.0306986 	35.000000	0.0307092 	35.000000	0.031099  	35.000000	1.38642e-05	
38.000000	0.0308941 	38.000000	0.0291469 	38.000000	0.0287894 	38.000000	0.0287767 	38.000000	0.028791  	38.000000	0.029134  	38.000000	1.28653e-05	
41.000000	0.0290669 	41.000000	0.0274445 	41.000000	0.0271277 	41.000000	0.0271114 	41.000000	0.0271285 	41.000000	0.0274325 	41.000000	1.20059e-05	
44.000000	0.0274716 	44.000000	0.0259554 	44.000000	0.0256729 	44.000000	0.0256538 	44.000000	0.0256729 	44.000000	0.0259441 	44.000000	1.12583e-05	
47.000000	0.0260659 	47.000000	0.0246414 	47.000000	0.0243886 	47.000000	0.0243666 	47.000000	0.0243873 	47.000000	0.0246308 	47.000000	1.06017e-05	
50.000000	0.0248174 	50.000000	0.0234729 	50.000000	0.0232428 	50.000000	0.023221  	50.000000	0.0232429 	50.000000	0.0234629 	50.000000	1.00203e-05	
55.000000	0.0230188 	55.000000	0.021788  	55.000000	0.0215903 	55.000000	0.0215674 	55.000000	0.0215906 	55.000000	0.0217789 	55.000000	9.18601e-06	
60.000000	0.0215003 	60.000000	0.0203644 	60.000000	0.0201927 	60.000000	0.0201681 	60.000000	0.0201922 	60.000000	0.0203559 	60.000000	8.48463e-06	
65.000000	0.0201998 	65.000000	0.0191449 	65.000000	0.0189918 	65.000000	0.0189679 	65.000000	0.0189925 	65.000000	0.019137  	65.000000	7.88641e-06	
70.000000	0.0190728 	70.000000	0.0180881 	70.000000	0.0179527 	70.000000	0.0179265 	70.000000	0.0179514 	70.000000	0.0180807 	70.000000	7.3699e-06	
75.000000	0.018086  	75.000000	0.0171632 	75.000000	0.0170388 	75.000000	0.0170139 	75.000000	0.0170389 	75.000000	0.0171563 	75.000000	6.91925e-06	
80.000000	0.0172143 	80.000000	0.0163467 	80.000000	0.0162333 	80.000000	0.0162073 	80.000000	0.0162324 	80.000000	0.0163402 	80.000000	6.52247e-06	
85.000000	0.0164383 	85.000000	0.0156204 	85.000000	0.0155137 	85.000000	0.015489  	85.000000	0.0155141 	85.000000	0.0156142 	85.000000	6.17033e-06	
90.000000	0.0157426 	90.000000	0.0149699 	90.000000	0.0148708 	90.000000	0.0148451 	90.000000	0.0148701 	90.000000	0.0149641 	90.000000	5.85561e-06	
95.000000	0.0151152 	95.000000	0.014384  	95.000000	0.014289  	95.000000	0.0142646 	95.000000	0.0142894 	95.000000	0.0143784 	95.000000	5.57258e-06	
100.000000	0.0145463 	100.000000	0.0138533 	100.000000	0.0137636 	100.000000	0.0137383 	100.000000	0.0137629 	100.000000	0.0138479 	100.000000	5.31663e-06	
105.000000	0.0140277 	105.000000	0.0133702 	105.000000	0.0132831 	105.000000	0.0132589 	105.000000	0.0132834 	105.000000	0.0133652 	105.000000	5.08401e-06	
110.000000	0.0135531 	110.000000	0.0129287 	110.000000	0.0128452 	110.000000	0.0128204 	110.000000	0.0128447 	110.000000	0.0129239 	110.000000	4.87161e-06	
115.000000	0.0131169 	115.000000	0.0125235 	115.000000	0.012442  	115.000000	0.0124178 	115.000000	0.0124418 	115.000000	0.0125189 	115.000000	4.6769e-06	
120.000000	0.0127145 	120.000000	0.0121503 	120.000000	0.0120706 	120.000000	0.0120467 	120.000000	0.0120705 	120.000000	0.0121458 	120.000000	4.49771e-06	
125.000000	0.012342  	125.000000	0.0118055 	125.000000	0.0117279 	125.000000	0.0117035 	125.000000	0.0117271 	125.000000	0.0118011 	125.000000	4.33224e-06	
130.000000	0.0119962 	130.000000	0.0114857 	130.000000	0.0114088 	130.000000	0.0113853 	130.000000	0.0114087 	130.000000	0.0114816 	130.000000	4.17895e-06	
135.000000	0.0116741 	135.000000	0.0111885 	135.000000	0.0111119 	135.000000	0.0110893 	135.000000	0.0111125 	135.000000	0.0111845 	135.000000	4.03654e-06	
140.000000	0.0113734 	140.000000	0.0109115 	140.000000	0.0108361 	140.000000	0.0108133 	140.000000	0.0108364 	140.000000	0.0109076 	140.000000	3.90386e-06	
145.000000	0.011092  	145.000000	0.0106527 	145.000000	0.0105784 	145.000000	0.0105554 	145.000000	0.0105782 	145.000000	0.0106489 	145.000000	3.77994e-06	
150.000000	0.010828  	150.000000	0.0104103 	150.000000	0.010336  	150.000000	0.0103138 	150.000000	0.0103364 	150.000000	0.0104067 	150.000000	3.66394e-06	
155.000000	0.0104562 	155.000000	0.0101829 	155.000000	0.0101093 	155.000000	0.010087  	155.000000	0.0101094 	155.000000	0.0101793 	155.000000	3.5551e-06	
160.000000	0.0102383 	160.000000	0.00996898	160.000000	0.00989621	160.000000	0.00987364	160.000000	0.00989587	160.000000	0.00996553	160.000000	3.45278e-06	
165.000000	0.0100329 	165.000000	0.00976749	165.000000	0.00969456	165.000000	0.00967264	165.000000	0.00969469	165.000000	0.00976414	165.000000	3.35639e-06	
170.000000	0.00983875	170.000000	0.00957734	170.000000	0.00950478	170.000000	0.00948291	170.000000	0.00950478	170.000000	0.00957407	170.000000	3.26544e-06	
175.000000	0.00965509	175.000000	0.00939759	175.000000	0.00932575	175.000000	0.00930355	175.000000	0.00932524	175.000000	0.00939442	175.000000	3.17947e-06	
180.000000	0.00948103	180.000000	0.00922742	180.000000	0.00915563	180.000000	0.00913372	180.000000	0.00915524	180.000000	0.00922432	180.000000	3.09807e-06	
185.000000	0.00931584	185.000000	0.00906608	185.000000	0.00899394	185.000000	0.00897268	185.000000	0.00899404	185.000000	0.00906306	185.000000	3.02088e-06	
190.000000	0.00915885	190.000000	0.00891289	190.000000	0.00884051	190.000000	0.00881978	190.000000	0.00884098	190.000000	0.00890994	190.000000	2.94759e-06	
195.000000	0.00900945	195.000000	0.00876725	195.000000	0.00869515	195.000000	0.00867442	195.000000	0.00869546	195.000000	0.00876437	195.000000	2.8779e-06	
200.000000	0.0088671 	200.000000	0.00862862	200.000000	0.00855707	200.000000	0.00853604	200.000000	0.00855693	200.000000	0.00862581	200.000000	2.81155e-06	
210.000000	0.00860162	210.000000	0.00837046	210.000000	0.00829879	210.000000	0.00827837	210.000000	0.00829898	210.000000	0.00836777	210.000000	2.68794e-06	
220.000000	0.00835898	220.000000	0.00813497	220.000000	0.00806397	220.000000	0.00804336	220.000000	0.00806368	220.000000	0.00813239	220.000000	2.57511e-06	
230.000000	0.00813633	230.000000	0.0079193 	230.000000	0.00784842	230.000000	0.00782816	230.000000	0.00784823	230.000000	0.00791682	230.000000	2.4717e-06	
240.000000	0.00793129	240.000000	0.00772105	240.000000	0.00764984	240.000000	0.00763041	240.000000	0.00765023	240.000000	0.00771868	240.000000	2.37655e-06	
250.000000	0.00774184	250.000000	0.00753822	250.000000	0.00746763	250.000000	0.00744809	250.000000	0.00746768	250.000000	0.00753593	250.000000	2.28871e-06	
260.000000	0.00756625	260.000000	0.00736908	260.000000	0.00729895	260.000000	0.00727949	260.000000	0.00729886	260.000000	0.00736687	260.000000	2.20735e-06	
270.000000	0.00740306	270.000000	0.00721217	270.000000	0.00714217	270.000000	0.00712314	270.000000	0.0071423 	270.000000	0.00721003	270.000000	2.13178e-06	
280.000000	0.007251  	280.000000	0.00706621	280.000000	0.0069971 	280.000000	0.00697778	280.000000	0.00699674	280.000000	0.00706415	280.000000	2.06138e-06	
290.000000	0.00710896	290.000000	0.00693012	290.000000	0.00686131	290.000000	0.00684231	290.000000	0.00686109	290.000000	0.00692812	290.000000	1.99565e-06	
300.000000	0.006976  	300.000000	0.00680294	300.000000	0.00673418	300.000000	0.00671578	300.000000	0.00673438	300.000000	0.006801  	300.000000	1.93413e-06	
310.000000	0.00685127	310.000000	0.00668383	310.000000	0.00661554	310.000000	0.00659736	310.000000	0.00661579	310.000000	0.00668196	310.000000	1.87641e-06	
320.000000	0.00673404	320.000000	0.00657207	320.000000	0.00650471	320.000000	0.00648631	320.000000	0.00650457	320.000000	0.00657025	320.000000	1.82216e-06	
330.000000	0.00662366	330.000000	0.00646701	330.000000	0.00640027	330.000000	0.00638197	330.000000	0.00640008	330.000000	0.00646524	330.000000	1.77107e-06	
340.000000	0.00651955	340.000000	0.00636808	340.000000	0.00630163	340.000000	0.00628379	340.000000	0.00630175	340.000000	0.00636636	340.000000	1.72286e-06	
350.000000	0.0064212 	350.000000	0.00627476	350.000000	0.00620869	350.000000	0.00619124	350.000000	0.00620906	350.000000	0.00627308	350.000000	1.6773e-06	
360.000000	0.00632815	360.000000	0.00618661	360.000000	0.00612132	360.000000	0.00610388	360.000000	0.00612156	360.000000	0.00618498	360.000000	1.63417e-06	
370.000000	0.00624   	370.000000	0.00610322	370.000000	0.00603892	370.000000	0.0060213 	370.000000	0.00603885	370.000000	0.00610163	370.000000	1.59327e-06	
380.000000	0.00615637	380.000000	0.00602423	380.000000	0.00596056	380.000000	0.00594312	380.000000	0.00596055	380.000000	0.00602267	380.000000	1.55445e-06	
390.000000	0.00607694	390.000000	0.0059493 	390.000000	0.00588617	390.000000	0.00586902	390.000000	0.00588633	390.000000	0.00594778	390.000000	1.51753e-06	
400.000000	0.00600139	400.000000	0.00587815	400.000000	0.00581591	400.000000	0.00579871	400.000000	0.00581591	400.000000	0.00587667	400.000000	1.48239e-06	
410.000000	0.00592948	410.000000	0.0058105 	410.000000	0.00574925	410.000000	0.0057319 	410.000000	0.00574899	410.000000	0.00580905	410.000000	1.4489e-06	
420.000000	0.00586094	420.000000	0.00574612	420.000000	0.0056856 	420.000000	0.00566837	420.000000	0.00568535	420.000000	0.0057447 	420.000000	1.41694e-06	
430.000000	0.00579555	430.000000	0.00568478	430.000000	0.00562481	430.000000	0.00560788	430.000000	0.00562476	430.000000	0.00568339	430.000000	1.38641e-06	
440.000000	0.00573311	440.000000	0.00562627	440.000000	0.00556686	440.000000	0.00555024	440.000000	0.00556702	440.000000	0.00562492	440.000000	1.35721e-06	
450.000000	0.00567343	450.000000	0.00557043	450.000000	0.0055117 	450.000000	0.00549526	450.000000	0.00551194	450.000000	0.0055691 	450.000000	1.32926e-06	
460.000000	0.00561634	460.000000	0.00551708	460.000000	0.00545923	460.000000	0.00544276	460.000000	0.00545936	460.000000	0.00551578	460.000000	1.30247e-06	
470.000000	0.00556169	470.000000	0.00546606	470.000000	0.00540919	470.000000	0.0053926 	470.000000	0.00540911	470.000000	0.00546478	470.000000	1.27678e-06	
480.000000	0.00550932	480.000000	0.00541723	480.000000	0.00536124	480.000000	0.00534463	480.000000	0.00536105	480.000000	0.00541598	480.000000	1.25212e-06	
490.000000	0.00545911	490.000000	0.00537047	490.000000	0.00531519	490.000000	0.00529872	490.000000	0.00531506	490.000000	0.00536924	490.000000	1.22843e-06	
500.000000	0.00541094	500.000000	0.00532565	500.000000	0.00527098	500.000000	0.00525474	500.000000	0.00527101	500.000000	0.00532445	500.000000	1.20565e-06	
520.000000	0.00532024	520.000000	0.00524141	520.000000	0.00518799	520.000000	0.00517217	520.000000	0.00518828	520.000000	0.00524025	520.000000	1.16261e-06	
540.000000	0.00523641	540.000000	0.00516372	540.000000	0.00511197	540.000000	0.00509611	540.000000	0.00511208	540.000000	0.00516259	540.000000	1.12264e-06	
560.000000	0.00515875	560.000000	0.00509188	560.000000	0.00504182	560.000000	0.00502587	560.000000	0.00504172	560.000000	0.0050908 	560.000000	1.08542e-06	
580.000000	0.00508667	580.000000	0.00502533	580.000000	0.0049765 	580.000000	0.00496087	580.000000	0.00497659	580.000000	0.00502428	580.000000	1.05067e-06	
600.000000	0.00501962	600.000000	0.00496353	600.000000	0.00491617	600.000000	0.00490057	600.000000	0.00491618	600.000000	0.00496251	600.000000	1.01814e-06	
620.000000	0.00495715	620.000000	0.00490605	620.000000	0.00486028	620.000000	0.00484454	620.000000	0.00486003	620.000000	0.00490506	620.000000	9.87637e-07	
640.000000	0.00489884	640.000000	0.00485248	640.000000	0.00480797	640.000000	0.00479236	640.000000	0.00480776	640.000000	0.00485152	640.000000	9.58967e-07	
660.000000	0.00484435	660.000000	0.00480249	660.000000	0.00475901	660.000000	0.0047437 	660.000000	0.004759  	660.000000	0.00480156	660.000000	9.31969e-07	
680.000000	0.00479335	680.000000	0.00475576	680.000000	0.0047133 	680.000000	0.00469825	680.000000	0.00471345	680.000000	0.00475486	680.000000	9.06499e-07	
700.000000	0.00474555	700.000000	0.00471203	700.000000	0.0046707 	700.000000	0.00465572	700.000000	0.00467083	700.000000	0.00471115	700.000000	8.8243e-07	
720.000000	0.00470071	720.000000	0.00467105	720.000000	0.00463095	720.000000	0.00461587	720.000000	0.0046309 	720.000000	0.00467019	720.000000	8.59648e-07	
740.000000	0.0046586 	740.000000	0.0046326 	740.000000	0.00459393	740.000000	0.00457879	740.000000	0.00459374	740.000000	0.00463176	740.000000	8.38052e-07	
760.000000	0.00461901	760.000000	0.00459649	760.000000	0.00455969	760.000000	0.00454465	760.000000	0.00455953	760.000000	0.00459567	760.000000	8.17549e-07	
780.000000	0.00458176	780.000000	0.00456254	780.000000	0.00452738	780.000000	0.00451253	780.000000	0.00452734	780.000000	0.00456175	780.000000	7.98059e-07	
800.000000	0.00454669	800.000000	0.0045306 	800.000000	0.00449694	800.000000	0.0044823 	800.000000	0.00449704	800.000000	0.00452982	800.000000	7.79507e-07	
820.000000	0.00451363	820.000000	0.00450052	820.000000	0.00446829	820.000000	0.0044538 	820.000000	0.00446848	820.000000	0.00449976	820.000000	7.61826e-07	
840.000000	0.00448247	840.000000	0.00447217	840.000000	0.00444136	840.000000	0.00442692	840.000000	0.00444153	840.000000	0.00447143	840.000000	7.44955e-07	
860.000000	0.00445307	860.000000	0.00444544	860.000000	0.00441604	860.000000	0.00440154	860.000000	0.00441609	860.000000	0.00444471	860.000000	7.28841e-07	
880.000000	0.00442532	880.000000	0.00442021	880.000000	0.00439212	880.000000	0.00437755	880.000000	0.00439205	880.000000	0.0044195 	880.000000	7.13431e-07	
900.000000	0.00439912	900.000000	0.00439639	900.000000	0.00436945	900.000000	0.00435487	900.000000	0.00436931	900.000000	0.00439569	900.000000	6.98681e-07	
920.000000	0.00437437	920.000000	0.00437389	920.000000	0.00434791	920.000000	0.0043334 	920.000000	0.00434779	920.000000	0.0043732 	920.000000	6.84549e-07	
940.000000	0.00435098	940.000000	0.00435262	940.000000	0.00432746	940.000000	0.00431307	940.000000	0.00432741	940.000000	0.00435195	940.000000	6.70995e-07	
960.000000	0.00432887	960.000000	0.00433252	960.000000	0.00430805	960.000000	0.0042938 	960.000000	0.0043081 	960.000000	0.00433186	960.000000	6.57986e-07	
980.000000	0.00430797	980.000000	0.00431351	980.000000	0.00428964	980.000000	0.00427553	980.000000	0.00428978	980.000000	0.00431286	980.000000	6.45488e-07	
