*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.070000	0.182825  	0.070000	0.181205  	0.070000	0.179217  	0.070000	0.179217  	0.070000	0.179217  	0.070000	0.180863  	0.070000	0.000342187	
0.080000	0.179733  	0.080000	0.181985  	0.080000	0.180446  	0.080000	0.180446  	0.080000	0.180446  	0.080000	0.181679  	0.080000	0.000305986	
0.090000	0.174955  	0.090000	0.18137   	0.090000	0.180216  	0.090000	0.180216  	0.090000	0.180216  	0.090000	0.181092  	0.090000	0.00027714	
0.100000	0.169268  	0.100000	0.179688  	0.100000	0.17886   	0.100000	0.17886   	0.100000	0.17886   	0.100000	0.179434  	0.100000	0.000253575	
0.120000	0.157163  	0.120000	0.174152  	0.120000	0.173822  	0.120000	0.173822  	0.120000	0.173822  	0.120000	0.173935  	0.120000	0.000217295	
0.140000	0.145812  	0.140000	0.166971  	0.140000	0.166976  	0.140000	0.166976  	0.140000	0.166976  	0.140000	0.16678   	0.140000	0.000190588	
0.160000	0.135957  	0.160000	0.159153  	0.160000	0.159381  	0.160000	0.159381  	0.160000	0.159381  	0.160000	0.158983  	0.160000	0.000170051	
0.180000	0.127631  	0.180000	0.151304  	0.180000	0.151679  	0.180000	0.151679  	0.180000	0.151679  	0.180000	0.15115   	0.180000	0.000153732	
0.200000	0.120626  	0.200000	0.143764  	0.200000	0.144234  	0.200000	0.144234  	0.200000	0.144234  	0.200000	0.143623  	0.200000	0.000140433	
0.250000	0.107322  	0.250000	0.127134  	0.250000	0.127723  	0.250000	0.127723  	0.250000	0.127723  	0.250000	0.127018  	0.250000	0.000115861	
0.300000	0.0978355 	0.300000	0.113836  	0.300000	0.114459  	0.300000	0.114459  	0.300000	0.114459  	0.300000	0.113737  	0.300000	9.8944e-05	
0.350000	0.0905515 	0.350000	0.103305  	0.350000	0.103927  	0.350000	0.103927  	0.350000	0.103927  	0.350000	0.103218  	0.350000	8.65433e-05	
0.400000	0.0846448 	0.400000	0.0948644 	0.400000	0.0954666 	0.400000	0.0954666 	0.400000	0.0954666 	0.400000	0.0947873 	0.400000	7.70398e-05	
0.450000	0.0796737 	0.450000	0.0879709 	0.450000	0.0885439 	0.450000	0.0885439 	0.450000	0.088544  	0.450000	0.0879014 	0.450000	6.95104e-05	
0.500000	0.0753832 	0.500000	0.0822299 	0.500000	0.0827688 	0.500000	0.0827688 	0.500000	0.0827689 	0.500000	0.0821665 	0.500000	6.33891e-05	
0.600000	0.0682607 	0.600000	0.0731668 	0.600000	0.0736337 	0.600000	0.0736337 	0.600000	0.0736337 	0.600000	0.0731128 	0.600000	5.40207e-05	
0.700000	0.06252   	0.700000	0.0662662 	0.700000	0.0666639 	0.700000	0.0666639 	0.700000	0.0666639 	0.700000	0.066219  	0.700000	4.71705e-05	
0.800000	0.0577585 	0.800000	0.0607781 	0.800000	0.0611136 	0.800000	0.0611136 	0.800000	0.0611137 	0.800000	0.0607362 	0.800000	4.19314e-05	
0.900000	0.0537297 	0.900000	0.0562726 	0.900000	0.0565538 	0.900000	0.0565538 	0.900000	0.0565538 	0.900000	0.0562349 	0.900000	3.77877e-05	
1.000000	0.0502687 	1.000000	0.0524853 	1.000000	0.0527194 	1.000000	0.0527194 	1.000000	0.0527194 	1.000000	0.0524509 	1.000000	3.44237e-05	
1.250000	0.0434087 	1.250000	0.0451527 	1.250000	0.0452957 	1.250000	0.0452957 	1.250000	0.0452957 	1.250000	0.0451244 	1.250000	2.82419e-05	
1.500000	0.0382981 	1.500000	0.0397971 	1.500000	0.0398768 	1.500000	0.0398768 	1.500000	0.0398768 	1.500000	0.0397731 	1.500000	2.40135e-05	
1.750000	0.0343309 	1.750000	0.0356807 	1.750000	0.0357154 	1.750000	0.0357154 	1.750000	0.0357154 	1.750000	0.0356597 	1.750000	2.09298e-05	
2.000000	0.0311549 	2.000000	0.0324021 	2.000000	0.0324042 	2.000000	0.0324042 	2.000000	0.0324042 	2.000000	0.0323835 	2.000000	1.85765e-05	
2.250000	0.0285506 	2.250000	0.0297207 	2.250000	0.0296986 	2.250000	0.0296986 	2.250000	0.0296986 	2.250000	0.029704  	2.250000	1.67185e-05	
2.500000	0.0262589 	2.500000	0.027482  	2.500000	0.0274416 	2.500000	0.0274416 	2.500000	0.0274416 	2.500000	0.0274668 	2.500000	1.52126e-05	
3.000000	0.0229287 	3.000000	0.0239457 	3.000000	0.0238806 	3.000000	0.0238806 	3.000000	0.0238807 	3.000000	0.0239328 	3.000000	1.29165e-05	
3.500000	0.0204013 	3.500000	0.0212692 	3.500000	0.0211892 	3.500000	0.0211892 	3.500000	0.0211892 	3.500000	0.021258  	3.500000	1.12447e-05	
4.000000	0.018412  	4.000000	0.0191664 	4.000000	0.0190772 	4.000000	0.0190772 	4.000000	0.0190772 	4.000000	0.0191565 	4.000000	9.97055e-06	
4.500000	0.0168024 	4.500000	0.0174669 	4.500000	0.017372  	4.500000	0.017372  	4.500000	0.017372  	4.500000	0.017458  	4.500000	8.96577e-06	
5.000000	0.0154709 	5.000000	0.0160624 	5.000000	0.0159641 	5.000000	0.0159641 	5.000000	0.0159641 	5.000000	0.0160543 	5.000000	8.15216e-06	
5.500000	0.0143499 	5.500000	0.0148807 	5.500000	0.0147804 	5.500000	0.0147804 	5.500000	0.0147804 	5.500000	0.0148732 	5.500000	7.47929e-06	
6.000000	0.0133921 	6.000000	0.0138714 	6.000000	0.0137702 	6.000000	0.0137702 	6.000000	0.0137702 	6.000000	0.0138645 	6.000000	6.91311e-06	
6.500000	0.0125637 	6.500000	0.0129986 	6.500000	0.0128972 	6.500000	0.0128972 	6.500000	0.0128972 	6.500000	0.0129922 	6.500000	6.42982e-06	
7.000000	0.0118394 	7.000000	0.0122358 	7.000000	0.0121347 	7.000000	0.0121347 	7.000000	0.0121347 	7.000000	0.0122298 	7.000000	6.01223e-06	
7.500000	0.0112006 	7.500000	0.011563  	7.500000	0.0114625 	7.500000	0.0114625 	7.500000	0.0114625 	7.500000	0.0115574 	7.500000	5.64764e-06	
8.000000	0.0106325 	8.000000	0.0109649 	8.000000	0.0108651 	8.000000	0.0108651 	8.000000	0.0108651 	8.000000	0.0109595 	8.000000	5.32643e-06	
8.500000	0.0101239 	8.500000	0.0104292 	8.500000	0.0103305 	8.500000	0.0103305 	8.500000	0.0103305 	8.500000	0.0104242 	8.500000	5.04119e-06	
9.000000	0.00966562	9.000000	0.00994666	9.000000	0.00984902	9.000000	0.00984902	9.000000	0.00984902	9.000000	0.00994188	9.000000	4.78613e-06	
9.500000	0.00925048	9.500000	0.00950946	9.500000	0.00941298	9.500000	0.00941298	9.500000	0.00941298	9.500000	0.0095049 	9.500000	4.55664e-06	
10.000000	0.00887251	10.000000	0.00899274	10.000000	0.0090161 	10.000000	0.0090161 	10.000000	0.0090161 	10.000000	0.00898839	10.000000	4.349e-06 	
11.000000	0.00820944	11.000000	0.00833574	11.000000	0.00831426	11.000000	0.00831433	11.000000	0.00831397	11.000000	0.00833175	11.000000	3.98775e-06	
12.000000	0.00764632	12.000000	0.0077745 	12.000000	0.0077211 	12.000000	0.00772124	12.000000	0.00772092	12.000000	0.00777082	12.000000	3.68399e-06	
13.000000	0.00716176	13.000000	0.00728928	13.000000	0.00721336	13.000000	0.00721344	13.000000	0.00721324	13.000000	0.00728586	13.000000	3.42485e-06	
14.000000	0.00674012	14.000000	0.00686543	14.000000	0.00677387	14.000000	0.00677386	14.000000	0.00677376	14.000000	0.00686223	14.000000	3.20106e-06	
15.000000	0.00636968	15.000000	0.00649186	15.000000	0.00638968	15.000000	0.00638969	15.000000	0.00638968	15.000000	0.00648886	15.000000	3.00577e-06	
16.000000	0.00604148	16.000000	0.00616001	16.000000	0.00605124	16.000000	0.00605117	16.000000	0.00605124	16.000000	0.00615718	16.000000	2.83379e-06	
17.000000	0.00574858	17.000000	0.00586318	17.000000	0.00575101	17.000000	0.00575072	17.000000	0.00575087	17.000000	0.00586049	17.000000	2.68114e-06	
18.000000	0.00548546	18.000000	0.00559601	18.000000	0.00548277	18.000000	0.00548237	18.000000	0.00548259	18.000000	0.00559346	18.000000	2.54469e-06	
19.000000	0.00524772	19.000000	0.00535422	19.000000	0.00524172	19.000000	0.00524134	19.000000	0.00524163	19.000000	0.0053518 	19.000000	2.42196e-06	
20.000000	0.00503179	20.000000	0.0051343 	20.000000	0.00502414	20.000000	0.00502375	20.000000	0.00502411	20.000000	0.00513199	20.000000	2.31096e-06	
21.000000	0.00483476	21.000000	0.00493338	21.000000	0.00482686	21.000000	0.00482643	21.000000	0.00482687	21.000000	0.00493117	21.000000	2.21006e-06	
22.000000	0.00465419	22.000000	0.00474905	22.000000	0.00464719	22.000000	0.00464678	22.000000	0.00464729	22.000000	0.00474693	22.000000	2.11793e-06	
23.000000	0.00448807	23.000000	0.00457932	23.000000	0.00448304	23.000000	0.00448262	23.000000	0.0044832 	23.000000	0.00457729	23.000000	2.03346e-06	
24.000000	0.00433471	24.000000	0.0044225 	24.000000	0.00433268	24.000000	0.0043321 	24.000000	0.00433275	24.000000	0.00442054	24.000000	1.95571e-06	
25.000000	0.00419265	25.000000	0.00427713	25.000000	0.00419453	25.000000	0.00419368	25.000000	0.00419439	25.000000	0.00427525	25.000000	1.88391e-06	
27.000000	0.00393771	27.000000	0.00401605	27.000000	0.00394909	27.000000	0.00394802	27.000000	0.00394886	27.000000	0.00401429	27.000000	1.75559e-06	
29.000000	0.00371534	29.000000	0.00378811	29.000000	0.00373815	29.000000	0.00373711	29.000000	0.00373808	29.000000	0.00378647	29.000000	1.64422e-06	
31.000000	0.00351956	31.000000	0.00358731	31.000000	0.00354837	31.000000	0.00354731	31.000000	0.00354835	31.000000	0.00358576	31.000000	1.54661e-06	
33.000000	0.0033458 	33.000000	0.003409  	33.000000	0.00337361	33.000000	0.00337261	33.000000	0.00337366	33.000000	0.00340754	33.000000	1.46033e-06	
35.000000	0.00319046	35.000000	0.00324956	35.000000	0.00321717	35.000000	0.00321629	35.000000	0.00321735	35.000000	0.00324818	35.000000	1.38351e-06	
38.000000	0.00298596	38.000000	0.00303963	38.000000	0.00301147	38.000000	0.00301027	38.000000	0.00301134	38.000000	0.00303835	38.000000	1.2828e-06	
41.000000	0.00280931	41.000000	0.0028583 	41.000000	0.00283337	41.000000	0.00283214	41.000000	0.0028332 	41.000000	0.0028571 	41.000000	1.19624e-06	
44.000000	0.0026551 	44.000000	0.00270003	44.000000	0.00267762	44.000000	0.00267649	44.000000	0.00267754	44.000000	0.00269891	44.000000	1.12099e-06	
47.000000	0.00251922	47.000000	0.00256063	47.000000	0.00254033	47.000000	0.00253926	47.000000	0.00254031	47.000000	0.00255957	47.000000	1.05497e-06	
50.000000	0.00239853	50.000000	0.00243687	50.000000	0.00241832	50.000000	0.00241732	50.000000	0.00241835	50.000000	0.00243588	50.000000	9.96541e-07	
55.000000	0.00222469	55.000000	0.00225876	55.000000	0.00224252	55.000000	0.00224159	55.000000	0.00224261	55.000000	0.00225785	55.000000	9.1277e-07	
60.000000	0.00207791	60.000000	0.00210856	60.000000	0.00209412	60.000000	0.0020932 	60.000000	0.00209419	60.000000	0.00210772	60.000000	8.42416e-07	
65.000000	0.00195222	65.000000	0.00198012	65.000000	0.00196722	65.000000	0.00196613	65.000000	0.0019671 	65.000000	0.00197934	65.000000	7.82463e-07	
70.000000	0.0018433 	70.000000	0.00186898	70.000000	0.00185704	70.000000	0.00185605	70.000000	0.001857  	70.000000	0.00186825	70.000000	7.30741e-07	
75.000000	0.00174793	75.000000	0.00177183	75.000000	0.00176065	75.000000	0.00175972	75.000000	0.00176065	75.000000	0.00177115	75.000000	6.85647e-07	
80.000000	0.00166368	80.000000	0.00168616	80.000000	0.00167556	80.000000	0.00167469	80.000000	0.0016756 	80.000000	0.00168551	80.000000	6.45971e-07	
85.000000	0.00158868	85.000000	0.00161002	85.000000	0.00159988	85.000000	0.00159905	85.000000	0.00159994	85.000000	0.00160941	85.000000	6.10781e-07	
90.000000	0.00152144	90.000000	0.0015419 	90.000000	0.00153212	90.000000	0.00153132	90.000000	0.0015322 	90.000000	0.00154132	90.000000	5.79349e-07	
95.000000	0.00146081	95.000000	0.00148057	95.000000	0.00147125	95.000000	0.0014703 	95.000000	0.00147116	95.000000	0.00148002	95.000000	5.51098e-07	
100.000000	0.00140582	100.000000	0.00142506	100.000000	0.00141594	100.000000	0.00141504	100.000000	0.00141589	100.000000	0.00142454	100.000000	5.25563e-07	
105.000000	0.00135571	105.000000	0.00137458	105.000000	0.00136561	105.000000	0.00136474	105.000000	0.00136558	105.000000	0.00137408	105.000000	5.02366e-07	
110.000000	0.00130984	110.000000	0.00132845	110.000000	0.00131961	110.000000	0.00131877	110.000000	0.00131959	110.000000	0.00132797	110.000000	4.81196e-07	
115.000000	0.00126768	115.000000	0.00128615	115.000000	0.00127739	115.000000	0.00127659	115.000000	0.00127739	115.000000	0.00128569	115.000000	4.61796e-07	
120.000000	0.00122879	120.000000	0.0012472 	120.000000	0.0012385 	120.000000	0.00123773	120.000000	0.00123852	120.000000	0.00124675	120.000000	4.43951e-07	
125.000000	0.00119279	125.000000	0.00121122	125.000000	0.00120257	125.000000	0.00120182	125.000000	0.00120261	125.000000	0.00121079	125.000000	4.27479e-07	
130.000000	0.00115936	130.000000	0.00117788	130.000000	0.00116927	130.000000	0.00116854	130.000000	0.00116931	130.000000	0.00117747	130.000000	4.12226e-07	
135.000000	0.00112824	135.000000	0.0011469 	135.000000	0.00113829	135.000000	0.0011376 	135.000000	0.00113836	135.000000	0.0011465 	135.000000	3.98059e-07	
140.000000	0.00109918	140.000000	0.00111803	140.000000	0.00110951	140.000000	0.00110877	140.000000	0.00110952	140.000000	0.00111765	140.000000	3.84865e-07	
145.000000	0.00107198	145.000000	0.00109107	145.000000	0.00108264	145.000000	0.00108183	145.000000	0.00108258	145.000000	0.0010907 	145.000000	3.72547e-07	
150.000000	0.00104646	150.000000	0.00106583	150.000000	0.00105739	150.000000	0.00105661	150.000000	0.00105734	150.000000	0.00106546	150.000000	3.61018e-07	
155.000000	0.00101054	155.000000	0.00104214	155.000000	0.00103369	155.000000	0.00103294	155.000000	0.00103367	155.000000	0.00104179	155.000000	3.50206e-07	
160.000000	0.000989478	160.000000	0.00101988	160.000000	0.00101143	160.000000	0.00101069	160.000000	0.00101141	160.000000	0.00101954	160.000000	3.40043e-07	
165.000000	0.00096962	165.000000	0.00099891	165.000000	0.000990451	165.000000	0.000989731	165.000000	0.000990441	165.000000	0.000998579	165.000000	3.30473e-07	
170.000000	0.000950861	170.000000	0.000979125	170.000000	0.000970657	170.000000	0.000969954	170.000000	0.000970656	170.000000	0.000978804	170.000000	3.21445e-07	
175.000000	0.000933111	175.000000	0.000960427	175.000000	0.00095195	175.000000	0.000951262	175.000000	0.000951958	175.000000	0.000960114	175.000000	3.12913e-07	
180.000000	0.000916289	180.000000	0.000942728	180.000000	0.000934241	180.000000	0.000933569	180.000000	0.000934258	180.000000	0.000942424	180.000000	3.04837e-07	
185.000000	0.000900325	185.000000	0.000925951	185.000000	0.000917457	185.000000	0.000916797	185.000000	0.000917479	185.000000	0.000925654	185.000000	2.97181e-07	
190.000000	0.000885152	190.000000	0.000910024	190.000000	0.000901525	190.000000	0.000900876	190.000000	0.000901552	190.000000	0.000909734	190.000000	2.89913e-07	
195.000000	0.000870714	195.000000	0.000894885	195.000000	0.000886371	195.000000	0.000885744	195.000000	0.000886413	195.000000	0.000894602	195.000000	2.83004e-07	
200.000000	0.000856956	200.000000	0.000880476	200.000000	0.000871954	200.000000	0.000871342	200.000000	0.000872006	200.000000	0.0008802 	200.000000	2.76427e-07	
210.000000	0.000831299	210.000000	0.00085365	210.000000	0.000845214	210.000000	0.000844531	210.000000	0.000845184	210.000000	0.000853385	210.000000	2.64179e-07	
220.000000	0.000807849	220.000000	0.000829185	220.000000	0.000820766	220.000000	0.000820086	220.000000	0.000820729	220.000000	0.000828932	220.000000	2.53004e-07	
230.000000	0.000786332	230.000000	0.000806785	230.000000	0.000798363	230.000000	0.000797709	230.000000	0.000798343	230.000000	0.000806542	230.000000	2.42764e-07	
240.000000	0.000766516	240.000000	0.000786199	240.000000	0.000777787	240.000000	0.000777152	240.000000	0.000777776	240.000000	0.000785965	240.000000	2.33347e-07	
250.000000	0.000748206	250.000000	0.000767217	250.000000	0.000758819	250.000000	0.000758202	250.000000	0.000758818	250.000000	0.000766992	250.000000	2.24656e-07	
260.000000	0.000731236	260.000000	0.000749659	260.000000	0.000741282	260.000000	0.000740681	260.000000	0.000741289	260.000000	0.000749442	260.000000	2.1661e-07	
270.000000	0.000715465	270.000000	0.000733373	270.000000	0.000725022	270.000000	0.000724436	270.000000	0.000725036	270.000000	0.000733164	270.000000	2.09138e-07	
280.000000	0.000700769	280.000000	0.000718226	280.000000	0.000709905	280.000000	0.000709333	280.000000	0.000709927	280.000000	0.000718024	280.000000	2.0218e-07	
290.000000	0.000687042	290.000000	0.000704105	290.000000	0.000695809	290.000000	0.000695259	290.000000	0.000695847	290.000000	0.000703909	290.000000	1.95684e-07	
300.000000	0.000674192	300.000000	0.00069091	300.000000	0.000682691	300.000000	0.000682114	300.000000	0.000682695	300.000000	0.00069072	300.000000	1.89607e-07	
310.000000	0.000662138	310.000000	0.000678553	310.000000	0.000670427	310.000000	0.000669811	310.000000	0.000670387	310.000000	0.000678369	310.000000	1.83907e-07	
320.000000	0.000650808	320.000000	0.00066696	320.000000	0.000658876	320.000000	0.000658274	320.000000	0.000658843	320.000000	0.000666782	320.000000	1.7855e-07	
330.000000	0.00064014	330.000000	0.000656063	330.000000	0.000648019	330.000000	0.000647434	330.000000	0.000647998	330.000000	0.000655889	330.000000	1.73507e-07	
340.000000	0.000630079	340.000000	0.000645801	340.000000	0.000637808	340.000000	0.000637231	340.000000	0.000637791	340.000000	0.000645633	340.000000	1.68749e-07	
350.000000	0.000620574	350.000000	0.000636123	350.000000	0.00062818	350.000000	0.000627614	350.000000	0.000628168	350.000000	0.000635959	350.000000	1.64254e-07	
360.000000	0.000611581	360.000000	0.000626982	360.000000	0.00061909	360.000000	0.000618534	360.000000	0.000619083	360.000000	0.000626822	360.000000	1.6e-07   	
370.000000	0.000603061	370.000000	0.000618334	370.000000	0.000610496	370.000000	0.000609948	370.000000	0.000610494	370.000000	0.000618178	370.000000	1.55967e-07	
380.000000	0.000594979	380.000000	0.000610142	380.000000	0.000602359	380.000000	0.00060182	380.000000	0.000602361	380.000000	0.00060999	380.000000	1.52139e-07	
390.000000	0.000587302	390.000000	0.000602373	390.000000	0.000594644	390.000000	0.000594114	390.000000	0.000594651	390.000000	0.000602224	390.000000	1.485e-07 	
400.000000	0.000580002	400.000000	0.000594995	400.000000	0.000587322	400.000000	0.000586799	400.000000	0.000587333	400.000000	0.00059485	400.000000	1.45037e-07	
410.000000	0.000573051	410.000000	0.00058798	410.000000	0.000580364	410.000000	0.000579848	410.000000	0.000580378	410.000000	0.000587839	410.000000	1.41736e-07	
420.000000	0.000566427	420.000000	0.000581304	420.000000	0.000573746	420.000000	0.000573235	420.000000	0.000573762	420.000000	0.000581166	420.000000	1.38588e-07	
430.000000	0.000560108	430.000000	0.000574944	430.000000	0.00056744	430.000000	0.000566938	430.000000	0.000567461	430.000000	0.000574808	430.000000	1.3558e-07	
440.000000	0.000554073	440.000000	0.000568878	440.000000	0.000561384	440.000000	0.000560894	440.000000	0.000561414	440.000000	0.000568745	440.000000	1.32705e-07	
450.000000	0.000548306	450.000000	0.000563088	450.000000	0.000555587	450.000000	0.000555102	450.000000	0.000555618	450.000000	0.000562958	450.000000	1.29952e-07	
460.000000	0.000542788	460.000000	0.000557556	460.000000	0.000550069	460.000000	0.00054957	460.000000	0.000550084	460.000000	0.000557428	460.000000	1.27315e-07	
470.000000	0.000537506	470.000000	0.000552265	470.000000	0.000544805	470.000000	0.000544282	470.000000	0.000544793	470.000000	0.000552141	470.000000	1.24787e-07	
480.000000	0.000532446	480.000000	0.000547203	480.000000	0.00053976	480.000000	0.000539224	480.000000	0.000539732	480.000000	0.00054708	480.000000	1.2236e-07	
490.000000	0.000527593	490.000000	0.000542354	490.000000	0.000534913	490.000000	0.000534381	490.000000	0.000534886	490.000000	0.000542234	490.000000	1.20028e-07	
500.000000	0.000522937	500.000000	0.000537706	500.000000	0.000530262	500.000000	0.00052974	500.000000	0.000530243	500.000000	0.000537589	500.000000	1.17787e-07	
520.000000	0.000514171	520.000000	0.00052897	520.000000	0.00052153	520.000000	0.000521021	520.000000	0.000521519	520.000000	0.000528857	520.000000	1.13553e-07	
540.000000	0.00050607	540.000000	0.000520913	540.000000	0.000513484	540.000000	0.000512983	540.000000	0.000513476	540.000000	0.000520803	540.000000	1.09623e-07	
560.000000	0.000498565	560.000000	0.000513462	560.000000	0.000506046	560.000000	0.000505553	560.000000	0.000506043	560.000000	0.000513356	560.000000	1.05963e-07	
580.000000	0.000491598	580.000000	0.000506558	580.000000	0.000499156	580.000000	0.000498671	580.000000	0.000499156	580.000000	0.000506456	580.000000	1.02548e-07	
600.000000	0.000485118	600.000000	0.000500147	600.000000	0.000492758	600.000000	0.000492282	600.000000	0.000492763	600.000000	0.000500048	600.000000	9.9352e-08	
620.000000	0.000479081	620.000000	0.000494183	620.000000	0.000486807	620.000000	0.000486338	620.000000	0.000486816	620.000000	0.000494087	620.000000	9.63553e-08	
640.000000	0.000473446	640.000000	0.000488625	640.000000	0.000481262	640.000000	0.000480798	640.000000	0.000481272	640.000000	0.000488531	640.000000	9.35396e-08	
660.000000	0.00046818	660.000000	0.000483436	660.000000	0.000476081	660.000000	0.000475625	660.000000	0.000476097	660.000000	0.000483345	660.000000	9.08886e-08	
680.000000	0.00046325	680.000000	0.000478586	680.000000	0.000471234	680.000000	0.000470788	680.000000	0.000471256	680.000000	0.000478498	680.000000	8.83883e-08	
700.000000	0.000458631	700.000000	0.000474046	700.000000	0.000466706	700.000000	0.000466257	700.000000	0.000466723	700.000000	0.00047396	700.000000	8.60259e-08	
720.000000	0.000454298	720.000000	0.00046979	720.000000	0.000462477	720.000000	0.000462007	720.000000	0.00046247	720.000000	0.000469706	720.000000	8.37904e-08	
740.000000	0.000450228	740.000000	0.000465796	740.000000	0.000458501	740.000000	0.000458016	740.000000	0.000458476	740.000000	0.000465715	740.000000	8.16716e-08	
760.000000	0.000446402	760.000000	0.000462045	760.000000	0.000454746	760.000000	0.000454262	760.000000	0.00045472	760.000000	0.000461965	760.000000	7.96605e-08	
780.000000	0.000442802	780.000000	0.000458517	780.000000	0.000451202	780.000000	0.000450727	780.000000	0.000451183	780.000000	0.000458439	780.000000	7.7749e-08	
800.000000	0.000439412	800.000000	0.000455197	800.000000	0.000447864	800.000000	0.000447395	800.000000	0.000447849	800.000000	0.000455121	800.000000	7.59299e-08	
820.000000	0.000436218	820.000000	0.000452069	820.000000	0.000444715	820.000000	0.000444251	820.000000	0.000444703	820.000000	0.000451995	820.000000	7.41965e-08	
840.000000	0.000433206	840.000000	0.000449121	840.000000	0.000441742	840.000000	0.000441281	840.000000	0.000441731	840.000000	0.000449048	840.000000	7.25429e-08	
860.000000	0.000430365	860.000000	0.000446339	860.000000	0.00043893	860.000000	0.000438472	860.000000	0.00043892	860.000000	0.000446268	860.000000	7.09636e-08	
880.000000	0.000427683	880.000000	0.000443714	880.000000	0.000436269	880.000000	0.000435815	880.000000	0.000436261	880.000000	0.000443644	880.000000	6.94536e-08	
900.000000	0.00042515	900.000000	0.000441234	900.000000	0.000433748	900.000000	0.000433298	900.000000	0.000433742	900.000000	0.000441166	900.000000	6.80086e-08	
920.000000	0.000422758	920.000000	0.00043889	920.000000	0.000431358	920.000000	0.000430911	920.000000	0.000431354	920.000000	0.000438824	920.000000	6.66242e-08	
940.000000	0.000420498	940.000000	0.000436675	940.000000	0.000429091	940.000000	0.000428648	940.000000	0.000429089	940.000000	0.00043661	940.000000	6.52967e-08	
960.000000	0.000418361	960.000000	0.000434579	960.000000	0.000426939	960.000000	0.000426498	960.000000	0.000426938	960.000000	0.000434515	960.000000	6.40227e-08	
980.000000	0.000416342	980.000000	0.000432597	980.000000	0.000424895	980.000000	0.000424457	980.000000	0.000424895	980.000000	0.000432534	980.000000	6.2799e-08	
1000.000000	0.000414433	1000.000000	0.000430721	1000.000000	0.000422951	1000.000000	0.000422516	1000.000000	0.000422953	1000.000000	0.000430659	1000.000000	6.16225e-08	
