*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
700.000000	0.00843654	700.000000	0.00837692	700.000000	0.00831299	700.000000	0.0082769 	700.000000	0.00831278	700.000000	0.00837538	700.000000	1.54324e-06	
720.000000	0.00835682	720.000000	0.00830407	720.000000	0.00824168	720.000000	0.00820605	720.000000	0.00824174	720.000000	0.00830256	720.000000	1.50345e-06	
740.000000	0.00828195	740.000000	0.00823571	740.000000	0.0081754 	740.000000	0.00814013	740.000000	0.00817563	740.000000	0.00823425	740.000000	1.46573e-06	
760.000000	0.00821157	760.000000	0.00817152	760.000000	0.00811474	760.000000	0.00807943	760.000000	0.00811476	760.000000	0.00817009	760.000000	1.42991e-06	
780.000000	0.00814535	780.000000	0.00811117	780.000000	0.00805772	780.000000	0.00802234	780.000000	0.0080575 	780.000000	0.00810977	780.000000	1.39587e-06	
800.000000	0.008083  	800.000000	0.00805438	800.000000	0.00800372	800.000000	0.00796858	800.000000	0.00800358	800.000000	0.00805302	800.000000	1.36346e-06	
820.000000	0.00802424	820.000000	0.00800091	820.000000	0.00795266	820.000000	0.00791792	820.000000	0.00795277	820.000000	0.00799957	820.000000	1.33257e-06	
840.000000	0.00796884	840.000000	0.00795051	840.000000	0.00790463	840.000000	0.00787012	840.000000	0.00790483	840.000000	0.0079492 	840.000000	1.3031e-06	
860.000000	0.00791657	860.000000	0.00790298	860.000000	0.00785953	860.000000	0.00782499	860.000000	0.00785957	860.000000	0.0079017 	860.000000	1.27494e-06	
880.000000	0.00786724	880.000000	0.00785813	880.000000	0.00781697	880.000000	0.00778235	880.000000	0.00781679	880.000000	0.00785688	880.000000	1.24802e-06	
900.000000	0.00782065	900.000000	0.00781578	900.000000	0.00777657	900.000000	0.00774202	900.000000	0.00777634	900.000000	0.00781456	900.000000	1.22225e-06	
920.000000	0.00777665	920.000000	0.00777578	920.000000	0.00773813	920.000000	0.00770386	920.000000	0.00773805	920.000000	0.00777458	920.000000	1.19756e-06	
940.000000	0.00773507	940.000000	0.00773798	940.000000	0.00770168	940.000000	0.00766771	940.000000	0.00770179	940.000000	0.0077368 	940.000000	1.17387e-06	
960.000000	0.00769577	960.000000	0.00770224	960.000000	0.00766725	960.000000	0.00763346	960.000000	0.00766742	960.000000	0.00770109	960.000000	1.15114e-06	
