*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.180000	0.80755   	0.180000	0.529641  	0.180000	0.506968  	0.180000	0.506968  	0.180000	0.506968  	0.180000	0.528265  	0.180000	0.0013755 	
0.200000	0.809688  	0.200000	0.537213  	0.200000	0.507154  	0.200000	0.507154  	0.200000	0.507154  	0.200000	0.535952  	0.200000	0.00126124	
0.250000	0.793121  	0.250000	0.541311  	0.250000	0.504392  	0.250000	0.504392  	0.250000	0.504392  	0.250000	0.540262  	0.250000	0.00104846	
0.300000	0.790533  	0.300000	0.549045  	0.300000	0.501917  	0.300000	0.501917  	0.300000	0.501917  	0.300000	0.548145  	0.300000	0.000900584	
0.350000	0.781344  	0.350000	0.546533  	0.350000	0.497602  	0.350000	0.497602  	0.350000	0.497602  	0.350000	0.545741  	0.350000	0.000791403	
0.400000	0.768155  	0.400000	0.538399  	0.400000	0.490601  	0.400000	0.490601  	0.400000	0.490601  	0.400000	0.537692  	0.400000	0.000707238	
0.450000	0.750794  	0.450000	0.525315  	0.450000	0.481426  	0.450000	0.481426  	0.450000	0.481426  	0.450000	0.524674  	0.450000	0.000640228	
0.500000	0.733916  	0.500000	0.511624  	0.500000	0.471738  	0.500000	0.471738  	0.500000	0.471738  	0.500000	0.511039  	0.500000	0.000585523	
0.600000	0.673534  	0.600000	0.488634  	0.600000	0.451991  	0.600000	0.451991  	0.600000	0.451991  	0.600000	0.488132  	0.600000	0.000501371	
0.700000	0.613082  	0.700000	0.461966  	0.700000	0.432736  	0.700000	0.432736  	0.700000	0.432736  	0.700000	0.461526  	0.700000	0.000439483	
0.800000	0.586367  	0.800000	0.44946   	0.800000	0.414481  	0.800000	0.414481  	0.800000	0.414481  	0.800000	0.449068  	0.800000	0.000391928	
0.900000	0.557905  	0.900000	0.434326  	0.900000	0.397369  	0.900000	0.397369  	0.900000	0.397369  	0.900000	0.433972  	0.900000	0.000354167	
1.000000	0.529657  	1.000000	0.418068  	1.000000	0.380413  	1.000000	0.380413  	1.000000	0.380413  	1.000000	0.417744  	1.000000	0.000323409	
1.250000	0.464866  	1.250000	0.372844  	1.250000	0.344072  	1.250000	0.344072  	1.250000	0.344072  	1.250000	0.372578  	1.250000	0.00026662	
1.500000	0.403607  	1.500000	0.325911  	1.500000	0.314241  	1.500000	0.314241  	1.500000	0.314241  	1.500000	0.325684  	1.500000	0.000227557	
1.750000	0.35871   	1.750000	0.29283   	1.750000	0.289022  	1.750000	0.289022  	1.750000	0.289022  	1.750000	0.292632  	1.750000	0.000198944	
2.000000	0.323994  	2.000000	0.267989  	2.000000	0.267395  	2.000000	0.267395  	2.000000	0.267395  	2.000000	0.267812  	2.000000	0.000177028	
2.250000	0.296585  	2.250000	0.246575  	2.250000	0.248596  	2.250000	0.248596  	2.250000	0.248596  	2.250000	0.246416  	2.250000	0.000159673	
2.500000	0.2647    	2.500000	0.229015  	2.500000	0.232161  	2.500000	0.232161  	2.500000	0.232161  	2.500000	0.22887   	2.500000	0.000145569	
3.000000	0.232582  	3.000000	0.201517  	3.000000	0.204945  	3.000000	0.204945  	3.000000	0.204945  	3.000000	0.201393  	3.000000	0.000123994	
3.500000	0.207832  	3.500000	0.180631  	3.500000	0.183474  	3.500000	0.183474  	3.500000	0.183474  	3.500000	0.180523  	3.500000	0.000108228	
4.000000	0.188143  	4.000000	0.164056  	4.000000	0.166199  	4.000000	0.166199  	4.000000	0.166199  	4.000000	0.16396   	4.000000	9.61758e-05	
4.500000	0.172084  	4.500000	0.150523  	4.500000	0.152046  	4.500000	0.152046  	4.500000	0.152046  	4.500000	0.150436  	4.500000	8.66468e-05	
5.000000	0.158721  	5.000000	0.139242  	5.000000	0.140262  	5.000000	0.140262  	5.000000	0.140262  	5.000000	0.139163  	5.000000	7.89138e-05	
5.500000	0.147418  	5.500000	0.129684  	5.500000	0.130305  	5.500000	0.130305  	5.500000	0.130305  	5.500000	0.129611  	5.500000	7.25061e-05	
6.000000	0.137725  	6.000000	0.121476  	6.000000	0.121784  	6.000000	0.121784  	6.000000	0.121784  	6.000000	0.121409  	6.000000	6.71051e-05	
6.500000	0.129316  	6.500000	0.114347  	6.500000	0.114409  	6.500000	0.114409  	6.500000	0.114409  	6.500000	0.114284  	6.500000	6.24876e-05	
7.000000	0.121947  	7.000000	0.108092  	7.000000	0.107959  	7.000000	0.107959  	7.000000	0.107959  	7.000000	0.108034  	7.000000	5.84923e-05	
7.500000	0.115433  	7.500000	0.102557  	7.500000	0.102269  	7.500000	0.102269  	7.500000	0.102269  	7.500000	0.102502  	7.500000	5.49996e-05	
8.000000	0.109631  	8.000000	0.0976214 	8.000000	0.0972092 	8.000000	0.0972092 	8.000000	0.0972093 	8.000000	0.0975695 	8.000000	5.19188e-05	
8.500000	0.104429  	8.500000	0.0931898 	8.500000	0.0926776 	8.500000	0.0926776 	8.500000	0.0926776 	8.500000	0.0931406 	8.500000	4.91801e-05	
9.000000	0.0997369 	9.000000	0.0891867 	9.000000	0.0885933 	9.000000	0.0885933 	9.000000	0.0885934 	9.000000	0.08914   	9.000000	4.67287e-05	
9.500000	0.0954813 	9.500000	0.0855511 	9.500000	0.0848914 	9.500000	0.0848914 	9.500000	0.0848915 	9.500000	0.0855065 	9.500000	4.45209e-05	
10.000000	0.0916034 	10.000000	0.0826261 	10.000000	0.0815188 	10.000000	0.0815188 	10.000000	0.0815188 	10.000000	0.0825835 	10.000000	4.25216e-05	
11.000000	0.0847925 	11.000000	0.0769743 	11.000000	0.0756157 	11.000000	0.0756298 	11.000000	0.075616  	11.000000	0.0769353 	11.000000	3.90391e-05	
12.000000	0.0790011 	12.000000	0.0720928 	12.000000	0.0706039 	12.000000	0.0706271 	12.000000	0.0706048 	12.000000	0.0720567 	12.000000	3.61065e-05	
13.000000	0.0740129 	13.000000	0.0678341 	13.000000	0.066291  	13.000000	0.0663195 	13.000000	0.0662922 	13.000000	0.0678005 	13.000000	3.36013e-05	
14.000000	0.069669  	14.000000	0.0640858 	14.000000	0.0625372 	14.000000	0.0625679 	14.000000	0.0625379 	14.000000	0.0640544 	14.000000	3.14352e-05	
15.000000	0.0658502 	15.000000	0.0607609 	15.000000	0.059238  	15.000000	0.0592687 	15.000000	0.0592376 	15.000000	0.0607313 	15.000000	2.95429e-05	
16.000000	0.0624653 	16.000000	0.0577908 	16.000000	0.0563127 	16.000000	0.0563428 	16.000000	0.0563117 	16.000000	0.0577629 	16.000000	2.78748e-05	
17.000000	0.059443  	17.000000	0.0551211 	17.000000	0.0536995 	17.000000	0.0537289 	17.000000	0.0536988 	17.000000	0.0550948 	17.000000	2.63928e-05	
18.000000	0.0567271 	18.000000	0.0527081 	18.000000	0.0513513 	18.000000	0.0513788 	18.000000	0.05135   	18.000000	0.052683  	18.000000	2.5067e-05	
19.000000	0.0542725 	19.000000	0.0505159 	19.000000	0.0492286 	19.000000	0.0492538 	19.000000	0.0492269 	19.000000	0.050492  	19.000000	2.38735e-05	
20.000000	0.0520425 	20.000000	0.0485153 	20.000000	0.0472985 	20.000000	0.0473227 	20.000000	0.0472981 	20.000000	0.0484925 	20.000000	2.27932e-05	
21.000000	0.0500072 	21.000000	0.0466818 	21.000000	0.0455366 	21.000000	0.04556   	21.000000	0.0455376 	21.000000	0.04666   	21.000000	2.18105e-05	
22.000000	0.0481416 	22.000000	0.0449952 	22.000000	0.0439238 	22.000000	0.0439443 	22.000000	0.0439245 	22.000000	0.0449742 	22.000000	2.09126e-05	
23.000000	0.0464251 	23.000000	0.0434381 	23.000000	0.0424416 	23.000000	0.042458  	23.000000	0.0424407 	23.000000	0.0434181 	23.000000	2.00888e-05	
24.000000	0.0448401 	24.000000	0.0419962 	24.000000	0.0410729 	24.000000	0.0410862 	24.000000	0.0410715 	24.000000	0.0419769 	24.000000	1.93302e-05	
25.000000	0.0433718 	25.000000	0.0406568 	25.000000	0.0398046 	25.000000	0.0398162 	25.000000	0.0398042 	25.000000	0.0406382 	25.000000	1.86292e-05	
27.000000	0.0407365 	27.000000	0.0382444 	27.000000	0.037532  	27.000000	0.03754   	27.000000	0.0375333 	27.000000	0.038227  	27.000000	1.73753e-05	
29.000000	0.0384373 	29.000000	0.0361313 	29.000000	0.0355562 	29.000000	0.0355597 	29.000000	0.0355581 	29.000000	0.036115  	29.000000	1.62859e-05	
31.000000	0.0364129 	31.000000	0.0342642 	31.000000	0.0337794 	31.000000	0.0337784 	31.000000	0.0337818 	31.000000	0.0342489 	31.000000	1.53304e-05	
33.000000	0.0346159 	33.000000	0.0326022 	33.000000	0.0321592 	33.000000	0.0321542 	33.000000	0.0321616 	33.000000	0.0325877 	33.000000	1.4485e-05	
35.000000	0.0330093 	35.000000	0.0311127 	35.000000	0.0307069 	35.000000	0.0306985 	35.000000	0.0307091 	35.000000	0.031099  	35.000000	1.37316e-05	
38.000000	0.0308941 	38.000000	0.0291468 	38.000000	0.0287893 	38.000000	0.0287765 	38.000000	0.0287909 	38.000000	0.029134  	38.000000	1.27432e-05	
41.000000	0.0290669 	41.000000	0.0274444 	41.000000	0.0271276 	41.000000	0.0271113 	41.000000	0.0271284 	41.000000	0.0274325 	41.000000	1.18928e-05	
44.000000	0.0274716 	44.000000	0.0259553 	44.000000	0.0256728 	44.000000	0.0256537 	44.000000	0.0256728 	44.000000	0.0259441 	44.000000	1.11528e-05	
47.000000	0.0260659 	47.000000	0.0246413 	47.000000	0.0243885 	47.000000	0.0243665 	47.000000	0.0243872 	47.000000	0.0246308 	47.000000	1.0503e-05	
50.000000	0.0248174 	50.000000	0.0234728 	50.000000	0.0232427 	50.000000	0.0232209 	50.000000	0.0232428 	50.000000	0.0234629 	50.000000	9.92754e-06	
55.000000	0.0230188 	55.000000	0.021788  	55.000000	0.0215902 	55.000000	0.0215673 	55.000000	0.0215906 	55.000000	0.0217789 	55.000000	9.10166e-06	
60.000000	0.0215003 	60.000000	0.0203643 	60.000000	0.0201927 	60.000000	0.020168  	60.000000	0.0201922 	60.000000	0.0203559 	60.000000	8.40731e-06	
65.000000	0.0201998 	65.000000	0.0191448 	65.000000	0.0189918 	65.000000	0.0189678 	65.000000	0.0189925 	65.000000	0.019137  	65.000000	7.81504e-06	
70.000000	0.0190728 	70.000000	0.018088  	70.000000	0.0179527 	70.000000	0.0179264 	70.000000	0.0179513 	70.000000	0.0180807 	70.000000	7.30363e-06	
75.000000	0.018086  	75.000000	0.0171632 	75.000000	0.0170387 	75.000000	0.0170138 	75.000000	0.0170389 	75.000000	0.0171563 	75.000000	6.8574e-06	
80.000000	0.0172143 	80.000000	0.0163466 	80.000000	0.0162332 	80.000000	0.0162072 	80.000000	0.0162323 	80.000000	0.0163402 	80.000000	6.46448e-06	
85.000000	0.0164383 	85.000000	0.0156203 	85.000000	0.0155137 	85.000000	0.0154889 	85.000000	0.015514  	85.000000	0.0156142 	85.000000	6.11575e-06	
90.000000	0.0157426 	90.000000	0.0149699 	90.000000	0.0148708 	90.000000	0.0148451 	90.000000	0.01487   	90.000000	0.0149641 	90.000000	5.80407e-06	
95.000000	0.0151152 	95.000000	0.0143839 	95.000000	0.014289  	95.000000	0.0142645 	95.000000	0.0142893 	95.000000	0.0143784 	95.000000	5.52375e-06	
100.000000	0.0145463 	100.000000	0.0138532 	100.000000	0.0137635 	100.000000	0.0137382 	100.000000	0.0137629 	100.000000	0.0138479 	100.000000	5.27024e-06	
105.000000	0.0140277 	105.000000	0.0133702 	105.000000	0.0132831 	105.000000	0.0132589 	105.000000	0.0132833 	105.000000	0.0133652 	105.000000	5.03983e-06	
110.000000	0.0135531 	110.000000	0.0129287 	110.000000	0.0128452 	110.000000	0.0128204 	110.000000	0.0128447 	110.000000	0.0129239 	110.000000	4.82944e-06	
115.000000	0.0131169 	115.000000	0.0125235 	115.000000	0.012442  	115.000000	0.0124177 	115.000000	0.0124418 	115.000000	0.0125189 	115.000000	4.63656e-06	
120.000000	0.0127145 	120.000000	0.0121503 	120.000000	0.0120706 	120.000000	0.0120466 	120.000000	0.0120705 	120.000000	0.0121458 	120.000000	4.45905e-06	
125.000000	0.012342  	125.000000	0.0118054 	125.000000	0.0117279 	125.000000	0.0117035 	125.000000	0.0117271 	125.000000	0.0118011 	125.000000	4.29513e-06	
130.000000	0.0119962 	130.000000	0.0114857 	130.000000	0.0114087 	130.000000	0.0113852 	130.000000	0.0114087 	130.000000	0.0114816 	130.000000	4.14327e-06	
135.000000	0.0116741 	135.000000	0.0111885 	135.000000	0.0111118 	135.000000	0.0110893 	135.000000	0.0111125 	135.000000	0.0111845 	135.000000	4.00217e-06	
140.000000	0.0113734 	140.000000	0.0109115 	140.000000	0.0108361 	140.000000	0.0108133 	140.000000	0.0108363 	140.000000	0.0109076 	140.000000	3.87072e-06	
145.000000	0.011092  	145.000000	0.0106527 	145.000000	0.0105783 	145.000000	0.0105554 	145.000000	0.0105782 	145.000000	0.0106489 	145.000000	3.74795e-06	
150.000000	0.010828  	150.000000	0.0104103 	150.000000	0.010336  	150.000000	0.0103137 	150.000000	0.0103364 	150.000000	0.0104067 	150.000000	3.63301e-06	
155.000000	0.0104562 	155.000000	0.0101828 	155.000000	0.0101093 	155.000000	0.0100869 	155.000000	0.0101094 	155.000000	0.0101793 	155.000000	3.52517e-06	
160.000000	0.0102383 	160.000000	0.00996896	160.000000	0.00989618	160.000000	0.00987361	160.000000	0.00989584	160.000000	0.00996553	160.000000	3.42378e-06	
165.000000	0.0100329 	165.000000	0.00976746	165.000000	0.00969454	165.000000	0.00967261	165.000000	0.00969466	165.000000	0.00976414	165.000000	3.32828e-06	
170.000000	0.00983875	170.000000	0.00957731	170.000000	0.00950475	170.000000	0.00948289	170.000000	0.00950475	170.000000	0.00957407	170.000000	3.23815e-06	
175.000000	0.00965509	175.000000	0.00939757	175.000000	0.00932573	175.000000	0.00930352	175.000000	0.00932521	175.000000	0.00939442	175.000000	3.15296e-06	
180.000000	0.00948103	180.000000	0.0092274 	180.000000	0.00915561	180.000000	0.00913369	180.000000	0.00915522	180.000000	0.00922432	180.000000	3.0723e-06	
185.000000	0.00931584	185.000000	0.00906605	185.000000	0.00899391	185.000000	0.00897266	185.000000	0.00899401	185.000000	0.00906306	185.000000	2.99581e-06	
190.000000	0.00915885	190.000000	0.00891286	190.000000	0.00884049	190.000000	0.00881976	190.000000	0.00884096	190.000000	0.00890994	190.000000	2.92318e-06	
195.000000	0.00900945	195.000000	0.00876723	195.000000	0.00869512	195.000000	0.00867439	195.000000	0.00869544	195.000000	0.00876437	195.000000	2.85411e-06	
200.000000	0.0088671 	200.000000	0.0086286 	200.000000	0.00855705	200.000000	0.00853602	200.000000	0.00855691	200.000000	0.00862581	200.000000	2.78836e-06	
210.000000	0.00860162	210.000000	0.00837044	210.000000	0.00829876	210.000000	0.00827835	210.000000	0.00829896	210.000000	0.00836777	210.000000	2.66585e-06	
220.000000	0.00835898	220.000000	0.00813495	220.000000	0.00806395	220.000000	0.00804333	220.000000	0.00806366	220.000000	0.00813239	220.000000	2.55403e-06	
230.000000	0.00813633	230.000000	0.00791928	230.000000	0.0078484 	230.000000	0.00782814	230.000000	0.00784821	230.000000	0.00791682	230.000000	2.45153e-06	
240.000000	0.00793129	240.000000	0.00772103	240.000000	0.00764982	240.000000	0.00763039	240.000000	0.00765021	240.000000	0.00771868	240.000000	2.35722e-06	
250.000000	0.00774184	250.000000	0.0075382 	250.000000	0.00746761	250.000000	0.00744807	250.000000	0.00746766	250.000000	0.00753593	250.000000	2.27015e-06	
260.000000	0.00756625	260.000000	0.00736906	260.000000	0.00729893	260.000000	0.00727947	260.000000	0.00729884	260.000000	0.00736687	260.000000	2.18951e-06	
270.000000	0.00740306	270.000000	0.00721215	270.000000	0.00714216	270.000000	0.00712312	270.000000	0.00714229	270.000000	0.00721003	270.000000	2.1146e-06	
280.000000	0.007251  	280.000000	0.00706619	280.000000	0.00699708	280.000000	0.00697776	280.000000	0.00699672	280.000000	0.00706415	280.000000	2.04482e-06	
290.000000	0.00710896	290.000000	0.0069301 	290.000000	0.0068613 	290.000000	0.0068423 	290.000000	0.00686108	290.000000	0.00692812	290.000000	1.97966e-06	
300.000000	0.006976  	300.000000	0.00680292	300.000000	0.00673417	300.000000	0.00671577	300.000000	0.00673436	300.000000	0.006801  	300.000000	1.91866e-06	
310.000000	0.00685127	310.000000	0.00668382	310.000000	0.00661552	310.000000	0.00659734	310.000000	0.00661577	310.000000	0.00668196	310.000000	1.86145e-06	
320.000000	0.00673404	320.000000	0.00657206	320.000000	0.0065047 	320.000000	0.00648629	320.000000	0.00650455	320.000000	0.00657025	320.000000	1.80766e-06	
330.000000	0.00662366	330.000000	0.006467  	330.000000	0.00640026	330.000000	0.00638196	330.000000	0.00640007	330.000000	0.00646524	330.000000	1.75701e-06	
340.000000	0.00651955	340.000000	0.00636806	340.000000	0.00630162	340.000000	0.00628378	340.000000	0.00630174	340.000000	0.00636636	340.000000	1.70922e-06	
350.000000	0.0064212 	350.000000	0.00627475	350.000000	0.00620868	350.000000	0.00619123	350.000000	0.00620905	350.000000	0.00627308	350.000000	1.66404e-06	
360.000000	0.00632815	360.000000	0.0061866 	360.000000	0.00612131	360.000000	0.00610387	360.000000	0.00612155	360.000000	0.00618498	360.000000	1.62128e-06	
370.000000	0.00624   	370.000000	0.00610321	370.000000	0.00603891	370.000000	0.00602128	370.000000	0.00603884	370.000000	0.00610163	370.000000	1.58073e-06	
380.000000	0.00615637	380.000000	0.00602421	380.000000	0.00596055	380.000000	0.00594311	380.000000	0.00596054	380.000000	0.00602267	380.000000	1.54224e-06	
390.000000	0.00607694	390.000000	0.00594929	390.000000	0.00588615	390.000000	0.00586901	390.000000	0.00588632	390.000000	0.00594778	390.000000	1.50564e-06	
400.000000	0.00600139	400.000000	0.00587814	400.000000	0.0058159 	400.000000	0.00579869	400.000000	0.00581589	400.000000	0.00587667	400.000000	1.4708e-06	
410.000000	0.00592948	410.000000	0.00581049	410.000000	0.00574924	410.000000	0.00573189	410.000000	0.00574898	410.000000	0.00580905	410.000000	1.43759e-06	
420.000000	0.00586094	420.000000	0.00574611	420.000000	0.00568559	420.000000	0.00566836	420.000000	0.00568534	420.000000	0.0057447 	420.000000	1.4059e-06	
430.000000	0.00579555	430.000000	0.00568476	430.000000	0.0056248 	430.000000	0.00560787	430.000000	0.00562475	430.000000	0.00568339	430.000000	1.37562e-06	
440.000000	0.00573311	440.000000	0.00562626	440.000000	0.00556685	440.000000	0.00555023	440.000000	0.00556701	440.000000	0.00562492	440.000000	1.34667e-06	
450.000000	0.00567343	450.000000	0.00557042	450.000000	0.00551169	450.000000	0.00549525	450.000000	0.00551193	450.000000	0.0055691 	450.000000	1.31895e-06	
460.000000	0.00561634	460.000000	0.00551707	460.000000	0.00545922	460.000000	0.00544275	460.000000	0.00545935	460.000000	0.00551578	460.000000	1.29239e-06	
470.000000	0.00556169	470.000000	0.00546605	470.000000	0.00540918	470.000000	0.00539259	470.000000	0.0054091 	470.000000	0.00546478	470.000000	1.26691e-06	
480.000000	0.00550932	480.000000	0.00541722	480.000000	0.00536124	480.000000	0.00534462	480.000000	0.00536104	480.000000	0.00541598	480.000000	1.24246e-06	
490.000000	0.00545911	490.000000	0.00537046	490.000000	0.00531518	490.000000	0.00529871	490.000000	0.00531505	490.000000	0.00536924	490.000000	1.21896e-06	
500.000000	0.00541094	500.000000	0.00532565	500.000000	0.00527097	500.000000	0.00525473	500.000000	0.005271  	500.000000	0.00532445	500.000000	1.19637e-06	
520.000000	0.00532024	520.000000	0.0052414 	520.000000	0.00518798	520.000000	0.00517216	520.000000	0.00518828	520.000000	0.00524025	520.000000	1.15369e-06	
540.000000	0.00523641	540.000000	0.00516371	540.000000	0.00511197	540.000000	0.0050961 	540.000000	0.00511207	540.000000	0.00516259	540.000000	1.11405e-06	
560.000000	0.00515875	560.000000	0.00509188	560.000000	0.00504181	560.000000	0.00502586	560.000000	0.00504171	560.000000	0.0050908 	560.000000	1.07714e-06	
580.000000	0.00508667	580.000000	0.00502532	580.000000	0.0049765 	580.000000	0.00496086	580.000000	0.00497658	580.000000	0.00502428	580.000000	1.04267e-06	
600.000000	0.00501962	600.000000	0.00496352	600.000000	0.00491617	600.000000	0.00490056	600.000000	0.00491617	600.000000	0.00496251	600.000000	1.01041e-06	
620.000000	0.00495715	620.000000	0.00490604	620.000000	0.00486027	620.000000	0.00484453	620.000000	0.00486002	620.000000	0.00490506	620.000000	9.80155e-07	
640.000000	0.00489884	640.000000	0.00485247	640.000000	0.00480796	640.000000	0.00479236	640.000000	0.00480775	640.000000	0.00485152	640.000000	9.51719e-07	
660.000000	0.00484435	660.000000	0.00480248	660.000000	0.004759  	660.000000	0.0047437 	660.000000	0.00475899	660.000000	0.00480156	660.000000	9.2494e-07	
680.000000	0.00479335	680.000000	0.00475576	680.000000	0.0047133 	680.000000	0.00469824	680.000000	0.00471344	680.000000	0.00475486	680.000000	8.99677e-07	
700.000000	0.00474555	700.000000	0.00471203	700.000000	0.0046707 	700.000000	0.00465571	700.000000	0.00467083	700.000000	0.00471115	700.000000	8.75803e-07	
720.000000	0.00470071	720.000000	0.00467104	720.000000	0.00463095	720.000000	0.00461586	720.000000	0.0046309 	720.000000	0.00467019	720.000000	8.53205e-07	
740.000000	0.0046586 	740.000000	0.0046326 	740.000000	0.00459393	740.000000	0.00457878	740.000000	0.00459374	740.000000	0.00463176	740.000000	8.31783e-07	
760.000000	0.00461901	760.000000	0.00459649	760.000000	0.00455968	760.000000	0.00454464	760.000000	0.00455952	760.000000	0.00459567	760.000000	8.11445e-07	
780.000000	0.00458176	780.000000	0.00456254	780.000000	0.00452737	780.000000	0.00451253	780.000000	0.00452734	780.000000	0.00456175	780.000000	7.92111e-07	
800.000000	0.00454669	800.000000	0.0045306 	800.000000	0.00449693	800.000000	0.00448229	800.000000	0.00449703	800.000000	0.00452982	800.000000	7.73708e-07	
820.000000	0.00451363	820.000000	0.00450052	820.000000	0.00446828	820.000000	0.00445379	820.000000	0.00446847	820.000000	0.00449976	820.000000	7.56168e-07	
840.000000	0.00448247	840.000000	0.00447217	840.000000	0.00444135	840.000000	0.00442691	840.000000	0.00444153	840.000000	0.00447143	840.000000	7.39433e-07	
860.000000	0.00445307	860.000000	0.00444543	860.000000	0.00441603	860.000000	0.00440153	860.000000	0.00441608	860.000000	0.00444471	860.000000	7.23446e-07	
880.000000	0.00442532	880.000000	0.0044202 	880.000000	0.00439212	880.000000	0.00437754	880.000000	0.00439204	880.000000	0.0044195 	880.000000	7.08159e-07	
900.000000	0.00439912	900.000000	0.00439638	900.000000	0.00436945	900.000000	0.00435486	900.000000	0.00436931	900.000000	0.00439569	900.000000	6.93527e-07	
920.000000	0.00437437	920.000000	0.00437388	920.000000	0.00434791	920.000000	0.00433339	920.000000	0.00434779	920.000000	0.0043732 	920.000000	6.79506e-07	
940.000000	0.00435098	940.000000	0.00435262	940.000000	0.00432745	940.000000	0.00431306	940.000000	0.00432741	940.000000	0.00435195	940.000000	6.6606e-07	
960.000000	0.00432887	960.000000	0.00433251	960.000000	0.00430804	960.000000	0.0042938 	960.000000	0.00430809	960.000000	0.00433186	960.000000	6.53154e-07	
