*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
65.000000	0.00614691	65.000000	0.00612639	65.000000	0.00608964	65.000000	0.00608443	65.000000	0.00612413	65.000000	2.2542e-06	
70.000000	0.00580394	70.000000	0.00578186	70.000000	0.00574779	70.000000	0.0057425 	70.000000	0.00577976	70.000000	2.10528e-06	
75.000000	0.00550365	75.000000	0.00548071	75.000000	0.00544825	75.000000	0.00544337	75.000000	0.00547873	75.000000	1.97543e-06	
80.000000	0.00523838	80.000000	0.00521513	80.000000	0.00518471	80.000000	0.00517941	80.000000	0.00521326	80.000000	1.86118e-06	
85.000000	0.00500222	85.000000	0.0049791 	85.000000	0.0049497 	85.000000	0.00494467	85.000000	0.00497734	85.000000	1.75984e-06	
90.000000	0.00479052	90.000000	0.00476792	90.000000	0.00473932	90.000000	0.00473451	90.000000	0.00476625	90.000000	1.66932e-06	
95.000000	0.00459959	95.000000	0.00457781	95.000000	0.00455038	95.000000	0.00454523	95.000000	0.00457622	95.000000	1.58796e-06	
100.000000	0.00442645	100.000000	0.00440574	100.000000	0.00437876	100.000000	0.00437383	100.000000	0.00440422	100.000000	1.51442e-06	
105.000000	0.00426867	105.000000	0.00424923	105.000000	0.0042226 	105.000000	0.00421788	105.000000	0.00424779	105.000000	1.44761e-06	
110.000000	0.00412424	110.000000	0.00410625	110.000000	0.00407984	110.000000	0.00407535	110.000000	0.00410487	110.000000	1.38664e-06	
115.000000	0.0039915 	115.000000	0.0039751 	115.000000	0.00394922	115.000000	0.00394457	115.000000	0.00397377	115.000000	1.33076e-06	
120.000000	0.00386904	120.000000	0.00385436	120.000000	0.00382888	120.000000	0.00382414	120.000000	0.00385308	120.000000	1.27936e-06	
125.000000	0.00375569	125.000000	0.00374282	125.000000	0.00371736	125.000000	0.00371286	125.000000	0.00374159	125.000000	1.23192e-06	
130.000000	0.00365045	130.000000	0.00363947	130.000000	0.0036141 	130.000000	0.00360973	130.000000	0.00363828	130.000000	1.18798e-06	
135.000000	0.00355245	135.000000	0.00354343	135.000000	0.00351844	135.000000	0.00351388	135.000000	0.00354228	135.000000	1.14717e-06	
140.000000	0.00346095	140.000000	0.00345394	140.000000	0.00342914	140.000000	0.00342456	140.000000	0.00345283	140.000000	1.10917e-06	
145.000000	0.00337531	145.000000	0.00337035	145.000000	0.00334553	145.000000	0.00334112	145.000000	0.00336928	145.000000	1.07369e-06	
150.000000	0.00329497	150.000000	0.0032921 	150.000000	0.0032673 	150.000000	0.003263  	150.000000	0.00329106	150.000000	1.04048e-06	
155.000000	0.00318184	155.000000	0.00321868	155.000000	0.00319385	155.000000	0.0031897 	155.000000	0.00321767	155.000000	1.00933e-06	
160.000000	0.00311554	160.000000	0.00314966	160.000000	0.00312491	160.000000	0.00312079	160.000000	0.00314868	160.000000	9.80052e-07	
165.000000	0.00305301	165.000000	0.00308466	165.000000	0.00306017	165.000000	0.0030559 	165.000000	0.00308371	165.000000	9.52483e-07	
170.000000	0.00299394	170.000000	0.00302333	170.000000	0.00299895	170.000000	0.00299467	170.000000	0.0030224 	170.000000	9.26474e-07	
175.000000	0.00293806	175.000000	0.00296537	175.000000	0.00294096	175.000000	0.0029368 	175.000000	0.00296446	175.000000	9.01895e-07	
180.000000	0.00288509	180.000000	0.0029105 	180.000000	0.0028861 	180.000000	0.00288203	180.000000	0.00290962	180.000000	8.78629e-07	
185.000000	0.00283482	185.000000	0.00285849	185.000000	0.00283409	185.000000	0.00283012	185.000000	0.00285763	185.000000	8.56573e-07	
190.000000	0.00278705	190.000000	0.00280912	190.000000	0.00278471	190.000000	0.00278084	190.000000	0.00280828	190.000000	8.35635e-07	
195.000000	0.00274159	195.000000	0.00276219	195.000000	0.0027379 	195.000000	0.002734  	195.000000	0.00276137	195.000000	8.15729e-07	
200.000000	0.00269827	200.000000	0.00271752	200.000000	0.00269344	200.000000	0.00268944	200.000000	0.00271672	200.000000	7.96781e-07	
210.000000	0.00261748	210.000000	0.00263436	210.000000	0.00261041	210.000000	0.00260647	210.000000	0.0026336 	210.000000	7.61492e-07	
220.000000	0.00254365	220.000000	0.00255852	220.000000	0.00253464	220.000000	0.00253084	220.000000	0.00255779	220.000000	7.29293e-07	
230.000000	0.0024759 	230.000000	0.00248908	230.000000	0.00246526	230.000000	0.00246162	230.000000	0.00248838	230.000000	6.99791e-07	
240.000000	0.0024135 	240.000000	0.00242527	240.000000	0.00240177	240.000000	0.00239803	240.000000	0.00242459	240.000000	6.72658e-07	
250.000000	0.00235585	250.000000	0.00236642	250.000000	0.00234317	250.000000	0.00233941	250.000000	0.00236578	250.000000	6.47616e-07	
260.000000	0.00230242	260.000000	0.002312  	260.000000	0.00228886	260.000000	0.00228523	260.000000	0.00231137	260.000000	6.2443e-07	
270.000000	0.00225276	270.000000	0.00226151	270.000000	0.00223852	270.000000	0.00223499	270.000000	0.00226091	270.000000	6.02899e-07	
280.000000	0.00220649	280.000000	0.00221456	280.000000	0.00219174	280.000000	0.00218829	280.000000	0.00221398	280.000000	5.8285e-07	
290.000000	0.00216327	290.000000	0.00217079	290.000000	0.00214833	290.000000	0.00214478	290.000000	0.00217022	290.000000	5.64134e-07	
300.000000	0.00212281	300.000000	0.00212988	300.000000	0.0021077 	300.000000	0.00210414	300.000000	0.00212934	300.000000	5.46619e-07	
310.000000	0.00208485	310.000000	0.00209158	310.000000	0.00206957	310.000000	0.00206611	310.000000	0.00209105	310.000000	5.30194e-07	
320.000000	0.00204918	320.000000	0.00205565	320.000000	0.00203384	320.000000	0.00203045	320.000000	0.00205513	320.000000	5.14759e-07	
330.000000	0.00201559	330.000000	0.00202187	330.000000	0.00200025	330.000000	0.00199694	330.000000	0.00202137	330.000000	5.00224e-07	
340.000000	0.00198391	340.000000	0.00199006	340.000000	0.00196869	340.000000	0.00196541	340.000000	0.00198958	340.000000	4.86515e-07	
