*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.050000	0.906411  	0.050000	0.541772  	0.050000	0.575753  	0.050000	0.575753  	0.050000	0.575752  	0.050000	0.534847  	0.050000	0.00692443	
0.055000	0.94478   	0.055000	0.5642    	0.055000	0.59565   	0.055000	0.59565   	0.055000	0.595649  	0.055000	0.557769  	0.055000	0.00643115	
0.060000	0.977126  	0.060000	0.584497  	0.060000	0.613243  	0.060000	0.613243  	0.060000	0.613241  	0.060000	0.578488  	0.060000	0.00600921	
0.070000	1.02554   	0.070000	0.619802  	0.070000	0.642479  	0.070000	0.642479  	0.070000	0.642478  	0.070000	0.614478  	0.070000	0.00532385	
0.080000	1.07722   	0.080000	0.648538  	0.080000	0.665232  	0.080000	0.665232  	0.080000	0.665231  	0.080000	0.643748  	0.080000	0.00478957	
0.090000	1.11572   	0.090000	0.673266  	0.090000	0.682988  	0.090000	0.682988  	0.090000	0.682987  	0.090000	0.668906  	0.090000	0.00436026	
0.100000	1.14438   	0.100000	0.695113  	0.100000	0.696936  	0.100000	0.696936  	0.100000	0.696935  	0.100000	0.691106  	0.100000	0.00400705	
0.120000	1.15463   	0.120000	0.715548  	0.120000	0.716867  	0.120000	0.716867  	0.120000	0.716867  	0.120000	0.712089  	0.120000	0.00345864	
0.140000	1.15334   	0.140000	0.730463  	0.140000	0.729962  	0.140000	0.729962  	0.140000	0.729962  	0.140000	0.727412  	0.140000	0.0030511 	
0.160000	1.15496   	0.160000	0.744334  	0.160000	0.738907  	0.160000	0.738907  	0.160000	0.738907  	0.160000	0.741599  	0.160000	0.00273531	
0.180000	1.16176   	0.180000	0.760706  	0.180000	0.745144  	0.180000	0.745144  	0.180000	0.745144  	0.180000	0.758223  	0.180000	0.00248282	
0.200000	1.16777   	0.200000	0.773217  	0.200000	0.749464  	0.200000	0.749464  	0.200000	0.749464  	0.200000	0.770941  	0.200000	0.00227595	
0.250000	1.15349   	0.250000	0.786266  	0.250000	0.754501  	0.250000	0.754501  	0.250000	0.754501  	0.250000	0.784375  	0.250000	0.00189092	
0.300000	1.14874   	0.300000	0.793233  	0.300000	0.753867  	0.300000	0.753867  	0.300000	0.753868  	0.300000	0.791609  	0.300000	0.00162353	
0.350000	1.14213   	0.350000	0.792851  	0.350000	0.754202  	0.350000	0.754202  	0.350000	0.754202  	0.350000	0.791425  	0.350000	0.00142622	
0.400000	1.14061   	0.400000	0.792064  	0.400000	0.752064  	0.400000	0.752064  	0.400000	0.752064  	0.400000	0.79079   	0.400000	0.00127418	
0.450000	1.13259   	0.450000	0.785228  	0.450000	0.746222  	0.450000	0.746222  	0.450000	0.746222  	0.450000	0.784075  	0.450000	0.00115318	
0.500000	1.11822   	0.500000	0.77248   	0.500000	0.737707  	0.500000	0.737707  	0.500000	0.737707  	0.500000	0.771426  	0.500000	0.00105443	
0.600000	1.0416    	0.600000	0.748034  	0.600000	0.714938  	0.600000	0.714938  	0.600000	0.714938  	0.600000	0.747132  	0.600000	0.000902574	
0.700000	0.961352  	0.700000	0.717237  	0.700000	0.690623  	0.700000	0.690623  	0.700000	0.690623  	0.700000	0.716447  	0.700000	0.000790945	
0.800000	0.916157  	0.800000	0.692888  	0.800000	0.666266  	0.800000	0.666266  	0.800000	0.666266  	0.800000	0.692182  	0.800000	0.000705197	
0.900000	0.873371  	0.900000	0.669314  	0.900000	0.642578  	0.900000	0.642578  	0.900000	0.642578  	0.900000	0.668677  	0.900000	0.000637128	
1.000000	0.833394  	1.000000	0.647016  	1.000000	0.619879  	1.000000	0.619879  	1.000000	0.61988   	1.000000	0.646435  	1.000000	0.000581697	
1.250000	0.740585  	1.250000	0.583963  	1.250000	0.565479  	1.250000	0.565479  	1.250000	0.565479  	1.250000	0.583484  	1.250000	0.00047939	
1.500000	0.665667  	1.500000	0.533144  	1.500000	0.519772  	1.500000	0.519772  	1.500000	0.519772  	1.500000	0.532735  	1.500000	0.000409046	
1.750000	0.604484  	1.750000	0.491799  	1.750000	0.480973  	1.750000	0.480973  	1.750000	0.480973  	1.750000	0.491442  	1.750000	0.000357534	
2.000000	0.550677  	2.000000	0.454638  	2.000000	0.447485  	2.000000	0.447485  	2.000000	0.447485  	2.000000	0.45432   	2.000000	0.000318091	
2.250000	0.506307  	2.250000	0.420288  	2.250000	0.418279  	2.250000	0.418279  	2.250000	0.418279  	2.250000	0.420001  	2.250000	0.000286862	
2.500000	0.459632  	2.500000	0.391978  	2.500000	0.392609  	2.500000	0.392609  	2.500000	0.392609  	2.500000	0.391717  	2.500000	0.000261488	
3.000000	0.405711  	3.000000	0.347309  	3.000000	0.349734  	3.000000	0.349734  	3.000000	0.349735  	3.000000	0.347086  	3.000000	0.000222684	
3.500000	0.36374   	3.500000	0.313045  	3.500000	0.315431  	3.500000	0.315431  	3.500000	0.315432  	3.500000	0.31285   	3.500000	0.000194334	
4.000000	0.330102  	4.000000	0.285605  	4.000000	0.287462  	4.000000	0.287462  	4.000000	0.287462  	4.000000	0.285432  	4.000000	0.000172666	
4.500000	0.30251   	4.500000	0.263009  	4.500000	0.264271  	4.500000	0.264271  	4.500000	0.264271  	4.500000	0.262854  	4.500000	0.000155539	
5.000000	0.279448  	5.000000	0.244027  	5.000000	0.244754  	5.000000	0.244754  	5.000000	0.244755  	5.000000	0.243885  	5.000000	0.000141641	
5.500000	0.25987   	5.500000	0.22783   	5.500000	0.22811   	5.500000	0.22811   	5.500000	0.228111  	5.500000	0.2277    	5.500000	0.000130127	
6.000000	0.243031  	6.000000	0.213835  	6.000000	0.21375   	6.000000	0.21375   	6.000000	0.21375   	6.000000	0.213714  	6.000000	0.000120423	
6.500000	0.228385  	6.500000	0.201611  	6.500000	0.20123   	6.500000	0.20123   	6.500000	0.20123   	6.500000	0.201499  	6.500000	0.000112127	
7.000000	0.215525  	7.000000	0.190836  	7.000000	0.190216  	7.000000	0.190216  	7.000000	0.190216  	7.000000	0.190731  	7.000000	0.00010495	
7.500000	0.204137  	7.500000	0.181262  	7.500000	0.180447  	7.500000	0.180447  	7.500000	0.180448  	7.500000	0.181163  	7.500000	9.86768e-05	
8.000000	0.193978  	8.000000	0.172693  	8.000000	0.171721  	8.000000	0.171721  	8.000000	0.171721  	8.000000	0.1726    	8.000000	9.31437e-05	
8.500000	0.184857  	8.500000	0.164977  	8.500000	0.163875  	8.500000	0.163875  	8.500000	0.163875  	8.500000	0.164889  	8.500000	8.82252e-05	
9.000000	0.17662   	9.000000	0.157988  	9.000000	0.156779  	9.000000	0.156779  	9.000000	0.15678   	9.000000	0.157904  	9.000000	8.3823e-05	
9.500000	0.169142  	9.500000	0.151627  	9.500000	0.150329  	9.500000	0.150329  	9.500000	0.15033   	9.500000	0.151547  	9.500000	7.98587e-05	
10.000000	0.162321  	10.000000	0.146506  	10.000000	0.144438  	10.000000	0.144438  	10.000000	0.144439  	10.000000	0.14643   	10.000000	7.62689e-05	
11.000000	0.150328  	11.000000	0.136577  	11.000000	0.134106  	11.000000	0.134154  	11.000000	0.134112  	11.000000	0.136507  	11.000000	7.00164e-05	
12.000000	0.140117  	12.000000	0.127978  	12.000000	0.125302  	12.000000	0.125379  	12.000000	0.125309  	12.000000	0.127914  	12.000000	6.47517e-05	
13.000000	0.131313  	13.000000	0.120461  	13.000000	0.117704  	13.000000	0.117799  	13.000000	0.117711  	13.000000	0.120401  	13.000000	6.02548e-05	
14.000000	0.123639  	14.000000	0.113834  	14.000000	0.111076  	14.000000	0.111182  	14.000000	0.111082  	14.000000	0.113778  	14.000000	5.63669e-05	
15.000000	0.116888  	15.000000	0.107949  	15.000000	0.105239  	15.000000	0.105352  	15.000000	0.105245  	15.000000	0.107896  	15.000000	5.29707e-05	
16.000000	0.1109    	16.000000	0.102688  	16.000000	0.10006   	16.000000	0.100174  	16.000000	0.100064  	16.000000	0.102638  	16.000000	4.99771e-05	
17.000000	0.10555   	17.000000	0.0979548 	17.000000	0.095432  	17.000000	0.0955427 	17.000000	0.0954338 	17.000000	0.0979075 	17.000000	4.73176e-05	
18.000000	0.100741  	18.000000	0.0936745 	18.000000	0.0912688 	18.000000	0.0913757 	18.000000	0.0912686 	18.000000	0.0936296 	18.000000	4.49384e-05	
19.000000	0.096393  	19.000000	0.0897844 	19.000000	0.0875018 	19.000000	0.0876053 	19.000000	0.0875018 	19.000000	0.0897416 	19.000000	4.27969e-05	
20.000000	0.0924414 	20.000000	0.0862329 	20.000000	0.0840755 	20.000000	0.0841773 	20.000000	0.0840785 	20.000000	0.086192  	20.000000	4.08587e-05	
21.000000	0.0888337 	21.000000	0.0829773 	21.000000	0.0809475 	21.000000	0.0810466 	21.000000	0.0809528 	21.000000	0.0829382 	21.000000	3.90956e-05	
22.000000	0.085526  	22.000000	0.0799817 	22.000000	0.078084  	22.000000	0.0781763 	22.000000	0.0780885 	22.000000	0.0799442 	22.000000	3.74848e-05	
23.000000	0.0824819 	23.000000	0.0772159 	23.000000	0.075452  	23.000000	0.0755351 	23.000000	0.0754534 	23.000000	0.0771799 	23.000000	3.60069e-05	
24.000000	0.0796704 	24.000000	0.0746541 	24.000000	0.0730214 	24.000000	0.0730968 	24.000000	0.0730216 	24.000000	0.0746194 	24.000000	3.4646e-05	
25.000000	0.0770655 	25.000000	0.0722743 	25.000000	0.0707693 	25.000000	0.0708391 	25.000000	0.0707705 	25.000000	0.0722409 	25.000000	3.33885e-05	
27.000000	0.072389  	27.000000	0.0679873 	27.000000	0.0667344 	27.000000	0.0667919 	27.000000	0.0667367 	27.000000	0.0679562 	27.000000	3.11394e-05	
29.000000	0.068308  	29.000000	0.0642317 	29.000000	0.0632266 	29.000000	0.0632699 	29.000000	0.0632281 	29.000000	0.0642025 	29.000000	2.91855e-05	
31.000000	0.0647139 	31.000000	0.0609132 	31.000000	0.0600728 	31.000000	0.0600991 	31.000000	0.0600718 	31.000000	0.0608857 	31.000000	2.74717e-05	
33.000000	0.0615229 	33.000000	0.0579588 	33.000000	0.0571955 	33.000000	0.0572059 	33.000000	0.0571922 	33.000000	0.0579329 	33.000000	2.59556e-05	
35.000000	0.0586697 	35.000000	0.0553111 	35.000000	0.0546096 	35.000000	0.0546131 	35.000000	0.0546104 	35.000000	0.0552865 	35.000000	2.46046e-05	
38.000000	0.0549126 	38.000000	0.0518163 	38.000000	0.0512026 	38.000000	0.0511904 	38.000000	0.0512008 	38.000000	0.0517935 	38.000000	2.28322e-05	
41.000000	0.0516666 	41.000000	0.04879   	41.000000	0.0482471 	41.000000	0.0482254 	41.000000	0.0482456 	41.000000	0.0487687 	41.000000	2.13073e-05	
44.000000	0.0488322 	44.000000	0.0461428 	44.000000	0.045657  	44.000000	0.0456304 	44.000000	0.0456581 	44.000000	0.0461228 	44.000000	1.99807e-05	
47.000000	0.0463345 	47.000000	0.0438068 	47.000000	0.0433708 	47.000000	0.043339  	47.000000	0.0433726 	47.000000	0.043788  	47.000000	1.88156e-05	
50.000000	0.0441158 	50.000000	0.0417295 	50.000000	0.0413349 	50.000000	0.0413    	50.000000	0.0413382 	50.000000	0.0417117 	50.000000	1.77839e-05	
55.000000	0.0409196 	55.000000	0.0387343 	55.000000	0.0384033 	55.000000	0.0383569 	55.000000	0.0384008 	55.000000	0.038718  	55.000000	1.63034e-05	
60.000000	0.0382207 	60.000000	0.0362033 	60.000000	0.035916  	60.000000	0.0358669 	60.000000	0.0359147 	60.000000	0.0361882 	60.000000	1.50588e-05	
65.000000	0.0359093 	65.000000	0.0340353 	65.000000	0.0337791 	65.000000	0.0337313 	65.000000	0.0337817 	65.000000	0.0340213 	65.000000	1.39972e-05	
70.000000	0.0339061 	70.000000	0.0321566 	70.000000	0.0319293 	70.000000	0.0318783 	70.000000	0.0319306 	70.000000	0.0321435 	70.000000	1.30806e-05	
75.000000	0.0321521 	75.000000	0.0305124 	75.000000	0.0303077 	75.000000	0.0302547 	75.000000	0.0303083 	75.000000	0.0305001 	75.000000	1.22809e-05	
80.000000	0.0306026 	80.000000	0.0290608 	80.000000	0.0288744 	80.000000	0.0288198 	80.000000	0.0288742 	80.000000	0.0290492 	80.000000	1.15768e-05	
85.000000	0.0292231 	85.000000	0.0277695 	85.000000	0.027598  	85.000000	0.0275421 	85.000000	0.0275969 	85.000000	0.0277586 	85.000000	1.09518e-05	
90.000000	0.0279865 	90.000000	0.0266132 	90.000000	0.02645   	90.000000	0.0263968 	90.000000	0.0264519 	90.000000	0.0266028 	90.000000	1.03933e-05	
95.000000	0.0268712 	95.000000	0.0255715 	95.000000	0.0254185 	95.000000	0.0253641 	95.000000	0.0254192 	95.000000	0.0255616 	95.000000	9.89104e-06	
100.000000	0.0258597 	100.000000	0.024628  	100.000000	0.0244832 	100.000000	0.0244279 	100.000000	0.0244831 	100.000000	0.0246186 	100.000000	9.43681e-06	
105.000000	0.024938  	105.000000	0.0237693 	105.000000	0.0236316 	105.000000	0.0235753 	105.000000	0.0236304 	105.000000	0.0237603 	105.000000	9.02396e-06	
110.000000	0.0240943 	110.000000	0.0229844 	110.000000	0.0228497 	110.000000	0.0227955 	110.000000	0.0228503 	110.000000	0.0229757 	110.000000	8.64703e-06	
115.000000	0.0233188 	115.000000	0.0222641 	115.000000	0.0221331 	115.000000	0.0220793 	115.000000	0.0221339 	115.000000	0.0222558 	115.000000	8.30145e-06	
120.000000	0.0226034 	120.000000	0.0216006 	120.000000	0.0214743 	120.000000	0.0214193 	120.000000	0.0214736 	120.000000	0.0215926 	120.000000	7.98344e-06	
125.000000	0.0219412 	125.000000	0.0209875 	125.000000	0.0208637 	125.000000	0.020809  	125.000000	0.020863  	125.000000	0.0209798 	125.000000	7.68977e-06	
130.000000	0.0213264 	130.000000	0.0204191 	130.000000	0.0202959 	130.000000	0.0202431 	130.000000	0.0202967 	130.000000	0.0204117 	130.000000	7.41772e-06	
135.000000	0.0207539 	135.000000	0.0198907 	135.000000	0.0197696 	135.000000	0.0197167 	135.000000	0.01977   	135.000000	0.0198836 	135.000000	7.16497e-06	
140.000000	0.0202194 	140.000000	0.0193983 	140.000000	0.0192797 	140.000000	0.0192259 	140.000000	0.0192789 	140.000000	0.0193913 	140.000000	6.92949e-06	
145.000000	0.019719  	145.000000	0.0189381 	145.000000	0.0188207 	145.000000	0.0187672 	145.000000	0.0188198 	145.000000	0.0189314 	145.000000	6.70957e-06	
150.000000	0.0192497 	150.000000	0.0185072 	150.000000	0.0183894 	150.000000	0.0183375 	150.000000	0.0183898 	150.000000	0.0185007 	150.000000	6.50368e-06	
155.000000	0.0185888 	155.000000	0.0181029 	155.000000	0.017986  	155.000000	0.0179342 	155.000000	0.0179861 	155.000000	0.0180966 	155.000000	6.31051e-06	
160.000000	0.0182014 	160.000000	0.0177226 	160.000000	0.0176067 	160.000000	0.0175548 	160.000000	0.0176063 	160.000000	0.0177165 	160.000000	6.12891e-06	
165.000000	0.0178361 	165.000000	0.0173644 	165.000000	0.0172479 	165.000000	0.0171974 	165.000000	0.0172485 	165.000000	0.0173585 	165.000000	5.95784e-06	
170.000000	0.0174911 	170.000000	0.0170264 	170.000000	0.0169099 	170.000000	0.01686   	170.000000	0.0169108 	170.000000	0.0170206 	170.000000	5.79641e-06	
175.000000	0.0171646 	175.000000	0.0167068 	175.000000	0.0165915 	175.000000	0.016541  	175.000000	0.0165915 	175.000000	0.0167012 	175.000000	5.64382e-06	
180.000000	0.0168551 	180.000000	0.0164043 	180.000000	0.01629   	180.000000	0.016239  	180.000000	0.0162892 	180.000000	0.0163988 	180.000000	5.49935e-06	
185.000000	0.0165615 	185.000000	0.0161175 	185.000000	0.0160032 	185.000000	0.0159527 	185.000000	0.0160025 	185.000000	0.0161121 	185.000000	5.36236e-06	
190.000000	0.0162824 	190.000000	0.0158451 	190.000000	0.0157302 	190.000000	0.0156808 	190.000000	0.0157303 	190.000000	0.0158399 	190.000000	5.23228e-06	
195.000000	0.0160168 	195.000000	0.0155862 	195.000000	0.0154713 	195.000000	0.0154223 	195.000000	0.0154714 	195.000000	0.0155811 	195.000000	5.10859e-06	
200.000000	0.0157637 	200.000000	0.0153398 	200.000000	0.0152255 	200.000000	0.0151763 	200.000000	0.0152251 	200.000000	0.0153348 	200.000000	4.99083e-06	
210.000000	0.0152918 	210.000000	0.0148808 	210.000000	0.0147658 	210.000000	0.0147181 	210.000000	0.0147663 	210.000000	0.014876  	210.000000	4.77143e-06	
220.000000	0.0148604 	220.000000	0.0144622 	220.000000	0.014348  	220.000000	0.0143002 	220.000000	0.0143478 	220.000000	0.0144576 	220.000000	4.57117e-06	
230.000000	0.0144646 	230.000000	0.0140787 	230.000000	0.0139641 	230.000000	0.0139175 	230.000000	0.0139646 	230.000000	0.0140744 	230.000000	4.38761e-06	
240.000000	0.0141001 	240.000000	0.0137263 	240.000000	0.0136121 	240.000000	0.0135659 	240.000000	0.0136124 	240.000000	0.0137221 	240.000000	4.21873e-06	
250.000000	0.0137633 	250.000000	0.0134013 	250.000000	0.0132885 	250.000000	0.0132417 	250.000000	0.0132878 	250.000000	0.0133972 	250.000000	4.06282e-06	
260.000000	0.0134511 	260.000000	0.0131006 	260.000000	0.012988  	260.000000	0.0129419 	260.000000	0.0129875 	260.000000	0.0130967 	260.000000	3.91842e-06	
270.000000	0.013161  	270.000000	0.0128216 	270.000000	0.012709  	270.000000	0.0126639 	270.000000	0.012709  	270.000000	0.0128178 	270.000000	3.78428e-06	
280.000000	0.0128907 	280.000000	0.0125621 	280.000000	0.0124508 	280.000000	0.0124055 	280.000000	0.0124501 	280.000000	0.0125585 	280.000000	3.65933e-06	
290.000000	0.0126382 	290.000000	0.0123202 	290.000000	0.0122089 	290.000000	0.0121646 	290.000000	0.0122089 	290.000000	0.0123167 	290.000000	3.54266e-06	
300.000000	0.0124018 	300.000000	0.0120941 	300.000000	0.0119836 	300.000000	0.0119396 	300.000000	0.0119835 	300.000000	0.0120907 	300.000000	3.43345e-06	
310.000000	0.01218   	310.000000	0.0118824 	310.000000	0.011773  	310.000000	0.0117291 	310.000000	0.0117725 	310.000000	0.011879  	310.000000	3.33101e-06	
320.000000	0.0119716 	320.000000	0.0116837 	320.000000	0.0115746 	320.000000	0.0115316 	320.000000	0.0115747 	320.000000	0.0116804 	320.000000	3.23472e-06	
330.000000	0.0117754 	330.000000	0.0114969 	330.000000	0.0113889 	330.000000	0.0113461 	330.000000	0.0113889 	330.000000	0.0114938 	330.000000	3.14402e-06	
340.000000	0.0115903 	340.000000	0.011321  	340.000000	0.0112144 	340.000000	0.0111716 	340.000000	0.011214  	340.000000	0.011318  	340.000000	3.05845e-06	
350.000000	0.0114155 	350.000000	0.0111551 	350.000000	0.011049  	350.000000	0.011007  	350.000000	0.0110491 	350.000000	0.0111522 	350.000000	2.97758e-06	
360.000000	0.0112501 	360.000000	0.0109984 	360.000000	0.0108933 	360.000000	0.0108517 	360.000000	0.0108935 	360.000000	0.0109955 	360.000000	2.90102e-06	
370.000000	0.0110933 	370.000000	0.0108502 	370.000000	0.0107467 	370.000000	0.0107048 	370.000000	0.0107463 	370.000000	0.0108473 	370.000000	2.82844e-06	
380.000000	0.0109447 	380.000000	0.0107097 	380.000000	0.0106072 	380.000000	0.0105658 	380.000000	0.0106071 	380.000000	0.010707  	380.000000	2.75952e-06	
390.000000	0.0108034 	390.000000	0.0105765 	390.000000	0.0104747 	390.000000	0.0104341 	390.000000	0.010475  	390.000000	0.0105738 	390.000000	2.694e-06 	
400.000000	0.0106691 	400.000000	0.01045   	400.000000	0.0103497 	400.000000	0.0103091 	400.000000	0.0103498 	400.000000	0.0104474 	400.000000	2.63162e-06	
410.000000	0.0105413 	410.000000	0.0103298 	410.000000	0.010231  	410.000000	0.0101903 	410.000000	0.0102307 	410.000000	0.0103272 	410.000000	2.57217e-06	
420.000000	0.0104194 	420.000000	0.0102153 	420.000000	0.0101176 	420.000000	0.0100774 	420.000000	0.0101175 	420.000000	0.0102128 	420.000000	2.51544e-06	
430.000000	0.0103032 	430.000000	0.0101063 	430.000000	0.0100095 	430.000000	0.00996981	430.000000	0.0100098 	430.000000	0.0101038 	430.000000	2.46124e-06	
440.000000	0.0101922 	440.000000	0.0100023 	440.000000	0.00990694	440.000000	0.00986732	440.000000	0.00990705	440.000000	0.00999985	440.000000	2.40941e-06	
450.000000	0.0100861 	450.000000	0.00990299	450.000000	0.00980931	450.000000	0.00976956	450.000000	0.00980907	450.000000	0.00990063	450.000000	2.35979e-06	
460.000000	0.00998461	460.000000	0.00980813	460.000000	0.00971568	460.000000	0.00967623	460.000000	0.00971553	460.000000	0.00980582	460.000000	2.31225e-06	
470.000000	0.00988745	470.000000	0.00971743	470.000000	0.00962595	470.000000	0.00958704	470.000000	0.00962615	470.000000	0.00971517	470.000000	2.26665e-06	
480.000000	0.00979435	480.000000	0.00963064	480.000000	0.00954038	480.000000	0.00950175	480.000000	0.00954066	480.000000	0.00962841	480.000000	2.22288e-06	
490.000000	0.00970509	490.000000	0.0095475 	490.000000	0.00945885	490.000000	0.00942012	490.000000	0.00945884	490.000000	0.00954532	490.000000	2.18082e-06	
500.000000	0.00961944	500.000000	0.00946783	500.000000	0.00938072	500.000000	0.00934194	500.000000	0.00938048	500.000000	0.00946569	500.000000	2.14038e-06	
520.000000	0.0094582 	520.000000	0.00931806	520.000000	0.00923315	520.000000	0.00919513	520.000000	0.00923333	520.000000	0.009316  	520.000000	2.06398e-06	
540.000000	0.00930917	540.000000	0.00917994	540.000000	0.00909767	540.000000	0.0090599 	540.000000	0.00909777	540.000000	0.00917794	540.000000	1.99303e-06	
560.000000	0.00917112	560.000000	0.00905224	560.000000	0.00897281	560.000000	0.00893503	560.000000	0.0089726 	560.000000	0.00905031	560.000000	1.92696e-06	
580.000000	0.00904296	580.000000	0.00893391	580.000000	0.00885653	580.000000	0.00881945	580.000000	0.00885673	580.000000	0.00893204	580.000000	1.86527e-06	
600.000000	0.00892377	600.000000	0.00882405	600.000000	0.00874915	600.000000	0.00871225	600.000000	0.00874927	600.000000	0.00882224	600.000000	1.80753e-06	
620.000000	0.0088127 	620.000000	0.00872186	620.000000	0.00864962	620.000000	0.00861263	620.000000	0.00864939	620.000000	0.0087201 	620.000000	1.75338e-06	
640.000000	0.00870905	640.000000	0.00862663	640.000000	0.00855634	640.000000	0.00851987	640.000000	0.00855639	640.000000	0.00862493	640.000000	1.70249e-06	
660.000000	0.00861218	660.000000	0.00853776	660.000000	0.0084694 	660.000000	0.00843335	660.000000	0.00846965	660.000000	0.0085361 	660.000000	1.65456e-06	
680.000000	0.0085215 	680.000000	0.00845469	680.000000	0.00838868	680.000000	0.00835254	680.000000	0.00838861	680.000000	0.00845308	680.000000	1.60935e-06	
700.000000	0.00843654	700.000000	0.00837694	700.000000	0.00831302	700.000000	0.00827692	700.000000	0.0083128 	700.000000	0.00837538	700.000000	1.56662e-06	
720.000000	0.00835682	720.000000	0.00830409	720.000000	0.00824171	720.000000	0.00820608	720.000000	0.00824176	720.000000	0.00830256	720.000000	1.52618e-06	
740.000000	0.00828195	740.000000	0.00823574	740.000000	0.00817542	740.000000	0.00814015	740.000000	0.00817565	740.000000	0.00823425	740.000000	1.48784e-06	
760.000000	0.00821157	760.000000	0.00817154	760.000000	0.00811476	760.000000	0.00807945	760.000000	0.00811478	760.000000	0.00817009	760.000000	1.45145e-06	
780.000000	0.00814535	780.000000	0.00811119	780.000000	0.00805774	780.000000	0.00802236	780.000000	0.00805752	780.000000	0.00810977	780.000000	1.41685e-06	
800.000000	0.008083  	800.000000	0.0080544 	800.000000	0.00800374	800.000000	0.0079686 	800.000000	0.0080036 	800.000000	0.00805302	800.000000	1.38392e-06	
820.000000	0.00802424	820.000000	0.00800093	820.000000	0.00795268	820.000000	0.00791794	820.000000	0.00795279	820.000000	0.00799957	820.000000	1.35253e-06	
840.000000	0.00796884	840.000000	0.00795053	840.000000	0.00790465	840.000000	0.00787014	840.000000	0.00790485	840.000000	0.0079492 	840.000000	1.32258e-06	
860.000000	0.00791657	860.000000	0.007903  	860.000000	0.00785955	860.000000	0.00782501	860.000000	0.00785958	860.000000	0.0079017 	860.000000	1.29397e-06	
880.000000	0.00786724	880.000000	0.00785815	880.000000	0.00781699	880.000000	0.00778237	880.000000	0.0078168 	880.000000	0.00785688	880.000000	1.26662e-06	
900.000000	0.00782065	900.000000	0.0078158 	900.000000	0.00777659	900.000000	0.00774204	900.000000	0.00777636	900.000000	0.00781456	900.000000	1.24043e-06	
920.000000	0.00777665	920.000000	0.0077758 	920.000000	0.00773815	920.000000	0.00770388	920.000000	0.00773806	920.000000	0.00777458	920.000000	1.21535e-06	
940.000000	0.00773507	940.000000	0.007738  	940.000000	0.0077017 	940.000000	0.00766773	940.000000	0.0077018 	940.000000	0.0077368 	940.000000	1.19129e-06	
