*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
460.000000	1.0162e-07	460.000000	1.03144e-07	460.000000	1.02935e-07	460.000000	1.02736e-07	460.000000	1.02872e-07	460.000000	1.0312e-07	460.000000	2.36258e-11	
470.000000	1.00631e-07	470.000000	1.02191e-07	470.000000	1.0198e-07	470.000000	1.01783e-07	470.000000	1.01918e-07	470.000000	1.02168e-07	470.000000	2.31591e-11	
480.000000	9.96835e-08	480.000000	1.01279e-07	480.000000	1.01066e-07	480.000000	1.00872e-07	480.000000	1.01006e-07	480.000000	1.01256e-07	480.000000	2.2711e-11	
490.000000	9.8775e-08	490.000000	1.00405e-07	490.000000	1.00191e-07	490.000000	9.99997e-08	490.000000	1.00134e-07	490.000000	1.00383e-07	490.000000	2.22806e-11	
500.000000	9.79033e-08	500.000000	9.95673e-08	500.000000	9.93543e-08	500.000000	9.91646e-08	500.000000	9.92986e-08	500.000000	9.95454e-08	500.000000	2.18667e-11	
520.000000	9.62622e-08	520.000000	9.7992e-08	520.000000	9.77912e-08	520.000000	9.75969e-08	520.000000	9.77302e-08	520.000000	9.79709e-08	520.000000	2.10849e-11	
540.000000	9.47454e-08	540.000000	9.65384e-08	540.000000	9.63482e-08	540.000000	9.61534e-08	540.000000	9.62862e-08	540.000000	9.6518e-08	540.000000	2.03588e-11	
560.000000	9.33404e-08	560.000000	9.51936e-08	560.000000	9.50113e-08	560.000000	9.48211e-08	560.000000	9.49533e-08	560.000000	9.51739e-08	560.000000	1.96827e-11	
580.000000	9.20361e-08	580.000000	9.39468e-08	580.000000	9.37758e-08	580.000000	9.35886e-08	580.000000	9.37202e-08	580.000000	9.39277e-08	580.000000	1.90515e-11	
600.000000	9.08229e-08	600.000000	9.27883e-08	600.000000	9.26294e-08	600.000000	9.24459e-08	600.000000	9.2577e-08	600.000000	9.27698e-08	600.000000	1.84608e-11	
620.000000	8.96926e-08	620.000000	9.17099e-08	620.000000	9.15659e-08	620.000000	9.13846e-08	620.000000	9.15151e-08	620.000000	9.16919e-08	620.000000	1.79069e-11	
640.000000	8.86377e-08	640.000000	9.07041e-08	640.000000	9.05813e-08	640.000000	9.03969e-08	640.000000	9.0527e-08	640.000000	9.06867e-08	640.000000	1.73862e-11	
660.000000	8.76517e-08	660.000000	8.97646e-08	660.000000	8.96631e-08	660.000000	8.94763e-08	660.000000	8.96059e-08	660.000000	8.97477e-08	660.000000	1.6896e-11	
680.000000	8.67289e-08	680.000000	8.88856e-08	680.000000	8.88016e-08	680.000000	8.86168e-08	680.000000	8.8746e-08	680.000000	8.88692e-08	680.000000	1.64335e-11	
700.000000	8.58641e-08	700.000000	8.80622e-08	700.000000	8.79949e-08	700.000000	8.78133e-08	700.000000	8.7942e-08	700.000000	8.80462e-08	700.000000	1.59965e-11	
720.000000	8.50527e-08	720.000000	8.72897e-08	720.000000	8.72407e-08	720.000000	8.70609e-08	720.000000	8.71892e-08	720.000000	8.72741e-08	720.000000	1.55829e-11	
740.000000	8.42908e-08	740.000000	8.65641e-08	740.000000	8.65334e-08	740.000000	8.63557e-08	740.000000	8.64836e-08	740.000000	8.65489e-08	740.000000	1.51908e-11	
760.000000	8.35745e-08	760.000000	8.58819e-08	760.000000	8.58688e-08	760.000000	8.56938e-08	760.000000	8.58213e-08	760.000000	8.58671e-08	760.000000	1.48186e-11	
780.000000	8.29005e-08	780.000000	8.52397e-08	780.000000	8.52454e-08	780.000000	8.50719e-08	780.000000	8.5199e-08	780.000000	8.52252e-08	780.000000	1.44648e-11	
800.000000	8.22659e-08	800.000000	8.46347e-08	800.000000	8.46617e-08	800.000000	8.44869e-08	800.000000	8.46137e-08	800.000000	8.46205e-08	800.000000	1.4128e-11	
820.000000	8.16679e-08	820.000000	8.40641e-08	820.000000	8.41134e-08	820.000000	8.39361e-08	820.000000	8.40626e-08	820.000000	8.40503e-08	820.000000	1.38071e-11	
840.000000	8.1104e-08	840.000000	8.35256e-08	840.000000	8.35957e-08	840.000000	8.34171e-08	840.000000	8.35433e-08	840.000000	8.35121e-08	840.000000	1.35009e-11	
860.000000	8.05721e-08	860.000000	8.30169e-08	860.000000	8.31053e-08	860.000000	8.29276e-08	860.000000	8.30534e-08	860.000000	8.30037e-08	860.000000	1.32084e-11	
880.000000	8.007e-08 	880.000000	8.25362e-08	880.000000	8.26413e-08	880.000000	8.24655e-08	880.000000	8.25911e-08	880.000000	8.25232e-08	880.000000	1.29287e-11	
900.000000	7.95959e-08	900.000000	8.20815e-08	900.000000	8.22028e-08	900.000000	8.2029e-08	900.000000	8.21543e-08	900.000000	8.20688e-08	900.000000	1.2661e-11	
920.000000	7.9148e-08	920.000000	8.16512e-08	920.000000	8.17887e-08	920.000000	8.16163e-08	920.000000	8.17413e-08	920.000000	8.16388e-08	920.000000	1.24045e-11	
940.000000	7.87248e-08	940.000000	8.12438e-08	940.000000	8.13972e-08	940.000000	8.1226e-08	940.000000	8.13507e-08	940.000000	8.12317e-08	940.000000	1.21586e-11	
960.000000	7.83248e-08	960.000000	8.08579e-08	960.000000	8.10268e-08	960.000000	8.08565e-08	960.000000	8.0981e-08	960.000000	8.0846e-08	960.000000	1.19225e-11	
980.000000	7.79467e-08	980.000000	8.04922e-08	980.000000	8.06759e-08	980.000000	8.05065e-08	980.000000	8.06308e-08	980.000000	8.04805e-08	980.000000	1.16957e-11	
1000.000000	7.75893e-08	1000.000000	8.01455e-08	1000.000000	8.03433e-08	1000.000000	8.0175e-08	1000.000000	8.02989e-08	1000.000000	8.0134e-08	1000.000000	1.14776e-11	
1020.000000	7.72514e-08	1020.000000	7.98167e-08	1020.000000	8.00278e-08	1020.000000	7.98606e-08	1020.000000	7.99843e-08	1020.000000	7.98054e-08	1020.000000	1.12678e-11	
1040.000000	7.69319e-08	1040.000000	7.95048e-08	1040.000000	7.97282e-08	1040.000000	7.95624e-08	1040.000000	7.96859e-08	1040.000000	7.94937e-08	1040.000000	1.10658e-11	
1060.000000	7.66299e-08	1060.000000	7.92088e-08	1060.000000	7.94438e-08	1060.000000	7.92794e-08	1060.000000	7.94028e-08	1060.000000	7.9198e-08	1060.000000	1.08711e-11	
1080.000000	7.63444e-08	1080.000000	7.8928e-08	1080.000000	7.91741e-08	1080.000000	7.90108e-08	1080.000000	7.91339e-08	1080.000000	7.89173e-08	1080.000000	1.06834e-11	
1100.000000	7.60747e-08	1100.000000	7.86614e-08	1100.000000	7.89185e-08	1100.000000	7.87557e-08	1100.000000	7.88786e-08	1100.000000	7.86509e-08	1100.000000	1.05022e-11	
1120.000000	7.58198e-08	1120.000000	7.84084e-08	1120.000000	7.86765e-08	1120.000000	7.85134e-08	1120.000000	7.86361e-08	1120.000000	7.83981e-08	1120.000000	1.03273e-11	
1140.000000	7.55792e-08	1140.000000	7.81682e-08	1140.000000	7.84472e-08	1140.000000	7.82832e-08	1140.000000	7.84057e-08	1140.000000	7.81581e-08	1140.000000	1.01584e-11	
1160.000000	7.53521e-08	1160.000000	7.79402e-08	1160.000000	7.82296e-08	1160.000000	7.80643e-08	1160.000000	7.81867e-08	1160.000000	7.79302e-08	1160.000000	9.99498e-12	
1180.000000	7.51378e-08	1180.000000	7.77238e-08	1180.000000	7.80226e-08	1180.000000	7.78563e-08	1180.000000	7.79784e-08	1180.000000	7.7714e-08	1180.000000	9.83695e-12	
1200.000000	7.49358e-08	1200.000000	7.75184e-08	1200.000000	7.78255e-08	1200.000000	7.76584e-08	1200.000000	7.77804e-08	1200.000000	7.75087e-08	1200.000000	9.684e-12 	
1220.000000	7.47455e-08	1220.000000	7.73235e-08	1220.000000	7.76375e-08	1220.000000	7.74703e-08	1220.000000	7.75921e-08	1220.000000	7.73139e-08	1220.000000	9.53588e-12	
1240.000000	7.45663e-08	1240.000000	7.71385e-08	1240.000000	7.7458e-08	1240.000000	7.72913e-08	1240.000000	7.7413e-08	1240.000000	7.71291e-08	1240.000000	9.39238e-12	
1260.000000	7.43978e-08	1260.000000	7.69631e-08	1260.000000	7.7287e-08	1260.000000	7.7121e-08	1260.000000	7.72425e-08	1260.000000	7.69538e-08	1260.000000	9.25326e-12	
1280.000000	7.42395e-08	1280.000000	7.67967e-08	1280.000000	7.71241e-08	1280.000000	7.6959e-08	1280.000000	7.70804e-08	1280.000000	7.67876e-08	1280.000000	9.11834e-12	
1300.000000	7.4091e-08	1300.000000	7.6639e-08	1300.000000	7.6969e-08	1300.000000	7.68049e-08	1300.000000	7.69261e-08	1300.000000	7.663e-08 	1300.000000	8.98743e-12	
1320.000000	7.39518e-08	1320.000000	7.64896e-08	1320.000000	7.68216e-08	1320.000000	7.66582e-08	1320.000000	7.67793e-08	1320.000000	7.64807e-08	1320.000000	8.86033e-12	
1340.000000	7.38216e-08	1340.000000	7.63481e-08	1340.000000	7.66814e-08	1340.000000	7.65187e-08	1340.000000	7.66396e-08	1340.000000	7.63393e-08	1340.000000	8.7369e-12	
1360.000000	7.37e-08  	1360.000000	7.62141e-08	1360.000000	7.65481e-08	1360.000000	7.63859e-08	1360.000000	7.65067e-08	1360.000000	7.62055e-08	1360.000000	8.61697e-12	
1380.000000	7.35866e-08	1380.000000	7.60874e-08	1380.000000	7.64213e-08	1380.000000	7.62596e-08	1380.000000	7.63803e-08	1380.000000	7.60789e-08	1380.000000	8.5004e-12	
1400.000000	7.34812e-08	1400.000000	7.59676e-08	1400.000000	7.63007e-08	1400.000000	7.61395e-08	1400.000000	7.626e-08 	1400.000000	7.59593e-08	1400.000000	8.38703e-12	
1420.000000	7.33834e-08	1420.000000	7.58545e-08	1420.000000	7.61859e-08	1420.000000	7.60252e-08	1420.000000	7.61455e-08	1420.000000	7.58463e-08	1420.000000	8.27675e-12	
1440.000000	7.32928e-08	1440.000000	7.57478e-08	1440.000000	7.60766e-08	1440.000000	7.59165e-08	1440.000000	7.60367e-08	1440.000000	7.57396e-08	1440.000000	8.16942e-12	
1460.000000	7.32094e-08	1460.000000	7.56472e-08	1460.000000	7.59726e-08	1460.000000	7.58131e-08	1460.000000	7.59333e-08	1460.000000	7.56391e-08	1460.000000	8.06493e-12	
1480.000000	7.31327e-08	1480.000000	7.55524e-08	1480.000000	7.58737e-08	1480.000000	7.57148e-08	1480.000000	7.58349e-08	1480.000000	7.55445e-08	1480.000000	7.96316e-12	
1500.000000	7.30625e-08	1500.000000	7.54633e-08	1500.000000	7.57796e-08	1500.000000	7.56215e-08	1500.000000	7.57414e-08	1500.000000	7.54555e-08	1500.000000	7.86402e-12	
1520.000000	7.29986e-08	1520.000000	7.53797e-08	1520.000000	7.56903e-08	1520.000000	7.55327e-08	1520.000000	7.56526e-08	1520.000000	7.53719e-08	1520.000000	7.76738e-12	
1540.000000	7.29408e-08	1540.000000	7.53012e-08	1540.000000	7.56055e-08	1540.000000	7.54485e-08	1540.000000	7.55682e-08	1540.000000	7.52935e-08	1540.000000	7.67317e-12	
1560.000000	7.28888e-08	1560.000000	7.52277e-08	1560.000000	7.55252e-08	1560.000000	7.53685e-08	1560.000000	7.54881e-08	1560.000000	7.52202e-08	1560.000000	7.5813e-12	
1580.000000	7.28424e-08	1580.000000	7.51591e-08	1580.000000	7.54491e-08	1580.000000	7.52926e-08	1580.000000	7.54121e-08	1580.000000	7.51516e-08	1580.000000	7.49166e-12	
1600.000000	7.28016e-08	1600.000000	7.50952e-08	1600.000000	7.53771e-08	1600.000000	7.52206e-08	1600.000000	7.534e-08 	1600.000000	7.50878e-08	1600.000000	7.40419e-12	
1620.000000	7.27659e-08	1620.000000	7.50357e-08	1620.000000	7.53091e-08	1620.000000	7.51523e-08	1620.000000	7.52716e-08	1620.000000	7.50283e-08	1620.000000	7.3188e-12	
1640.000000	7.27354e-08	1640.000000	7.49805e-08	1640.000000	7.52448e-08	1640.000000	7.50877e-08	1640.000000	7.52069e-08	1640.000000	7.49733e-08	1640.000000	7.23542e-12	
1660.000000	7.27098e-08	1660.000000	7.49295e-08	1660.000000	7.51841e-08	1660.000000	7.50265e-08	1660.000000	7.51456e-08	1660.000000	7.49223e-08	1660.000000	7.15398e-12	
1680.000000	7.26889e-08	1680.000000	7.48825e-08	1680.000000	7.51267e-08	1680.000000	7.49685e-08	1680.000000	7.50876e-08	1680.000000	7.48754e-08	1680.000000	7.07441e-12	
1700.000000	7.26727e-08	1700.000000	7.48394e-08	1700.000000	7.50725e-08	1700.000000	7.49138e-08	1700.000000	7.50327e-08	1700.000000	7.48324e-08	1700.000000	6.99665e-12	
1750.000000	7.26513e-08	1750.000000	7.47477e-08	1750.000000	7.49499e-08	1750.000000	7.479e-08 	1750.000000	7.49087e-08	1750.000000	7.47409e-08	1750.000000	6.80975e-12	
1800.000000	7.26556e-08	1800.000000	7.46775e-08	1800.000000	7.48439e-08	1800.000000	7.46834e-08	1800.000000	7.48019e-08	1800.000000	7.46708e-08	1800.000000	6.63288e-12	
1850.000000	7.26839e-08	1850.000000	7.4627e-08	1850.000000	7.47527e-08	1850.000000	7.45923e-08	1850.000000	7.47106e-08	1850.000000	7.46205e-08	1850.000000	6.46525e-12	
1900.000000	7.27343e-08	1900.000000	7.45947e-08	1900.000000	7.46752e-08	1900.000000	7.45154e-08	1900.000000	7.46335e-08	1900.000000	7.45884e-08	1900.000000	6.30613e-12	
1950.000000	7.28054e-08	1950.000000	7.45792e-08	1950.000000	7.46102e-08	1950.000000	7.44513e-08	1950.000000	7.45693e-08	1950.000000	7.45731e-08	1950.000000	6.15489e-12	
2000.000000	7.28957e-08	2000.000000	7.45793e-08	2000.000000	7.45569e-08	2000.000000	7.43988e-08	2000.000000	7.45167e-08	2000.000000	7.45733e-08	2000.000000	6.01096e-12	
2100.000000	7.31291e-08	2100.000000	7.46217e-08	2100.000000	7.44816e-08	2100.000000	7.4325e-08	2100.000000	7.44425e-08	2100.000000	7.4616e-08	2100.000000	5.74297e-12	
2200.000000	7.34258e-08	2200.000000	7.47141e-08	2200.000000	7.44423e-08	2200.000000	7.42868e-08	2200.000000	7.4404e-08	2200.000000	7.47086e-08	2200.000000	5.49853e-12	
2300.000000	7.37786e-08	2300.000000	7.48499e-08	2300.000000	7.44331e-08	2300.000000	7.42783e-08	2300.000000	7.43953e-08	2300.000000	7.48446e-08	2300.000000	5.27464e-12	
2400.000000	7.41812e-08	2400.000000	7.50237e-08	2400.000000	7.44488e-08	2400.000000	7.42949e-08	2400.000000	7.44117e-08	2400.000000	7.50187e-08	2400.000000	5.06879e-12	
2500.000000	7.46286e-08	2500.000000	7.5231e-08	2500.000000	7.44856e-08	2500.000000	7.43327e-08	2500.000000	7.44493e-08	2500.000000	7.52261e-08	2500.000000	4.87886e-12	
2600.000000	7.51162e-08	2600.000000	7.54678e-08	2600.000000	7.45404e-08	2600.000000	7.43884e-08	2600.000000	7.45048e-08	2600.000000	7.54631e-08	2600.000000	4.70306e-12	
2700.000000	7.56404e-08	2700.000000	7.57308e-08	2700.000000	7.46105e-08	2700.000000	7.44592e-08	2700.000000	7.45754e-08	2700.000000	7.57263e-08	2700.000000	4.53984e-12	
2800.000000	7.61979e-08	2800.000000	7.60173e-08	2800.000000	7.46938e-08	2800.000000	7.45429e-08	2800.000000	7.4659e-08	2800.000000	7.60129e-08	2800.000000	4.38791e-12	
2900.000000	7.67858e-08	2900.000000	7.63247e-08	2900.000000	7.47884e-08	2900.000000	7.46376e-08	2900.000000	7.47535e-08	2900.000000	7.63204e-08	2900.000000	4.2461e-12	
3000.000000	7.74017e-08	3000.000000	7.66509e-08	3000.000000	7.48925e-08	3000.000000	7.47415e-08	3000.000000	7.48572e-08	3000.000000	7.66468e-08	3000.000000	4.11344e-12	
3200.000000	7.8709e-08	3200.000000	7.73526e-08	3200.000000	7.51236e-08	3200.000000	7.49719e-08	3200.000000	7.50873e-08	3200.000000	7.73488e-08	3200.000000	3.87219e-12	
3400.000000	8.01056e-08	3400.000000	7.81102e-08	3400.000000	7.53775e-08	3400.000000	7.5225e-08	3400.000000	7.53402e-08	3400.000000	7.81065e-08	3400.000000	3.65841e-12	
3600.000000	8.15801e-08	3600.000000	7.89141e-08	3600.000000	7.56473e-08	3600.000000	7.54944e-08	3600.000000	7.56093e-08	3600.000000	7.89106e-08	3600.000000	3.46763e-12	
3800.000000	8.31235e-08	3800.000000	7.97566e-08	3800.000000	7.5928e-08	3800.000000	7.57749e-08	3800.000000	7.58897e-08	3800.000000	7.97533e-08	3800.000000	3.2963e-12	
4000.000000	8.47287e-08	4000.000000	8.06319e-08	4000.000000	7.62158e-08	4000.000000	7.6063e-08	4000.000000	7.61775e-08	4000.000000	8.06288e-08	4000.000000	3.14155e-12	
4200.000000	8.63897e-08	4200.000000	8.1535e-08	4200.000000	7.65082e-08	4200.000000	7.63556e-08	4200.000000	7.647e-08 	4200.000000	8.1532e-08	4200.000000	3.00108e-12	
4400.000000	8.81016e-08	4400.000000	8.24618e-08	4400.000000	7.68029e-08	4400.000000	7.66508e-08	4400.000000	7.6765e-08	4400.000000	8.24589e-08	4400.000000	2.87297e-12	
4600.000000	8.98605e-08	4600.000000	8.34091e-08	4600.000000	7.70985e-08	4600.000000	7.69468e-08	4600.000000	7.70609e-08	4600.000000	8.34064e-08	4600.000000	2.75564e-12	
4800.000000	9.16628e-08	4800.000000	8.43742e-08	4800.000000	7.73936e-08	4800.000000	7.72424e-08	4800.000000	7.73563e-08	4800.000000	8.43715e-08	4800.000000	2.64779e-12	
5000.000000	9.35058e-08	5000.000000	8.53547e-08	5000.000000	7.76874e-08	5000.000000	7.75365e-08	5000.000000	7.76502e-08	5000.000000	8.53521e-08	5000.000000	2.54829e-12	
5250.000000	9.5863e-08	5250.000000	8.6599e-08	5250.000000	7.80515e-08	5250.000000	7.7901e-08	5250.000000	7.80146e-08	5250.000000	8.65966e-08	5250.000000	2.43424e-12	
5500.000000	9.82759e-08	5500.000000	8.78613e-08	5500.000000	7.84113e-08	5500.000000	7.82611e-08	5500.000000	7.83745e-08	5500.000000	8.7859e-08	5500.000000	2.33023e-12	
6000.000000	1.03256e-07	6000.000000	9.04296e-08	6000.000000	7.91149e-08	6000.000000	7.89651e-08	6000.000000	7.90781e-08	6000.000000	9.04275e-08	6000.000000	2.14743e-12	
6500.000000	1.08425e-07	6500.000000	9.30435e-08	6500.000000	7.97944e-08	6500.000000	7.9645e-08	6500.000000	7.97577e-08	6500.000000	9.30415e-08	6500.000000	1.99192e-12	
7000.000000	1.13769e-07	7000.000000	9.56916e-08	7000.000000	8.04486e-08	7000.000000	8.02996e-08	7000.000000	8.04118e-08	7000.000000	9.56897e-08	7000.000000	1.85795e-12	
7500.000000	1.19275e-07	7500.000000	9.83655e-08	7500.000000	8.10774e-08	7500.000000	8.09286e-08	7500.000000	8.10405e-08	7500.000000	9.83638e-08	7500.000000	1.74131e-12	
8000.000000	1.24936e-07	8000.000000	1.01059e-07	8000.000000	8.1682e-08	8000.000000	8.15328e-08	8000.000000	8.16444e-08	8000.000000	1.01058e-07	8000.000000	1.63881e-12	
8500.000000	1.30746e-07	8500.000000	1.03768e-07	8500.000000	8.22613e-08	8500.000000	8.21132e-08	8500.000000	8.22244e-08	8500.000000	1.03767e-07	8500.000000	1.54801e-12	
9000.000000	1.36699e-07	9000.000000	1.06489e-07	9000.000000	8.28161e-08	9000.000000	8.2671e-08	9000.000000	8.27817e-08	9000.000000	1.06487e-07	9000.000000	1.467e-12 	
9500.000000	1.42791e-07	9500.000000	1.09218e-07	9500.000000	8.33502e-08	9500.000000	8.32072e-08	9500.000000	8.33176e-08	9500.000000	1.09217e-07	9500.000000	1.39426e-12	
10000.000000	1.49019e-07	10000.000000	1.11955e-07	10000.000000	8.38655e-08	10000.000000	8.37233e-08	10000.000000	8.38332e-08	10000.000000	1.11953e-07	10000.000000	1.32857e-12	
11000.000000	1.61875e-07	11000.000000	1.17441e-07	11000.000000	8.48421e-08	11000.000000	8.46995e-08	11000.000000	8.48085e-08	11000.000000	1.1744e-07	11000.000000	1.2146e-12	
12000.000000	1.7525e-07	12000.000000	1.22939e-07	12000.000000	8.57513e-08	12000.000000	8.56083e-08	12000.000000	8.57165e-08	12000.000000	1.22938e-07	12000.000000	1.11907e-12	
13000.000000	1.89136e-07	13000.000000	1.28441e-07	13000.000000	8.66e-08  	13000.000000	8.64577e-08	13000.000000	8.65648e-08	13000.000000	1.2844e-07	13000.000000	1.03783e-12	
14000.000000	2.03525e-07	14000.000000	1.33943e-07	14000.000000	8.7395e-08	14000.000000	8.72542e-08	14000.000000	8.73602e-08	14000.000000	1.33942e-07	14000.000000	9.67853e-13	
15000.000000	2.18413e-07	15000.000000	1.39442e-07	15000.000000	8.81423e-08	15000.000000	8.80037e-08	15000.000000	8.81085e-08	15000.000000	1.39441e-07	15000.000000	9.06941e-13	
16000.000000	2.33797e-07	16000.000000	1.44936e-07	16000.000000	8.88478e-08	16000.000000	8.8711e-08	16000.000000	8.88146e-08	16000.000000	1.44935e-07	16000.000000	8.53425e-13	
17000.000000	2.49675e-07	17000.000000	1.50424e-07	17000.000000	8.95158e-08	17000.000000	8.93805e-08	17000.000000	8.94828e-08	17000.000000	1.50424e-07	17000.000000	8.06024e-13	
18000.000000	2.66046e-07	18000.000000	1.55905e-07	18000.000000	9.015e-08 	18000.000000	9.00158e-08	18000.000000	9.01168e-08	18000.000000	1.55905e-07	18000.000000	7.63738e-13	
19000.000000	2.82911e-07	19000.000000	1.61379e-07	19000.000000	9.07537e-08	19000.000000	9.06202e-08	19000.000000	9.07197e-08	19000.000000	1.61378e-07	19000.000000	7.25776e-13	
20000.000000	3.00269e-07	20000.000000	1.66844e-07	20000.000000	9.13295e-08	20000.000000	9.11964e-08	20000.000000	9.12944e-08	20000.000000	1.66843e-07	20000.000000	6.91501e-13	
21000.000000	3.18122e-07	21000.000000	1.723e-07 	21000.000000	9.18799e-08	21000.000000	9.17468e-08	21000.000000	9.18432e-08	21000.000000	1.723e-07 	21000.000000	6.60397e-13	
22000.000000	3.3647e-07	22000.000000	1.77749e-07	22000.000000	9.24064e-08	22000.000000	9.22736e-08	22000.000000	9.23684e-08	22000.000000	1.77748e-07	22000.000000	6.32039e-13	
23000.000000	3.55314e-07	23000.000000	1.83188e-07	23000.000000	9.29076e-08	23000.000000	9.27788e-08	23000.000000	9.28718e-08	23000.000000	1.83188e-07	23000.000000	6.06077e-13	
24000.000000	3.74656e-07	24000.000000	1.88619e-07	24000.000000	9.33891e-08	24000.000000	9.32638e-08	24000.000000	9.33551e-08	24000.000000	1.88619e-07	24000.000000	5.82216e-13	
25000.000000	3.94499e-07	25000.000000	1.94042e-07	25000.000000	9.38557e-08	25000.000000	9.37304e-08	25000.000000	9.38198e-08	25000.000000	1.94041e-07	25000.000000	5.6021e-13	
26000.000000	4.14842e-07	26000.000000	1.99456e-07	26000.000000	9.43049e-08	26000.000000	9.41797e-08	26000.000000	9.42672e-08	26000.000000	1.99456e-07	26000.000000	5.39848e-13	
27000.000000	4.3569e-07	27000.000000	2.04862e-07	27000.000000	9.47357e-08	27000.000000	9.46131e-08	27000.000000	9.46985e-08	27000.000000	2.04862e-07	27000.000000	5.20951e-13	
28000.000000	4.57042e-07	28000.000000	2.1026e-07	28000.000000	9.51506e-08	28000.000000	9.50315e-08	28000.000000	9.51149e-08	28000.000000	2.1026e-07	28000.000000	5.03365e-13	
29000.000000	4.78903e-07	29000.000000	2.1565e-07	29000.000000	9.55523e-08	29000.000000	9.54361e-08	29000.000000	9.55172e-08	29000.000000	2.1565e-07	29000.000000	4.86958e-13	
30000.000000	5.01274e-07	30000.000000	2.21032e-07	30000.000000	9.59416e-08	30000.000000	9.58275e-08	30000.000000	9.59064e-08	30000.000000	2.21032e-07	30000.000000	4.71614e-13	
32000.000000	5.47555e-07	32000.000000	2.31773e-07	32000.000000	9.66841e-08	32000.000000	9.65744e-08	32000.000000	9.66487e-08	32000.000000	2.31773e-07	32000.000000	4.43721e-13	
34000.000000	5.95904e-07	34000.000000	2.42485e-07	34000.000000	9.7382e-08	34000.000000	9.72779e-08	34000.000000	9.73472e-08	34000.000000	2.42484e-07	34000.000000	4.1902e-13	
36000.000000	6.46343e-07	36000.000000	2.53168e-07	36000.000000	9.80411e-08	36000.000000	9.79427e-08	36000.000000	9.80067e-08	36000.000000	2.53168e-07	36000.000000	3.96988e-13	
38000.000000	6.98892e-07	38000.000000	2.63824e-07	38000.000000	9.8666e-08	38000.000000	9.85727e-08	38000.000000	9.86312e-08	38000.000000	2.63824e-07	38000.000000	3.77211e-13	
40000.000000	7.53573e-07	40000.000000	2.74454e-07	40000.000000	9.92598e-08	40000.000000	9.91715e-08	40000.000000	9.92242e-08	40000.000000	2.74454e-07	40000.000000	3.59358e-13	
42000.000000	8.10406e-07	42000.000000	2.85059e-07	42000.000000	9.9825e-08	42000.000000	9.97419e-08	42000.000000	9.97885e-08	42000.000000	2.85059e-07	42000.000000	3.43158e-13	
44000.000000	8.69416e-07	44000.000000	2.95641e-07	44000.000000	1.00364e-07	44000.000000	1.00287e-07	44000.000000	1.00327e-07	44000.000000	2.9564e-07	44000.000000	3.2839e-13	
46000.000000	9.30624e-07	46000.000000	3.06199e-07	46000.000000	1.00879e-07	46000.000000	1.00808e-07	46000.000000	1.00841e-07	46000.000000	3.06199e-07	46000.000000	3.14871e-13	
48000.000000	9.94053e-07	48000.000000	3.16735e-07	48000.000000	1.01371e-07	48000.000000	1.01307e-07	48000.000000	1.01334e-07	48000.000000	3.16735e-07	48000.000000	3.02447e-13	
50000.000000	1.05973e-06	50000.000000	3.2725e-07	50000.000000	1.01844e-07	50000.000000	1.01786e-07	50000.000000	1.01806e-07	50000.000000	3.2725e-07	50000.000000	2.90991e-13	
