*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.350000	0.781358  	0.350000	0.546557  	0.350000	0.497626  	0.350000	0.497626  	0.350000	0.497626  	0.350000	0.545741  	0.350000	0.000815988	
0.400000	0.768167  	0.400000	0.538421  	0.400000	0.490623  	0.400000	0.490623  	0.400000	0.490623  	0.400000	0.537692  	0.400000	0.00072875	
0.450000	0.750805  	0.450000	0.525334  	0.450000	0.481445  	0.450000	0.481445  	0.450000	0.481445  	0.450000	0.524674  	0.450000	0.00065935	
0.500000	0.733926  	0.500000	0.511641  	0.500000	0.471755  	0.500000	0.471755  	0.500000	0.471756  	0.500000	0.511039  	0.500000	0.000602732	
0.600000	0.673543  	0.600000	0.488648  	0.600000	0.452005  	0.600000	0.452005  	0.600000	0.452005  	0.600000	0.488132  	0.600000	0.000515712	
0.700000	0.613089  	0.700000	0.461978  	0.700000	0.432749  	0.700000	0.432749  	0.700000	0.432749  	0.700000	0.461526  	0.700000	0.000451776	
0.800000	0.586374  	0.800000	0.44947   	0.800000	0.414492  	0.800000	0.414492  	0.800000	0.414492  	0.800000	0.449068  	0.800000	0.000402684	
0.900000	0.557911  	0.900000	0.434336  	0.900000	0.397378  	0.900000	0.397378  	0.900000	0.397378  	0.900000	0.433972  	0.900000	0.000363728	
1.000000	0.529662  	1.000000	0.418076  	1.000000	0.380421  	1.000000	0.380421  	1.000000	0.380422  	1.000000	0.417744  	1.000000	0.000332013	
1.250000	0.46487   	1.250000	0.372851  	1.250000	0.344079  	1.250000	0.344079  	1.250000	0.344079  	1.250000	0.372578  	1.250000	0.000273504	
1.500000	0.40361   	1.500000	0.325917  	1.500000	0.314246  	1.500000	0.314246  	1.500000	0.314247  	1.500000	0.325684  	1.500000	0.000233294	
1.750000	0.358713  	1.750000	0.292835  	1.750000	0.289027  	1.750000	0.289027  	1.750000	0.289027  	1.750000	0.292632  	1.750000	0.000203861	
2.000000	0.323996  	2.000000	0.267994  	2.000000	0.267399  	2.000000	0.267399  	2.000000	0.267399  	2.000000	0.267812  	2.000000	0.00018133	
2.250000	0.296588  	2.250000	0.246579  	2.250000	0.248599  	2.250000	0.248599  	2.250000	0.2486    	2.250000	0.246416  	2.250000	0.000163497	
2.500000	0.2647    	2.500000	0.229019  	2.500000	0.232164  	2.500000	0.232164  	2.500000	0.232164  	2.500000	0.22887   	2.500000	0.000149011	
3.000000	0.232582  	3.000000	0.20152   	3.000000	0.204948  	3.000000	0.204948  	3.000000	0.204948  	3.000000	0.201393  	3.000000	0.000126863	
3.500000	0.207832  	3.500000	0.180634  	3.500000	0.183477  	3.500000	0.183477  	3.500000	0.183477  	3.500000	0.180523  	3.500000	0.000110687	
4.000000	0.188143  	4.000000	0.164059  	4.000000	0.166201  	4.000000	0.166201  	4.000000	0.166201  	4.000000	0.16396   	4.000000	9.8327e-05	
4.500000	0.172084  	4.500000	0.150525  	4.500000	0.152048  	4.500000	0.152048  	4.500000	0.152048  	4.500000	0.150436  	4.500000	8.8559e-05	
5.000000	0.158721  	5.000000	0.139243  	5.000000	0.140263  	5.000000	0.140263  	5.000000	0.140263  	5.000000	0.139163  	5.000000	8.06348e-05	
5.500000	0.147418  	5.500000	0.129685  	5.500000	0.130307  	5.500000	0.130307  	5.500000	0.130307  	5.500000	0.129611  	5.500000	7.40706e-05	
6.000000	0.137725  	6.000000	0.121478  	6.000000	0.121786  	6.000000	0.121786  	6.000000	0.121786  	6.000000	0.121409  	6.000000	6.85392e-05	
6.500000	0.129316  	6.500000	0.114348  	6.500000	0.11441   	6.500000	0.11441   	6.500000	0.11441   	6.500000	0.114284  	6.500000	6.38115e-05	
7.000000	0.121947  	7.000000	0.108094  	7.000000	0.10796   	7.000000	0.10796   	7.000000	0.10796   	7.000000	0.108034  	7.000000	5.97216e-05	
7.500000	0.115433  	7.500000	0.102558  	7.500000	0.10227   	7.500000	0.10227   	7.500000	0.10227   	7.500000	0.102502  	7.500000	5.61469e-05	
8.000000	0.109631  	8.000000	0.0976225 	8.000000	0.0972103 	8.000000	0.0972103 	8.000000	0.0972103 	8.000000	0.0975695 	8.000000	5.29944e-05	
8.500000	0.104429  	8.500000	0.0931908 	8.500000	0.0926786 	8.500000	0.0926786 	8.500000	0.0926786 	8.500000	0.0931406 	8.500000	5.01924e-05	
9.000000	0.0997369 	9.000000	0.0891877 	9.000000	0.0885943 	9.000000	0.0885943 	9.000000	0.0885943 	9.000000	0.08914   	9.000000	4.76848e-05	
9.500000	0.0954813 	9.500000	0.085552  	9.500000	0.0848923 	9.500000	0.0848923 	9.500000	0.0848924 	9.500000	0.0855065 	9.500000	4.54267e-05	
10.000000	0.0916034 	10.000000	0.0826269 	10.000000	0.0815196 	10.000000	0.0815196 	10.000000	0.0815197 	10.000000	0.0825835 	10.000000	4.33821e-05	
11.000000	0.0847925 	11.000000	0.0769751 	11.000000	0.0756165 	11.000000	0.0756306 	11.000000	0.0756168 	11.000000	0.0769353 	11.000000	3.98214e-05	
12.000000	0.0790011 	12.000000	0.0720935 	12.000000	0.0706046 	12.000000	0.0706278 	12.000000	0.0706055 	12.000000	0.0720567 	12.000000	3.68236e-05	
13.000000	0.0740129 	13.000000	0.0678347 	13.000000	0.0662916 	13.000000	0.0663201 	13.000000	0.0662928 	13.000000	0.0678005 	13.000000	3.42632e-05	
14.000000	0.069669  	14.000000	0.0640864 	14.000000	0.0625379 	14.000000	0.0625685 	14.000000	0.0625385 	14.000000	0.0640544 	14.000000	3.20499e-05	
15.000000	0.0658502 	15.000000	0.0607614 	15.000000	0.0592386 	15.000000	0.0592693 	15.000000	0.0592381 	15.000000	0.0607313 	15.000000	3.01166e-05	
16.000000	0.0624653 	16.000000	0.0577913 	16.000000	0.0563132 	16.000000	0.0563433 	16.000000	0.0563123 	16.000000	0.0577629 	16.000000	2.84127e-05	
17.000000	0.059443  	17.000000	0.0551216 	17.000000	0.0537    	17.000000	0.0537294 	17.000000	0.0536993 	17.000000	0.0550948 	17.000000	2.6899e-05	
18.000000	0.0567271 	18.000000	0.0527086 	18.000000	0.0513517 	18.000000	0.0513792 	18.000000	0.0513505 	18.000000	0.052683  	18.000000	2.5545e-05	
19.000000	0.0542725 	19.000000	0.0505164 	19.000000	0.0492291 	19.000000	0.0492543 	19.000000	0.0492274 	19.000000	0.050492  	19.000000	2.43264e-05	
20.000000	0.0520425 	20.000000	0.0485157 	20.000000	0.047299  	20.000000	0.0473232 	20.000000	0.0472986 	20.000000	0.0484925 	20.000000	2.32234e-05	
21.000000	0.0500072 	21.000000	0.0466822 	21.000000	0.045537  	21.000000	0.0455604 	21.000000	0.045538  	21.000000	0.04666   	21.000000	2.22203e-05	
22.000000	0.0481416 	22.000000	0.0449955 	22.000000	0.0439241 	22.000000	0.0439447 	22.000000	0.0439248 	22.000000	0.0449742 	22.000000	2.13038e-05	
23.000000	0.0464251 	23.000000	0.0434385 	23.000000	0.042442  	23.000000	0.0424583 	23.000000	0.0424411 	23.000000	0.0434181 	23.000000	2.0463e-05	
24.000000	0.0448401 	24.000000	0.0419965 	24.000000	0.0410732 	24.000000	0.0410865 	24.000000	0.0410719 	24.000000	0.0419769 	24.000000	1.96887e-05	
25.000000	0.0433718 	25.000000	0.0406572 	25.000000	0.0398049 	25.000000	0.0398165 	25.000000	0.0398045 	25.000000	0.0406382 	25.000000	1.89734e-05	
27.000000	0.0407365 	27.000000	0.0382447 	27.000000	0.0375323 	27.000000	0.0375404 	27.000000	0.0375336 	27.000000	0.038227  	27.000000	1.7694e-05	
29.000000	0.0384373 	29.000000	0.0361316 	29.000000	0.0355565 	29.000000	0.03556   	29.000000	0.0355584 	29.000000	0.036115  	29.000000	1.65827e-05	
31.000000	0.0364129 	31.000000	0.0342645 	31.000000	0.0337797 	31.000000	0.0337787 	31.000000	0.0337821 	31.000000	0.0342489 	31.000000	1.56079e-05	
33.000000	0.0346159 	33.000000	0.0326024 	33.000000	0.0321595 	33.000000	0.0321545 	33.000000	0.0321619 	33.000000	0.0325877 	33.000000	1.47458e-05	
35.000000	0.0330093 	35.000000	0.0311129 	35.000000	0.0307072 	35.000000	0.0306987 	35.000000	0.0307093 	35.000000	0.031099  	35.000000	1.39775e-05	
38.000000	0.0308941 	38.000000	0.029147  	38.000000	0.0287895 	38.000000	0.0287768 	38.000000	0.0287911 	38.000000	0.029134  	38.000000	1.29697e-05	
41.000000	0.0290669 	41.000000	0.0274446 	41.000000	0.0271278 	41.000000	0.0271115 	41.000000	0.0271286 	41.000000	0.0274325 	41.000000	1.21026e-05	
44.000000	0.0274716 	44.000000	0.0259555 	44.000000	0.025673  	44.000000	0.0256539 	44.000000	0.025673  	44.000000	0.0259441 	44.000000	1.13484e-05	
47.000000	0.0260659 	47.000000	0.0246414 	47.000000	0.0243887 	47.000000	0.0243667 	47.000000	0.0243874 	47.000000	0.0246308 	47.000000	1.06861e-05	
50.000000	0.0248174 	50.000000	0.023473  	50.000000	0.0232429 	50.000000	0.0232211 	50.000000	0.023243  	50.000000	0.0234629 	50.000000	1.00996e-05	
55.000000	0.0230188 	55.000000	0.0217881 	55.000000	0.0215904 	55.000000	0.0215675 	55.000000	0.0215907 	55.000000	0.0217789 	55.000000	9.25811e-06	
60.000000	0.0215003 	60.000000	0.0203644 	60.000000	0.0201928 	60.000000	0.0201682 	60.000000	0.0201923 	60.000000	0.0203559 	60.000000	8.55072e-06	
65.000000	0.0201998 	65.000000	0.0191449 	65.000000	0.0189919 	65.000000	0.0189679 	65.000000	0.0189926 	65.000000	0.019137  	65.000000	7.94742e-06	
70.000000	0.0190728 	70.000000	0.0180882 	70.000000	0.0179528 	70.000000	0.0179265 	70.000000	0.0179515 	70.000000	0.0180807 	70.000000	7.42656e-06	
75.000000	0.018086  	75.000000	0.0171633 	75.000000	0.0170389 	75.000000	0.0170139 	75.000000	0.017039  	75.000000	0.0171563 	75.000000	6.97213e-06	
80.000000	0.0172143 	80.000000	0.0163468 	80.000000	0.0162333 	80.000000	0.0162073 	80.000000	0.0162324 	80.000000	0.0163402 	80.000000	6.57204e-06	
85.000000	0.0164383 	85.000000	0.0156204 	85.000000	0.0155138 	85.000000	0.015489  	85.000000	0.0155141 	85.000000	0.0156142 	85.000000	6.21698e-06	
90.000000	0.0157426 	90.000000	0.01497   	90.000000	0.0148709 	90.000000	0.0148452 	90.000000	0.0148701 	90.000000	0.0149641 	90.000000	5.89968e-06	
95.000000	0.0151152 	95.000000	0.014384  	95.000000	0.0142891 	95.000000	0.0142646 	95.000000	0.0142894 	95.000000	0.0143784 	95.000000	5.61433e-06	
100.000000	0.0145463 	100.000000	0.0138533 	100.000000	0.0137636 	100.000000	0.0137383 	100.000000	0.013763  	100.000000	0.0138479 	100.000000	5.35629e-06	
105.000000	0.0140277 	105.000000	0.0133703 	105.000000	0.0132832 	105.000000	0.0132589 	105.000000	0.0132834 	105.000000	0.0133652 	105.000000	5.12178e-06	
110.000000	0.0135531 	110.000000	0.0129288 	110.000000	0.0128452 	110.000000	0.0128205 	110.000000	0.0128447 	110.000000	0.0129239 	110.000000	4.90767e-06	
115.000000	0.0131169 	115.000000	0.0125236 	115.000000	0.012442  	115.000000	0.0124178 	115.000000	0.0124418 	115.000000	0.0125189 	115.000000	4.71138e-06	
120.000000	0.0127145 	120.000000	0.0121504 	120.000000	0.0120707 	120.000000	0.0120467 	120.000000	0.0120705 	120.000000	0.0121458 	120.000000	4.53076e-06	
125.000000	0.012342  	125.000000	0.0118055 	125.000000	0.0117279 	125.000000	0.0117035 	125.000000	0.0117272 	125.000000	0.0118011 	125.000000	4.36396e-06	
130.000000	0.0119962 	130.000000	0.0114858 	130.000000	0.0114088 	130.000000	0.0113853 	130.000000	0.0114087 	130.000000	0.0114816 	130.000000	4.20946e-06	
135.000000	0.0116741 	135.000000	0.0111886 	135.000000	0.0111119 	135.000000	0.0110893 	135.000000	0.0111125 	135.000000	0.0111845 	135.000000	4.06591e-06	
140.000000	0.0113734 	140.000000	0.0109116 	140.000000	0.0108361 	140.000000	0.0108134 	140.000000	0.0108364 	140.000000	0.0109076 	140.000000	3.93219e-06	
145.000000	0.011092  	145.000000	0.0106527 	145.000000	0.0105784 	145.000000	0.0105554 	145.000000	0.0105782 	145.000000	0.0106489 	145.000000	3.8073e-06	
150.000000	0.010828  	150.000000	0.0104104 	150.000000	0.010336  	150.000000	0.0103138 	150.000000	0.0103364 	150.000000	0.0104067 	150.000000	3.69038e-06	
155.000000	0.0104562 	155.000000	0.0101829 	155.000000	0.0101094 	155.000000	0.010087  	155.000000	0.0101094 	155.000000	0.0101793 	155.000000	3.58069e-06	
160.000000	0.0102383 	160.000000	0.00996901	160.000000	0.00989624	160.000000	0.00987367	160.000000	0.0098959 	160.000000	0.00996553	160.000000	3.47756e-06	
165.000000	0.0100329 	165.000000	0.00976752	165.000000	0.00969459	165.000000	0.00967266	165.000000	0.00969471	165.000000	0.00976414	165.000000	3.38043e-06	
170.000000	0.00983875	170.000000	0.00957736	170.000000	0.0095048 	170.000000	0.00948294	170.000000	0.0095048 	170.000000	0.00957407	170.000000	3.28877e-06	
175.000000	0.00965509	175.000000	0.00939762	175.000000	0.00932578	175.000000	0.00930357	175.000000	0.00932526	175.000000	0.00939442	175.000000	3.20213e-06	
180.000000	0.00948103	180.000000	0.00922744	180.000000	0.00915565	180.000000	0.00913374	180.000000	0.00915526	180.000000	0.00922432	180.000000	3.1201e-06	
185.000000	0.00931584	185.000000	0.0090661 	185.000000	0.00899396	185.000000	0.00897271	185.000000	0.00899406	185.000000	0.00906306	185.000000	3.04232e-06	
190.000000	0.00915885	190.000000	0.00891291	190.000000	0.00884053	190.000000	0.0088198 	190.000000	0.008841  	190.000000	0.00890994	190.000000	2.96847e-06	
195.000000	0.00900945	195.000000	0.00876727	195.000000	0.00869517	195.000000	0.00867444	195.000000	0.00869548	195.000000	0.00876437	195.000000	2.89824e-06	
200.000000	0.0088671 	200.000000	0.00862864	200.000000	0.00855709	200.000000	0.00853606	200.000000	0.00855695	200.000000	0.00862581	200.000000	2.83138e-06	
210.000000	0.00860162	210.000000	0.00837048	210.000000	0.0082988 	210.000000	0.00827839	210.000000	0.008299  	210.000000	0.00836777	210.000000	2.70683e-06	
220.000000	0.00835898	220.000000	0.00813499	220.000000	0.00806399	220.000000	0.00804337	220.000000	0.0080637 	220.000000	0.00813239	220.000000	2.59314e-06	
230.000000	0.00813633	230.000000	0.00791931	230.000000	0.00784843	230.000000	0.00782818	230.000000	0.00784825	230.000000	0.00791682	230.000000	2.48894e-06	
240.000000	0.00793129	240.000000	0.00772107	240.000000	0.00764986	240.000000	0.00763043	240.000000	0.00765025	240.000000	0.00771868	240.000000	2.39307e-06	
250.000000	0.00774184	250.000000	0.00753824	250.000000	0.00746764	250.000000	0.0074481 	250.000000	0.00746769	250.000000	0.00753593	250.000000	2.30457e-06	
260.000000	0.00756625	260.000000	0.0073691 	260.000000	0.00729896	260.000000	0.0072795 	260.000000	0.00729887	260.000000	0.00736687	260.000000	2.2226e-06	
270.000000	0.00740306	270.000000	0.00721218	270.000000	0.00714219	270.000000	0.00712315	270.000000	0.00714232	270.000000	0.00721003	270.000000	2.14647e-06	
280.000000	0.007251  	280.000000	0.00706623	280.000000	0.00699711	280.000000	0.00697779	280.000000	0.00699675	280.000000	0.00706415	280.000000	2.07555e-06	
290.000000	0.00710896	290.000000	0.00693013	290.000000	0.00686133	290.000000	0.00684233	290.000000	0.0068611 	290.000000	0.00692812	290.000000	2.00933e-06	
300.000000	0.006976  	300.000000	0.00680295	300.000000	0.0067342 	300.000000	0.0067158 	300.000000	0.00673439	300.000000	0.006801  	300.000000	1.94735e-06	
310.000000	0.00685127	310.000000	0.00668385	310.000000	0.00661555	310.000000	0.00659737	310.000000	0.0066158 	310.000000	0.00668196	310.000000	1.88921e-06	
320.000000	0.00673404	320.000000	0.00657209	320.000000	0.00650472	320.000000	0.00648632	320.000000	0.00650458	320.000000	0.00657025	320.000000	1.83456e-06	
330.000000	0.00662366	330.000000	0.00646702	330.000000	0.00640028	330.000000	0.00638199	330.000000	0.00640009	330.000000	0.00646524	330.000000	1.78309e-06	
340.000000	0.00651955	340.000000	0.00636809	340.000000	0.00630164	340.000000	0.0062838 	340.000000	0.00630176	340.000000	0.00636636	340.000000	1.73452e-06	
350.000000	0.0064212 	350.000000	0.00627477	350.000000	0.0062087 	350.000000	0.00619126	350.000000	0.00620907	350.000000	0.00627308	350.000000	1.68863e-06	
360.000000	0.00632815	360.000000	0.00618662	360.000000	0.00612133	360.000000	0.00610389	360.000000	0.00612158	360.000000	0.00618498	360.000000	1.64518e-06	
370.000000	0.00624   	370.000000	0.00610323	370.000000	0.00603893	370.000000	0.00602131	370.000000	0.00603886	370.000000	0.00610163	370.000000	1.60399e-06	
380.000000	0.00615637	380.000000	0.00602424	380.000000	0.00596057	380.000000	0.00594313	380.000000	0.00596056	380.000000	0.00602267	380.000000	1.56488e-06	
390.000000	0.00607694	390.000000	0.00594931	390.000000	0.00588618	390.000000	0.00586903	390.000000	0.00588634	390.000000	0.00594778	390.000000	1.5277e-06	
400.000000	0.00600139	400.000000	0.00587816	400.000000	0.00581592	400.000000	0.00579872	400.000000	0.00581591	400.000000	0.00587667	400.000000	1.49231e-06	
410.000000	0.00592948	410.000000	0.00581051	410.000000	0.00574926	410.000000	0.00573191	410.000000	0.005749  	410.000000	0.00580905	410.000000	1.45857e-06	
420.000000	0.00586094	420.000000	0.00574613	420.000000	0.00568561	420.000000	0.00566838	420.000000	0.00568536	420.000000	0.0057447 	420.000000	1.42638e-06	
430.000000	0.00579555	430.000000	0.00568478	430.000000	0.00562482	430.000000	0.00560789	430.000000	0.00562477	430.000000	0.00568339	430.000000	1.39563e-06	
440.000000	0.00573311	440.000000	0.00562628	440.000000	0.00556687	440.000000	0.00555025	440.000000	0.00556703	440.000000	0.00562492	440.000000	1.36622e-06	
450.000000	0.00567343	450.000000	0.00557044	450.000000	0.00551171	450.000000	0.00549527	450.000000	0.00551195	450.000000	0.0055691 	450.000000	1.33807e-06	
460.000000	0.00561634	460.000000	0.00551709	460.000000	0.00545924	460.000000	0.00544277	460.000000	0.00545936	460.000000	0.00551578	460.000000	1.31109e-06	
470.000000	0.00556169	470.000000	0.00546607	470.000000	0.0054092 	470.000000	0.00539261	470.000000	0.00540912	470.000000	0.00546478	470.000000	1.28522e-06	
480.000000	0.00550932	480.000000	0.00541724	480.000000	0.00536125	480.000000	0.00534464	480.000000	0.00536106	480.000000	0.00541598	480.000000	1.26039e-06	
490.000000	0.00545911	490.000000	0.00537048	490.000000	0.0053152 	490.000000	0.00529872	490.000000	0.00531506	490.000000	0.00536924	490.000000	1.23652e-06	
500.000000	0.00541094	500.000000	0.00532566	500.000000	0.00527099	500.000000	0.00525475	500.000000	0.00527101	500.000000	0.00532445	500.000000	1.21358e-06	
520.000000	0.00532024	520.000000	0.00524142	520.000000	0.005188  	520.000000	0.00517218	520.000000	0.00518829	520.000000	0.00524025	520.000000	1.17024e-06	
540.000000	0.00523641	540.000000	0.00516372	540.000000	0.00511198	540.000000	0.00509612	540.000000	0.00511209	540.000000	0.00516259	540.000000	1.12999e-06	
560.000000	0.00515875	560.000000	0.00509189	560.000000	0.00504182	560.000000	0.00502588	560.000000	0.00504172	560.000000	0.0050908 	560.000000	1.0925e-06	
580.000000	0.00508667	580.000000	0.00502533	580.000000	0.00497651	580.000000	0.00496087	580.000000	0.00497659	580.000000	0.00502428	580.000000	1.0575e-06	
600.000000	0.00501962	600.000000	0.00496354	600.000000	0.00491618	600.000000	0.00490058	600.000000	0.00491618	600.000000	0.00496251	600.000000	1.02475e-06	
620.000000	0.00495715	620.000000	0.00490605	620.000000	0.00486028	620.000000	0.00484454	620.000000	0.00486004	620.000000	0.00490506	620.000000	9.94034e-07	
640.000000	0.00489884	640.000000	0.00485249	640.000000	0.00480797	640.000000	0.00479237	640.000000	0.00480776	640.000000	0.00485152	640.000000	9.65164e-07	
660.000000	0.00484435	660.000000	0.0048025 	660.000000	0.00475902	660.000000	0.00474371	660.000000	0.004759  	660.000000	0.00480156	660.000000	9.37978e-07	
680.000000	0.00479335	680.000000	0.00475577	680.000000	0.00471331	680.000000	0.00469825	680.000000	0.00471345	680.000000	0.00475486	680.000000	9.12331e-07	
700.000000	0.00474555	700.000000	0.00471204	700.000000	0.00467071	700.000000	0.00465572	700.000000	0.00467084	700.000000	0.00471115	700.000000	8.88096e-07	
720.000000	0.00470071	720.000000	0.00467106	720.000000	0.00463096	720.000000	0.00461588	720.000000	0.00463091	720.000000	0.00467019	720.000000	8.65156e-07	
740.000000	0.0046586 	740.000000	0.00463261	740.000000	0.00459394	740.000000	0.00457879	740.000000	0.00459375	740.000000	0.00463176	740.000000	8.43411e-07	
760.000000	0.00461901	760.000000	0.0045965 	760.000000	0.00455969	760.000000	0.00454465	760.000000	0.00455953	760.000000	0.00459567	760.000000	8.22767e-07	
780.000000	0.00458176	780.000000	0.00456255	780.000000	0.00452738	780.000000	0.00451254	780.000000	0.00452734	780.000000	0.00456175	780.000000	8.03143e-07	
800.000000	0.00454669	800.000000	0.00453061	800.000000	0.00449694	800.000000	0.0044823 	800.000000	0.00449704	800.000000	0.00452982	800.000000	7.84464e-07	
820.000000	0.00451363	820.000000	0.00450053	820.000000	0.00446829	820.000000	0.00445381	820.000000	0.00446848	820.000000	0.00449976	820.000000	7.66662e-07	
840.000000	0.00448247	840.000000	0.00447218	840.000000	0.00444136	840.000000	0.00442692	840.000000	0.00444153	840.000000	0.00447143	840.000000	7.49677e-07	
860.000000	0.00445307	860.000000	0.00444544	860.000000	0.00441604	860.000000	0.00440154	860.000000	0.00441609	860.000000	0.00444471	860.000000	7.33452e-07	
880.000000	0.00442532	880.000000	0.00442021	880.000000	0.00439213	880.000000	0.00437755	880.000000	0.00439205	880.000000	0.0044195 	880.000000	7.17938e-07	
900.000000	0.00439912	900.000000	0.00439639	900.000000	0.00436946	900.000000	0.00435487	900.000000	0.00436931	900.000000	0.00439569	900.000000	7.03088e-07	
920.000000	0.00437437	920.000000	0.00437389	920.000000	0.00434792	920.000000	0.0043334 	920.000000	0.00434779	920.000000	0.0043732 	920.000000	6.88859e-07	
940.000000	0.00435098	940.000000	0.00435263	940.000000	0.00432746	940.000000	0.00431307	940.000000	0.00432741	940.000000	0.00435195	940.000000	6.75214e-07	
960.000000	0.00432887	960.000000	0.00433252	960.000000	0.00430805	960.000000	0.00429381	960.000000	0.0043081 	960.000000	0.00433186	960.000000	6.62117e-07	
980.000000	0.00430797	980.000000	0.00431351	980.000000	0.00428964	980.000000	0.00427554	980.000000	0.00428979	980.000000	0.00431286	980.000000	6.49535e-07	
