*Energy (MeV/u)1	0 - [He-base] F.Hubert et al. AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al.Pergamon Press.NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick. improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
0.070000	0.173514  	0.070000	0.169412  	0.070000	0.163762  	0.070000	0.163762  	0.070000	0.163762  	0.070000	0.1688    	0.070000	0.00061156	
0.080000	0.175408  	0.080000	0.177514  	0.080000	0.170373  	0.080000	0.170373  	0.080000	0.170374  	0.080000	0.176966  	0.080000	0.00054837	
0.090000	0.175362  	0.090000	0.18385   	0.090000	0.175925  	0.090000	0.175925  	0.090000	0.175925  	0.090000	0.183352  	0.090000	0.000497832	
0.100000	0.174028  	0.100000	0.188634  	0.100000	0.180527  	0.100000	0.180527  	0.100000	0.180528  	0.100000	0.188178  	0.100000	0.000456415	
0.120000	0.169348  	0.120000	0.194398  	0.120000	0.187246  	0.120000	0.187246  	0.120000	0.187246  	0.120000	0.194006  	0.120000	0.000392411	
0.140000	0.163822  	0.140000	0.196364  	0.140000	0.191178  	0.140000	0.191178  	0.140000	0.191178  	0.140000	0.196019  	0.140000	0.000345095	
0.160000	0.158493  	0.160000	0.195782  	0.160000	0.192885  	0.160000	0.192885  	0.160000	0.192885  	0.160000	0.195474  	0.160000	0.000308585	
0.180000	0.153691  	0.180000	0.19357   	0.180000	0.192855  	0.180000	0.192855  	0.180000	0.192855  	0.180000	0.19329   	0.180000	0.000279494	
0.200000	0.149439  	0.200000	0.190358  	0.200000	0.1915    	0.200000	0.1915    	0.200000	0.191501  	0.200000	0.190102  	0.200000	0.000255728	
0.250000	0.140663  	0.250000	0.180369  	0.250000	0.184409  	0.250000	0.184409  	0.250000	0.18441   	0.250000	0.180157  	0.250000	0.00021167	
0.300000	0.133497  	0.300000	0.169815  	0.300000	0.17473   	0.300000	0.17473   	0.300000	0.17473   	0.300000	0.169633  	0.300000	0.000181218	
0.350000	0.127178  	0.350000	0.1598    	0.350000	0.164448  	0.350000	0.164448  	0.350000	0.164449  	0.350000	0.159641  	0.350000	0.000158827	
0.400000	0.121391  	0.400000	0.150626  	0.400000	0.154518  	0.400000	0.154518  	0.400000	0.154518  	0.400000	0.150484  	0.400000	0.000141624	
0.450000	0.116017  	0.450000	0.142325  	0.450000	0.145338  	0.450000	0.145338  	0.450000	0.145338  	0.450000	0.142197  	0.450000	0.000127967	
0.500000	0.11101   	0.500000	0.134841  	0.500000	0.137027  	0.500000	0.137027  	0.500000	0.137027  	0.500000	0.134724  	0.500000	0.000116843	
0.600000	0.102013  	0.600000	0.121994  	0.600000	0.122905  	0.600000	0.122905  	0.600000	0.122905  	0.600000	0.121895  	0.600000	9.97823e-05	
0.700000	0.0942457 	0.700000	0.111447  	0.700000	0.111584  	0.700000	0.111584  	0.700000	0.111584  	0.700000	0.11136   	0.700000	8.72764e-05	
0.800000	0.0875395 	0.800000	0.102675  	0.800000	0.102401  	0.800000	0.102401  	0.800000	0.102401  	0.800000	0.102597  	0.800000	7.76923e-05	
0.900000	0.0817264 	0.900000	0.0952786 	0.900000	0.094823  	0.900000	0.094823  	0.900000	0.0948231 	0.900000	0.0952085 	0.900000	7.0099e-05	
1.000000	0.0766559 	1.000000	0.08896   	1.000000	0.08846   	1.000000	0.08846   	1.000000	0.08846   	1.000000	0.0888961 	1.000000	6.39257e-05	
1.250000	0.0664523 	1.250000	0.0765545 	1.250000	0.0762074 	1.250000	0.0762074 	1.250000	0.0762074 	1.250000	0.076502  	1.250000	5.25581e-05	
1.500000	0.0587478 	1.500000	0.0674078 	1.500000	0.0673107 	1.500000	0.0673107 	1.500000	0.0673108 	1.500000	0.0673631 	1.500000	4.47636e-05	
1.750000	0.0527136 	1.750000	0.0603486 	1.750000	0.0604793 	1.750000	0.0604793 	1.750000	0.0604794 	1.750000	0.0603095 	1.750000	3.90683e-05	
2.000000	0.0478504 	2.000000	0.0547143 	2.000000	0.0550267 	2.000000	0.0550267 	2.000000	0.0550267 	2.000000	0.0546795 	2.000000	3.47149e-05	
2.250000	0.043842  	2.250000	0.0501015 	2.250000	0.0505518 	2.250000	0.0505518 	2.250000	0.0505518 	2.250000	0.0500702 	2.250000	3.12734e-05	
2.500000	0.0398004 	2.500000	0.0462495 	2.500000	0.0468018 	2.500000	0.0468018 	2.500000	0.0468018 	2.500000	0.046221  	2.500000	2.84807e-05	
3.000000	0.0347397 	3.000000	0.0401709 	3.000000	0.0408503 	3.000000	0.0408503 	3.000000	0.0408503 	3.000000	0.0401467 	3.000000	2.42165e-05	
3.500000	0.0309035 	3.500000	0.0355835 	3.500000	0.0363247 	3.500000	0.0363247 	3.500000	0.0363247 	3.500000	0.0355624 	3.500000	2.11067e-05	
4.000000	0.0278865 	4.000000	0.0319935 	4.000000	0.0327592 	4.000000	0.0327592 	4.000000	0.0327593 	4.000000	0.0319748 	4.000000	1.87335e-05	
4.500000	0.0254462 	4.500000	0.0291045 	4.500000	0.0298734 	4.500000	0.0298734 	4.500000	0.0298734 	4.500000	0.0290877 	4.500000	1.68598e-05	
5.000000	0.0234284 	5.000000	0.0267272 	5.000000	0.0274868 	5.000000	0.0274868 	5.000000	0.0274869 	5.000000	0.0267119 	5.000000	1.53412e-05	
5.500000	0.0217299 	5.500000	0.0247349 	5.500000	0.0254783 	5.500000	0.0254783 	5.500000	0.0254783 	5.500000	0.0247208 	5.500000	1.40841e-05	
6.000000	0.0202789 	6.000000	0.0230395 	6.000000	0.023763  	6.000000	0.023763  	6.000000	0.023763  	6.000000	0.0230265 	6.000000	1.30256e-05	
6.500000	0.019024  	6.500000	0.0215782 	6.500000	0.0222797 	6.500000	0.0222797 	6.500000	0.0222797 	6.500000	0.0215661 	6.500000	1.21214e-05	
7.000000	0.0179271 	7.000000	0.0203047 	7.000000	0.0209835 	7.000000	0.0209835 	7.000000	0.0209835 	7.000000	0.0202934 	7.000000	1.13397e-05	
7.500000	0.0169595 	7.500000	0.0191842 	7.500000	0.0198402 	7.500000	0.0198402 	7.500000	0.0198402 	7.500000	0.0191735 	7.500000	1.06567e-05	
8.000000	0.0160992 	8.000000	0.01819   	8.000000	0.0188236 	8.000000	0.0188236 	8.000000	0.0188236 	8.000000	0.0181799 	8.000000	1.00548e-05	
8.500000	0.0153289 	8.500000	0.0173014 	8.500000	0.0179134 	8.500000	0.0179134 	8.500000	0.0179134 	8.500000	0.0172919 	8.500000	9.51994e-06	
9.000000	0.014635  	9.000000	0.0165021 	9.000000	0.0170931 	9.000000	0.0170931 	9.000000	0.0170931 	9.000000	0.016493  	9.000000	9.04148e-06	
9.500000	0.0140063 	9.500000	0.0157788 	9.500000	0.0163498 	9.500000	0.0163498 	9.500000	0.0163498 	9.500000	0.0157702 	9.500000	8.61081e-06	
10.000000	0.013434  	10.000000	0.0154144 	10.000000	0.0156728 	10.000000	0.0156728 	10.000000	0.0156728 	10.000000	0.0154062 	10.000000	8.221e-06 	
11.000000	0.01243   	11.000000	0.0142889 	11.000000	0.0144736 	11.000000	0.0144744 	11.000000	0.014472  	11.000000	0.0142814 	11.000000	7.54244e-06	
12.000000	0.0115773 	12.000000	0.0133278 	12.000000	0.0134564 	12.000000	0.0134578 	12.000000	0.0134538 	12.000000	0.0133209 	12.000000	6.97148e-06	
13.000000	0.0108436 	13.000000	0.0124972 	13.000000	0.0125827 	13.000000	0.0125842 	13.000000	0.0125791 	13.000000	0.0124907 	13.000000	6.4841e-06	
14.000000	0.0102052 	14.000000	0.0117716 	14.000000	0.0118239 	14.000000	0.0118254 	14.000000	0.0118194 	14.000000	0.0117656 	14.000000	6.06299e-06	
15.000000	0.00964427	15.000000	0.0111322 	15.000000	0.0111585 	15.000000	0.0111599 	15.000000	0.0111533 	15.000000	0.0111265 	15.000000	5.69531e-06	
16.000000	0.00914735	16.000000	0.0105642 	16.000000	0.0105703 	16.000000	0.0105717 	16.000000	0.0105645 	16.000000	0.0105588 	16.000000	5.37139e-06	
17.000000	0.00870385	17.000000	0.010056  	17.000000	0.0100467 	17.000000	0.0100479 	17.000000	0.0100404 	17.000000	0.010051  	17.000000	5.08374e-06	
18.000000	0.00830546	18.000000	0.00959867	18.000000	0.00957781	18.000000	0.00957874	18.000000	0.00957095	18.000000	0.00959384	18.000000	4.82653e-06	
19.000000	0.0079455 	19.000000	0.0091847 	19.000000	0.0091554 	19.000000	0.00915608	19.000000	0.00914809	19.000000	0.00918011	19.000000	4.59509e-06	
20.000000	0.00761857	20.000000	0.00880815	20.000000	0.00877279	20.000000	0.00877346	20.000000	0.00876533	20.000000	0.00880376	20.000000	4.38571e-06	
21.000000	0.00732024	21.000000	0.00846408	21.000000	0.00842482	21.000000	0.00842556	21.000000	0.00841732	21.000000	0.00845988	21.000000	4.19531e-06	
22.000000	0.00704684	22.000000	0.0081484 	22.000000	0.0081074 	22.000000	0.00810796	22.000000	0.00809967	22.000000	0.00814438	22.000000	4.02141e-06	
23.000000	0.00679533	23.000000	0.00785769	23.000000	0.00781682	23.000000	0.00781698	23.000000	0.00780865	23.000000	0.00785383	23.000000	3.86191e-06	
24.000000	0.00656312	24.000000	0.00758905	24.000000	0.00754974	24.000000	0.00754951	24.000000	0.00754118	24.000000	0.00758534	24.000000	3.71508e-06	
25.000000	0.00634803	25.000000	0.00734002	25.000000	0.00730351	25.000000	0.00730293	25.000000	0.00729461	25.000000	0.00733644	25.000000	3.57944e-06	
27.000000	0.00596203	27.000000	0.00689268	27.000000	0.00686519	27.000000	0.00686373	27.000000	0.00685547	27.000000	0.00688935	27.000000	3.33693e-06	
29.000000	0.00562534	29.000000	0.00650207	29.000000	0.00648667	29.000000	0.00648484	29.000000	0.0064767 	29.000000	0.00649894	29.000000	3.12637e-06	
31.000000	0.00532892	31.000000	0.00615789	31.000000	0.00615071	31.000000	0.00614879	31.000000	0.00614117	31.000000	0.00615495	31.000000	2.94175e-06	
33.000000	0.00506582	33.000000	0.00585222	33.000000	0.00584765	33.000000	0.00584513	33.000000	0.00583832	33.000000	0.00584945	33.000000	2.7785e-06	
35.000000	0.00483062	35.000000	0.00557887	35.000000	0.0055759 	35.000000	0.00557351	35.000000	0.00556738	35.000000	0.00557623	35.000000	2.63308e-06	
38.000000	0.00452099	38.000000	0.00521888	38.000000	0.00521843	38.000000	0.00521566	38.000000	0.00521039	38.000000	0.00521644	38.000000	2.44239e-06	
41.000000	0.00425354	41.000000	0.0049079 	41.000000	0.00490917	41.000000	0.00490634	41.000000	0.00490177	41.000000	0.00490562	41.000000	2.2784e-06	
44.000000	0.00402004	44.000000	0.00463642	44.000000	0.00463867	44.000000	0.00463616	44.000000	0.00463216	44.000000	0.00463428	44.000000	2.1358e-06	
47.000000	0.00381431	47.000000	0.00439728	47.000000	0.00440086	47.000000	0.00439801	47.000000	0.00439449	47.000000	0.00439527	47.000000	2.01061e-06	
50.000000	0.00363158	50.000000	0.00418496	50.000000	0.00418932	50.000000	0.00418644	50.000000	0.00418333	50.000000	0.00418306	50.000000	1.8998e-06	
55.000000	0.00336837	55.000000	0.00387934	55.000000	0.00388478	55.000000	0.00388165	55.000000	0.0038791 	55.000000	0.0038776 	55.000000	1.74085e-06	
60.000000	0.00314614	60.000000	0.00362159	60.000000	0.00362722	60.000000	0.00362434	60.000000	0.00362222	60.000000	0.00361998	60.000000	1.6073e-06	
65.000000	0.00295583	65.000000	0.00340114	65.000000	0.00340702	65.000000	0.00340407	65.000000	0.00340231	65.000000	0.00339965	65.000000	1.49344e-06	
70.000000	0.00279091	70.000000	0.00321037	70.000000	0.00321628	70.000000	0.00321328	70.000000	0.00321181	70.000000	0.00320898	70.000000	1.39517e-06	
75.000000	0.00264651	75.000000	0.0030436 	75.000000	0.00304913	75.000000	0.00304637	75.000000	0.00304514	75.000000	0.00304229	75.000000	1.30946e-06	
80.000000	0.00251895	80.000000	0.00289652	80.000000	0.00290206	80.000000	0.00289905	80.000000	0.00289803	80.000000	0.00289529	80.000000	1.23403e-06	
85.000000	0.00240539	85.000000	0.0027658 	85.000000	0.00277089	85.000000	0.00276804	85.000000	0.00276719	85.000000	0.00276464	85.000000	1.1671e-06	
90.000000	0.00230359	90.000000	0.00264884	90.000000	0.00265346	90.000000	0.00265074	90.000000	0.00265004	90.000000	0.00264773	90.000000	1.10731e-06	
95.000000	0.00221178	95.000000	0.00254353	95.000000	0.002548  	95.000000	0.00254508	95.000000	0.00254451	95.000000	0.00254248	95.000000	1.05355e-06	
100.000000	0.00212853	100.000000	0.00244822	100.000000	0.00245219	100.000000	0.0024494 	100.000000	0.00244894	100.000000	0.00244722	100.000000	1.00494e-06	
105.000000	0.00205265	105.000000	0.00236153	105.000000	0.00236501	105.000000	0.00236233	105.000000	0.00236197	105.000000	0.00236057	105.000000	9.60778e-07	
110.000000	0.0019832 	110.000000	0.00228232	110.000000	0.00228531	110.000000	0.00228276	110.000000	0.00228249	110.000000	0.0022814 	110.000000	9.20464e-07	
115.000000	0.00191937	115.000000	0.00220967	115.000000	0.00221238	115.000000	0.00220975	115.000000	0.00220955	115.000000	0.00220878	115.000000	8.83514e-07	
120.000000	0.00186049	120.000000	0.00214278	120.000000	0.0021452 	120.000000	0.0021425 	120.000000	0.00214238	120.000000	0.00214193	120.000000	8.49517e-07	
125.000000	0.00180598	125.000000	0.00208098	125.000000	0.00208293	125.000000	0.00208037	125.000000	0.00208031	125.000000	0.00208017	125.000000	8.18129e-07	
130.000000	0.00175537	130.000000	0.00202372	130.000000	0.00202527	130.000000	0.00202279	130.000000	0.00202278	130.000000	0.00202293	130.000000	7.89059e-07	
135.000000	0.00170825	135.000000	0.00197051	135.000000	0.00197186	135.000000	0.00196927	135.000000	0.00196931	135.000000	0.00196975	135.000000	7.62054e-07	
140.000000	0.00166425	140.000000	0.00192093	140.000000	0.00192199	140.000000	0.00191939	140.000000	0.00191948	140.000000	0.00192019	140.000000	7.36901e-07	
145.000000	0.00162307	145.000000	0.00187462	145.000000	0.0018753 	145.000000	0.0018728 	145.000000	0.00187293	145.000000	0.00187391	145.000000	7.13412e-07	
150.000000	0.00158443	150.000000	0.00183126	150.000000	0.00183162	150.000000	0.00182918	150.000000	0.00182934	150.000000	0.00183057	150.000000	6.91426e-07	
155.000000	0.00153004	155.000000	0.00179058	155.000000	0.0017906 	155.000000	0.00178825	155.000000	0.00178845	155.000000	0.00178991	155.000000	6.70802e-07	
160.000000	0.00149815	160.000000	0.00175234	160.000000	0.00175211	160.000000	0.00174977	160.000000	0.00175   	160.000000	0.00175169	160.000000	6.51415e-07	
165.000000	0.00146809	165.000000	0.00171632	165.000000	0.00171596	165.000000	0.00171353	165.000000	0.00171379	165.000000	0.00171569	165.000000	6.33156e-07	
170.000000	0.00143968	170.000000	0.00168234	170.000000	0.00168177	170.000000	0.00167934	170.000000	0.00167963	170.000000	0.00168172	170.000000	6.15928e-07	
175.000000	0.00141281	175.000000	0.00165022	175.000000	0.00164939	175.000000	0.00164703	175.000000	0.00164734	175.000000	0.00164962	175.000000	5.99646e-07	
180.000000	0.00138734	180.000000	0.00161982	180.000000	0.00161876	180.000000	0.00161645	180.000000	0.00161679	180.000000	0.00161923	180.000000	5.84232e-07	
185.000000	0.00136317	185.000000	0.001591  	185.000000	0.00158972	185.000000	0.00158746	185.000000	0.00158782	185.000000	0.00159043	185.000000	5.69618e-07	
190.000000	0.00134019	190.000000	0.00156364	190.000000	0.00156214	190.000000	0.00155995	190.000000	0.00156032	190.000000	0.00156308	190.000000	5.55742e-07	
195.000000	0.00131833	195.000000	0.00153763	195.000000	0.00153601	195.000000	0.0015338 	195.000000	0.00153419	195.000000	0.00153709	195.000000	5.4255e-07	
200.000000	0.0012975 	200.000000	0.00151288	200.000000	0.00151119	200.000000	0.00150892	200.000000	0.00150933	200.000000	0.00151235	200.000000	5.29992e-07	
210.000000	0.00125866	210.000000	0.00146679	210.000000	0.00146483	210.000000	0.0014626 	210.000000	0.00146304	210.000000	0.00146629	210.000000	5.06599e-07	
220.000000	0.00122315	220.000000	0.00142477	220.000000	0.00142253	220.000000	0.00142038	220.000000	0.00142084	220.000000	0.00142428	220.000000	4.85251e-07	
230.000000	0.00119057	230.000000	0.00138629	230.000000	0.0013838 	230.000000	0.00138173	230.000000	0.00138223	230.000000	0.00138582	230.000000	4.65688e-07	
240.000000	0.00116057	240.000000	0.00135092	240.000000	0.00134836	240.000000	0.00134624	240.000000	0.00134675	240.000000	0.00135047	240.000000	4.47692e-07	
250.000000	0.00113285	250.000000	0.00131831	250.000000	0.00131566	250.000000	0.00131353	250.000000	0.00131406	250.000000	0.00131788	250.000000	4.31081e-07	
260.000000	0.00110715	260.000000	0.00128815	260.000000	0.00128535	260.000000	0.00128329	260.000000	0.00128384	260.000000	0.00128773	260.000000	4.15699e-07	
270.000000	0.00108327	270.000000	0.00126017	270.000000	0.00125726	270.000000	0.00125526	270.000000	0.00125583	270.000000	0.00125977	270.000000	4.01413e-07	
280.000000	0.00106102	280.000000	0.00123414	280.000000	0.00123116	280.000000	0.00122921	280.000000	0.00122979	280.000000	0.00123376	280.000000	3.88108e-07	
290.000000	0.00104024	290.000000	0.00120988	290.000000	0.00120695	290.000000	0.00120494	290.000000	0.00120553	290.000000	0.00120951	290.000000	3.75686e-07	
300.000000	0.00102078	300.000000	0.00118721	300.000000	0.00118429	300.000000	0.00118227	300.000000	0.00118288	300.000000	0.00118685	300.000000	3.6406e-07	
310.000000	0.00100253	310.000000	0.00116599	310.000000	0.00116303	310.000000	0.00116107	310.000000	0.00116168	310.000000	0.00116563	310.000000	3.53156e-07	
320.000000	0.000985378	320.000000	0.00114607	320.000000	0.00114311	320.000000	0.00114118	320.000000	0.00114181	320.000000	0.00114573	320.000000	3.42908e-07	
330.000000	0.000969226	330.000000	0.00112735	330.000000	0.00112438	330.000000	0.00112251	330.000000	0.00112314	330.000000	0.00112701	330.000000	3.33257e-07	
340.000000	0.000953992	340.000000	0.00110972	340.000000	0.00110679	340.000000	0.00110494	340.000000	0.00110558	340.000000	0.00110939	340.000000	3.24153e-07	
350.000000	0.0009396 	350.000000	0.00109309	350.000000	0.00109028	350.000000	0.00108838	350.000000	0.00108902	350.000000	0.00109277	350.000000	3.15549e-07	
360.000000	0.000925985	360.000000	0.00107738	360.000000	0.00107467	360.000000	0.00107275	360.000000	0.0010734 	360.000000	0.00107708	360.000000	3.07405e-07	
370.000000	0.000913086	370.000000	0.00106253	370.000000	0.00105982	370.000000	0.00105794	370.000000	0.0010586 	370.000000	0.00106223	370.000000	2.99685e-07	
380.000000	0.000900848	380.000000	0.00104845	380.000000	0.00104577	380.000000	0.00104393	380.000000	0.00104459	380.000000	0.00104816	380.000000	2.92356e-07	
390.000000	0.000889225	390.000000	0.00103511	390.000000	0.00103246	390.000000	0.00103064	390.000000	0.00103131	390.000000	0.00103482	390.000000	2.85388e-07	
400.000000	0.000878171	400.000000	0.00102243	400.000000	0.00101982	400.000000	0.00101804	400.000000	0.00101871	400.000000	0.00102215	400.000000	2.78756e-07	
410.000000	0.000867647	410.000000	0.00101038	410.000000	0.00100783	410.000000	0.00100607	410.000000	0.00100674	410.000000	0.00101011	410.000000	2.72435e-07	
420.000000	0.000857618	420.000000	0.00099891	420.000000	0.000996472	420.000000	0.00099468	420.000000	0.000995359	420.000000	0.000998644	420.000000	2.66404e-07	
430.000000	0.00084805	430.000000	0.000987983	430.000000	0.000985663	430.000000	0.000983841	430.000000	0.000984524	430.000000	0.000987722	430.000000	2.60644e-07	
440.000000	0.000838913	440.000000	0.000977562	440.000000	0.000975327	440.000000	0.000973512	440.000000	0.000974198	440.000000	0.000977307	440.000000	2.55135e-07	
450.000000	0.000830181	450.000000	0.000967614	450.000000	0.000965445	450.000000	0.00096366	450.000000	0.000964349	450.000000	0.000967364	450.000000	2.49862e-07	
460.000000	0.000821827	460.000000	0.00095811	460.000000	0.000956015	460.000000	0.000954255	460.000000	0.000954947	460.000000	0.000957865	460.000000	2.44809e-07	
470.000000	0.00081383	470.000000	0.000949022	470.000000	0.000947011	470.000000	0.000945268	470.000000	0.000945963	470.000000	0.000948782	470.000000	2.39964e-07	
480.000000	0.000806167	480.000000	0.000940324	480.000000	0.000938394	480.000000	0.000936674	480.000000	0.000937372	480.000000	0.000940089	480.000000	2.35313e-07	
490.000000	0.00079882	490.000000	0.000931994	490.000000	0.000930144	490.000000	0.00092845	490.000000	0.000929149	490.000000	0.000931763	490.000000	2.30845e-07	
500.000000	0.000791771	500.000000	0.00092401	500.000000	0.000922256	500.000000	0.000920573	500.000000	0.000921275	500.000000	0.000923783	500.000000	2.26549e-07	
520.000000	0.000778498	520.000000	0.000909002	520.000000	0.000907506	520.000000	0.000905783	520.000000	0.000906489	520.000000	0.000908784	520.000000	2.18434e-07	
540.000000	0.000766232	540.000000	0.00089516	540.000000	0.000893888	540.000000	0.000892161	540.000000	0.00089287	540.000000	0.000894949	540.000000	2.10899e-07	
560.000000	0.000754869	560.000000	0.000882361	560.000000	0.00088127	560.000000	0.000879583	560.000000	0.000880295	560.000000	0.000882157	560.000000	2.03883e-07	
580.000000	0.000744321	580.000000	0.000870501	580.000000	0.000869603	580.000000	0.000867943	580.000000	0.000868657	580.000000	0.000870304	580.000000	1.97333e-07	
600.000000	0.00073451	600.000000	0.000859489	600.000000	0.000858774	600.000000	0.000857147	600.000000	0.000857864	600.000000	0.000859298	600.000000	1.91204e-07	
620.000000	0.000725368	620.000000	0.000849244	620.000000	0.000848722	620.000000	0.000847114	620.000000	0.000847833	620.000000	0.000849058	620.000000	1.85456e-07	
640.000000	0.000716837	640.000000	0.000839696	640.000000	0.000839409	640.000000	0.000837774	640.000000	0.000838495	640.000000	0.000839516	640.000000	1.80054e-07	
660.000000	0.000708863	660.000000	0.000830784	660.000000	0.000830721	660.000000	0.000829064	660.000000	0.000829787	660.000000	0.00083061	660.000000	1.74968e-07	
680.000000	0.0007014 	680.000000	0.000822454	680.000000	0.000822566	680.000000	0.000820928	680.000000	0.000821652	680.000000	0.000822283	680.000000	1.70171e-07	
700.000000	0.000694406	700.000000	0.000814655	700.000000	0.000814928	700.000000	0.000813317	700.000000	0.000814043	700.000000	0.00081449	700.000000	1.65637e-07	
720.000000	0.000687845	720.000000	0.000807346	720.000000	0.000807781	720.000000	0.000806188	720.000000	0.000806914	720.000000	0.000807185	720.000000	1.61347e-07	
740.000000	0.000681682	740.000000	0.000800487	740.000000	0.000801075	740.000000	0.0007995 	740.000000	0.000800227	740.000000	0.00080033	740.000000	1.5728e-07	
760.000000	0.000675889	760.000000	0.000794044	760.000000	0.000794771	760.000000	0.000793219	760.000000	0.000793948	760.000000	0.000793891	760.000000	1.5342e-07	
780.000000	0.000670439	780.000000	0.000787986	780.000000	0.000788854	780.000000	0.000787314	780.000000	0.000788044	780.000000	0.000787836	780.000000	1.49751e-07	
800.000000	0.000665307	800.000000	0.000782284	800.000000	0.000783306	800.000000	0.000781756	800.000000	0.000782486	800.000000	0.000782138	800.000000	1.46258e-07	
820.000000	0.00066047	820.000000	0.000776914	820.000000	0.000778091	820.000000	0.000776519	820.000000	0.00077725	820.000000	0.000776771	820.000000	1.4293e-07	
840.000000	0.00065591	840.000000	0.000771851	840.000000	0.000773164	840.000000	0.000771581	840.000000	0.000772312	840.000000	0.000771711	840.000000	1.39755e-07	
860.000000	0.000651608	860.000000	0.000767075	860.000000	0.000768495	860.000000	0.000766919	860.000000	0.00076765	860.000000	0.000766939	860.000000	1.36722e-07	
880.000000	0.000647548	880.000000	0.000762567	880.000000	0.000764073	880.000000	0.000762515	880.000000	0.000763247	880.000000	0.000762433	880.000000	1.33822e-07	
900.000000	0.000643713	900.000000	0.00075831	900.000000	0.000759892	900.000000	0.000758351	900.000000	0.000759084	900.000000	0.000758179	900.000000	1.31047e-07	
920.000000	0.000640091	920.000000	0.000754287	920.000000	0.000755939	920.000000	0.000754411	920.000000	0.000755144	920.000000	0.000754158	920.000000	1.28387e-07	
940.000000	0.000636669	940.000000	0.000750483	940.000000	0.000752199	940.000000	0.000750681	940.000000	0.000751414	940.000000	0.000750357	940.000000	1.25837e-07	
960.000000	0.000633434	960.000000	0.000746886	960.000000	0.000748656	960.000000	0.000747146	960.000000	0.00074788	960.000000	0.000746763	960.000000	1.2339e-07	
980.000000	0.000630376	980.000000	0.000743483	980.000000	0.000745297	980.000000	0.000743795	980.000000	0.000744529	980.000000	0.000743362	980.000000	1.21039e-07	
